MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Jan 16, 2020 - UTA @ NOP",L,53,132,46,100,46.0,15,39,38.5,25,32,78.1,11,32,43,23,13,9,6,29,-6
"Jan 14, 2020 - UTA @ BKN",W,48,118,46,92,50.0,13,36,36.1,13,15,86.7,7,34,41,19,9,8,3,15,11
"Jan 12, 2020 - UTA @ WAS",W,48,127,48,90,53.3,10,30,33.3,21,25,84.0,12,32,44,24,11,6,2,18,11
"Jan 10, 2020 - UTA vs. CHA",W,48,109,40,79,50.6,18,42,42.9,11,14,78.6,9,31,40,28,16,9,6,20,17
"Jan 08, 2020 - UTA vs. NYK",W,48,128,49,90,54.4,16,43,37.2,14,23,60.9,12,38,50,29,7,6,6,15,24
"Jan 06, 2020 - UTA @ NOP",W,48,128,46,90,51.1,16,33,48.5,20,24,83.3,7,36,43,19,8,3,3,25,2
"Jan 04, 2020 - UTA @ ORL",W,48,109,42,93,45.2,16,40,40.0,9,14,64.3,14,37,51,22,8,3,3,10,13
"Jan 02, 2020 - UTA @ CHI",W,48,102,37,76,48.7,11,30,36.7,17,22,77.3,7,35,42,24,17,5,6,17,4
"Dec 30, 2019 - UTA vs. DET",W,48,104,39,83,47.0,10,26,38.5,16,20,80.0,9,37,46,20,15,7,6,21,23
"Dec 28, 2019 - UTA @ LAC",W,48,120,45,86,52.3,17,35,48.6,13,17,76.5,6,41,47,25,13,4,2,20,13
"Dec 26, 2019 - UTA vs. POR",W,48,121,46,81,56.8,14,36,38.9,15,22,68.2,7,34,41,22,11,3,1,18,6
"Dec 23, 2019 - UTA @ MIA",L,48,104,39,90,43.3,12,36,33.3,14,18,77.8,10,35,45,17,12,10,6,21,-3
"Dec 21, 2019 - UTA @ CHA",W,48,114,39,75,52.0,17,34,50.0,19,20,95.0,8,34,42,27,21,7,4,27,7
"Dec 19, 2019 - UTA @ ATL",W,48,111,39,83,47.0,6,24,25.0,27,38,71.1,13,40,53,18,19,8,6,17,5
"Dec 17, 2019 - UTA vs. ORL",W,48,109,42,90,46.7,15,36,41.7,10,16,62.5,10,48,58,27,14,3,3,16,7
"Dec 13, 2019 - UTA vs. GSW",W,48,114,37,79,46.8,16,38,42.1,24,31,77.4,7,36,43,22,13,5,3,20,8
"Dec 11, 2019 - UTA @ MIN",W,48,127,47,83,56.6,16,35,45.7,17,22,77.3,11,34,45,23,16,4,7,22,11
"Dec 09, 2019 - UTA vs. OKC",L,48,90,36,89,40.4,8,31,25.8,10,12,83.3,7,41,48,19,15,7,0,16,-14
"Dec 07, 2019 - UTA vs. MEM",W,48,126,45,80,56.3,19,34,55.9,17,18,94.4,9,32,41,32,22,8,0,25,14
"Dec 04, 2019 - UTA vs. LAL",L,48,96,34,83,41.0,14,31,45.2,14,19,73.7,8,32,40,20,20,3,3,24,-25
"Dec 02, 2019 - UTA @ PHI",L,48,94,38,81,46.9,5,22,22.7,13,20,65.0,5,37,42,23,20,6,8,26,-9
"Dec 01, 2019 - UTA @ TOR",L,48,110,38,90,42.2,13,35,37.1,21,29,72.4,15,36,51,21,18,5,3,17,-20
"Nov 29, 2019 - UTA @ MEM",W,48,103,38,95,40.0,12,35,34.3,15,19,78.9,11,41,52,18,7,8,2,15,9
"Nov 27, 2019 - UTA @ IND",L,48,102,36,83,43.4,10,32,31.3,20,25,80.0,10,30,40,19,16,7,2,21,-19
"Nov 25, 2019 - UTA @ MIL",L,48,118,43,85,50.6,21,45,46.7,11,12,91.7,4,36,40,29,17,4,6,23,-4
"Nov 23, 2019 - UTA vs. NOP",W,48,128,42,82,51.2,15,36,41.7,29,33,87.9,7,42,49,29,18,2,4,21,8
"Nov 22, 2019 - UTA vs. GSW",W,48,113,43,85,50.6,14,32,43.8,13,16,81.3,8,40,48,23,21,4,10,14,4
"Nov 20, 2019 - UTA @ MIN",W,48,103,35,86,40.7,14,33,42.4,19,27,70.4,13,38,51,22,11,7,6,21,8
"Nov 18, 2019 - UTA vs. MIN",L,48,102,35,96,36.5,12,31,38.7,20,26,76.9,12,41,53,20,14,5,5,23,-10
"Nov 15, 2019 - UTA @ MEM",L,48,106,35,87,40.2,9,34,26.5,27,32,84.4,9,36,45,17,15,5,6,16,-1
"Nov 12, 2019 - UTA vs. BKN",W,48,119,43,92,46.7,6,26,23.1,27,35,77.1,11,35,46,16,11,7,4,18,5
"Nov 11, 2019 - UTA @ GSW",W,48,122,40,81,49.4,16,35,45.7,26,32,81.3,5,38,43,30,12,3,3,16,14
"Nov 08, 2019 - UTA vs. MIL",W,48,103,34,84,40.5,15,36,41.7,20,29,69.0,11,45,56,15,20,3,1,27,3
"Nov 06, 2019 - UTA vs. PHI",W,48,106,41,89,46.1,8,22,36.4,16,24,66.7,14,36,50,21,13,9,4,21,2
"Nov 03, 2019 - UTA @ LAC",L,48,94,31,78,39.7,10,31,32.3,22,31,71.0,6,31,37,16,15,4,6,30,-11
"Nov 01, 2019 - UTA @ SAC",L,48,101,35,73,47.9,11,28,39.3,20,27,74.1,6,30,36,18,17,12,5,18,-1
"Oct 30, 2019 - UTA vs. LAC",W,48,110,44,80,55.0,11,24,45.8,11,16,68.8,3,33,36,23,15,12,5,18,14
"Oct 28, 2019 - UTA @ PHX",W,48,96,27,71,38.0,10,31,32.3,32,39,82.1,6,43,49,19,23,8,5,26,1
"Oct 26, 2019 - UTA vs. SAC",W,48,113,44,78,56.4,18,37,48.6,7,12,58.3,2,41,43,28,21,6,1,22,32
"Oct 25, 2019 - UTA @ LAL",L,48,86,29,70,41.4,8,25,32.0,20,21,95.2,3,37,40,19,23,8,2,25,-9
"Oct 23, 2019 - UTA vs. OKC",W,48,100,40,90,44.4,6,24,25.0,14,20,70.0,11,38,49,15,11,4,5,31,5
