Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Jan 29, 2020",NYK,MEM,A,48,127,43,86,50.0,13,28,46.4,28,33,84.8,7,37,44,25,12,7,3,22,21
"Jan 28, 2020",MEM,DEN,H,48,104,46,82,56.1,6,18,33.3,6,14,42.9,6,35,41,32,16,12,11,18,8
"Jan 26, 2020",MEM,PHX,H,48,114,44,84,52.4,8,19,42.1,18,26,69.2,8,38,46,25,26,10,8,27,5
"Jan 24, 2020",DET,MEM,A,48,125,43,79,54.4,11,22,50.0,28,31,90.3,8,41,49,27,14,6,4,23,13
"Jan 22, 2020",BOS,MEM,H,48,95,36,85,42.4,11,32,34.4,12,15,80.0,5,35,40,24,19,7,8,16,-24
"Jan 20, 2020",MEM,NOP,A,48,116,46,103,44.7,9,33,27.3,15,21,71.4,15,36,51,26,14,8,3,19,-10
"Jan 17, 2020",MEM,CLE,H,48,113,45,89,50.6,9,28,32.1,14,20,70.0,7,37,44,32,12,11,8,19,4
"Jan 14, 2020",MEM,HOU,H,48,121,46,91,50.5,13,37,35.1,16,19,84.2,7,35,42,29,9,6,9,19,11
"Jan 12, 2020",MEM,GSW,H,48,122,45,100,45.0,11,35,31.4,21,25,84.0,18,42,60,33,17,17,7,16,20
"Jan 10, 2020",MEM,SAS,H,48,134,52,100,52.0,16,38,42.1,14,16,87.5,11,38,49,39,8,5,6,20,13
"Jan 07, 2020",MEM,MIN,H,48,119,46,89,51.7,8,28,28.6,19,21,90.5,9,35,44,22,15,12,6,18,7
"Jan 05, 2020",PHX,MEM,A,48,121,45,83,54.2,18,42,42.9,13,17,76.5,3,39,42,31,17,4,8,22,7
"Jan 04, 2020",LAC,MEM,A,48,140,49,96,51.0,18,39,46.2,24,28,85.7,11,43,54,36,9,8,10,23,26
"Jan 02, 2020",SAC,MEM,H,48,123,45,93,48.4,13,34,38.2,20,21,95.2,8,34,42,31,17,4,0,25,-5
"Dec 29, 2019",MEM,CHA,H,48,117,45,93,48.4,10,35,28.6,17,17,100,14,37,51,30,14,5,5,20,13
"Dec 28, 2019",DEN,MEM,H,48,110,41,84,48.8,9,30,30.0,19,25,76.0,11,34,45,32,17,5,5,24,-9
"Dec 26, 2019",OKC,MEM,A,48,110,46,84,54.8,10,25,40.0,8,11,72.7,8,42,50,26,16,6,8,14,13
"Dec 23, 2019",MEM,SAS,A,48,115,45,96,46.9,15,37,40.5,10,16,62.5,11,24,35,28,13,7,0,19,-30
"Dec 21, 2019",MEM,SAC,H,48,119,40,83,48.2,15,35,42.9,24,29,82.8,8,36,44,32,14,8,6,16,4
"Dec 20, 2019",CLE,MEM,H,48,107,44,102,43.1,14,41,34.1,5,7,71.4,10,36,46,31,7,9,8,17,-7
"Dec 18, 2019",OKC,MEM,H,48,122,50,99,50.5,10,26,38.5,12,15,80.0,15,32,47,27,15,5,2,25,-4
"Dec 16, 2019",MEM,MIA,H,48,118,42,86,48.8,13,36,36.1,21,30,70.0,16,29,45,28,17,4,6,20,7
"Dec 14, 2019",MEM,WAS,H,48,128,48,84,57.1,11,27,40.7,21,24,87.5,9,37,46,32,24,11,7,24,17
"Dec 13, 2019",MEM,MIL,A,48,114,38,98,38.8,20,49,40.8,18,23,78.3,11,34,45,27,13,9,5,26,-13
"Dec 11, 2019",PHX,MEM,A,48,115,42,87,48.3,10,24,41.7,21,26,80.8,7,48,55,23,18,8,4,28,7
"Dec 09, 2019",GSW,MEM,A,48,110,41,82,50.0,15,40,37.5,13,17,76.5,1,41,42,29,20,13,6,20,8
"Dec 07, 2019",UTA,MEM,H,48,112,43,81,53.1,10,35,28.6,16,25,64.0,5,23,28,23,14,15,3,19,-14
"Dec 04, 2019",CHI,MEM,H,48,99,37,96,38.5,7,30,23.3,18,21,85.7,11,35,46,24,14,14,6,28,-7
"Dec 02, 2019",MEM,IND,A,48,104,38,89,42.7,10,38,26.3,18,19,94.7,8,30,38,23,12,5,6,20,-13
"Dec 01, 2019",MIN,MEM,A,48,115,41,100,41.0,16,40,40.0,17,21,81.0,12,38,50,27,11,8,3,26,8
"Nov 29, 2019",MEM,UTA,A,48,94,37,94,39.4,10,34,29.4,10,17,58.8,15,40,55,22,12,1,8,17,-9
"Nov 27, 2019",MEM,LAC,A,48,119,43,92,46.7,11,28,39.3,22,26,84.6,13,35,48,26,20,9,3,22,-2
"Nov 25, 2019",IND,MEM,H,48,114,46,96,47.9,13,29,44.8,9,13,69.2,8,32,40,30,9,6,5,16,-12
"Nov 23, 2019",MEM,LAL,A,48,108,43,89,48.3,14,30,46.7,8,13,61.5,12,35,47,28,22,12,3,19,-1
"Nov 19, 2019",MEM,GSW,A,48,95,36,88,40.9,9,25,36.0,14,19,73.7,7,30,37,26,14,6,4,23,-19
"Nov 17, 2019",MEM,DEN,A,48,114,39,84,46.4,16,36,44.4,20,24,83.3,9,36,45,29,16,4,3,17,-17
"Nov 15, 2019",MEM,UTA,H,48,107,43,96,44.8,10,35,28.6,11,13,84.6,9,37,46,25,11,6,5,23,1
"Nov 13, 2019",CHA,MEM,A,48,119,48,89,53.9,17,35,48.6,6,9,66.7,11,34,45,32,24,9,5,21,2
"Nov 11, 2019",SAS,MEM,A,48,113,44,87,50.6,11,28,39.3,14,20,70.0,9,38,47,32,11,7,5,20,4
"Nov 09, 2019",MEM,DAL,A,48,122,50,95,52.6,12,36,33.3,10,14,71.4,10,29,39,31,16,10,6,22,-16
"Nov 08, 2019",ORL,MEM,H,48,86,32,86,37.2,11,29,37.9,11,13,84.6,4,32,36,23,18,3,5,22,-32
"Nov 06, 2019",MEM,MIN,H,48,137,50,88,56.8,12,23,52.2,25,30,83.3,8,41,49,34,17,4,3,22,16
"Nov 04, 2019",MEM,HOU,A,48,100,40,94,42.6,3,25,12.0,17,21,81.0,13,38,51,19,15,13,7,21,-7
"Nov 02, 2019",MEM,PHX,A,48,105,42,86,48.8,9,28,32.1,12,19,63.2,13,33,46,26,20,9,8,23,-9
"Oct 29, 2019",LAL,MEM,H,48,91,31,95,32.6,7,34,20.6,22,23,95.7,13,33,46,20,21,10,3,27,-29
"Oct 27, 2019",MEM,BKN,H,53,134,50,103,48.5,14,33,42.4,20,25,80.0,8,41,49,33,12,9,10,29,1
"Oct 25, 2019",MEM,CHI,A,48,102,39,94,41.5,10,29,34.5,14,20,70.0,15,41,56,24,18,8,6,21,-8
"Oct 23, 2019",MIA,MEM,H,48,101,38,89,42.7,5,32,15.6,20,30,66.7,9,31,40,22,24,9,7,31,-19
