MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 01, 2020 - SAC vs. LAL",L,48,113,39,91,42.9,14,44,31.8,21,26,80.8,13,31,44,21,16,5,4,24,-16
"Jan 30, 2020 - SAC @ LAC",W,48,124,44,88,50.0,21,41,51.2,15,18,83.3,11,36,47,27,12,11,8,21,21
"Jan 29, 2020 - SAC vs. OKC",L,48,100,42,91,46.2,9,39,23.1,7,11,63.6,11,28,39,22,14,6,2,22,-20
"Jan 27, 2020 - SAC @ MIN",W,53,133,44,88,50.0,18,40,45.0,27,34,79.4,9,35,44,27,16,6,8,27,4
"Jan 24, 2020 - SAC @ CHI",W,48,98,35,81,43.2,10,32,31.3,18,21,85.7,7,35,42,24,14,8,8,20,17
"Jan 22, 2020 - SAC @ DET",L,48,106,42,98,42.9,10,35,28.6,12,23,52.2,12,33,45,23,11,10,1,28,-21
"Jan 20, 2020 - SAC @ MIA",L,53,113,44,106,41.5,13,51,25.5,12,15,80.0,16,33,49,27,15,11,3,21,-5
"Jan 18, 2020 - SAC @ UTA",L,48,101,42,86,48.8,10,26,38.5,7,12,58.3,7,30,37,20,10,3,3,23,-22
"Jan 15, 2020 - SAC vs. DAL",L,48,123,50,96,52.1,12,33,36.4,11,20,55.0,11,31,42,28,8,5,0,22,-4
"Jan 13, 2020 - SAC vs. ORL",L,48,112,45,87,51.7,12,31,38.7,10,11,90.9,4,40,44,25,12,6,4,21,-2
"Jan 10, 2020 - SAC vs. MIL",L,48,106,44,96,45.8,10,35,28.6,8,10,80.0,6,39,45,26,16,8,3,24,-21
"Jan 07, 2020 - SAC @ PHX",W,48,114,37,84,44.0,15,36,41.7,25,28,89.3,8,33,41,18,16,8,1,22,11
"Jan 06, 2020 - SAC vs. GSW",W,48,111,39,81,48.1,15,30,50.0,18,23,78.3,6,37,43,27,23,10,3,23,13
"Jan 04, 2020 - SAC vs. NOP",L,48,115,38,85,44.7,12,21,57.1,27,36,75.0,14,37,51,20,21,9,3,24,-2
"Jan 02, 2020 - SAC vs. MEM",W,48,128,44,90,48.9,14,34,41.2,26,31,83.9,7,34,41,26,13,9,8,24,5
"Dec 31, 2019 - SAC vs. LAC",L,48,87,33,80,41.3,8,28,28.6,13,19,68.4,11,30,41,20,16,8,5,23,-18
"Dec 29, 2019 - SAC @ DEN",L,48,115,45,85,52.9,13,34,38.2,12,17,70.6,9,26,35,32,14,5,4,26,-5
"Dec 28, 2019 - SAC vs. PHX",L,48,110,41,84,48.8,12,31,38.7,16,24,66.7,7,29,36,19,12,3,4,16,-2
"Dec 26, 2019 - SAC vs. MIN",L,58,104,37,107,34.6,9,39,23.1,21,25,84.0,16,51,67,20,12,8,8,23,-1
"Dec 23, 2019 - SAC vs. HOU",L,48,104,41,87,47.1,7,30,23.3,15,23,65.2,11,38,49,20,19,4,4,24,-9
"Dec 21, 2019 - SAC @ MEM",L,48,115,43,100,43.0,11,36,30.6,18,24,75.0,18,33,51,22,13,10,3,23,-4
"Dec 20, 2019 - SAC @ IND",L,48,105,41,91,45.1,10,32,31.3,13,15,86.7,13,28,41,25,12,4,6,15,-14
"Dec 17, 2019 - SAC @ CHA",L,48,102,38,91,41.8,14,39,35.9,12,13,92.3,10,23,33,23,10,10,5,22,-8
"Dec 15, 2019 - SAC @ GSW",W,48,100,38,63,60.3,10,22,45.5,14,16,87.5,4,34,38,27,29,9,3,20,21
"Dec 13, 2019 - SAC vs. NYK",L,48,101,39,83,47.0,17,39,43.6,6,8,75.0,8,33,41,19,14,0,3,18,-2
"Dec 11, 2019 - SAC vs. OKC",W,48,94,39,88,44.3,10,31,32.3,6,10,60.0,6,35,41,12,16,8,3,21,1
"Dec 09, 2019 - SAC @ HOU",W,48,119,40,88,45.5,20,45,44.4,19,22,86.4,9,28,37,24,10,14,5,17,1
"Dec 08, 2019 - SAC @ DAL",W,48,110,44,85,51.8,13,34,38.2,9,11,81.8,7,28,35,24,11,7,1,16,4
"Dec 06, 2019 - SAC @ SAS",L,53,104,40,102,39.2,9,34,26.5,15,18,83.3,16,36,52,19,15,10,3,20,-1
"Dec 04, 2019 - SAC @ POR",L,48,116,44,95,46.3,11,34,32.4,17,23,73.9,13,31,44,26,10,7,7,17,-11
"Dec 02, 2019 - SAC vs. CHI",L,48,106,40,83,48.2,9,33,27.3,17,20,85.0,10,31,41,22,18,7,5,26,-7
"Nov 30, 2019 - SAC vs. DEN",W,53,100,37,96,38.5,8,33,24.2,18,21,85.7,13,37,50,22,16,12,4,23,3
"Nov 27, 2019 - SAC @ PHI",L,48,91,39,95,41.1,9,34,26.5,4,9,44.4,8,34,42,22,11,9,3,19,-6
"Nov 25, 2019 - SAC @ BOS",L,48,102,37,79,46.8,18,47,38.3,10,15,66.7,8,28,36,28,17,3,8,18,-1
"Nov 24, 2019 - SAC @ WAS",W,48,113,39,81,48.1,11,31,35.5,24,28,85.7,6,33,39,22,14,9,5,17,7
"Nov 22, 2019 - SAC @ BKN",L,48,97,39,86,45.3,4,26,15.4,15,19,78.9,7,26,33,26,16,8,2,25,-19
"Nov 19, 2019 - SAC vs. PHX",W,48,120,42,79,53.2,13,31,41.9,23,25,92.0,8,35,43,28,19,7,7,26,4
"Nov 17, 2019 - SAC vs. BOS",W,48,100,38,89,42.7,14,35,40.0,10,12,83.3,10,35,45,22,12,8,7,24,1
"Nov 15, 2019 - SAC @ LAL",L,48,97,36,82,43.9,16,39,41.0,9,9,100,10,33,43,24,18,7,0,22,-2
"Nov 12, 2019 - SAC vs. POR",W,48,107,38,86,44.2,11,32,34.4,20,26,76.9,11,35,46,24,14,9,5,25,8
"Nov 08, 2019 - SAC @ ATL",W,48,121,42,76,55.3,18,31,58.1,19,22,86.4,9,27,36,27,15,7,7,19,12
"Nov 06, 2019 - SAC @ TOR",L,48,120,42,95,44.2,20,44,45.5,16,21,76.2,12,31,43,23,14,8,7,23,-4
"Nov 03, 2019 - SAC @ NYK",W,48,113,41,85,48.2,15,39,38.5,16,25,64.0,10,40,50,25,14,7,5,29,21
"Nov 01, 2019 - SAC vs. UTA",W,48,102,41,84,48.8,8,29,27.6,12,17,70.6,11,27,38,15,17,8,3,23,1
"Oct 30, 2019 - SAC vs. CHA",L,48,111,44,96,45.8,14,46,30.4,9,12,75.0,10,29,39,26,15,11,5,19,-7
"Oct 28, 2019 - SAC vs. DEN",L,48,94,36,91,39.6,12,37,32.4,10,16,62.5,15,33,48,25,13,6,8,21,-7
"Oct 26, 2019 - SAC @ UTA",L,48,81,30,81,37.0,7,26,26.9,14,17,82.4,6,25,31,16,18,5,3,19,-32
"Oct 25, 2019 - SAC vs. POR",L,48,112,37,87,42.5,15,37,40.5,23,27,85.2,13,30,43,17,17,10,2,26,-10
"Oct 23, 2019 - SAC @ PHX",L,48,95,34,87,39.1,10,29,34.5,17,26,65.4,12,35,47,17,27,5,5,24,-29
