Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 09, 2020",PHI,CHI,H,48,118,42,84,50.0,11,27,40.7,23,32,71.9,15,29,44,29,16,12,6,18,7
"Feb 07, 2020",PHI,MEM,H,48,119,48,90,53.3,14,25,56.0,9,15,60.0,10,40,50,34,21,8,11,25,12
"Feb 06, 2020",MIL,PHI,H,48,101,37,99,37.4,19,45,42.2,8,14,57.1,11,39,50,24,11,7,4,14,-11
"Feb 03, 2020",MIA,PHI,H,48,106,36,83,43.4,13,38,34.2,21,25,84.0,14,30,44,24,14,3,1,21,-31
"Feb 01, 2020",BOS,PHI,H,48,95,31,84,36.9,7,33,21.2,26,31,83.9,13,34,47,15,14,6,3,27,-21
"Jan 30, 2020",ATL,PHI,H,48,117,38,82,46.3,9,31,29.0,32,45,71.1,8,34,42,22,12,11,2,21,-10
"Jan 28, 2020",PHI,GSW,H,48,115,42,82,51.2,11,32,34.4,20,26,76.9,2,42,44,28,16,5,3,18,11
"Jan 25, 2020",PHI,LAL,H,48,108,41,78,52.6,13,37,35.1,13,19,68.4,8,33,41,19,23,12,3,18,17
"Jan 22, 2020",TOR,PHI,H,48,95,32,84,38.1,18,46,39.1,13,18,72.2,8,37,45,25,13,8,6,23,-12
"Jan 20, 2020",BKN,PHI,A,48,117,42,94,44.7,13,39,33.3,20,27,74.1,12,31,43,30,13,12,6,24,6
"Jan 18, 2020",NYK,PHI,A,48,90,34,78,43.6,10,32,31.3,12,19,63.2,5,36,41,26,14,8,6,19,3
"Jan 17, 2020",PHI,CHI,H,48,100,40,82,48.8,9,29,31.0,11,11,100,9,35,44,30,13,9,7,12,11
"Jan 15, 2020",PHI,BKN,H,48,117,45,88,51.1,11,30,36.7,16,25,64.0,13,36,49,25,12,7,11,23,11
"Jan 13, 2020",IND,PHI,H,48,95,37,89,41.6,6,33,18.2,15,19,78.9,12,40,52,17,13,6,4,21,-6
"Jan 11, 2020",DAL,PHI,H,48,91,37,98,37.8,9,37,24.3,8,12,66.7,14,29,43,22,4,11,5,20,-18
"Jan 09, 2020",PHI,BOS,H,48,109,43,88,48.9,11,27,40.7,12,17,70.6,13,35,48,24,13,6,5,11,11
"Jan 06, 2020",PHI,OKC,H,48,120,46,90,51.1,13,26,50.0,15,18,83.3,9,33,42,31,10,4,0,28,7
"Jan 03, 2020",HOU,PHI,H,48,108,42,92,45.7,6,27,22.2,18,25,72.0,10,34,44,32,11,7,6,22,-10
"Dec 31, 2019",IND,PHI,H,48,97,37,91,40.7,6,29,20.7,17,20,85.0,14,33,47,24,15,4,6,22,-18
"Dec 28, 2019",MIA,PHI,H,53,116,42,89,47.2,10,30,33.3,22,29,75.9,8,39,47,24,11,5,4,24,-1
"Dec 27, 2019",ORL,PHI,H,48,97,35,87,40.2,10,29,34.5,17,21,81.0,7,38,45,23,16,10,3,22,-1
"Dec 25, 2019",PHI,MIL,H,48,121,44,101,43.6,21,44,47.7,12,15,80.0,14,35,49,29,8,9,7,12,12
"Dec 23, 2019",DET,PHI,A,48,125,52,95,54.7,12,30,40.0,9,11,81.8,17,31,48,33,12,8,8,21,16
"Dec 21, 2019",PHI,WAS,H,48,125,49,94,52.1,14,33,42.4,13,21,61.9,16,37,53,28,14,7,4,26,17
"Dec 20, 2019",PHI,DAL,A,48,98,38,90,42.2,10,34,29.4,12,18,66.7,11,35,46,25,15,9,2,16,-19
"Dec 18, 2019",PHI,MIA,A,48,104,38,90,42.2,12,39,30.8,16,18,88.9,15,26,41,24,13,9,5,17,-4
"Dec 15, 2019",BKN,PHI,H,48,89,37,86,43.0,5,26,19.2,10,17,58.8,7,31,38,19,16,9,13,20,-20
"Dec 13, 2019",PHI,NOP,H,48,116,43,87,49.4,7,20,35.0,23,34,67.6,9,38,47,24,11,7,8,24,7
"Dec 12, 2019",BOS,PHI,A,48,115,41,82,50.0,14,28,50.0,19,23,82.6,8,37,45,27,12,4,8,19,6
"Dec 10, 2019",PHI,DEN,H,48,97,37,89,41.6,12,36,33.3,11,16,68.8,12,37,49,24,17,9,3,15,5
"Dec 08, 2019",PHI,TOR,H,48,110,40,79,50.6,14,32,43.8,16,21,76.2,6,34,40,31,21,7,5,18,6
"Dec 07, 2019",PHI,CLE,H,48,141,57,90,63.3,11,26,42.3,16,23,69.6,10,41,51,43,8,13,8,16,47
"Dec 05, 2019",WAS,PHI,H,48,113,41,77,53.2,13,28,46.4,18,24,75.0,8,36,44,25,21,7,6,24,-6
"Dec 02, 2019",PHI,UTA,H,48,103,37,91,40.7,13,26,50.0,16,23,69.6,8,39,47,24,15,12,3,22,9
"Nov 30, 2019",PHI,IND,H,48,119,38,77,49.4,11,23,47.8,32,36,88.9,4,28,32,27,14,12,5,16,3
"Nov 29, 2019",NYK,PHI,A,48,101,31,72,43.1,7,26,26.9,32,40,80.0,8,38,46,22,16,5,10,23,6
"Nov 27, 2019",PHI,SAC,H,48,97,36,77,46.8,5,26,19.2,20,24,83.3,7,42,49,20,17,8,10,12,6
"Nov 25, 2019",TOR,PHI,H,48,96,36,88,40.9,15,40,37.5,9,16,56.3,14,37,51,25,16,7,3,20,-5
"Nov 23, 2019",PHI,MIA,H,48,113,42,83,50.6,14,29,48.3,15,17,88.2,8,36,44,28,15,11,2,27,27
"Nov 22, 2019",PHI,SAS,H,48,115,46,89,51.7,10,26,38.5,13,19,68.4,13,38,51,32,15,8,4,21,11
"Nov 20, 2019",PHI,NYK,H,48,109,39,89,43.8,13,32,40.6,18,26,69.2,10,34,44,30,10,5,5,14,5
"Nov 17, 2019",CLE,PHI,A,48,114,46,84,54.8,9,23,39.1,13,17,76.5,4,40,44,33,14,6,11,22,19
"Nov 15, 2019",OKC,PHI,H,53,119,45,90,50.0,14,32,43.8,15,22,68.2,13,30,43,24,16,6,0,32,-8
"Nov 13, 2019",ORL,PHI,H,48,97,40,91,44.0,8,30,26.7,9,13,69.2,8,39,47,25,15,5,5,27,-15
"Nov 12, 2019",PHI,CLE,H,48,98,40,89,44.9,8,38,21.1,10,13,76.9,11,35,46,24,14,8,8,20,1
"Nov 10, 2019",PHI,CHA,H,48,114,46,84,54.8,10,28,35.7,12,16,75.0,10,39,49,29,21,9,5,16,8
"Nov 08, 2019",DEN,PHI,H,48,97,38,86,44.2,13,26,50.0,8,17,47.1,11,38,49,28,18,8,8,19,-3
"Nov 06, 2019",UTA,PHI,H,48,104,33,80,41.3,8,25,32.0,30,34,88.2,7,35,42,20,16,9,3,20,-2
"Nov 04, 2019",PHX,PHI,H,48,109,42,89,47.2,13,29,44.8,12,20,60.0,9,29,38,21,20,11,2,29,-5
"Nov 02, 2019",POR,PHI,A,48,129,54,107,50.5,11,33,33.3,10,12,83.3,13,33,46,36,11,11,8,23,1
"Oct 30, 2019",PHI,MIN,H,48,117,43,92,46.7,9,25,36.0,22,28,78.6,16,40,56,24,22,14,6,27,22
"Oct 28, 2019",ATL,PHI,A,48,105,37,88,42.0,11,41,26.8,20,25,80.0,12,37,49,22,22,12,11,29,2
"Oct 26, 2019",DET,PHI,A,48,117,42,87,48.3,13,34,38.2,20,30,66.7,6,32,38,30,22,14,3,26,6
"Oct 23, 2019",PHI,BOS,H,48,107,37,85,43.5,7,29,24.1,26,36,72.2,12,50,62,24,17,6,7,34,14
