Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Dec 03, 2019",NOP,DAL,A,48,97,38,94,40.4,11,41,26.8,10,15,66.7,9,38,47,20,11,4,4,19,-21
"Dec 01, 2019",NOP,OKC,A,48,104,39,87,44.8,17,38,44.7,9,10,90.0,3,38,41,22,11,6,7,22,-3
"Nov 29, 2019",OKC,NOP,H,48,104,39,87,44.8,11,38,28.9,15,21,71.4,7,37,44,19,14,8,3,12,-5
"Nov 27, 2019",NOP,LAL,A,48,110,34,84,40.5,17,40,42.5,25,30,83.3,13,29,42,20,20,7,4,23,-4
"Nov 24, 2019",LAC,NOP,H,48,109,43,98,43.9,13,41,31.7,10,18,55.6,12,33,45,26,9,1,6,26,-25
"Nov 23, 2019",UTA,NOP,H,48,120,42,101,41.6,17,41,41.5,19,20,95.0,9,29,38,21,10,7,6,24,-8
"Nov 21, 2019",PHX,NOP,A,48,124,47,88,53.4,16,35,45.7,14,22,63.6,8,36,44,28,18,8,6,25,3
"Nov 19, 2019",NOP,POR,H,48,115,41,93,44.1,13,36,36.1,20,24,83.3,16,37,53,24,13,10,5,15,11
"Nov 17, 2019",NOP,GSW,H,48,108,37,89,41.6,18,46,39.1,16,20,80.0,11,37,48,24,15,3,5,21,8
"Nov 16, 2019",MIA,NOP,H,48,94,37,82,45.1,16,35,45.7,4,6,66.7,7,24,31,23,18,10,2,16,-15
"Nov 14, 2019",NOP,LAC,H,48,132,47,98,48.0,18,34,52.9,20,29,69.0,18,33,51,26,14,11,5,25,5
"Nov 11, 2019",NOP,HOU,A,48,116,41,95,43.2,14,45,31.1,20,27,74.1,12,34,46,26,17,8,3,23,-6
"Nov 09, 2019",CHA,NOP,A,48,115,40,75,53.3,14,33,42.4,21,30,70.0,9,36,45,25,26,13,6,28,5
"Nov 08, 2019",NOP,TOR,A,48,104,40,99,40.4,10,41,24.4,14,21,66.7,14,39,53,21,18,7,6,23,-18
"Nov 04, 2019",BKN,NOP,H,48,125,48,97,49.5,13,32,40.6,16,21,76.2,10,29,39,18,21,16,5,26,-10
"Nov 02, 2019",OKC,NOP,H,48,104,40,94,42.6,11,32,34.4,13,22,59.1,17,39,56,25,16,7,5,25,-11
"Oct 31, 2019",NOP,DEN,H,48,122,41,77,53.2,15,33,45.5,25,32,78.1,2,35,37,30,16,7,4,21,15
"Oct 28, 2019",NOP,GSW,A,48,123,48,103,46.6,15,47,31.9,12,22,54.5,11,30,41,36,15,13,7,20,-11
"Oct 26, 2019",HOU,NOP,H,48,123,46,100,46.0,18,50,36.0,13,16,81.3,9,33,42,27,17,9,2,30,-3
"Oct 25, 2019",NOP,DAL,A,48,116,45,98,45.9,15,41,36.6,11,15,73.3,12,36,48,30,14,6,3,22,-7
"Oct 22, 2019",TOR,NOP,H,53,122,43,102,42.2,19,45,42.2,17,20,85.0,16,37,53,30,19,4,9,34,-8
