Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Nov 17, 2019",SAC,BOS,H,48,99,34,82,41.5,10,30,33.3,21,24,87.5,10,36,46,26,15,7,3,14,-1
"Nov 15, 2019",GSW,BOS,A,48,105,37,91,40.7,13,33,39.4,18,23,78.3,11,36,47,24,14,13,5,24,5
"Nov 13, 2019",BOS,WAS,H,48,140,49,96,51.0,16,36,44.4,26,29,89.7,10,34,44,32,12,5,5,26,7
"Nov 11, 2019",BOS,DAL,H,48,116,41,86,47.7,15,35,42.9,19,25,76.0,10,36,46,25,9,4,5,27,10
"Nov 09, 2019",SAS,BOS,A,48,135,48,94,51.1,14,37,37.8,25,28,89.3,7,36,43,28,9,11,11,25,20
"Nov 07, 2019",CHA,BOS,A,48,108,40,93,43.0,10,33,30.3,18,23,78.3,11,41,52,29,13,13,5,19,21
"Nov 05, 2019",CLE,BOS,A,48,119,48,85,56.5,12,30,40.0,11,15,73.3,4,41,45,24,14,5,12,23,6
"Nov 01, 2019",BOS,NYK,H,48,104,33,74,44.6,11,34,32.4,27,29,93.1,3,41,44,21,14,7,4,16,2
"Oct 30, 2019",BOS,MIL,H,48,116,41,92,44.6,17,41,41.5,17,21,81.0,5,40,45,25,10,4,4,20,11
"Oct 26, 2019",NYK,BOS,A,48,118,42,93,45.2,15,41,36.6,19,29,65.5,13,33,46,24,13,14,9,26,23
"Oct 25, 2019",BOS,TOR,H,48,112,42,109,38.5,13,38,34.2,15,16,93.8,21,35,56,21,10,10,8,20,6
"Oct 23, 2019",PHI,BOS,H,48,93,33,90,36.7,7,26,26.9,20,34,58.8,10,31,41,18,11,4,2,29,-14
