MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 10, 2023 - NYK @ PHI",L,48,108,43,81,53.1,11,32,34.4,11,16,68.8,4,31,35,23,12,1,5,17,-11
"Feb 07, 2023 - NYK @ ORL",W,48,102,37,81,45.7,15,43,34.9,13,19,68.4,11,32,43,21,11,6,2,22,4
"Feb 05, 2023 - NYK vs. PHI",W,48,108,34,79,43.0,12,36,33.3,28,39,71.8,14,35,49,21,12,5,1,28,11
"Feb 04, 2023 - NYK vs. LAC",L,53,128,45,94,47.9,18,40,45.0,20,26,76.9,10,36,46,30,10,6,3,30,-6
"Feb 02, 2023 - NYK vs. MIA",W,48,106,40,83,48.2,12,36,33.3,14,18,77.8,11,33,44,25,18,8,0,17,2
"Jan 31, 2023 - NYK vs. LAL",L,53,123,44,98,44.9,7,34,20.6,28,32,87.5,13,32,45,27,9,6,3,24,-6
"Jan 28, 2023 - NYK @ BKN",L,48,115,45,88,51.1,10,28,35.7,15,19,78.9,14,31,45,19,11,4,4,14,-7
"Jan 26, 2023 - NYK @ BOS",W,53,120,44,96,45.8,13,38,34.2,19,23,82.6,10,40,50,17,10,5,5,20,3
"Jan 24, 2023 - NYK vs. CLE",W,48,105,37,75,49.3,17,33,51.5,14,21,66.7,9,33,42,25,17,4,3,18,2
"Jan 22, 2023 - NYK @ TOR",L,48,116,40,82,48.8,18,41,43.9,18,26,69.2,14,33,47,30,17,4,4,24,-9
"Jan 20, 2023 - NYK @ ATL",L,48,124,49,83,59.0,13,30,43.3,13,17,76.5,9,25,34,27,12,5,3,15,-15
"Jan 18, 2023 - NYK vs. WAS",L,48,105,40,96,41.7,7,26,26.9,18,27,66.7,20,29,49,14,9,9,4,20,-11
"Jan 16, 2023 - NYK vs. TOR",L,53,121,42,99,42.4,9,31,29.0,28,35,80.0,20,34,54,17,12,3,5,28,-2
"Jan 15, 2023 - NYK @ DET",W,48,117,40,88,45.5,12,30,40.0,25,31,80.6,18,34,52,17,8,3,6,12,13
"Jan 13, 2023 - NYK @ WAS",W,48,112,41,92,44.6,8,29,27.6,22,31,71.0,14,40,54,15,7,3,6,23,4
"Jan 11, 2023 - NYK vs. IND",W,48,119,38,84,45.2,15,42,35.7,28,33,84.8,12,38,50,21,15,9,4,16,6
"Jan 09, 2023 - NYK vs. MIL",L,48,107,38,100,38.0,11,41,26.8,20,22,90.9,18,30,48,16,7,8,1,14,-4
"Jan 06, 2023 - NYK @ TOR",W,48,112,39,83,47.0,16,37,43.2,18,26,69.2,13,38,51,19,13,3,4,23,4
"Jan 04, 2023 - NYK vs. SAS",W,48,117,45,94,47.9,10,31,32.3,17,26,65.4,14,33,47,16,14,7,6,21,3
"Jan 02, 2023 - NYK vs. PHX",W,48,102,36,74,48.6,13,33,39.4,17,25,68.0,5,40,45,26,8,1,2,13,19
"Dec 31, 2022 - NYK @ HOU",W,48,108,35,90,38.9,15,51,29.4,23,32,71.9,16,30,46,20,10,10,5,20,20
"Dec 29, 2022 - NYK @ SAS",L,48,115,38,90,42.2,15,41,36.6,24,31,77.4,13,25,38,20,13,7,2,21,-7
"Dec 27, 2022 - NYK @ DAL",L,53,121,45,103,43.7,16,50,32.0,15,24,62.5,17,38,55,27,10,5,0,23,-5
"Dec 25, 2022 - NYK vs. PHI",L,48,112,43,90,47.8,12,32,37.5,14,17,82.4,12,34,46,30,8,4,6,19,-7
"Dec 23, 2022 - NYK vs. CHI",L,48,117,43,86,50.0,16,35,45.7,15,26,57.7,12,35,47,23,10,2,4,17,-1
"Dec 21, 2022 - NYK vs. TOR",L,48,106,42,76,55.3,11,26,42.3,11,18,61.1,9,29,38,25,17,2,3,19,-7
"Dec 20, 2022 - NYK vs. GSW",W,48,132,45,87,51.7,17,40,42.5,25,32,78.1,14,33,47,27,12,8,1,15,38
"Dec 18, 2022 - NYK @ IND",W,48,109,39,83,47.0,8,26,30.8,23,30,76.7,14,35,49,13,16,7,9,21,3
"Dec 16, 2022 - NYK @ CHI",W,48,114,37,92,40.2,17,44,38.6,23,32,71.9,15,35,50,19,12,13,2,13,23
"Dec 14, 2022 - NYK @ CHI",W,53,128,45,91,49.5,18,34,52.9,20,25,80.0,15,33,48,25,18,7,5,25,8
"Dec 11, 2022 - NYK vs. SAC",W,48,112,40,89,44.9,8,35,22.9,24,27,88.9,15,40,55,19,17,8,4,22,13
"Dec 09, 2022 - NYK @ CHA",W,48,121,41,93,44.1,13,34,38.2,26,30,86.7,16,32,48,25,14,6,7,21,19
"Dec 07, 2022 - NYK vs. ATL",W,48,113,37,83,44.6,17,36,47.2,22,24,91.7,13,42,55,26,14,6,2,23,24
"Dec 04, 2022 - NYK vs. CLE",W,48,92,35,86,40.7,5,29,17.2,17,21,81.0,14,40,54,17,21,6,3,16,11
"Dec 03, 2022 - NYK vs. DAL",L,48,100,35,77,45.5,10,31,32.3,20,28,71.4,7,38,45,18,20,7,1,17,-21
"Nov 30, 2022 - NYK vs. MIL",L,48,103,42,100,42.0,6,30,20.0,13,20,65.0,19,36,55,18,8,2,3,20,-6
"Nov 29, 2022 - NYK @ DET",W,48,140,54,96,56.3,16,35,45.7,16,21,76.2,17,34,51,31,14,9,1,19,30
"Nov 27, 2022 - NYK vs. MEM",L,48,123,44,87,50.6,10,30,33.3,25,30,83.3,12,30,42,30,8,3,7,27,-4
"Nov 25, 2022 - NYK vs. POR",L,53,129,46,105,43.8,13,41,31.7,24,28,85.7,12,32,44,27,10,7,5,35,-3
"Nov 21, 2022 - NYK @ OKC",W,48,129,51,97,52.6,11,34,32.4,16,20,80.0,14,34,48,21,15,10,2,28,10
"Nov 20, 2022 - NYK @ PHX",L,48,95,34,85,40.0,7,25,28.0,20,25,80.0,10,29,39,20,11,4,7,15,-21
"Nov 18, 2022 - NYK @ GSW",L,48,101,30,87,34.5,9,34,26.5,32,34,94.1,13,32,45,16,16,8,7,16,-10
"Nov 16, 2022 - NYK @ DEN",W,48,106,37,84,44.0,8,34,23.5,24,31,77.4,6,34,40,24,8,12,5,18,3
"Nov 15, 2022 - NYK @ UTA",W,48,118,44,93,47.3,11,32,34.4,19,25,76.0,13,30,43,26,14,10,3,25,7
"Nov 13, 2022 - NYK vs. OKC",L,48,135,48,97,49.5,10,31,32.3,29,33,87.9,13,22,35,25,13,13,2,18,-10
"Nov 11, 2022 - NYK vs. DET",W,48,121,42,94,44.7,10,40,25.0,27,29,93.1,16,31,47,23,11,7,3,31,9
"Nov 09, 2022 - NYK @ BKN",L,48,85,28,87,32.2,12,43,27.9,17,26,65.4,11,35,46,21,15,5,4,18,-27
"Nov 07, 2022 - NYK @ MIN",W,48,120,39,89,43.8,19,48,39.6,23,25,92.0,9,34,43,26,19,13,2,23,13
"Nov 05, 2022 - NYK vs. BOS",L,48,118,46,90,51.1,11,27,40.7,15,16,93.8,12,32,44,22,14,6,4,14,-15
"Nov 04, 2022 - NYK @ PHI",W,48,106,37,80,46.3,9,33,27.3,23,27,85.2,10,40,50,24,22,5,8,21,2
"Nov 02, 2022 - NYK vs. ATL",L,48,99,37,90,41.1,10,36,27.8,15,20,75.0,12,40,52,23,17,3,9,19,-13
"Oct 30, 2022 - NYK @ CLE",L,48,108,45,92,48.9,10,27,37.0,8,16,50.0,12,33,45,26,14,9,2,25,-13
"Oct 28, 2022 - NYK @ MIL",L,48,108,37,93,39.8,12,35,34.3,22,32,68.8,13,41,54,19,13,6,5,19,-11
"Oct 26, 2022 - NYK vs. CHA",W,53,134,52,97,53.6,11,30,36.7,19,22,86.4,12,34,46,26,16,5,11,24,3
"Oct 24, 2022 - NYK vs. ORL",W,48,115,43,93,46.2,11,37,29.7,18,25,72.0,18,32,50,24,14,7,3,24,13
"Oct 21, 2022 - NYK vs. DET",W,48,130,50,95,52.6,16,38,42.1,14,22,63.6,11,39,50,29,12,4,6,26,24
"Oct 19, 2022 - NYK @ MEM",L,53,112,44,109,40.4,9,37,24.3,15,18,83.3,18,36,54,28,12,7,5,26,-3
