Date,Home,Away,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 28, 2023",LAC,MIN,W,48,108,43,90,47.8,9,26,34.6,13,22,59.1,10,36,46,22,19,14,8,20,7
"Feb 26, 2023",GSW,MIN,L,48,104,38,90,42.2,17,45,37.8,11,21,52.4,10,33,43,26,16,11,8,18,-5
"Feb 24, 2023",MIN,CHA,L,48,113,46,93,49.5,11,33,33.3,10,16,62.5,7,38,45,25,16,6,11,20,-8
"Feb 16, 2023",MIN,WAS,L,48,106,39,95,41.1,8,29,27.6,20,22,90.9,16,37,53,21,18,8,5,16,-8
"Feb 13, 2023",DAL,MIN,W,48,124,48,83,57.8,9,29,31.0,19,26,73.1,10,29,39,28,12,8,2,26,3
"Feb 10, 2023",MEM,MIN,L,48,107,41,88,46.6,15,37,40.5,10,12,83.3,7,28,35,25,18,7,4,20,-21
"Feb 08, 2023",UTA,MIN,W,48,143,56,98,57.1,23,43,53.5,8,8,100,8,39,47,35,11,6,6,19,25
"Feb 07, 2023",DEN,MIN,L,48,112,40,85,47.1,10,35,28.6,22,26,84.6,8,28,36,24,17,6,7,16,-34
"Feb 05, 2023",MIN,DEN,W,48,128,48,87,55.2,10,27,37.0,22,30,73.3,5,29,34,33,11,7,3,23,30
"Feb 03, 2023",MIN,ORL,L,48,120,40,87,46.0,16,44,36.4,24,28,85.7,12,29,41,21,20,7,7,27,-7
"Feb 01, 2023",MIN,GSW,W,53,119,46,106,43.4,14,50,28.0,13,24,54.2,10,43,53,26,11,5,7,23,5
"Jan 30, 2023",MIN,SAC,L,53,111,43,92,46.7,12,39,30.8,13,25,52.0,8,41,49,26,18,7,3,16,-7
"Jan 28, 2023",MIN,SAC,W,48,117,42,80,52.5,17,37,45.9,16,21,76.2,9,35,44,25,20,5,2,26,7
"Jan 27, 2023",MIN,MEM,W,48,111,44,86,51.2,13,35,37.1,10,15,66.7,9,36,45,31,20,12,6,19,11
"Jan 25, 2023",NOP,MIN,W,48,111,40,82,48.8,11,29,37.9,20,28,71.4,4,32,36,23,9,8,5,18,9
"Jan 23, 2023",HOU,MIN,L,48,114,41,91,45.1,16,42,38.1,16,22,72.7,12,29,41,19,19,8,7,22,-5
"Jan 21, 2023",MIN,HOU,W,48,113,38,83,45.8,17,41,41.5,20,24,83.3,3,27,30,20,12,12,9,26,9
"Jan 19, 2023",MIN,TOR,W,48,128,45,89,50.6,17,40,42.5,21,23,91.3,8,29,37,31,15,12,5,20,2
"Jan 18, 2023",DEN,MIN,L,48,118,42,81,51.9,12,32,37.5,22,28,78.6,12,24,36,26,19,6,10,27,-4
"Jan 16, 2023",MIN,UTA,L,48,125,46,101,45.5,18,41,43.9,15,18,83.3,16,25,41,28,6,9,6,20,-1
"Jan 14, 2023",MIN,CLE,W,48,110,45,80,56.3,9,28,32.1,11,15,73.3,4,27,31,22,15,10,5,21,8
"Jan 13, 2023",MIN,PHX,W,48,121,47,90,52.2,10,28,35.7,17,20,85.0,4,33,37,24,15,13,3,22,5
"Jan 11, 2023",DET,MIN,L,48,118,43,88,48.9,16,33,48.5,16,21,76.2,13,23,36,22,19,7,2,22,-17
"Jan 08, 2023",HOU,MIN,W,48,104,38,80,47.5,10,28,35.7,18,22,81.8,9,35,44,23,19,8,4,18,8
"Jan 06, 2023",MIN,LAC,W,48,128,46,81,56.8,13,35,37.1,23,29,79.3,10,35,45,28,20,4,7,22,13
"Jan 04, 2023",MIN,POR,W,48,113,39,76,51.3,9,24,37.5,26,36,72.2,8,25,33,25,15,8,6,30,7
"Jan 02, 2023",MIN,DEN,W,48,124,45,87,51.7,13,36,36.1,21,27,77.8,11,30,41,29,12,7,4,22,13
"Dec 31, 2022",MIN,DET,L,48,104,36,83,43.4,10,34,29.4,22,26,84.6,9,30,39,17,15,6,5,22,-12
"Dec 30, 2022",MIL,MIN,L,48,114,40,92,43.5,8,30,26.7,26,34,76.5,7,29,36,18,8,10,5,28,-9
"Dec 28, 2022",NOP,MIN,L,48,118,42,83,50.6,10,29,34.5,24,32,75.0,5,30,35,18,11,6,8,28,-1
"Dec 26, 2022",MIA,MIN,L,48,110,43,79,54.4,15,34,44.1,9,14,64.3,8,36,44,31,22,4,3,14,-3
"Dec 23, 2022",BOS,MIN,L,48,109,44,91,48.4,10,32,31.3,11,15,73.3,11,34,45,25,17,3,8,18,-12
"Dec 21, 2022",MIN,DAL,L,48,99,42,85,49.4,8,30,26.7,7,10,70.0,8,31,39,23,13,7,4,24,-5
"Dec 19, 2022",MIN,DAL,W,48,116,42,89,47.2,12,31,38.7,20,24,83.3,9,35,44,19,11,5,4,24,10
"Dec 18, 2022",MIN,CHI,W,48,150,57,87,65.5,23,43,53.5,13,16,81.3,4,35,39,38,13,5,5,21,24
"Dec 16, 2022",OKC,MIN,W,48,112,43,87,49.4,12,25,48.0,14,25,56.0,11,32,43,23,16,16,6,18,2
"Dec 14, 2022",LAC,MIN,L,48,88,31,74,41.9,4,22,18.2,22,30,73.3,7,36,43,15,17,9,4,20,-11
"Dec 12, 2022",POR,MIN,L,48,112,46,93,49.5,10,27,37.0,10,19,52.6,7,30,37,25,10,12,2,19,-21
"Dec 10, 2022",POR,MIN,L,48,118,45,83,54.2,10,23,43.5,18,24,75.0,4,24,28,22,13,11,4,21,-6
"Dec 09, 2022",UTA,MIN,W,48,118,42,79,53.2,14,35,40.0,20,26,76.9,6,38,44,30,17,7,3,21,10
"Dec 07, 2022",MIN,IND,W,48,121,44,93,47.3,8,23,34.8,25,27,92.6,16,35,51,25,23,15,2,21,6
"Dec 03, 2022",MIN,OKC,L,48,128,47,89,52.8,10,30,33.3,24,30,80.0,12,32,44,25,23,13,10,23,-7
"Nov 30, 2022",MIN,MEM,W,48,109,41,89,46.1,12,39,30.8,15,19,78.9,5,24,29,26,13,13,11,25,8
"Nov 28, 2022",WAS,MIN,L,48,127,42,84,50.0,7,27,25.9,36,42,85.7,15,30,45,20,18,4,3,23,-15
"Nov 27, 2022",MIN,GSW,L,48,114,39,88,44.3,14,35,40.0,22,29,75.9,6,25,31,22,14,7,2,19,-23
"Nov 25, 2022",CHA,MIN,L,48,108,41,96,42.7,9,41,22.0,17,18,94.4,11,34,45,24,16,7,9,27,-2
"Nov 23, 2022",IND,MIN,W,48,115,47,77,61.0,8,22,36.4,13,17,76.5,8,42,50,31,23,9,10,18,14
"Nov 21, 2022",MIN,MIA,W,48,105,37,85,43.5,14,47,29.8,17,20,85.0,6,34,40,30,18,9,6,25,4
"Nov 19, 2022",PHI,MIN,W,48,112,40,85,47.1,12,36,33.3,20,24,83.3,8,35,43,28,20,9,2,25,3
"Nov 16, 2022",ORL,MIN,W,48,126,46,88,52.3,12,36,33.3,22,28,78.6,8,32,40,28,11,15,6,15,18
"Nov 13, 2022",CLE,MIN,W,48,129,46,82,56.1,12,24,50.0,25,34,73.5,11,36,47,30,13,5,4,30,5
"Nov 11, 2022",MEM,MIN,L,48,103,37,79,46.8,10,30,33.3,19,22,86.4,7,26,33,29,15,10,4,25,-11
"Nov 09, 2022",MIN,PHX,L,48,117,41,78,52.6,9,27,33.3,26,32,81.3,8,30,38,26,19,4,6,22,-12
"Nov 07, 2022",MIN,NYK,L,48,107,38,81,46.9,11,41,26.8,20,24,83.3,4,35,39,28,18,7,8,18,-13
"Nov 05, 2022",MIN,HOU,W,48,129,49,80,61.3,15,33,45.5,16,20,80.0,9,27,36,38,24,11,5,27,12
"Nov 04, 2022",MIN,MIL,L,48,102,39,92,42.4,11,41,26.8,13,17,76.5,10,37,47,22,16,2,4,25,-13
"Nov 01, 2022",PHX,MIN,L,48,107,37,87,42.5,13,34,38.2,20,24,83.3,10,32,42,24,18,5,4,24,-9
"Oct 30, 2022",SAS,MIN,L,48,98,40,99,40.4,4,29,13.8,14,20,70.0,16,29,45,21,11,11,7,23,-9
"Oct 28, 2022",MIN,LAL,W,48,111,41,99,41.4,13,40,32.5,16,24,66.7,14,35,49,27,10,13,8,21,9
"Oct 26, 2022",MIN,SAS,W,48,134,52,80,65.0,20,34,58.8,10,16,62.5,0,30,30,37,17,9,6,19,12
"Oct 24, 2022",MIN,SAS,L,48,106,38,86,44.2,8,31,25.8,22,24,91.7,10,40,50,24,16,7,5,18,-9
"Oct 23, 2022",OKC,MIN,W,48,116,46,88,52.3,10,34,29.4,14,22,63.6,12,42,54,24,15,9,3,17,10
"Oct 21, 2022",MIN,UTA,L,53,126,49,107,45.8,11,33,33.3,17,23,73.9,21,39,60,20,20,5,7,22,-6
"Oct 19, 2022",MIN,OKC,W,48,115,39,94,41.5,10,38,26.3,27,33,81.8,14,41,55,25,14,6,5,21,7
