Date,Home,Away,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Nov 22, 2022",PHI,BKN,L,48,106,44,80,55.0,9,28,32.1,9,13,69.2,4,31,35,31,15,5,13,15,-9
"Nov 20, 2022",BKN,MEM,W,48,127,50,83,60.2,16,34,47.1,11,15,73.3,5,40,45,33,19,5,5,25,12
"Nov 17, 2022",POR,BKN,W,48,109,40,79,50.6,11,29,37.9,18,23,78.3,5,42,47,32,17,4,5,24,2
"Nov 15, 2022",SAC,BKN,L,48,121,40,81,49.4,11,28,39.3,30,33,90.9,3,26,29,25,17,5,3,18,-32
"Nov 13, 2022",LAL,BKN,L,48,103,36,80,45.0,7,27,25.9,24,31,77.4,8,33,41,22,13,5,5,17,-13
"Nov 12, 2022",LAC,BKN,W,48,110,40,83,48.2,16,35,45.7,14,21,66.7,6,35,41,27,13,9,6,18,15
"Nov 09, 2022",BKN,NYK,W,48,112,42,87,48.3,14,34,41.2,14,20,70.0,11,44,55,30,15,11,5,22,27
"Nov 07, 2022",DAL,BKN,L,48,94,35,80,43.8,10,29,34.5,14,19,73.7,14,20,34,22,14,13,5,26,-2
"Nov 05, 2022",CHA,BKN,W,48,98,33,84,39.3,12,36,33.3,20,22,90.9,9,32,41,23,11,8,10,21,4
"Nov 04, 2022",WAS,BKN,W,48,128,50,90,55.6,14,28,50.0,14,14,100,7,41,48,32,9,8,7,19,42
"Nov 01, 2022",BKN,CHI,L,48,99,36,74,48.6,12,32,37.5,15,19,78.9,4,34,38,27,18,4,7,20,-9
"Oct 31, 2022",BKN,IND,W,48,116,43,80,53.8,11,30,36.7,19,20,95.0,6,33,39,26,20,11,9,18,7
"Oct 29, 2022",BKN,IND,L,48,116,41,82,50.0,14,39,35.9,20,26,76.9,6,28,34,29,9,6,9,20,-9
"Oct 27, 2022",BKN,DAL,L,53,125,43,93,46.2,12,35,34.3,27,30,90.0,13,32,45,20,15,10,6,28,-4
"Oct 26, 2022",MIL,BKN,L,48,99,34,86,39.5,7,27,25.9,24,30,80.0,7,30,37,23,14,7,6,24,-11
"Oct 24, 2022",MEM,BKN,L,48,124,47,87,54.0,9,29,31.0,21,26,80.8,9,26,35,27,11,4,7,30,-10
"Oct 21, 2022",BKN,TOR,W,48,109,38,80,47.5,13,35,37.1,20,29,69.0,13,31,44,26,13,3,13,19,4
"Oct 19, 2022",BKN,NOP,L,48,108,40,89,44.9,10,33,30.3,18,24,75.0,9,30,39,22,16,10,10,25,-22
