MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Jan 13, 2022 - MEM vs. MIN",W,48,116,42,92,45.7,8,32,25.0,24,35,68.6,16,40,56,22,14,10,7,15,8
"Jan 11, 2022 - MEM vs. GSW",W,48,116,44,100,44.0,14,34,41.2,14,18,77.8,11,38,49,30,11,11,8,18,8
"Jan 09, 2022 - MEM @ LAL",W,48,127,47,86,54.7,11,30,36.7,22,32,68.8,10,37,47,33,14,10,10,22,8
"Jan 08, 2022 - MEM @ LAC",W,48,123,44,100,44.0,12,38,31.6,23,31,74.2,16,40,56,26,10,9,11,21,15
"Jan 06, 2022 - MEM vs. DET",W,48,118,48,98,49.0,10,32,31.3,12,19,63.2,18,43,61,31,19,8,9,18,30
"Jan 04, 2022 - MEM @ CLE",W,48,110,42,90,46.7,9,27,33.3,17,22,77.3,12,33,45,21,9,6,8,18,4
"Jan 03, 2022 - MEM @ BKN",W,48,118,48,102,47.1,10,35,28.6,12,21,57.1,23,38,61,24,13,11,5,21,14
"Dec 31, 2021 - MEM vs. SAS",W,48,118,49,102,48.0,10,26,38.5,10,16,62.5,16,42,58,28,10,7,11,18,13
"Dec 29, 2021 - MEM vs. LAL",W,48,104,35,85,41.2,10,30,33.3,24,29,82.8,13,30,43,18,13,13,5,11,5
"Dec 27, 2021 - MEM @ PHX",W,48,114,45,88,51.1,11,29,37.9,13,17,76.5,15,35,50,22,19,10,6,23,1
"Dec 26, 2021 - MEM @ SAC",W,48,127,47,100,47.0,9,30,30.0,24,30,80.0,19,34,53,33,12,11,6,19,25
"Dec 23, 2021 - MEM @ GSW",L,48,104,38,90,42.2,8,26,30.8,20,24,83.3,14,28,42,18,13,10,6,20,-9
"Dec 20, 2021 - MEM vs. OKC",L,48,99,39,101,38.6,11,32,34.4,10,13,76.9,17,34,51,24,12,9,2,21,-3
"Dec 19, 2021 - MEM vs. POR",L,48,100,35,91,38.5,9,34,26.5,21,25,84.0,10,23,33,22,8,13,5,22,-5
"Dec 17, 2021 - MEM @ SAC",W,48,124,45,97,46.4,13,24,54.2,21,27,77.8,12,38,50,25,13,11,3,21,19
"Dec 15, 2021 - MEM @ POR",W,48,113,39,82,47.6,11,32,34.4,24,30,80.0,11,42,53,22,16,10,5,21,10
"Dec 13, 2021 - MEM vs. PHI",W,48,126,47,89,52.8,14,34,41.2,18,23,78.3,11,39,50,29,11,12,6,20,35
"Dec 11, 2021 - MEM vs. HOU",W,48,113,40,80,50.0,11,29,37.9,22,36,61.1,9,29,38,22,11,10,3,24,7
"Dec 09, 2021 - MEM vs. LAL",W,48,108,41,94,43.6,14,42,33.3,12,18,66.7,14,33,47,28,13,18,5,14,13
"Dec 08, 2021 - MEM vs. DAL",L,48,96,36,90,40.0,9,31,29.0,15,25,60.0,12,28,40,23,13,14,3,23,-8
"Dec 06, 2021 - MEM @ MIA",W,48,105,38,89,42.7,13,33,39.4,16,21,76.2,16,31,47,26,19,11,6,18,15
"Dec 04, 2021 - MEM @ DAL",W,48,97,37,76,48.7,9,26,34.6,14,24,58.3,10,42,52,20,23,10,5,23,7
"Dec 02, 2021 - MEM vs. OKC",W,48,152,60,96,62.5,19,36,52.8,13,18,72.2,14,39,53,41,10,16,9,15,73
"Nov 30, 2021 - MEM @ TOR",W,48,98,36,93,38.7,10,34,29.4,16,19,84.2,18,36,54,18,17,13,10,15,7
"Nov 28, 2021 - MEM vs. SAC",W,48,128,50,104,48.1,13,39,33.3,15,20,75.0,14,54,68,30,10,4,11,25,27
"Nov 26, 2021 - MEM vs. ATL",L,48,100,37,91,40.7,12,38,31.6,14,19,73.7,10,26,36,27,13,8,7,19,-32
"Nov 24, 2021 - MEM vs. TOR",L,48,113,42,82,51.2,9,29,31.0,20,26,76.9,11,29,40,25,15,6,3,20,-13
"Nov 22, 2021 - MEM @ UTA",W,48,119,42,95,44.2,13,35,37.1,22,27,81.5,16,34,50,24,7,10,4,20,1
"Nov 20, 2021 - MEM @ MIN",L,48,95,29,83,34.9,9,32,28.1,28,35,80.0,10,23,33,21,16,7,5,24,-43
"Nov 18, 2021 - MEM vs. LAC",W,48,120,52,96,54.2,11,26,42.3,5,6,83.3,12,35,47,28,12,8,7,17,12
"Nov 15, 2021 - MEM vs. HOU",W,48,136,52,96,54.2,16,41,39.0,16,20,80.0,7,42,49,33,10,14,8,21,34
"Nov 13, 2021 - MEM @ NOP",L,48,101,38,88,43.2,8,24,33.3,17,21,81.0,13,26,39,21,9,6,6,19,-11
"Nov 12, 2021 - MEM vs. PHX",L,48,94,37,98,37.8,7,33,21.2,13,23,56.5,17,42,59,19,15,6,6,16,-25
"Nov 10, 2021 - MEM vs. CHA",L,48,108,45,107,42.1,9,38,23.7,9,15,60.0,20,37,57,27,16,14,8,18,-10
"Nov 08, 2021 - MEM vs. MIN",W,53,125,46,92,50.0,11,28,39.3,22,26,84.6,15,36,51,28,16,7,8,22,7
"Nov 05, 2021 - MEM @ WAS",L,48,87,34,96,35.4,6,31,19.4,13,17,76.5,12,27,39,19,9,12,4,15,-28
"Nov 03, 2021 - MEM vs. DEN",W,48,108,42,81,51.9,16,34,47.1,8,14,57.1,3,33,36,28,12,9,7,16,2
"Nov 01, 2021 - MEM vs. DEN",W,48,106,44,97,45.4,13,34,38.2,5,7,71.4,11,44,55,20,13,8,4,18,9
"Oct 30, 2021 - MEM vs. MIA",L,48,103,34,88,38.6,16,50,32.0,19,21,90.5,8,24,32,26,14,14,7,17,-26
"Oct 28, 2021 - MEM @ GSW",W,53,104,39,97,40.2,12,48,25.0,14,14,100,10,41,51,25,18,17,9,14,3
"Oct 27, 2021 - MEM @ POR",L,48,96,35,96,36.5,17,50,34.0,9,19,47.4,21,29,50,27,22,9,3,25,-20
"Oct 24, 2021 - MEM @ LAL",L,48,118,45,100,45.0,13,35,37.1,15,18,83.3,18,31,49,25,17,13,4,20,-3
"Oct 23, 2021 - MEM @ LAC",W,48,120,42,90,46.7,15,36,41.7,21,25,84.0,13,35,48,26,11,5,3,19,6
"Oct 20, 2021 - MEM vs. CLE",W,48,132,53,100,53.0,14,33,42.4,12,12,100,13,40,53,28,12,8,8,15,11
