Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Jan 19, 2022",BOS,CHA,A,48,111,42,86,48.8,16,39,41.0,11,15,73.3,11,36,47,27,17,6,6,17,9
"Jan 17, 2022",NYK,CHA,A,48,97,36,86,41.9,14,39,35.9,11,17,64.7,6,33,39,23,7,6,2,14,10
"Jan 14, 2022",CHA,ORL,A,48,109,40,97,41.2,12,42,28.6,17,21,81.0,11,33,44,28,17,9,5,20,-7
"Jan 12, 2022",PHI,CHA,A,48,109,46,89,51.7,10,34,29.4,7,8,87.5,7,35,42,29,12,9,3,21,11
"Jan 10, 2022",CHA,MIL,H,48,103,38,96,39.6,13,44,29.5,14,16,87.5,13,35,48,23,14,12,3,16,4
"Jan 08, 2022",CHA,MIL,H,48,114,44,99,44.4,16,48,33.3,10,17,58.8,13,36,49,29,11,10,3,25,8
"Jan 05, 2022",CHA,DET,H,48,140,48,81,59.3,24,42,57.1,20,29,69.0,8,41,49,39,17,6,3,21,29
"Jan 03, 2022",WAS,CHA,H,48,121,50,104,48.1,14,38,36.8,7,13,53.8,13,32,45,28,9,14,5,22,-3
"Jan 02, 2022",CHA,PHX,A,48,99,39,85,45.9,9,35,25.7,12,21,57.1,5,29,34,27,18,10,9,15,-34
"Dec 29, 2021",IND,CHA,A,48,116,44,85,51.8,9,26,34.6,19,32,59.4,8,40,48,27,14,12,5,20,8
"Dec 27, 2021",CHA,HOU,H,48,123,47,88,53.4,18,41,43.9,11,14,78.6,7,32,39,33,16,13,4,18,24
"Dec 23, 2021",DEN,CHA,A,48,115,39,94,41.5,16,47,34.0,21,24,87.5,12,38,50,28,11,10,8,21,8
"Dec 20, 2021",UTA,CHA,H,48,102,39,101,38.6,15,43,34.9,9,9,100,11,40,51,27,13,7,4,25,-10
"Dec 19, 2021",PHX,CHA,H,48,106,36,100,36.0,10,45,22.2,24,28,85.7,13,30,43,26,9,12,6,12,-31
"Dec 17, 2021",POR,CHA,H,48,116,44,92,47.8,13,37,35.1,15,18,83.3,10,28,38,29,13,8,4,19,-9
"Dec 15, 2021",SAS,CHA,A,48,131,51,86,59.3,18,34,52.9,11,16,68.8,9,39,48,34,13,3,4,16,16
"Dec 13, 2021",DAL,CHA,H,48,96,34,86,39.5,13,37,35.1,15,24,62.5,18,20,38,22,10,8,2,18,-24
"Dec 10, 2021",CHA,SAC,H,48,124,48,87,55.2,14,35,40.0,14,20,70.0,11,28,39,29,16,9,8,20,1
"Dec 08, 2021",CHA,PHI,A,48,106,39,80,48.8,10,29,34.5,18,21,85.7,8,27,35,22,19,7,4,24,-4
"Dec 06, 2021",CHA,PHI,A,53,124,48,107,44.9,16,46,34.8,12,17,70.6,13,29,42,31,8,6,6,18,-3
"Dec 05, 2021",ATL,CHA,A,48,130,46,86,53.5,17,37,45.9,21,28,75.0,7,32,39,21,6,9,3,18,3
"Dec 01, 2021",MIL,CHA,H,48,125,43,87,49.4,21,51,41.2,18,21,85.7,3,33,36,30,17,8,9,21,-2
"Nov 29, 2021",CHI,CHA,H,48,119,42,88,47.7,18,39,46.2,17,21,81.0,5,29,34,23,9,7,9,14,-14
"Nov 27, 2021",HOU,CHA,H,53,143,48,103,46.6,20,50,40.0,27,30,90.0,16,23,39,31,11,10,5,23,-3
"Nov 26, 2021",CHA,MIN,H,48,133,49,88,55.7,23,40,57.5,12,15,80.0,7,37,44,32,16,5,7,21,18
"Nov 24, 2021",ORL,CHA,A,48,106,39,93,41.9,12,40,30.0,16,21,76.2,12,37,49,26,10,11,11,16,7
"Nov 22, 2021",WAS,CHA,A,48,109,40,91,44.0,15,31,48.4,14,24,58.3,6,30,36,21,10,11,4,22,6
"Nov 20, 2021",ATL,CHA,H,48,105,43,102,42.2,10,40,25.0,9,15,60.0,20,31,51,26,10,6,2,22,-10
"Nov 19, 2021",CHA,IND,H,48,121,44,81,54.3,12,31,38.7,21,28,75.0,6,39,45,28,17,8,7,26,3
"Nov 17, 2021",CHA,WAS,H,48,97,42,96,43.8,10,32,31.3,3,6,50.0,16,43,59,30,11,6,8,16,10
"Nov 14, 2021",CHA,GSW,H,48,106,42,88,47.7,14,36,38.9,8,12,66.7,4,35,39,23,13,10,2,21,4
"Nov 12, 2021",CHA,NYK,H,48,104,39,90,43.3,10,36,27.8,16,24,66.7,12,37,49,25,14,10,5,18,8
"Nov 10, 2021",MEM,CHA,A,48,118,41,90,45.6,15,36,41.7,21,24,87.5,9,40,49,32,17,13,7,16,10
"Nov 08, 2021",LAL,CHA,H,53,123,43,99,43.4,14,42,33.3,23,28,82.1,14,41,55,23,18,5,3,23,-3
"Nov 07, 2021",LAC,CHA,H,48,106,41,101,40.6,10,33,30.3,14,18,77.8,12,32,44,20,13,13,2,21,-14
"Nov 05, 2021",SAC,CHA,H,48,110,43,92,46.7,11,35,31.4,13,21,61.9,7,21,28,29,10,8,5,19,-30
"Nov 03, 2021",GSW,CHA,H,48,92,34,91,37.4,10,36,27.8,14,19,73.7,9,40,49,18,16,10,2,14,-22
"Nov 01, 2021",CHA,CLE,A,48,110,42,101,41.6,15,39,38.5,11,15,73.3,20,26,46,27,17,12,12,23,-3
"Oct 31, 2021",CHA,POR,H,48,125,46,89,51.7,20,42,47.6,13,21,61.9,10,34,44,36,9,4,6,18,12
"Oct 29, 2021",MIA,CHA,H,48,99,35,90,38.9,13,37,35.1,16,22,72.7,11,26,37,21,11,8,6,17,-15
"Oct 27, 2021",ORL,CHA,A,48,120,43,83,51.8,14,30,46.7,20,24,83.3,10,30,40,22,17,14,4,14,9
"Oct 25, 2021",CHA,BOS,A,53,129,46,103,44.7,19,44,43.2,18,28,64.3,14,38,52,26,14,4,6,25,-11
"Oct 24, 2021",BKN,CHA,A,48,111,43,94,45.7,10,30,33.3,15,19,78.9,10,38,48,26,12,10,5,17,16
"Oct 22, 2021",CLE,CHA,A,48,123,48,91,52.7,13,32,40.6,14,17,82.4,11,35,46,32,18,13,1,16,11
"Oct 20, 2021",CHA,IND,H,48,123,46,107,43.0,13,31,41.9,18,27,66.7,12,34,46,29,8,9,5,21,1
