Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Jan 05, 2022",BOS,SAS,A,48,99,42,88,47.7,10,26,38.5,5,5,100,12,36,48,20,18,6,5,13,2
"Jan 04, 2022",TOR,SAS,H,48,104,41,95,43.2,9,35,25.7,13,19,68.4,17,33,50,27,20,6,3,23,-25
"Jan 01, 2022",DET,SAS,H,53,116,42,102,41.2,12,40,30.0,20,28,71.4,13,35,48,30,17,8,3,27,-1
"Dec 31, 2021",MEM,SAS,H,48,105,39,90,43.3,12,35,34.3,15,24,62.5,11,36,47,24,11,3,8,15,-13
"Dec 27, 2021",SAS,UTA,A,48,104,45,100,45.0,10,30,33.3,4,9,44.4,9,35,44,26,10,8,3,24,-6
"Dec 26, 2021",SAS,DET,H,48,144,51,91,56.0,13,27,48.1,29,37,78.4,9,43,52,39,19,6,5,28,35
"Dec 23, 2021",LAL,SAS,A,48,138,46,95,48.4,18,39,46.2,28,33,84.8,12,38,50,33,6,7,5,21,28
"Dec 20, 2021",LAC,SAS,A,48,116,50,114,43.9,12,37,32.4,4,6,66.7,23,43,66,37,12,11,4,19,24
"Dec 19, 2021",SAC,SAS,H,48,114,45,91,49.5,12,25,48.0,12,13,92.3,13,31,44,24,14,7,8,12,-7
"Dec 17, 2021",UTA,SAS,A,48,128,50,100,50.0,15,41,36.6,13,18,72.2,11,32,43,27,7,8,4,18,2
"Dec 15, 2021",SAS,CHA,A,48,115,39,90,43.3,12,37,32.4,25,25,100,11,27,38,27,8,5,3,14,-16
"Dec 12, 2021",SAS,NOP,H,48,112,45,91,49.5,7,25,28.0,15,20,75.0,15,40,55,31,14,11,5,19,15
"Dec 11, 2021",SAS,DEN,A,48,112,41,89,46.1,10,27,37.0,20,29,69.0,14,31,45,28,17,4,4,18,-15
"Dec 09, 2021",SAS,DEN,H,48,123,46,88,52.3,15,35,42.9,16,22,72.7,14,40,54,32,14,5,7,21,12
"Dec 07, 2021",SAS,NYK,A,48,109,41,92,44.6,12,31,38.7,15,20,75.0,13,30,43,30,10,5,4,18,-12
