MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 24, 2022 - POR vs. GSW",L,48,95,31,79,39.2,9,35,25.7,24,29,82.8,6,25,31,16,18,5,4,29,-37
"Feb 16, 2022 - POR @ MEM",W,48,123,43,85,50.6,13,32,40.6,24,32,75.0,13,30,43,23,12,6,5,27,4
"Feb 14, 2022 - POR @ MIL",W,48,122,45,99,45.5,18,43,41.9,14,19,73.7,14,44,58,30,14,8,6,19,15
"Feb 12, 2022 - POR vs. NYK",W,48,112,40,84,47.6,15,40,37.5,17,20,85.0,9,42,51,29,17,3,2,26,9
"Feb 09, 2022 - POR vs. LAL",W,48,107,42,89,47.2,10,32,31.3,13,16,81.3,11,30,41,26,11,15,3,15,2
"Feb 08, 2022 - POR vs. ORL",L,48,95,32,91,35.2,11,38,28.9,20,26,76.9,17,33,50,21,13,9,5,12,-18
"Feb 05, 2022 - POR vs. MIL",L,48,108,41,85,48.2,14,45,31.1,12,21,57.1,9,29,38,25,16,6,6,18,-29
"Feb 04, 2022 - POR vs. OKC",L,48,93,40,101,39.6,6,33,18.2,7,10,70.0,17,36,53,18,12,7,4,18,-3
"Feb 02, 2022 - POR @ LAL",L,48,94,35,98,35.7,14,42,33.3,10,19,52.6,18,37,55,23,13,11,3,28,-5
"Jan 31, 2022 - POR @ OKC",L,48,81,34,81,42.0,7,38,18.4,6,8,75.0,6,35,41,18,15,7,6,20,-17
"Jan 30, 2022 - POR @ CHI",L,48,116,43,83,51.8,18,39,46.2,12,16,75.0,5,31,36,23,12,4,3,12,-14
"Jan 28, 2022 - POR @ HOU",W,48,125,46,81,56.8,17,39,43.6,16,20,80.0,4,30,34,20,15,10,4,24,15
"Jan 26, 2022 - POR vs. DAL",L,48,112,42,82,51.2,14,38,36.8,14,23,60.9,3,35,38,27,9,4,1,21,-20
"Jan 25, 2022 - POR vs. MIN",L,48,107,37,94,39.4,16,41,39.0,17,20,85.0,15,35,50,26,14,4,2,24,-2
"Jan 23, 2022 - POR @ TOR",W,48,114,45,85,52.9,18,32,56.3,6,13,46.2,10,37,47,31,22,8,7,17,9
"Jan 21, 2022 - POR @ BOS",W,48,109,36,76,47.4,16,33,48.5,21,30,70.0,7,35,42,20,13,6,4,21,4
"Jan 19, 2022 - POR @ MIA",L,48,92,33,81,40.7,14,46,30.4,12,16,75.0,10,33,43,19,18,7,6,22,-12
"Jan 17, 2022 - POR @ ORL",W,48,98,37,90,41.1,7,34,20.6,17,18,94.4,11,44,55,20,17,9,8,17,10
"Jan 15, 2022 - POR @ WAS",W,48,115,39,85,45.9,13,39,33.3,24,35,68.6,8,31,39,19,13,13,2,25,5
"Jan 13, 2022 - POR @ DEN",L,48,108,39,86,45.3,13,40,32.5,17,28,60.7,11,23,34,28,15,11,5,18,-32
"Jan 10, 2022 - POR vs. BKN",W,48,114,40,86,46.5,15,38,39.5,19,26,73.1,11,36,47,23,15,8,9,17,6
"Jan 09, 2022 - POR vs. SAC",W,48,103,37,88,42.0,17,40,42.5,12,15,80.0,10,38,48,26,17,6,5,23,15
"Jan 07, 2022 - POR vs. CLE",L,48,101,37,92,40.2,16,35,45.7,11,19,57.9,16,35,51,22,12,8,5,19,-13
"Jan 05, 2022 - POR vs. MIA",L,48,109,33,78,42.3,15,38,39.5,28,36,77.8,8,28,36,18,6,8,4,23,-6
"Jan 03, 2022 - POR vs. ATL",W,48,136,47,89,52.8,18,41,43.9,24,28,85.7,12,29,41,29,10,10,3,19,5
"Dec 31, 2021 - POR @ LAL",L,48,106,36,102,35.3,12,42,28.6,22,27,81.5,21,33,54,19,9,4,2,22,-33
"Dec 29, 2021 - POR vs. UTA",L,48,105,37,88,42.0,14,40,35.0,17,24,70.8,11,34,45,23,11,6,3,28,-15
"Dec 27, 2021 - POR vs. DAL",L,48,117,35,82,42.7,12,40,30.0,35,42,83.3,8,25,33,19,11,4,5,28,-15
"Dec 21, 2021 - POR @ NOP",L,48,97,35,78,44.9,13,34,38.2,14,19,73.7,7,24,31,18,11,12,4,17,-14
"Dec 19, 2021 - POR @ MEM",W,48,105,35,74,47.3,11,32,34.4,24,28,85.7,9,42,51,17,25,4,9,18,5
"Dec 17, 2021 - POR vs. CHA",W,48,125,44,85,51.8,21,47,44.7,16,18,88.9,7,34,41,27,17,7,6,20,9
"Dec 15, 2021 - POR vs. MEM",L,48,103,31,82,37.8,15,38,39.5,26,28,92.9,5,33,38,18,15,9,6,21,-10
"Dec 14, 2021 - POR vs. PHX",L,53,107,40,96,41.7,13,41,31.7,14,22,63.6,12,36,48,23,14,7,3,18,-4
"Dec 12, 2021 - POR vs. MIN",L,48,111,37,81,45.7,18,48,37.5,19,28,67.9,12,33,45,25,19,9,8,25,-5
"Dec 08, 2021 - POR @ GSW",L,48,94,33,80,41.3,8,30,26.7,20,28,71.4,7,35,42,24,16,5,3,24,-10
"Dec 06, 2021 - POR vs. LAC",L,48,90,35,79,44.3,5,22,22.7,15,20,75.0,7,38,45,16,18,6,6,19,-12
"Dec 04, 2021 - POR vs. BOS",L,48,117,42,89,47.2,8,29,27.6,25,32,78.1,9,23,32,22,9,7,2,21,-28
"Dec 02, 2021 - POR vs. SAS",L,48,83,29,82,35.4,12,34,35.3,13,17,76.5,8,33,41,19,18,8,6,20,-31
"Nov 30, 2021 - POR vs. DET",W,48,110,41,96,42.7,14,42,33.3,14,18,77.8,10,33,43,24,11,8,5,22,18
"Nov 29, 2021 - POR @ UTA",L,48,107,42,91,46.2,11,31,35.5,12,17,70.6,12,30,42,19,9,1,3,18,-22
"Nov 26, 2021 - POR @ GSW",L,48,103,36,86,41.9,13,38,34.2,18,23,78.3,7,30,37,23,10,7,2,13,-15
"Nov 24, 2021 - POR @ SAC",L,48,121,44,94,46.8,12,38,31.6,21,25,84.0,13,30,43,27,15,9,1,26,-4
"Nov 23, 2021 - POR vs. DEN",W,48,119,45,88,51.1,15,39,38.5,14,20,70.0,12,31,43,25,9,12,7,18,19
"Nov 20, 2021 - POR vs. PHI",W,48,118,40,80,50.0,15,34,44.1,23,23,100,5,33,38,23,13,6,7,21,7
"Nov 17, 2021 - POR vs. CHI",W,48,112,37,84,44.0,11,31,35.5,27,28,96.4,12,32,44,26,17,10,5,19,5
"Nov 15, 2021 - POR vs. TOR",W,48,118,46,82,56.1,16,36,44.4,10,14,71.4,7,32,39,25,14,6,7,15,5
"Nov 14, 2021 - POR @ DEN",L,48,95,35,80,43.8,13,39,33.3,12,13,92.3,8,28,36,22,13,8,4,15,-29
"Nov 12, 2021 - POR @ HOU",W,48,104,34,87,39.1,11,36,30.6,25,31,80.6,11,41,52,21,14,10,4,27,12
"Nov 10, 2021 - POR @ PHX",L,48,109,44,91,48.4,7,30,23.3,14,16,87.5,14,32,46,24,16,5,2,21,-10
"Nov 09, 2021 - POR @ LAC",L,48,109,43,91,47.3,14,37,37.8,9,12,75.0,9,34,43,29,10,6,5,15,-8
"Nov 06, 2021 - POR vs. LAL",W,48,105,36,95,37.9,15,55,27.3,18,24,75.0,12,40,52,22,12,14,7,21,15
"Nov 05, 2021 - POR vs. IND",W,48,110,40,82,48.8,17,39,43.6,13,15,86.7,6,36,42,27,14,7,4,15,4
"Nov 03, 2021 - POR @ CLE",L,48,104,40,90,44.4,13,37,35.1,11,17,64.7,10,29,39,24,9,12,6,19,-3
"Nov 01, 2021 - POR @ PHI",L,48,103,40,84,47.6,12,34,35.3,11,18,61.1,13,32,45,21,15,5,2,15,-10
"Oct 31, 2021 - POR @ CHA",L,48,113,43,97,44.3,17,54,31.5,10,11,90.9,15,32,47,30,12,4,5,18,-12
"Oct 29, 2021 - POR vs. LAC",W,48,111,41,98,41.8,19,41,46.3,10,16,62.5,16,47,63,21,14,8,6,19,19
"Oct 27, 2021 - POR vs. MEM",W,48,116,39,84,46.4,15,36,41.7,23,31,74.2,13,35,48,22,14,11,6,20,20
"Oct 25, 2021 - POR @ LAC",L,48,86,32,85,37.6,8,37,21.6,14,18,77.8,7,40,47,15,30,11,4,18,-30
"Oct 23, 2021 - POR vs. PHX",W,48,134,51,94,54.3,21,50,42.0,11,17,64.7,8,40,48,24,9,8,5,15,29
"Oct 20, 2021 - POR vs. SAC",L,48,121,45,93,48.4,12,35,34.3,19,22,86.4,9,40,49,25,13,5,5,22,-3
