MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Jan 23, 2022 - NYK vs. LAC",W,48,110,39,91,42.9,16,36,44.4,16,19,84.2,15,37,52,26,13,6,4,22,8
"Jan 20, 2022 - NYK vs. NOP",L,48,91,29,77,37.7,9,38,23.7,24,36,66.7,14,34,48,21,15,6,5,21,-11
"Jan 18, 2022 - NYK vs. MIN",L,48,110,37,80,46.3,12,38,31.6,24,33,72.7,11,33,44,21,18,6,7,30,-2
"Jan 17, 2022 - NYK vs. CHA",L,48,87,32,80,40.0,12,34,35.3,11,21,52.4,14,39,53,22,15,7,4,19,-10
"Jan 15, 2022 - NYK @ ATL",W,48,117,42,83,50.6,13,31,41.9,20,26,76.9,11,33,44,24,11,2,0,20,9
"Jan 12, 2022 - NYK vs. DAL",W,48,108,42,90,46.7,12,27,44.4,12,15,80.0,11,43,54,24,9,5,4,21,23
"Jan 10, 2022 - NYK vs. SAS",W,48,111,40,82,48.8,13,32,40.6,18,24,75.0,9,40,49,23,15,7,9,22,15
"Jan 08, 2022 - NYK @ BOS",L,48,75,29,79,36.7,11,31,35.5,6,15,40.0,11,29,40,13,14,8,4,15,-24
"Jan 06, 2022 - NYK vs. BOS",W,48,108,40,90,44.4,18,36,50.0,10,15,66.7,11,31,42,23,11,8,1,17,3
"Jan 04, 2022 - NYK vs. IND",W,48,104,39,80,48.8,6,28,21.4,20,28,71.4,14,37,51,17,10,6,0,23,10
"Jan 02, 2022 - NYK @ TOR",L,48,105,35,78,44.9,12,36,33.3,23,28,82.1,7,23,30,22,18,11,4,26,-15
"Dec 31, 2021 - NYK @ OKC",L,48,80,30,81,37.0,8,41,19.5,12,22,54.5,5,43,48,12,10,6,3,12,-15
"Dec 29, 2021 - NYK @ DET",W,48,94,31,81,38.3,8,31,25.8,24,27,88.9,11,37,48,19,17,11,5,14,9
"Dec 28, 2021 - NYK @ MIN",W,48,96,37,90,41.1,16,40,40.0,6,16,37.5,15,39,54,20,16,5,4,20,8
"Dec 25, 2021 - NYK vs. ATL",W,48,101,38,85,44.7,20,50,40.0,5,12,41.7,9,41,50,28,10,6,6,13,14
"Dec 23, 2021 - NYK vs. WAS",L,48,117,42,93,45.2,13,42,31.0,20,23,87.0,14,30,44,17,7,2,1,21,-7
"Dec 21, 2021 - NYK vs. DET",W,48,105,40,90,44.4,11,33,33.3,14,19,73.7,13,39,52,22,13,5,7,19,14
"Dec 18, 2021 - NYK @ BOS",L,48,107,35,80,43.8,13,36,36.1,24,30,80.0,8,34,42,18,14,8,6,21,-7
"Dec 16, 2021 - NYK @ HOU",W,48,116,39,83,47.0,17,36,47.2,21,25,84.0,15,25,40,25,12,8,6,26,13
"Dec 14, 2021 - NYK vs. GSW",L,48,96,30,83,36.1,16,42,38.1,20,22,90.9,4,31,35,18,9,6,6,21,-9
"Dec 12, 2021 - NYK vs. MIL",L,48,97,35,82,42.7,17,49,34.7,10,13,76.9,8,29,37,27,17,12,2,16,-15
"Dec 10, 2021 - NYK @ TOR",L,48,87,29,81,35.8,9,34,26.5,20,24,83.3,14,41,55,18,15,4,2,17,-3
"Dec 08, 2021 - NYK @ IND",L,48,102,36,86,41.9,9,30,30.0,21,23,91.3,11,25,36,17,13,6,8,20,-20
"Dec 07, 2021 - NYK @ SAS",W,48,121,43,91,47.3,18,38,47.4,17,19,89.5,17,35,52,22,11,7,5,19,12
"Dec 04, 2021 - NYK vs. DEN",L,48,99,35,88,39.8,12,40,30.0,17,21,81.0,16,24,40,23,11,7,3,12,-14
"Dec 02, 2021 - NYK vs. CHI",L,48,115,42,82,51.2,9,26,34.6,22,27,81.5,10,29,39,19,18,10,8,20,-4
"Nov 30, 2021 - NYK @ BKN",L,48,110,44,91,48.4,11,32,34.4,11,12,91.7,10,32,42,27,11,5,2,21,-2
"Nov 27, 2021 - NYK @ ATL",W,48,99,36,82,43.9,11,29,37.9,16,22,72.7,8,42,50,20,10,4,3,17,9
"Nov 26, 2021 - NYK vs. PHX",L,48,97,34,92,37.0,12,39,30.8,17,22,77.3,17,34,51,13,16,7,1,20,-21
"Nov 23, 2021 - NYK vs. LAL",W,48,106,37,82,45.1,15,34,44.1,17,21,81.0,7,45,52,23,17,7,4,23,6
"Nov 21, 2021 - NYK @ CHI",L,48,103,35,84,41.7,7,27,25.9,26,31,83.9,12,32,44,16,14,4,11,25,-6
"Nov 20, 2021 - NYK vs. HOU",W,48,106,33,78,42.3,18,41,43.9,22,26,84.6,4,33,37,25,15,12,7,23,7
"Nov 17, 2021 - NYK vs. ORL",L,48,98,37,88,42.0,16,49,32.7,8,12,66.7,11,34,45,25,18,5,7,20,-6
"Nov 15, 2021 - NYK vs. IND",W,48,92,37,86,43.0,11,34,32.4,7,10,70.0,8,38,46,22,12,1,5,15,8
"Nov 12, 2021 - NYK @ CHA",L,48,96,36,93,38.7,13,35,37.1,11,18,61.1,14,37,51,17,19,8,5,22,-8
"Nov 10, 2021 - NYK vs. MIL",L,48,100,36,83,43.4,16,37,43.2,12,17,70.6,7,31,38,19,11,9,10,17,-12
"Nov 08, 2021 - NYK @ PHI",W,48,103,40,91,44.0,13,40,32.5,10,13,76.9,14,41,55,25,13,4,4,18,7
"Nov 07, 2021 - NYK vs. CLE",L,48,109,39,85,45.9,9,31,29.0,22,24,91.7,7,25,32,21,11,9,9,14,-17
"Nov 05, 2021 - NYK @ MIL",W,48,113,41,96,42.7,10,40,25.0,21,26,80.8,20,39,59,16,15,12,4,17,15
"Nov 03, 2021 - NYK @ IND",L,48,98,36,87,41.4,5,24,20.8,21,27,77.8,14,32,46,23,10,7,6,19,-13
"Nov 01, 2021 - NYK vs. TOR",L,48,104,35,76,46.1,16,38,42.1,18,24,75.0,7,34,41,20,17,3,4,13,-9
"Oct 30, 2021 - NYK @ NOP",W,48,123,42,81,51.9,19,33,57.6,20,25,80.0,5,32,37,22,12,7,4,21,6
"Oct 28, 2021 - NYK @ CHI",W,48,104,39,85,45.9,11,29,37.9,15,20,75.0,11,38,49,16,13,5,7,21,1
"Oct 26, 2021 - NYK vs. PHI",W,48,112,41,87,47.1,16,37,43.2,14,15,93.3,13,32,45,24,15,7,5,18,13
"Oct 24, 2021 - NYK vs. ORL",L,48,104,37,100,37.0,13,48,27.1,17,25,68.0,16,36,52,20,12,8,8,21,-6
"Oct 22, 2021 - NYK @ ORL",W,48,121,44,88,50.0,24,54,44.4,9,17,52.9,6,32,38,34,11,10,4,19,25
"Oct 20, 2021 - NYK vs. BOS",W,58,138,51,105,48.6,17,45,37.8,19,27,70.4,7,48,55,27,19,9,10,22,4
