Date,Home,Away,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 07, 2022",WAS,MIA,L,48,100,36,80,45.0,7,31,22.6,21,23,91.3,7,26,33,25,17,10,0,18,-21
"Feb 05, 2022",WAS,PHX,L,48,80,30,85,35.3,5,24,20.8,15,19,78.9,8,34,42,14,9,8,4,17,-15
"Feb 02, 2022",PHI,WAS,W,48,106,41,90,45.6,9,22,40.9,15,19,78.9,15,37,52,25,10,1,5,14,3
"Feb 01, 2022",MIL,WAS,L,48,98,36,82,43.9,12,35,34.3,14,20,70.0,7,33,40,22,12,4,5,16,-14
"Jan 29, 2022",MEM,WAS,L,48,95,35,84,41.7,10,29,34.5,15,21,71.4,7,30,37,27,12,6,5,12,-20
"Jan 25, 2022",WAS,LAC,L,48,115,37,80,46.3,9,27,33.3,32,40,80.0,10,42,52,25,19,4,7,24,-1
"Jan 23, 2022",WAS,BOS,L,48,87,33,93,35.5,8,34,23.5,13,16,81.3,9,35,44,20,7,8,6,14,-29
"Jan 21, 2022",WAS,TOR,L,48,105,43,85,50.6,11,33,33.3,8,10,80.0,11,34,45,29,18,3,3,16,-4
"Jan 19, 2022",WAS,BKN,L,48,118,41,86,47.7,10,29,34.5,26,32,81.3,13,27,40,23,13,6,8,19,-1
"Jan 17, 2022",WAS,PHI,W,48,117,42,87,48.3,9,30,30.0,24,32,75.0,9,40,49,25,12,7,6,18,19
"Jan 15, 2022",WAS,POR,L,48,110,39,90,43.3,12,37,32.4,20,23,87.0,10,33,43,20,20,4,3,26,-5
"Jan 12, 2022",WAS,ORL,W,48,112,43,82,52.4,10,31,32.3,16,21,76.2,6,36,42,26,10,6,4,14,6
"Jan 11, 2022",WAS,OKC,W,48,122,47,87,54.0,11,33,33.3,17,23,73.9,7,35,42,29,8,3,7,15,4
"Jan 09, 2022",ORL,WAS,W,48,102,36,88,40.9,11,29,37.9,19,24,79.2,12,42,54,23,13,1,6,21,2
"Jan 07, 2022",CHI,WAS,L,48,122,45,88,51.1,7,24,29.2,25,26,96.2,10,31,41,28,15,8,5,15,-8
"Jan 05, 2022",WAS,HOU,L,48,111,40,91,44.0,10,39,25.6,21,26,80.8,9,32,41,18,15,9,6,27,-3
"Jan 03, 2022",WAS,CHA,W,48,124,40,87,46.0,16,38,42.1,28,31,90.3,10,41,51,26,15,5,4,12,3
"Jan 01, 2022",WAS,CHI,L,48,119,46,87,52.9,6,27,22.2,21,26,80.8,6,37,43,26,12,9,3,22,-1
"Dec 30, 2021",WAS,CLE,W,48,110,45,90,50.0,9,29,31.0,11,17,64.7,10,37,47,27,8,7,8,19,17
"Dec 28, 2021",MIA,WAS,L,48,112,42,85,49.4,17,42,40.5,11,14,78.6,13,34,47,27,18,5,3,20,-7
"Dec 26, 2021",WAS,PHI,L,48,96,35,90,38.9,8,33,24.2,18,28,64.3,14,29,43,22,8,6,1,18,-21
"Dec 23, 2021",NYK,WAS,W,48,124,42,75,56.0,16,37,43.2,24,32,75.0,5,33,38,30,11,4,6,18,7
"Dec 18, 2021",UTA,WAS,W,48,109,42,94,44.7,9,31,29.0,16,20,80.0,11,36,47,27,9,7,4,23,6
"Dec 16, 2021",PHX,WAS,L,48,98,40,82,48.8,6,21,28.6,12,19,63.2,6,26,32,22,16,11,3,21,-20
"Dec 15, 2021",SAC,WAS,L,48,105,42,89,47.2,5,24,20.8,16,21,76.2,7,32,39,20,11,8,3,22,-14
"Dec 13, 2021",DEN,WAS,L,48,107,41,90,45.6,12,34,35.3,13,21,61.9,6,35,41,25,10,7,5,26,-6
"Dec 11, 2021",WAS,UTA,L,48,98,41,89,46.1,8,25,32.0,8,14,57.1,9,30,39,17,13,3,3,15,-25
"Dec 08, 2021",DET,WAS,W,53,119,42,88,47.7,12,32,37.5,23,28,82.1,13,32,45,27,17,6,8,21,3
"Dec 06, 2021",IND,WAS,L,48,110,43,81,53.1,7,15,46.7,17,21,81.0,9,21,30,25,12,11,2,19,-6
"Dec 05, 2021",TOR,WAS,L,48,90,30,73,41.1,8,25,32.0,22,29,75.9,6,37,43,20,10,4,5,22,-12
"Dec 03, 2021",WAS,CLE,L,48,101,38,82,46.3,10,31,32.3,15,19,78.9,3,30,33,21,10,5,4,22,-15
"Dec 01, 2021",WAS,MIN,W,48,115,45,91,49.5,10,32,31.3,15,21,71.4,14,38,52,34,14,6,7,23,8
"Nov 29, 2021",SAS,WAS,L,48,99,41,92,44.6,9,31,29.0,8,13,61.5,12,28,40,26,7,5,3,15,-17
"Nov 27, 2021",DAL,WAS,W,48,120,45,78,57.7,9,24,37.5,21,26,80.8,7,36,43,28,15,4,4,18,6
"Nov 26, 2021",OKC,WAS,W,48,101,38,79,48.1,10,29,34.5,15,15,100,5,38,43,17,15,2,12,15,2
"Nov 24, 2021",NOP,WAS,L,48,102,36,84,42.9,7,31,22.6,23,36,63.9,13,32,45,23,19,5,3,23,-25
"Nov 22, 2021",WAS,CHA,L,48,103,36,94,38.3,9,37,24.3,22,27,81.5,20,45,65,23,18,6,6,20,-6
"Nov 20, 2021",WAS,MIA,W,48,103,36,74,48.6,11,30,36.7,20,23,87.0,9,26,35,22,20,6,2,19,3
"Nov 18, 2021",MIA,WAS,L,48,97,38,77,49.4,15,36,41.7,6,10,60.0,5,32,37,25,17,4,3,19,-15
"Nov 17, 2021",CHA,WAS,L,48,87,33,90,36.7,8,42,19.0,13,16,81.3,11,37,48,23,11,7,5,12,-10
"Nov 15, 2021",WAS,NOP,W,48,105,39,84,46.4,10,28,35.7,17,25,68.0,6,36,42,23,6,9,4,22,5
"Nov 13, 2021",ORL,WAS,W,48,104,42,84,50.0,12,35,34.3,8,10,80.0,7,41,48,29,16,6,7,17,12
"Nov 10, 2021",CLE,WAS,W,48,97,35,84,41.7,10,28,35.7,17,17,100,12,37,49,25,12,9,2,20,3
"Nov 07, 2021",WAS,MIL,W,48,101,41,81,50.6,11,27,40.7,8,13,61.5,4,38,42,24,19,8,8,16,7
"Nov 05, 2021",WAS,MEM,W,48,115,49,84,58.3,10,25,40.0,7,13,53.8,5,48,53,34,19,4,6,13,28
"Nov 03, 2021",WAS,TOR,L,48,100,34,78,43.6,8,32,25.0,24,30,80.0,10,34,44,19,13,6,7,15,-9
"Nov 01, 2021",ATL,WAS,L,48,111,41,86,47.7,13,39,33.3,16,16,100,7,29,36,27,12,7,4,24,-7
"Oct 30, 2021",WAS,BOS,W,58,115,38,104,36.5,10,36,27.8,29,36,80.6,12,50,62,19,13,6,7,22,3
"Oct 28, 2021",WAS,ATL,W,48,122,46,99,46.5,13,34,38.2,17,21,81.0,14,37,51,26,9,6,4,16,11
"Oct 27, 2021",BOS,WAS,W,48,116,43,84,51.2,9,25,36.0,21,29,72.4,11,36,47,18,16,8,7,20,9
"Oct 25, 2021",BKN,WAS,L,48,90,33,95,34.7,9,39,23.1,15,20,75.0,10,43,53,16,12,5,5,17,-14
"Oct 22, 2021",WAS,IND,W,53,135,49,94,52.1,19,38,50.0,18,19,94.7,6,32,38,24,9,5,6,21,1
"Oct 20, 2021",TOR,WAS,W,48,98,36,81,44.4,5,27,18.5,21,26,80.8,7,44,51,20,22,14,8,17,15
