MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Jan 21, 2022 - BOS vs. POR",L,48,105,37,82,45.1,11,37,29.7,20,23,87.0,8,34,42,25,12,7,7,24,-4
"Jan 19, 2022 - BOS vs. CHA",L,48,102,39,90,43.3,14,46,30.4,10,13,76.9,8,30,38,27,14,8,3,20,-9
"Jan 17, 2022 - BOS vs. NOP",W,48,104,38,80,47.5,10,32,31.3,18,20,90.0,5,42,47,22,14,6,4,18,12
"Jan 15, 2022 - BOS vs. CHI",W,48,114,44,90,48.9,9,26,34.6,17,19,89.5,17,33,50,27,11,6,6,15,2
"Jan 14, 2022 - BOS @ PHI",L,48,99,37,78,47.4,11,31,35.5,14,18,77.8,7,37,44,20,20,4,4,21,-12
"Jan 12, 2022 - BOS @ IND",W,48,119,40,78,51.3,18,38,47.4,21,25,84.0,7,30,37,23,13,6,5,22,19
"Jan 10, 2022 - BOS vs. IND",W,53,101,35,88,39.8,8,28,28.6,23,28,82.1,12,41,53,17,20,10,6,19,3
"Jan 08, 2022 - BOS vs. NYK",W,48,99,36,76,47.4,12,29,41.4,15,17,88.2,9,36,45,26,12,8,8,15,24
"Jan 06, 2022 - BOS @ NYK",L,48,105,38,80,47.5,17,45,37.8,12,13,92.3,8,30,38,22,13,5,10,16,-3
"Jan 05, 2022 - BOS vs. SAS",L,48,97,40,90,44.4,9,28,32.1,8,9,88.9,13,28,41,19,10,10,9,12,-2
"Jan 02, 2022 - BOS vs. ORL",W,53,116,39,86,45.3,13,36,36.1,25,28,89.3,9,37,46,25,22,5,10,23,5
"Dec 31, 2021 - BOS vs. PHX",W,48,123,45,83,54.2,10,27,37.0,23,26,88.5,13,38,51,28,18,6,7,18,15
"Dec 29, 2021 - BOS vs. LAC",L,48,82,35,101,34.7,4,42,9.5,8,11,72.7,21,29,50,19,8,8,8,16,-9
"Dec 27, 2021 - BOS @ MIN",L,48,103,33,89,37.1,16,47,34.0,21,28,75.0,15,38,53,23,14,8,10,16,-5
