MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Jan 25, 2022 - SAS @ HOU",W,116.32,43.26,91.65,47.26,11.74,33.29,35.09,18.06,23.24,78.33,10.56,33.53,44.09,28.21,12.68,7.62,4.44,18.53,0.32
"Jan 23, 2022 - SAS vs. PHI",L,116.83,43.69,91.91,47.55,11.74,33.26,35.16,17.71,22.74,78.95,10.57,33.66,44.23,28.49,12.69,7.63,4.46,18.63,1.17
"Jan 21, 2022 - SAS vs. BKN",L,116.61,43.64,91.83,47.54,11.69,33.17,35.11,17.64,22.72,78.65,10.61,33.58,44.19,28.53,12.58,7.53,4.47,18.53,0.97
"Jan 19, 2022 - SAS vs. OKC",W,116.22,43.46,91.92,47.31,11.59,33.05,34.9,17.7,22.76,78.77,10.76,33.57,44.32,28.41,12.41,7.41,4.54,18.38,0.54
"Jan 17, 2022 - SAS vs. PHX",L,116.26,43.55,92.03,47.35,11.68,33.24,34.97,17.47,22.53,78.39,10.76,33.71,44.47,28.5,12.32,7.45,4.76,18.34,1.11
"Jan 15, 2022 - SAS vs. LAC",W,116.03,43.49,92.03,47.28,11.62,33.15,34.84,17.44,22.51,78.25,10.82,33.72,44.54,28.31,12.31,7.33,4.69,18.28,0.72
"Jan 14, 2022 - SAS vs. CLE",L,115.65,43.25,91.8,47.12,11.6,33.25,34.71,17.55,22.62,78.33,10.93,33.85,44.77,28.07,12.38,7.3,4.7,18.12,0.88
"Jan 12, 2022 - SAS vs. HOU",L,115.49,43.22,91.8,47.09,11.68,33.27,34.94,17.37,22.39,78.29,10.9,33.93,44.83,27.93,12.44,7.27,4.71,18.27,0.73
"Jan 10, 2022 - SAS @ NYK",L,115.69,43.21,91.98,47.0,11.81,33.57,34.99,17.45,22.5,78.28,10.86,33.93,44.79,27.9,12.36,7.33,4.71,18.4,0.62
"Jan 09, 2022 - SAS @ BKN",L,115.23,43.12,92.05,46.86,11.72,33.47,34.82,17.28,22.33,78.01,10.91,33.84,44.74,27.7,12.3,7.33,4.77,18.4,0.26
"Jan 07, 2022 - SAS @ PHI",L,115.32,43.18,92.39,46.78,11.75,33.43,34.95,17.2,22.23,78.01,10.93,33.8,44.73,27.82,12.36,7.43,4.84,18.41,0.2
"Jan 05, 2022 - SAS @ BOS",W,114.98,43.07,92.38,46.65,11.69,33.36,34.84,17.16,22.18,77.94,10.93,33.67,44.6,27.69,12.36,7.4,4.87,18.47,-0.22
"Jan 04, 2022 - SAS @ TOR",L,114.63,43.04,92.28,46.68,11.65,33.2,34.92,16.89,21.8,78.42,10.96,33.72,44.67,27.52,12.48,7.37,4.87,18.35,-0.17
"Jan 01, 2022 - SAS @ DET",L,114.4,43.0,92.34,46.6,11.6,33.23,34.73,16.81,21.74,78.21,11.09,33.7,44.79,27.51,12.64,7.34,4.83,18.45,-0.7
"Dec 31, 2021 - SAS @ MEM",L,114.44,42.98,92.54,46.49,11.6,33.38,34.63,16.88,21.88,78.06,11.12,33.73,44.85,27.56,12.73,7.35,4.79,18.62,-0.71
"Dec 27, 2021 - SAS vs. UTA",L,114.24,42.9,92.49,46.42,11.61,33.41,34.62,16.84,21.92,77.75,11.12,33.78,44.9,27.49,12.69,7.27,4.86,18.55,-0.96
"Dec 26, 2021 - SAS vs. DET",W,114.04,42.94,92.64,46.4,11.58,33.34,34.59,16.58,21.66,77.08,11.08,33.8,44.88,27.46,12.64,7.28,4.82,18.66,-1.06
"Dec 23, 2021 - SAS @ LAL",W,114.63,43.1,92.61,46.58,11.61,33.22,34.86,16.82,21.96,77.11,11.04,33.98,45.02,27.69,12.76,7.25,4.82,18.84,-0.35
"Dec 20, 2021 - SAS @ LAC",W,115.08,43.15,92.65,46.62,11.73,33.33,35.08,17.04,22.17,77.25,11.06,34.06,45.12,27.79,12.63,7.25,4.83,18.88,0.19
"Dec 19, 2021 - SAS @ SAC",L,115.09,43.28,93.06,46.57,11.74,33.4,35.03,16.79,21.87,77.05,11.28,34.23,45.51,27.96,12.62,7.32,4.81,18.89,0.64
"Dec 17, 2021 - SAS @ UTA",W,115.07,43.31,93.02,46.62,11.74,33.24,35.27,16.7,21.7,77.34,11.31,34.17,45.48,27.89,12.65,7.31,4.87,18.76,0.5
"Dec 15, 2021 - SAS vs. CHA",L,115.31,43.44,93.15,46.68,11.8,33.38,35.29,16.64,21.64,77.24,11.31,34.13,45.44,27.87,12.55,7.33,4.85,18.75,0.53
"Dec 12, 2021 - SAS vs. NOP",W,115.3,43.36,93.09,46.62,11.8,33.45,35.24,16.79,21.7,77.65,11.3,34.0,45.3,27.86,12.46,7.29,4.82,18.66,0.23
"Dec 11, 2021 - SAS vs. DEN",L,115.25,43.39,93.05,46.67,11.72,33.3,35.11,16.75,21.67,77.6,11.37,34.11,45.47,27.91,12.49,7.35,4.82,18.67,0.49
"Dec 09, 2021 - SAS vs. DEN",W,115.19,43.34,92.98,46.66,11.69,33.19,35.14,16.81,21.79,77.46,11.41,34.05,45.47,27.91,12.57,7.29,4.81,18.66,0.22
"Dec 07, 2021 - SAS vs. NYK",L,115.32,43.39,92.9,46.76,11.75,33.22,35.28,16.8,21.8,77.37,11.46,34.15,45.61,27.98,12.59,7.25,4.85,18.69,0.42
"Dec 06, 2021 - SAS @ PHX",L,115.22,43.35,92.88,46.72,11.75,33.18,35.33,16.77,21.77,77.34,11.48,34.08,45.57,28.02,12.55,7.22,4.83,18.68,0.22
"Dec 04, 2021 - SAS @ GSW",W,115.03,43.3,92.89,46.66,11.74,33.11,35.38,16.7,21.72,77.19,11.44,34.05,45.49,28.07,12.59,7.3,4.85,18.67,0.15
"Dec 02, 2021 - SAS @ POR",W,114.98,43.27,92.81,46.68,11.74,33.15,35.36,16.69,21.68,77.3,11.44,34.05,45.48,28.0,12.58,7.34,4.84,18.65,0.23
"Nov 29, 2021 - SAS vs. WAS",W,114.97,43.29,92.78,46.71,11.78,33.19,35.41,16.62,21.59,77.27,11.35,34.17,45.52,28.06,12.6,7.38,4.84,18.59,0.71
"Nov 26, 2021 - SAS vs. BOS",W,114.98,43.38,92.77,46.81,11.72,32.95,35.55,16.52,21.5,77.03,11.41,34.2,45.61,28.06,12.56,7.33,4.86,18.53,0.97
"Nov 24, 2021 - SAS vs. ATL",L,114.69,43.29,92.68,46.76,11.63,32.82,35.39,16.48,21.46,76.98,11.35,34.37,45.72,27.95,12.54,7.32,4.88,18.48,1.08
"Nov 22, 2021 - SAS vs. PHX",L,114.56,43.29,92.79,46.7,11.64,32.82,35.41,16.35,21.29,77.03,11.41,34.29,45.7,27.94,12.53,7.33,4.86,18.44,0.79
"Nov 18, 2021 - SAS @ MIN",L,114.51,43.37,92.79,46.79,11.54,32.63,35.25,16.22,21.21,76.63,11.4,34.27,45.67,27.87,12.57,7.36,4.85,18.4,0.72
"Nov 16, 2021 - SAS @ LAC",L,114.15,43.25,92.66,46.72,11.46,32.62,35.01,16.19,21.18,76.58,11.4,34.22,45.62,27.84,12.56,7.35,4.87,18.31,0.34
"Nov 14, 2021 - SAS @ LAL",L,113.83,43.22,92.7,46.67,11.36,32.46,34.83,16.03,20.97,76.51,11.32,34.23,45.55,27.81,12.61,7.39,4.86,18.29,0.13
"Nov 12, 2021 - SAS vs. DAL",L,113.71,43.17,92.66,46.64,11.43,32.51,34.97,15.94,20.89,76.37,11.31,34.2,45.51,27.81,12.64,7.41,4.81,18.27,0.01
"Nov 10, 2021 - SAS vs. SAC",W,113.65,43.14,92.54,46.67,11.45,32.48,35.09,15.92,20.87,76.28,11.2,34.25,45.45,27.85,12.65,7.35,4.79,18.25,-0.18
"Nov 07, 2021 - SAS @ OKC",L,113.96,43.22,92.53,46.76,11.54,32.47,35.38,15.97,21.01,76.11,11.21,34.21,45.42,27.93,12.58,7.4,4.76,18.22,0.08
"Nov 05, 2021 - SAS @ ORL",W,113.68,43.19,92.63,46.68,11.47,32.44,35.17,15.84,20.85,75.98,11.21,34.22,45.42,27.95,12.55,7.42,4.84,18.19,0.01
"Nov 03, 2021 - SAS vs. DAL",L,113.53,43.15,92.59,46.65,11.39,32.26,35.12,15.84,20.81,76.16,11.12,34.34,45.46,27.88,12.55,7.47,4.86,18.14,0.19
"Nov 01, 2021 - SAS @ IND",L,113.45,43.15,92.53,46.68,11.33,32.11,35.1,15.83,20.8,76.14,11.04,34.35,45.39,27.84,12.59,7.51,4.93,18.21,0.17
"Oct 30, 2021 - SAS @ MIL",W,113.51,43.2,92.49,46.76,11.37,32.05,35.29,15.75,20.71,76.08,11.0,34.26,45.26,27.92,12.64,7.49,4.92,18.09,0.0
"Oct 28, 2021 - SAS @ DAL",L,113.36,43.14,92.52,46.69,11.31,32.04,35.13,15.77,20.75,76.01,10.96,34.35,45.31,27.92,12.61,7.55,4.9,18.03,0.12
"Oct 26, 2021 - SAS vs. LAL",L,113.18,43.09,92.46,46.66,11.32,32.01,35.19,15.68,20.68,75.81,10.96,34.38,45.35,27.83,12.64,7.53,4.97,18.0,0.05
"Oct 23, 2021 - SAS vs. MIL",L,113.28,43.15,92.66,46.63,11.34,32.06,35.2,15.63,20.7,75.54,11.03,34.49,45.52,27.9,12.68,7.56,4.99,18.05,0.0
"Oct 22, 2021 - SAS @ DEN",L,113.25,43.21,92.74,46.65,11.32,32.15,35.08,15.5,20.51,75.63,11.01,34.41,45.42,27.91,12.69,7.59,4.97,18.05,-0.12
"Oct 20, 2021 - SAS vs. ORL",W,113.04,43.17,92.63,46.66,11.26,32.05,34.96,15.43,20.43,75.58,10.96,34.38,45.35,27.86,12.78,7.63,4.94,18.04,-0.2
