MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Jan 23, 2022 - PHI @ SAS",W,113.0,39.36,83.47,47.22,12.31,32.69,37.26,21.97,26.47,82.39,8.56,33.81,42.36,25.0,12.72,7.5,4.89,19.78,3.58
"Jan 21, 2022 - PHI vs. LAC",L,113.05,39.49,83.7,47.24,12.16,32.24,37.43,21.92,26.38,82.51,8.68,33.81,42.49,24.92,12.65,7.43,4.84,19.76,3.65
"Jan 19, 2022 - PHI vs. ORL",W,112.74,39.45,83.89,47.1,12.11,32.13,37.39,21.74,26.24,82.22,8.79,33.74,42.53,24.87,12.5,7.42,4.79,19.68,3.53
"Jan 17, 2022 - PHI @ WAS",L,113.0,39.59,83.87,47.28,12.05,32.03,37.34,21.77,26.26,82.3,8.72,33.85,42.56,24.77,12.44,7.41,4.87,19.56,3.77
"Jan 15, 2022 - PHI @ MIA",W,112.62,39.48,83.92,47.11,11.93,31.88,37.08,21.75,26.23,82.34,8.75,33.8,42.55,24.62,12.43,7.45,4.83,19.73,3.2
"Jan 14, 2022 - PHI vs. BOS",W,112.54,39.49,83.8,47.2,11.95,31.88,37.17,21.61,26.1,82.19,8.68,33.88,42.56,24.61,12.49,7.39,4.83,19.78,3.39
"Jan 12, 2022 - PHI vs. CHA",L,112.5,39.45,83.83,47.14,12.0,32.1,37.1,21.6,26.07,82.23,8.64,33.86,42.5,24.64,12.43,7.5,4.81,19.76,3.6
"Jan 10, 2022 - PHI @ HOU",W,112.16,39.33,83.58,47.13,12.0,32.05,37.16,21.51,26.12,81.82,8.51,33.77,42.28,24.49,12.53,7.4,4.77,19.6,3.26
"Jan 07, 2022 - PHI vs. SAS",W,112.14,39.41,83.82,47.1,11.95,32.11,36.97,21.36,25.93,81.85,8.64,33.75,42.39,24.45,12.59,7.55,4.82,19.64,3.64
"Jan 05, 2022 - PHI @ ORL",W,112.29,39.53,83.89,47.2,11.87,31.91,36.92,21.36,25.96,81.76,8.71,33.82,42.53,24.53,12.6,7.53,4.8,19.6,3.98
"Jan 03, 2022 - PHI vs. HOU",W,112.37,39.61,83.91,47.27,11.87,31.83,37.05,21.28,25.91,81.61,8.74,33.78,42.52,24.57,12.7,7.54,4.78,19.52,4.11
"Dec 30, 2021 - PHI @ BKN",W,112.81,39.83,84.17,47.37,11.98,32.0,37.17,21.17,25.72,81.88,8.81,33.96,42.77,24.74,12.72,7.53,4.83,19.55,4.45
"Dec 28, 2021 - PHI @ TOR",W,112.75,39.88,84.5,47.26,12.0,32.0,37.24,21.0,25.6,81.53,8.92,33.85,42.77,24.69,12.62,7.58,4.81,19.56,4.52
"Dec 26, 2021 - PHI @ WAS",W,112.78,39.76,84.35,47.2,12.04,31.96,37.43,21.22,25.86,81.58,8.9,33.86,42.76,24.65,12.53,7.55,4.8,19.53,4.53
"Dec 23, 2021 - PHI vs. ATL",L,112.86,39.82,84.38,47.26,12.04,31.94,37.46,21.18,25.78,81.68,8.92,33.98,42.9,24.66,12.54,7.52,4.86,19.6,4.86
"Dec 20, 2021 - PHI @ BOS",W,112.53,39.69,84.29,47.14,11.92,31.84,37.16,21.24,25.78,81.89,8.9,33.9,42.8,24.57,12.45,7.53,4.9,19.47,4.73
"Dec 16, 2021 - PHI @ BKN",L,112.44,39.62,84.06,47.19,11.88,31.71,37.21,21.33,25.88,81.92,8.77,33.87,42.63,24.48,12.54,7.6,4.94,19.54,4.73
"Dec 15, 2021 - PHI vs. MIA",L,112.3,39.6,84.15,47.13,11.85,31.75,37.06,21.25,25.77,81.98,8.7,33.85,42.55,24.38,12.47,7.64,4.92,19.58,4.47
"Dec 13, 2021 - PHI @ MEM",L,112.0,39.52,84.06,47.08,11.85,31.85,36.98,21.11,25.61,81.99,8.61,33.8,42.41,24.41,12.44,7.67,4.93,19.57,4.3
"Dec 11, 2021 - PHI vs. GSW",W,111.62,39.47,84.04,47.03,11.71,31.67,36.64,20.96,25.49,81.74,8.55,33.78,42.33,24.36,12.49,7.62,5.02,19.56,3.58
"Dec 09, 2021 - PHI vs. UTA",L,111.45,39.39,83.89,47.02,11.66,31.59,36.58,21.0,25.5,81.86,8.48,33.88,42.36,24.27,12.5,7.61,5.02,19.5,3.68
"Dec 08, 2021 - PHI @ CHA",W,111.18,39.37,83.96,46.95,11.56,31.61,36.25,20.88,25.32,82.06,8.44,33.77,42.21,24.14,12.49,7.63,5.0,19.51,3.23
"Dec 06, 2021 - PHI @ CHA",W,111.16,39.31,83.81,46.97,11.59,31.66,36.29,20.95,25.4,82.09,8.43,33.67,42.1,24.12,12.57,7.6,4.98,19.53,3.24
"Dec 03, 2021 - PHI @ ATL",W,111.42,39.42,83.86,47.07,11.64,31.73,36.38,20.93,25.42,81.95,8.42,33.8,42.22,24.19,12.61,7.58,5.05,19.53,3.24
"Dec 01, 2021 - PHI @ BOS",L,111.2,39.4,83.82,47.06,11.6,31.57,36.45,20.8,25.28,81.86,8.38,33.8,42.18,24.15,12.58,7.58,5.05,19.6,3.22
"Nov 29, 2021 - PHI vs. ORL",W,110.8,39.3,83.9,46.9,11.54,31.56,36.28,20.67,25.15,81.77,8.38,33.87,42.25,24.08,12.49,7.57,5.11,19.56,3.15
"Nov 27, 2021 - PHI vs. MIN",L,110.65,39.29,84.11,46.79,11.52,31.58,36.18,20.55,25.03,81.62,8.44,34.02,42.45,24.08,12.47,7.56,5.13,19.55,3.18
"Nov 24, 2021 - PHI @ GSW",L,110.79,39.29,84.25,46.72,11.52,31.62,36.17,20.7,25.25,81.54,8.49,33.98,42.48,24.13,12.52,7.65,5.13,19.63,3.11
"Nov 22, 2021 - PHI @ SAC",W,110.56,39.2,84.19,46.65,11.47,31.56,36.05,20.69,25.2,81.69,8.48,33.97,42.45,24.02,12.66,7.69,5.16,19.67,2.75
"Nov 20, 2021 - PHI @ POR",L,110.43,39.15,84.2,46.58,11.43,31.57,35.93,20.69,25.23,81.63,8.52,33.97,42.49,23.94,12.57,7.71,5.17,19.68,2.83
"Nov 18, 2021 - PHI @ DEN",W,110.44,39.18,84.15,46.65,11.41,31.52,35.93,20.67,25.17,81.76,8.44,33.89,42.33,23.94,12.56,7.7,5.15,19.74,2.68
"Nov 16, 2021 - PHI @ UTA",L,110.33,39.24,84.16,46.7,11.4,31.48,35.96,20.45,24.97,81.29,8.4,33.97,42.37,23.91,12.52,7.66,5.18,19.72,2.85
"Nov 13, 2021 - PHI @ IND",L,109.96,39.15,84.25,46.56,11.32,31.44,35.73,20.34,24.85,81.22,8.37,34.0,42.37,23.84,12.47,7.62,5.18,19.66,2.29
"Nov 11, 2021 - PHI vs. TOR",L,110.0,39.13,84.32,46.5,11.33,31.32,35.97,20.41,24.91,81.29,8.51,33.91,42.42,23.72,12.49,7.67,5.13,19.7,2.19
"Nov 09, 2021 - PHI vs. MIL",L,109.99,39.14,84.37,46.49,11.33,31.36,35.92,20.37,24.83,81.48,8.51,33.86,42.37,23.8,12.49,7.67,5.17,19.64,2.07
"Nov 08, 2021 - PHI vs. NYK",L,109.97,39.18,84.63,46.41,11.37,31.52,35.87,20.24,24.65,81.63,8.58,33.85,42.42,23.76,12.41,7.66,5.2,19.65,1.92
"Nov 06, 2021 - PHI @ CHI",W,109.78,39.12,84.72,46.3,11.39,31.64,35.82,20.14,24.53,81.62,8.62,33.86,42.49,23.71,12.36,7.65,5.21,19.56,1.79
"Nov 04, 2021 - PHI @ DET",W,109.84,39.18,84.67,46.39,11.41,31.56,36.02,20.07,24.45,81.58,8.59,33.88,42.47,23.68,12.38,7.63,5.21,19.59,1.89
"Nov 03, 2021 - PHI vs. CHI",W,109.82,39.2,84.65,46.43,11.42,31.57,36.04,20.0,24.42,81.4,8.68,33.88,42.55,23.66,12.42,7.64,5.18,19.55,2.01
"Nov 01, 2021 - PHI vs. POR",W,109.73,39.19,84.55,46.47,11.43,31.52,36.13,19.93,24.37,81.27,8.63,33.83,42.45,23.67,12.44,7.65,5.16,19.49,2.05
"Oct 30, 2021 - PHI vs. ATL",W,109.78,39.24,84.53,46.54,11.45,31.58,36.13,19.86,24.26,81.35,8.61,33.74,42.34,23.8,12.42,7.7,5.17,19.47,2.16
"Oct 28, 2021 - PHI vs. DET",W,109.94,39.32,84.55,46.63,11.45,31.66,36.07,19.83,24.19,81.53,8.56,33.71,42.27,23.81,12.42,7.74,5.18,19.53,2.49
"Oct 26, 2021 - PHI @ NYK",L,109.94,39.31,84.44,46.67,11.46,31.6,36.18,19.86,24.19,81.66,8.53,33.79,42.32,23.78,12.53,7.73,5.23,19.58,2.56
"Oct 24, 2021 - PHI @ OKC",W,109.8,39.27,84.41,46.64,11.47,31.72,36.09,19.8,24.1,81.74,8.57,33.72,42.29,23.78,12.56,7.75,5.22,19.51,2.37
"Oct 22, 2021 - PHI vs. BKN",L,109.86,39.29,84.45,46.64,11.54,31.84,36.16,19.75,24.05,81.72,8.61,33.74,42.35,23.8,12.55,7.7,5.26,19.48,2.49
"Oct 20, 2021 - PHI @ NOP",W,109.85,39.33,84.53,46.65,11.57,31.89,36.19,19.62,23.89,81.72,8.57,33.69,42.26,23.72,12.52,7.7,5.31,19.49,2.4
