MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Dec 23, 2021 - HOU @ IND",L,111.71,40.1,87.35,46.05,13.88,39.33,35.13,17.63,24.55,71.91,9.57,31.61,41.18,23.78,15.96,7.39,4.41,20.73,-9.29
"Dec 22, 2021 - HOU @ MIL",L,111.6,40.0,87.2,46.01,13.9,39.28,35.24,17.7,24.58,72.09,9.54,31.38,40.92,23.62,15.9,7.42,4.44,20.66,-9.34
"Dec 20, 2021 - HOU @ CHI",L,111.49,39.92,87.18,45.93,13.88,39.39,35.11,17.76,24.71,72.0,9.61,31.53,41.14,23.61,15.88,7.27,4.49,20.67,-9.55
"Dec 18, 2021 - HOU @ DET",W,111.62,40.0,87.0,46.13,13.85,39.27,35.14,17.77,24.69,72.06,9.56,31.46,41.02,23.67,15.85,7.21,4.48,20.6,-9.65
"Dec 16, 2021 - HOU vs. NYK",L,111.7,40.11,87.11,46.19,13.85,39.25,35.17,17.62,24.55,71.81,9.62,31.51,41.13,23.74,15.91,7.36,4.49,20.55,-9.3
"Dec 15, 2021 - HOU @ CLE",L,111.54,40.0,86.76,46.26,13.8,39.11,35.16,17.74,24.65,71.96,9.54,31.37,40.91,23.83,15.96,7.3,4.48,20.63,-9.37
"Dec 13, 2021 - HOU @ ATL",W,111.13,39.82,86.6,46.12,13.64,38.93,34.83,17.85,24.84,71.9,9.55,31.36,40.91,23.76,15.98,7.4,4.42,20.64,-9.84
"Dec 11, 2021 - HOU @ MEM",L,111.5,39.93,86.77,46.15,13.73,39.05,34.94,17.91,24.88,72.01,9.59,31.39,40.98,23.82,15.89,7.41,4.43,20.7,-9.55
"Dec 10, 2021 - HOU vs. MIL",L,111.4,39.89,86.6,46.21,13.68,38.95,34.92,17.93,24.95,71.89,9.63,31.33,40.96,23.84,15.89,7.37,4.46,20.77,-9.51
"Dec 08, 2021 - HOU vs. BKN",W,111.45,39.93,86.64,46.23,13.78,39.07,35.03,17.81,24.86,71.6,9.67,31.28,40.95,23.95,15.9,7.4,4.45,20.9,-9.5
"Dec 05, 2021 - HOU vs. NOP",W,111.49,39.93,86.54,46.28,13.78,39.1,35.01,17.85,24.93,71.56,9.66,31.24,40.9,23.93,15.86,7.42,4.53,20.93,-9.17
"Dec 03, 2021 - HOU vs. ORL",W,111.6,39.92,86.42,46.33,13.83,39.12,35.13,17.93,25.0,71.69,9.68,31.2,40.88,23.93,15.83,7.35,4.5,20.97,-8.85
"Dec 01, 2021 - HOU @ OKC",W,111.7,39.98,86.51,46.36,13.89,39.25,35.15,17.85,24.84,71.93,9.64,31.15,40.79,24.08,15.77,7.34,4.51,20.89,-8.67
"Nov 29, 2021 - HOU vs. OKC",W,111.74,39.98,86.39,46.43,13.9,39.21,35.24,17.87,24.79,72.17,9.61,31.16,40.77,24.1,15.82,7.37,4.63,20.95,-8.47
"Nov 27, 2021 - HOU vs. CHA",W,111.59,39.98,86.54,46.35,13.92,39.32,35.2,17.7,24.57,72.03,9.6,31.48,41.08,24.21,15.79,7.37,4.63,20.92,-8.13
"Nov 24, 2021 - HOU vs. CHI",W,112.12,40.16,86.67,46.47,14.06,39.47,35.38,17.75,24.67,71.96,9.61,31.47,41.08,24.39,15.78,7.33,4.62,20.98,-7.95
"Nov 22, 2021 - HOU @ BOS",L,112.22,40.18,86.63,46.52,14.11,39.42,35.56,17.74,24.63,72.04,9.57,31.58,41.15,24.43,15.88,7.29,4.65,20.91,-7.75
"Nov 20, 2021 - HOU @ NYK",L,111.88,40.05,86.58,46.38,14.06,39.45,35.42,17.73,24.62,72.03,9.48,31.68,41.17,24.35,15.86,7.26,4.64,20.89,-7.91
"Nov 17, 2021 - HOU @ OKC",L,111.69,40.01,86.54,46.36,14.0,39.45,35.27,17.66,24.58,71.83,9.54,31.73,41.27,24.3,15.96,7.22,4.69,20.9,-7.9
"Nov 15, 2021 - HOU @ MEM",L,111.35,39.9,86.59,46.2,13.97,39.49,35.17,17.59,24.5,71.78,9.53,31.81,41.34,24.18,15.93,7.21,4.68,20.79,-7.96
"Nov 14, 2021 - HOU vs. PHX",L,111.22,39.84,86.71,46.08,13.93,39.46,35.08,17.61,24.52,71.8,9.59,31.81,41.41,24.17,15.96,7.19,4.68,20.72,-8.33
"Nov 12, 2021 - HOU vs. POR",L,110.9,39.77,86.69,46.01,13.83,39.36,34.9,17.53,24.43,71.73,9.59,31.91,41.5,24.1,16.06,7.19,4.69,20.7,-8.59
"Nov 10, 2021 - HOU vs. DET",L,110.63,39.69,86.66,45.93,13.73,39.25,34.71,17.52,24.46,71.61,9.58,32.03,41.61,23.94,16.01,7.17,4.7,20.73,-8.63
"Nov 07, 2021 - HOU @ GSW",L,110.54,39.62,86.6,45.88,13.71,39.18,34.72,17.58,24.6,71.51,9.56,32.06,41.61,23.85,16.01,7.14,4.71,20.72,-8.62
"Nov 06, 2021 - HOU @ DEN",L,110.49,39.58,86.49,45.88,13.66,39.1,34.66,17.68,24.77,71.46,9.59,32.03,41.62,23.75,16.08,7.19,4.68,20.66,-8.68
"Nov 04, 2021 - HOU @ PHX",L,110.27,39.51,86.34,45.89,13.58,38.95,34.58,17.66,24.76,71.39,9.55,32.14,41.69,23.69,16.09,7.2,4.7,20.59,-8.58
"Nov 02, 2021 - HOU @ LAL",L,110.28,39.49,86.36,45.86,13.55,38.85,34.58,17.75,24.8,71.58,9.52,32.19,41.71,23.71,16.13,7.16,4.69,20.6,-8.63
"Oct 31, 2021 - HOU @ LAL",L,110.37,39.61,86.42,45.95,13.58,38.89,34.62,17.58,24.63,71.19,9.54,32.12,41.66,23.75,16.25,7.17,4.68,20.61,-8.54
"Oct 28, 2021 - HOU vs. UTA",L,110.04,39.51,86.29,45.9,13.48,38.75,34.45,17.55,24.69,70.94,9.55,32.29,41.83,23.68,16.39,7.18,4.66,20.57,-8.56
"Oct 26, 2021 - HOU @ DAL",L,109.79,39.4,86.4,45.73,13.42,38.82,34.27,17.58,24.67,71.14,9.59,32.23,41.82,23.56,16.32,7.19,4.64,20.62,-8.85
"Oct 24, 2021 - HOU vs. BOS",L,109.75,39.35,86.39,45.68,13.46,38.82,34.36,17.58,24.68,71.12,9.61,32.3,41.91,23.57,16.33,7.19,4.62,20.62,-8.86
"Oct 22, 2021 - HOU vs. OKC",W,109.59,39.26,86.25,45.64,13.46,38.74,34.48,17.6,24.68,71.22,9.55,32.34,41.89,23.52,16.38,7.19,4.61,20.61,-8.88
"Oct 20, 2021 - HOU @ MIN",L,109.77,39.37,86.36,45.7,13.51,38.73,34.6,17.52,24.54,71.31,9.56,32.48,42.04,23.59,16.38,7.25,4.68,20.58,-8.36
