MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Mar 18, 2022 - PHX vs. CHI",W,115.73,44.55,93.0,48.25,11.36,32.82,35.33,15.27,19.73,76.36,9.91,34.0,43.91,27.36,13.45,8.91,4.27,23.0,1.18
"Mar 16, 2022 - PHX @ HOU",W,116.83,44.75,92.25,48.9,11.33,32.17,36.05,16.0,20.25,77.69,9.92,34.42,44.33,27.0,13.42,8.58,4.25,22.75,3.33
"Mar 15, 2022 - PHX @ NOP",W,117.77,45.38,92.46,49.43,11.46,32.23,36.31,15.54,19.69,77.63,10.15,34.54,44.69,27.38,13.23,8.31,4.23,22.38,4.38
"Mar 13, 2022 - PHX vs. LAL",W,118.71,45.64,92.29,49.79,11.93,32.36,37.49,15.5,19.36,79.23,9.86,34.07,43.93,27.93,12.93,8.36,4.07,22.36,5.21
"Mar 11, 2022 - PHX vs. TOR",L,120.13,46.47,92.93,50.26,11.93,32.4,37.42,15.27,19.0,79.66,10.13,34.27,44.4,28.47,12.8,8.6,4.13,22.47,6.8
"Mar 09, 2022 - PHX @ MIA",W,119.62,46.31,92.62,50.24,11.88,32.62,36.99,15.12,18.88,79.46,9.81,34.31,44.12,28.38,13.0,8.5,4.38,22.5,6.06
"Mar 08, 2022 - PHX @ ORL",W,119.12,46.24,93.0,49.96,11.82,32.88,36.56,14.82,18.35,80.67,10.06,34.71,44.76,28.24,13.12,8.47,4.41,22.24,6.94
"Mar 06, 2022 - PHX @ MIL",L,118.17,45.61,92.94,49.3,11.89,33.11,36.48,15.06,18.61,80.78,9.89,35.28,45.17,28.0,12.94,8.39,4.5,22.11,6.72
"Mar 04, 2022 - PHX vs. NYK",W,118.37,45.84,92.95,49.54,12.0,33.0,36.94,14.68,18.21,80.35,9.68,34.53,44.21,28.26,12.84,8.37,4.47,22.0,5.84
"Mar 02, 2022 - PHX vs. POR",W,118.2,45.45,92.55,49.29,12.25,33.05,37.6,15.05,18.65,80.41,9.35,34.3,43.65,28.25,12.7,8.3,4.4,22.0,5.6
"Feb 27, 2022 - PHX vs. UTA",L,118.29,45.19,91.95,49.33,12.33,33.19,37.66,15.57,19.24,80.58,9.24,34.52,43.76,28.43,12.86,8.57,4.48,21.95,6.76
"Feb 25, 2022 - PHX vs. NOP",L,118.09,45.14,91.68,49.41,12.36,32.95,38.05,15.45,19.09,80.61,9.27,34.14,43.41,28.23,12.68,8.5,4.5,21.82,6.27
"Feb 24, 2022 - PHX @ OKC",W,117.39,44.74,91.26,49.17,12.35,33.26,37.7,15.57,19.3,80.37,9.17,33.96,43.13,28.0,12.74,8.39,4.65,22.04,5.35
"Feb 16, 2022 - PHX vs. HOU",W,117.67,44.79,91.04,49.35,12.38,33.29,37.73,15.71,19.38,80.79,8.92,34.21,43.12,28.17,12.88,8.62,4.71,21.62,5.96
"Feb 15, 2022 - PHX vs. LAC",W,117.92,44.76,90.84,49.43,12.16,32.92,37.38,16.24,20.04,80.78,8.84,34.24,43.08,28.12,12.8,8.68,4.8,21.56,5.84
"Feb 12, 2022 - PHX vs. ORL",W,117.35,44.73,90.81,49.41,12.0,32.62,37.18,15.88,19.65,80.37,8.96,34.46,43.42,28.19,12.96,8.69,4.77,21.19,5.88
"Feb 10, 2022 - PHX vs. MIL",W,117.89,45.11,91.33,49.52,12.11,32.67,37.43,15.56,19.3,79.98,8.89,34.85,43.74,28.63,12.74,8.67,4.67,21.11,6.67
"Feb 08, 2022 - PHX @ PHI",W,118.36,45.32,91.29,49.78,12.0,32.57,37.17,15.71,19.64,79.59,8.89,34.82,43.71,28.86,12.57,8.71,4.57,21.14,7.29
"Feb 07, 2022 - PHX @ CHI",W,118.21,45.24,91.41,49.62,11.79,32.34,36.68,15.93,19.79,80.01,8.97,34.9,43.86,28.79,12.41,8.66,4.59,20.93,7.21
"Feb 05, 2022 - PHX @ WAS",W,118.5,45.37,91.37,49.78,11.8,32.33,36.71,15.97,19.77,80.32,9.0,34.87,43.87,28.87,12.37,8.53,4.6,21.0,7.07
"Feb 03, 2022 - PHX @ ATL",L,117.74,45.19,91.61,49.48,11.68,32.29,36.36,15.68,19.58,79.35,9.35,35.16,44.52,28.77,12.29,8.45,4.68,20.84,7.32
"Feb 01, 2022 - PHX vs. BKN",W,117.66,45.22,91.5,49.57,11.59,32.28,36.1,15.62,19.53,79.3,9.25,35.09,44.34,28.81,12.25,8.53,4.59,20.81,6.81
"Jan 30, 2022 - PHX vs. SAS",W,117.76,45.12,91.03,49.74,11.58,32.24,36.08,15.94,19.88,79.44,9.18,34.94,44.12,28.73,12.36,8.52,4.58,20.76,6.91
"Jan 28, 2022 - PHX vs. MIN",W,117.68,45.21,91.21,49.73,11.56,32.24,36.03,15.71,19.65,79.06,9.24,34.94,44.18,28.79,12.24,8.44,4.59,20.5,6.85
"Jan 26, 2022 - PHX @ UTA",W,118.14,45.14,91.0,49.77,11.8,32.43,36.47,16.06,20.14,78.97,9.26,35.06,44.31,29.0,12.23,8.31,4.51,20.54,6.94
"Jan 24, 2022 - PHX vs. UTA",W,117.78,45.0,90.75,49.75,11.67,32.03,36.54,16.11,20.33,78.62,9.25,35.06,44.31,28.58,12.14,8.25,4.58,20.53,6.97
"Jan 22, 2022 - PHX vs. IND",W,117.7,45.05,90.97,49.69,11.7,32.14,36.52,15.89,20.19,77.94,9.49,35.0,44.49,28.57,12.19,8.3,4.59,20.43,6.95
"Jan 20, 2022 - PHX @ DAL",W,117.58,45.11,91.11,49.67,11.58,31.95,36.3,15.79,20.03,78.14,9.61,35.05,44.66,28.71,12.16,8.37,4.68,20.39,7.03
"Jan 17, 2022 - PHX @ SAS",W,117.36,44.95,90.97,49.56,11.49,32.05,35.94,15.97,20.15,78.5,9.49,35.05,44.54,28.62,12.03,8.49,4.59,20.41,7.05
"Jan 16, 2022 - PHX @ DET",W,117.45,45.05,91.08,49.61,11.43,32.05,35.74,15.93,20.15,78.29,9.55,35.0,44.55,28.62,11.85,8.5,4.6,20.35,7.22
"Jan 14, 2022 - PHX @ IND",W,117.88,45.2,90.98,49.83,11.41,31.93,35.86,16.07,20.39,78.17,9.59,35.12,44.71,28.66,11.93,8.39,4.66,20.49,7.71
"Jan 11, 2022 - PHX @ TOR",W,117.74,45.07,90.9,49.72,11.4,31.83,35.95,16.19,20.45,78.48,9.64,35.21,44.86,28.55,12.0,8.38,4.69,20.43,7.95
"Jan 08, 2022 - PHX vs. MIA",L,117.3,44.84,90.51,49.67,11.4,31.84,35.91,16.23,20.49,78.56,9.65,35.07,44.72,28.47,12.19,8.42,4.63,20.49,7.86
"Jan 06, 2022 - PHX vs. LAC",W,116.91,44.5,90.25,49.4,11.45,31.89,36.03,16.45,20.68,78.81,9.57,34.93,44.5,28.36,12.27,8.45,4.55,20.34,7.16
"Jan 04, 2022 - PHX @ NOP",W,116.67,44.49,90.62,49.22,11.42,31.87,35.95,16.27,20.44,78.84,9.82,35.09,44.91,28.22,12.18,8.38,4.6,20.33,7.38
