MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 24, 2022 - DET vs. CLE",W,110.52,40.48,88.87,45.58,11.83,34.7,34.07,17.74,22.35,79.37,11.09,32.04,43.13,25.52,13.3,7.52,4.65,22.87,-2.3
"Feb 16, 2022 - DET @ BOS",W,110.33,40.25,88.75,45.38,11.79,34.67,34.0,18.04,22.58,79.78,11.17,32.21,43.38,25.42,13.21,7.54,4.79,22.92,-2.08
"Feb 14, 2022 - DET @ WAS",L,110.4,40.36,88.92,45.41,11.96,34.48,34.78,17.72,22.2,79.67,11.44,32.08,43.52,25.52,13.36,7.6,4.64,22.68,-1.96
"Feb 11, 2022 - DET vs. CHA",L,109.77,40.04,88.77,45.11,11.81,34.04,34.78,17.88,22.38,79.74,11.5,32.04,43.54,25.27,13.31,7.58,4.58,22.54,-2.23
"Feb 10, 2022 - DET vs. MEM",L,110.11,40.33,89.26,45.19,11.81,34.07,34.76,17.63,22.22,79.05,11.67,31.93,43.59,25.52,13.48,7.67,4.63,22.44,-2.96
"Feb 08, 2022 - DET @ DAL",L,110.0,40.36,89.43,45.13,11.64,34.11,34.23,17.64,22.18,79.29,11.61,31.86,43.46,25.57,13.36,7.54,4.71,22.68,-3.75
"Feb 06, 2022 - DET @ MIN",L,109.17,40.1,89.34,44.88,11.41,33.97,33.63,17.55,22.17,78.9,11.66,31.86,43.52,25.38,13.41,7.45,4.62,22.72,-4.66
"Feb 04, 2022 - DET vs. BOS",L,109.03,40.1,89.53,44.79,11.43,33.9,33.76,17.4,22.07,78.55,11.73,31.9,43.63,25.47,13.33,7.4,4.77,22.7,-4.93
"Feb 03, 2022 - DET vs. MIN",L,108.52,39.9,90.0,44.4,11.39,33.65,33.91,17.32,22.0,78.44,12.0,32.03,44.03,25.23,13.26,7.32,4.74,22.74,-5.06
"Feb 01, 2022 - DET vs. NOP",L,108.78,39.91,90.03,44.38,11.5,34.03,33.87,17.47,22.19,78.44,12.03,32.03,44.06,25.28,13.34,7.19,4.78,22.78,-5.25
"Jan 30, 2022 - DET vs. CLE",W,108.55,39.94,89.85,44.52,11.39,33.97,33.6,17.27,21.94,78.45,11.85,31.94,43.79,25.15,13.52,7.18,4.73,22.85,-5.39
"Jan 28, 2022 - DET @ ORL",L,108.74,40.0,89.88,44.57,11.35,33.74,33.74,17.38,22.03,78.61,11.97,31.94,43.91,25.18,13.38,7.18,4.71,22.79,-4.94
"Jan 25, 2022 - DET vs. DEN",L,108.57,39.77,89.8,44.35,11.31,33.6,33.77,17.71,22.46,78.61,12.03,31.8,43.83,25.11,13.29,7.26,4.83,22.83,-5.26
"Jan 23, 2022 - DET @ DEN",L,108.47,39.81,90.0,44.29,11.33,33.67,33.75,17.53,22.22,78.61,11.94,31.67,43.61,25.11,13.17,7.44,4.83,22.89,-5.25
