MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Mar 23, 2024 - UTA @ HOU",L,108.36,39.0,86.09,45.36,12.18,35.18,34.35,18.18,21.82,83.78,10.91,30.73,41.64,23.55,16.64,6.55,4.64,16.55,-10.09
"Mar 21, 2024 - UTA @ DAL",L,109.25,39.08,86.33,45.32,12.08,35.33,33.96,19.0,22.75,83.87,11.0,30.5,41.5,23.58,16.08,6.17,4.58,16.08,-11.58
"Mar 20, 2024 - UTA @ OKC",L,108.31,39.0,86.08,45.36,11.46,34.92,32.37,18.85,22.46,84.3,10.54,30.69,41.23,24.0,16.23,6.15,4.46,16.62,-11.92
"Mar 18, 2024 - UTA vs. MIN",L,108.21,39.07,86.36,45.29,11.36,35.0,32.04,18.71,22.14,85.02,10.57,31.07,41.64,23.71,16.21,6.14,4.5,17.0,-11.93
"Mar 16, 2024 - UTA vs. MIN",L,107.93,39.07,86.2,45.37,11.53,34.8,32.83,18.27,21.6,85.07,10.8,31.2,42.0,23.8,16.27,6.13,4.4,16.73,-11.8
"Mar 15, 2024 - UTA vs. ATL",W,107.44,39.0,86.0,45.39,11.19,34.25,32.22,18.25,21.56,85.11,10.75,31.81,42.56,23.75,16.25,6.0,4.44,16.56,-12.25
"Mar 12, 2024 - UTA vs. BOS",L,108.41,39.41,86.24,45.73,11.35,34.35,32.61,18.24,21.47,85.39,10.71,32.24,42.94,23.76,16.06,6.0,4.59,16.82,-11.41
"Mar 09, 2024 - UTA @ DEN",L,108.33,39.5,86.22,45.84,11.56,34.22,33.41,17.78,20.89,85.7,10.61,32.06,42.67,23.72,15.72,5.89,4.72,16.89,-11.67
"Mar 06, 2024 - UTA vs. CHI",L,109.0,39.89,86.63,46.06,11.37,33.79,33.27,17.84,21.11,85.19,10.79,31.53,42.32,23.63,15.68,5.95,4.58,16.79,-12.16
"Mar 04, 2024 - UTA vs. WAS",W,109.4,40.1,87.1,46.04,11.55,34.45,33.2,17.65,20.85,85.31,10.95,31.5,42.45,23.85,15.4,5.85,4.7,16.65,-11.65
"Mar 02, 2024 - UTA @ MIA",L,110.24,40.52,87.76,46.16,11.76,34.71,33.52,17.43,20.57,85.37,10.95,31.9,42.86,24.1,15.29,5.86,4.9,16.62,-10.52
"Feb 29, 2024 - UTA @ ORL",L,110.68,40.59,87.73,46.26,11.86,34.73,33.82,17.64,20.82,85.34,11.0,31.82,42.82,24.09,15.09,5.73,4.91,16.73,-10.32
"Feb 27, 2024 - UTA @ ATL",L,110.52,40.3,87.39,46.1,12.04,34.83,34.23,17.87,21.13,85.2,10.83,31.74,42.57,24.13,15.0,5.83,4.74,16.96,-10.22
"Feb 25, 2024 - UTA vs. SAS",W,109.96,40.08,87.67,45.72,12.0,34.96,34.0,17.79,21.04,85.15,10.88,31.71,42.58,24.12,15.12,6.04,4.71,16.88,-10.92
"Feb 22, 2024 - UTA vs. CHA",L,110.68,40.32,87.76,45.94,12.2,34.96,34.59,17.84,21.08,85.2,10.64,31.76,42.4,24.6,15.2,6.32,4.84,16.88,-9.72
"Feb 15, 2024 - UTA vs. GSW",L,110.54,40.19,87.69,45.83,12.08,35.12,34.15,18.08,21.31,85.35,10.81,32.04,42.85,24.65,15.35,6.19,4.73,17.04,-9.65
"Feb 14, 2024 - UTA vs. LAL",L,111.52,40.3,87.89,45.84,12.44,35.63,34.54,18.48,21.7,85.54,11.04,32.0,43.04,24.96,15.37,6.33,4.67,17.22,-9.41
"Feb 12, 2024 - UTA vs. GSW",L,111.89,40.61,88.36,45.94,12.5,35.96,34.42,18.18,21.39,85.23,11.18,31.89,43.07,25.11,15.29,6.29,4.75,17.36,-9.64
"Feb 08, 2024 - UTA @ PHX",L,111.72,40.62,88.48,45.89,12.45,35.83,34.42,18.03,21.21,85.31,11.1,32.0,43.1,25.03,15.38,6.34,4.83,17.34,-10.07
"Feb 06, 2024 - UTA vs. OKC",W,111.83,40.63,88.67,45.81,12.43,35.8,34.42,18.13,21.53,84.72,11.37,32.03,43.4,25.13,15.37,6.37,4.9,17.23,-10.2
"Feb 04, 2024 - UTA vs. MIL",W,112.23,40.81,88.68,46.0,12.48,35.77,34.6,18.13,21.48,84.89,11.48,32.06,43.55,25.26,15.42,6.45,5.0,17.23,-9.65
"Feb 01, 2024 - UTA vs. PHI",L,112.56,40.88,88.69,46.07,12.62,36.03,34.72,18.19,21.56,84.84,11.5,32.31,43.81,25.44,15.44,6.34,4.94,17.44,-8.88
"Jan 30, 2024 - UTA @ NYK",L,112.91,41.0,88.64,46.25,12.61,36.03,34.68,18.3,21.67,84.94,11.45,32.33,43.79,25.76,15.3,6.24,5.06,17.36,-8.7
"Jan 29, 2024 - UTA @ BKN",L,112.62,40.94,88.56,46.22,12.59,36.03,34.64,18.15,21.53,84.69,11.56,32.21,43.76,25.68,15.29,6.15,5.06,17.32,-8.88
"Jan 27, 2024 - UTA @ CHA",W,112.66,40.89,88.49,46.19,12.49,35.77,34.6,18.4,21.89,84.54,11.57,32.2,43.77,25.6,15.34,6.06,5.11,17.23,-9.57
"Jan 25, 2024 - UTA @ WAS",W,113.25,41.19,88.61,46.46,12.61,35.92,34.79,18.25,21.75,84.32,11.67,32.25,43.92,25.94,15.31,6.06,5.14,17.25,-8.97
"Jan 23, 2024 - UTA @ NOP",L,113.51,41.43,88.84,46.6,12.62,35.78,34.98,18.03,21.49,84.29,11.7,32.43,44.14,26.16,15.32,6.05,5.05,17.3,-8.32
"Jan 20, 2024 - UTA @ HOU",L,113.79,41.47,88.92,46.6,12.61,35.79,34.94,18.24,21.76,84.21,11.55,32.42,43.97,26.18,15.13,6.0,5.13,17.24,-8.87
"Jan 18, 2024 - UTA vs. OKC",L,114.1,41.64,89.33,46.58,12.62,35.97,34.82,18.21,21.77,84.03,11.67,32.69,44.36,26.23,15.18,5.95,5.21,17.41,-8.67
"Jan 15, 2024 - UTA vs. IND",W,114.47,41.67,89.33,46.62,12.62,35.88,34.96,18.5,22.12,84.02,11.65,32.55,44.2,26.4,15.18,5.97,5.17,17.5,-8.57
"Jan 13, 2024 - UTA vs. LAL",W,114.9,41.76,89.12,46.84,12.59,35.61,35.18,18.8,22.44,84.13,11.61,32.63,44.24,26.46,15.17,5.95,5.24,17.49,-7.71
"Jan 12, 2024 - UTA vs. TOR",W,115.31,41.76,89.21,46.8,12.57,35.64,35.12,19.21,22.83,84.32,11.64,32.79,44.43,26.5,15.05,5.98,5.24,17.55,-7.36
"Jan 10, 2024 - UTA vs. DEN",W,116.0,42.0,89.3,47.01,12.77,35.81,35.43,19.23,22.91,84.15,11.7,33.0,44.7,26.67,15.02,6.0,5.3,17.67,-6.44
"Jan 08, 2024 - UTA @ MIL",W,116.18,42.09,89.16,47.2,12.77,35.75,35.52,19.23,22.91,84.11,11.59,33.0,44.59,26.84,15.07,6.14,5.36,17.7,-6.0
"Jan 06, 2024 - UTA @ PHI",W,116.53,42.2,89.18,47.31,12.93,35.93,35.75,19.2,22.89,84.06,11.56,33.09,44.64,26.98,14.98,6.13,5.42,17.64,-5.51
"Jan 05, 2024 - UTA @ BOS",L,116.61,42.28,88.98,47.53,12.83,35.8,35.55,19.22,22.91,84.05,11.5,33.22,44.72,27.04,15.17,6.09,5.39,17.65,-5.15
"Jan 03, 2024 - UTA vs. DET",W,116.19,42.11,89.09,47.29,12.68,35.77,35.17,19.3,23.15,83.7,11.6,33.38,44.98,26.96,15.23,6.19,5.32,17.79,-5.66
"Jan 01, 2024 - UTA vs. DAL",W,116.98,42.33,89.38,47.38,12.75,35.69,35.48,19.56,23.4,83.86,11.67,33.27,44.94,26.98,15.17,6.29,5.38,17.88,-5.42
"Dec 30, 2023 - UTA vs. MIA",W,117.18,42.47,89.51,47.46,12.73,35.86,35.31,19.51,23.29,84.07,11.57,33.53,45.1,27.18,15.12,6.35,5.39,17.82,-4.55
"Dec 28, 2023 - UTA @ NOP",L,117.18,42.48,89.58,47.43,12.7,35.96,35.14,19.52,23.38,83.82,11.52,33.54,45.06,27.22,15.02,6.38,5.4,17.96,-4.3
"Dec 26, 2023 - UTA @ SAS",W,116.94,42.35,89.49,47.33,12.69,36.02,35.05,19.55,23.41,83.82,11.63,33.37,45.0,27.22,15.1,6.35,5.35,17.9,-4.35
"Dec 23, 2023 - UTA @ TOR",W,117.19,42.44,89.6,47.37,12.75,36.15,35.1,19.56,23.38,83.96,11.65,33.5,45.15,27.35,15.08,6.31,5.38,17.96,-4.04
"Dec 21, 2023 - UTA @ DET",W,117.36,42.55,89.62,47.47,12.83,36.19,35.28,19.43,23.21,84.13,11.58,33.49,45.08,27.49,15.02,6.32,5.38,17.94,-3.83
"Dec 20, 2023 - UTA @ CLE",L,117.39,42.56,89.7,47.44,12.8,36.07,35.3,19.48,23.22,84.27,11.65,33.41,45.06,27.46,14.98,6.48,5.41,17.94,-3.61
"Dec 18, 2023 - UTA vs. BKN",W,117.36,42.51,89.49,47.51,12.8,35.96,35.45,19.55,23.31,84.23,11.55,33.38,44.93,27.4,15.0,6.45,5.42,18.02,-3.69
"Dec 16, 2023 - UTA @ SAC",L,117.5,42.55,89.52,47.55,12.82,35.93,35.55,19.57,23.32,84.29,11.55,33.48,45.04,27.45,14.98,6.45,5.46,18.05,-3.32
"Dec 14, 2023 - UTA @ POR",W,117.26,42.47,89.46,47.49,12.81,35.95,35.5,19.51,23.28,84.14,11.51,33.39,44.89,27.46,14.95,6.47,5.42,17.95,-3.63
"Dec 13, 2023 - UTA vs. NYK",W,117.34,42.59,89.5,47.59,12.78,35.9,35.46,19.4,23.12,84.29,11.53,33.36,44.9,27.45,14.88,6.52,5.48,17.88,-3.43
"Dec 11, 2023 - UTA @ OKC",L,117.34,42.59,89.64,47.53,12.83,36.0,35.5,19.32,23.08,84.08,11.59,33.44,45.03,27.51,14.9,6.49,5.46,18.03,-3.31
"Dec 08, 2023 - UTA vs. LAC",L,117.38,42.62,89.68,47.53,12.82,36.03,35.44,19.33,23.05,84.26,11.55,33.42,44.97,27.58,14.93,6.53,5.52,18.08,-3.48
"Dec 06, 2023 - UTA @ DAL",L,117.15,42.54,89.59,47.49,12.75,35.95,35.33,19.31,23.07,84.11,11.49,33.39,44.89,27.51,14.95,6.59,5.59,18.07,-3.66
"Dec 02, 2023 - UTA vs. POR",W,116.82,42.42,89.55,47.37,12.74,35.9,35.35,19.24,22.98,84.1,11.48,33.37,44.85,27.42,15.02,6.58,5.55,18.1,-4.4
"Nov 30, 2023 - UTA @ MIN",L,116.84,42.48,89.62,47.4,12.65,35.87,35.12,19.24,23.0,84.02,11.56,33.48,45.03,27.41,15.06,6.56,5.63,18.14,-4.25
"Nov 29, 2023 - UTA @ MEM",L,116.42,42.33,89.58,47.25,12.62,35.84,35.07,19.14,22.86,84.16,11.58,33.55,45.12,27.33,15.16,6.55,5.61,18.16,-4.36
"Nov 27, 2023 - UTA vs. NOP",W,116.03,42.2,89.58,47.1,12.68,35.89,35.16,18.95,22.69,83.76,11.58,33.45,45.03,27.31,15.2,6.57,5.65,18.09,-4.51
"Nov 25, 2023 - UTA vs. NOP",W,116.0,42.12,89.56,47.03,12.74,36.08,35.17,19.02,22.77,83.73,11.55,33.45,45.0,27.36,15.12,6.56,5.62,18.17,-4.41
"Nov 22, 2023 - UTA @ POR",L,115.84,42.06,89.52,46.98,12.78,36.18,35.16,18.94,22.69,83.71,11.58,33.52,45.1,27.3,15.25,6.58,5.63,18.09,-4.27
"Nov 21, 2023 - UTA @ LAL",L,115.68,41.99,89.37,46.97,12.74,36.1,35.12,18.97,22.74,83.67,11.62,33.47,45.09,27.26,15.38,6.59,5.59,18.01,-4.44
"Nov 19, 2023 - UTA vs. PHX",L,115.43,41.93,89.49,46.86,12.71,36.22,34.98,18.87,22.64,83.55,11.64,33.41,45.04,27.23,15.36,6.58,5.55,18.07,-4.84
"Nov 17, 2023 - UTA vs. PHX",L,115.74,42.01,89.86,46.78,12.74,36.36,34.94,18.97,22.77,83.51,11.86,33.39,45.24,27.23,15.41,6.64,5.54,18.2,-4.81
"Nov 14, 2023 - UTA vs. POR",W,115.92,42.03,89.79,46.84,12.79,36.35,35.07,19.07,22.89,83.52,11.83,33.32,45.15,27.23,15.31,6.59,5.61,18.27,-4.79
"Nov 10, 2023 - UTA @ MEM",W,115.9,42.06,89.86,46.83,12.79,36.44,35.01,19.0,22.78,83.66,11.89,33.36,45.25,27.21,15.28,6.65,5.61,18.26,-4.5
"Nov 08, 2023 - UTA @ IND",L,116.05,42.04,89.67,46.93,12.86,36.45,35.19,19.11,22.86,83.78,11.84,33.32,45.15,27.22,15.36,6.7,5.7,18.25,-4.36
"Nov 06, 2023 - UTA @ CHI",L,116.08,42.08,89.76,46.93,12.84,36.32,35.27,19.08,22.8,83.93,11.89,33.28,45.18,27.2,15.45,6.65,5.69,18.23,-4.51
"Nov 04, 2023 - UTA @ MIN",L,116.04,42.07,89.71,46.94,12.88,36.41,35.29,19.03,22.72,83.99,11.96,33.31,45.27,27.27,15.55,6.57,5.71,18.25,-4.68
"Nov 02, 2023 - UTA vs. ORL",L,115.76,41.97,89.72,46.82,12.87,36.5,35.2,18.95,22.64,83.89,12.03,33.16,45.18,27.17,15.58,6.53,5.72,18.28,-4.99
"Nov 01, 2023 - UTA vs. MEM",W,115.73,41.96,89.71,46.82,12.86,36.45,35.21,18.95,22.69,83.75,12.04,33.18,45.22,27.17,15.64,6.56,5.74,18.39,-4.95
"Oct 30, 2023 - UTA @ DEN",L,115.95,42.03,89.68,46.91,12.97,36.54,35.42,18.92,22.71,83.58,12.01,33.27,45.28,27.27,15.71,6.56,5.71,18.44,-4.58
"Oct 28, 2023 - UTA @ PHX",L,115.77,42.03,89.78,46.86,12.95,36.54,35.34,18.77,22.61,83.11,12.08,33.28,45.35,27.3,15.67,6.56,5.66,18.47,-4.62
"Oct 27, 2023 - UTA vs. LAC",W,115.62,42.0,89.8,46.82,12.94,36.55,35.31,18.69,22.5,83.15,12.11,33.24,45.35,27.29,15.71,6.55,5.65,18.49,-4.84
"Oct 25, 2023 - UTA vs. SAC",L,115.68,42.0,89.88,46.78,12.98,36.6,35.35,18.7,22.49,83.24,12.17,33.17,45.35,27.28,15.69,6.56,5.63,18.56,-4.75
