MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Mar 20, 2024 - SAC @ TOR",W,109.0,39.57,89.57,44.41,14.79,40.71,36.66,15.07,19.64,75.64,11.71,32.79,44.5,26.29,11.71,8.07,4.64,19.07,2.79
"Mar 18, 2024 - SAC vs. MEM",W,109.93,40.13,89.8,44.89,14.6,40.67,36.22,15.07,19.53,76.15,12.13,32.93,45.07,26.67,12.0,8.47,4.73,18.87,4.87
"Mar 16, 2024 - SAC vs. NYK",L,110.62,40.25,90.06,44.88,14.38,40.31,35.92,15.75,20.31,76.47,12.31,33.62,45.94,26.88,12.44,8.38,5.06,19.25,5.19
"Mar 13, 2024 - SAC vs. LAL",W,109.47,39.65,89.76,44.31,14.12,40.12,35.39,16.06,20.65,76.72,12.24,33.47,45.71,26.59,12.41,8.29,5.06,19.29,4.47
"Mar 12, 2024 - SAC vs. MIL",W,110.06,40.0,89.67,44.76,14.39,40.17,36.0,15.67,20.17,76.63,12.06,33.56,45.61,26.78,12.5,8.44,4.89,19.28,4.94
"Mar 10, 2024 - SAC vs. HOU",L,111.05,40.47,89.79,45.21,14.58,40.16,36.47,15.53,19.95,76.87,11.74,34.16,45.89,27.16,12.32,8.58,4.68,19.63,6.53
"Mar 07, 2024 - SAC vs. SAS",W,110.7,40.4,89.6,45.21,14.15,39.75,35.59,15.75,20.1,77.38,11.5,34.3,45.8,27.0,12.35,8.65,4.7,19.65,5.8
"Mar 06, 2024 - SAC @ LAL",W,111.67,40.95,90.19,45.49,13.95,39.38,35.39,15.81,20.0,78.19,11.62,34.19,45.81,27.19,12.38,8.62,4.62,19.43,5.62
"Mar 04, 2024 - SAC vs. CHI",L,112.5,41.55,90.5,45.95,13.86,39.0,35.54,15.55,19.64,78.42,11.5,34.32,45.82,27.41,12.45,8.59,4.5,19.59,5.82
"Mar 01, 2024 - SAC @ MIN",W,112.35,41.52,90.57,45.89,13.74,38.91,35.28,15.57,19.57,78.88,11.87,34.17,46.04,27.48,12.7,8.48,4.57,19.7,5.39
"Feb 28, 2024 - SAC @ DEN",L,112.83,41.88,90.96,46.06,13.62,38.5,35.39,15.46,19.75,77.85,11.96,34.04,46.0,27.54,12.5,8.46,4.62,20.08,5.33
"Feb 26, 2024 - SAC vs. MIA",L,112.16,41.72,91.12,45.82,13.56,38.36,35.35,15.16,19.48,77.2,12.08,33.8,45.88,27.56,12.56,8.44,4.64,19.84,4.28
"Feb 25, 2024 - SAC @ LAC",W,112.08,41.85,90.88,46.09,13.54,38.12,35.55,14.85,19.19,76.47,12.04,33.65,45.69,27.65,12.65,8.5,4.65,19.85,3.69
"Feb 22, 2024 - SAC vs. SAS",W,112.48,41.96,90.89,46.22,13.59,38.07,35.73,14.96,19.3,76.67,12.11,33.41,45.52,27.7,12.56,8.56,4.52,19.67,4.15
"Feb 14, 2024 - SAC @ DEN",W,113.0,42.32,90.96,46.56,13.57,37.89,35.86,14.79,19.11,76.48,11.93,33.46,45.39,27.75,12.46,8.43,4.57,19.39,4.18
"Feb 13, 2024 - SAC @ PHX",L,112.62,42.21,90.9,46.47,13.41,37.72,35.57,14.79,19.1,76.56,11.86,33.62,45.48,27.52,12.55,8.38,4.59,19.34,4.17
"Feb 11, 2024 - SAC @ OKC",L,113.03,42.43,91.03,46.64,13.27,37.5,35.35,14.9,19.27,76.51,11.97,33.67,45.63,27.5,12.57,8.37,4.63,19.6,3.87
"Feb 09, 2024 - SAC vs. DEN",W,113.03,42.48,91.0,46.71,13.35,37.65,35.44,14.71,19.06,76.27,11.9,33.55,45.45,27.65,12.74,8.26,4.65,19.68,3.29
"Feb 07, 2024 - SAC vs. DET",L,113.72,42.75,90.88,47.08,13.47,37.53,35.89,14.75,19.03,76.67,11.72,33.62,45.34,27.78,12.84,8.34,4.53,19.75,4.09
"Feb 05, 2024 - SAC @ CLE",L,113.91,42.82,91.0,47.09,13.52,37.73,35.84,14.76,19.12,76.41,11.52,33.45,44.97,27.88,12.58,8.3,4.58,19.76,3.58
"Feb 03, 2024 - SAC @ CHI",W,113.79,42.82,91.06,47.07,13.62,37.91,35.92,14.53,18.91,75.88,11.47,33.35,44.82,27.88,12.56,8.21,4.47,19.71,2.71
"Feb 02, 2024 - SAC @ IND",W,114.06,42.8,90.86,47.15,13.66,37.94,35.99,14.8,19.2,76.08,11.26,33.43,44.69,28.03,12.69,8.31,4.37,19.66,2.86
"Jan 31, 2024 - SAC @ MIA",L,114.58,43.03,90.83,47.42,13.64,37.83,36.06,14.89,19.44,75.75,11.19,33.31,44.5,27.97,12.81,8.5,4.33,19.58,3.08
"Jan 29, 2024 - SAC @ MEM",W,114.35,42.97,90.89,47.33,13.59,37.89,35.89,14.81,19.41,75.51,11.22,33.27,44.49,27.92,12.7,8.43,4.3,19.51,2.76
"Jan 27, 2024 - SAC @ DAL",W,114.05,42.97,90.71,47.43,13.53,37.89,35.71,14.58,19.16,75.1,11.21,33.45,44.66,27.82,12.87,8.47,4.21,19.45,2.92
"Jan 25, 2024 - SAC @ GSW",W,114.21,42.97,90.44,47.59,13.46,37.69,35.73,14.79,19.44,75.14,11.08,33.44,44.51,27.79,12.9,8.36,4.36,19.46,2.97
"Jan 22, 2024 - SAC vs. ATL",W,114.7,43.1,90.45,47.72,13.68,37.95,35.98,14.82,19.43,75.36,11.0,33.25,44.25,27.93,12.82,8.35,4.38,19.5,2.92
"Jan 18, 2024 - SAC vs. IND",L,114.88,43.1,90.51,47.68,13.63,37.95,35.88,15.05,19.61,75.7,10.98,33.44,44.41,27.78,12.73,8.34,4.32,19.54,3.22
"Jan 16, 2024 - SAC @ PHX",L,115.02,43.12,90.38,47.78,13.67,37.93,35.99,15.12,19.9,75.23,10.9,33.36,44.26,27.76,12.69,8.31,4.36,19.55,3.02
"Jan 14, 2024 - SAC @ MIL",L,115.07,43.19,90.42,47.83,13.77,37.98,36.2,14.93,19.72,74.84,10.77,33.19,43.95,27.91,12.72,8.28,4.35,19.56,2.91
"Jan 12, 2024 - SAC @ PHI",L,115.68,43.45,90.75,47.94,13.84,38.05,36.32,14.93,19.73,74.84,10.73,33.3,44.02,28.05,12.64,8.23,4.3,19.55,2.82
"Jan 10, 2024 - SAC @ CHA",W,115.18,43.2,90.84,47.62,13.71,38.04,35.98,15.07,19.87,74.98,11.0,33.24,44.24,27.87,12.73,8.18,4.29,19.51,2.33
"Jan 09, 2024 - SAC @ DET",W,115.35,43.26,90.8,47.71,13.7,37.98,36.0,15.13,19.93,75.05,11.07,33.37,44.43,27.78,12.67,8.04,4.37,19.41,2.83
"Jan 07, 2024 - SAC vs. NOP",L,115.68,43.49,90.87,47.91,13.68,37.87,36.08,15.02,19.81,74.97,11.04,33.38,44.43,28.02,12.79,8.04,4.4,19.45,3.21
"Jan 05, 2024 - SAC vs. TOR",W,115.35,43.38,90.88,47.79,13.71,38.02,36.02,14.9,19.65,74.97,10.98,33.04,44.02,28.02,12.71,8.06,4.35,19.29,2.46
"Jan 03, 2024 - SAC vs. ORL",W,115.76,43.55,91.06,47.87,13.86,38.02,36.41,14.8,19.55,74.8,10.98,33.0,43.98,28.16,12.76,7.98,4.29,19.37,2.51
"Jan 02, 2024 - SAC vs. CHA",L,116.2,43.7,91.34,47.89,13.88,38.06,36.43,14.92,19.78,74.66,11.12,33.14,44.26,28.32,12.92,8.0,4.26,19.4,2.52
"Dec 31, 2023 - SAC @ MEM",W,115.96,43.63,91.35,47.8,13.88,38.02,36.48,14.82,19.73,74.35,11.2,33.14,44.33,28.22,13.08,8.0,4.22,19.47,2.33
"Dec 29, 2023 - SAC @ ATL",W,116.1,43.69,91.37,47.87,13.92,37.92,36.71,14.79,19.67,74.39,11.15,33.46,44.62,28.21,13.08,7.88,4.21,19.52,2.88
"Dec 26, 2023 - SAC @ POR",L,116.11,43.74,91.32,47.94,13.98,38.06,36.73,14.66,19.58,73.99,11.04,33.45,44.49,28.34,13.06,7.91,4.19,19.53,2.96
"Dec 23, 2023 - SAC vs. MIN",L,116.06,43.76,91.35,47.95,13.91,38.13,36.49,14.63,19.52,74.13,11.04,33.37,44.41,28.28,13.04,7.85,4.24,19.46,2.59
"Dec 22, 2023 - SAC vs. PHX",W,115.73,43.64,91.24,47.87,13.8,38.04,36.27,14.65,19.55,74.17,10.98,33.35,44.33,28.18,13.0,7.89,4.2,19.47,2.33
"Dec 20, 2023 - SAC vs. BOS",L,115.8,43.64,91.09,47.96,13.77,38.04,36.19,14.75,19.66,74.21,10.91,33.29,44.2,28.25,13.02,7.88,4.25,19.55,2.55
"Dec 18, 2023 - SAC vs. WAS",W,115.86,43.63,91.09,47.95,13.89,38.14,36.39,14.7,19.72,73.83,10.93,33.14,44.07,28.26,12.91,7.81,4.32,19.47,2.07
"Dec 16, 2023 - SAC vs. UTA",W,116.33,43.79,91.24,48.03,13.95,38.22,36.44,14.79,19.83,73.88,10.9,33.14,44.03,28.38,12.81,7.81,4.33,19.55,2.24
"Dec 14, 2023 - SAC vs. OKC",W,116.47,43.83,91.14,48.14,14.08,38.34,36.65,14.73,19.75,73.87,10.85,33.2,44.05,28.51,12.9,7.78,4.29,19.51,2.56
"Dec 12, 2023 - SAC @ LAC",L,116.67,43.88,91.2,48.16,14.15,38.45,36.71,14.75,19.77,73.91,10.85,33.25,44.1,28.57,12.97,7.75,4.28,19.55,2.6
"Dec 11, 2023 - SAC vs. BKN",W,116.38,43.75,91.11,48.06,14.08,38.43,36.55,14.79,19.84,73.86,10.79,33.21,44.0,28.54,12.98,7.75,4.25,19.54,2.23
"Dec 08, 2023 - SAC @ PHX",W,116.61,43.82,91.16,48.1,14.26,38.53,36.86,14.71,19.74,73.82,10.77,33.21,43.98,28.69,12.98,7.69,4.23,19.61,2.4
"Dec 04, 2023 - SAC vs. NOP",L,116.57,43.79,91.17,48.07,14.25,38.54,36.84,14.73,19.75,73.92,10.84,33.24,44.08,28.63,12.98,7.68,4.16,19.65,2.49
"Dec 02, 2023 - SAC vs. DEN",W,116.58,43.7,91.08,48.01,14.25,38.58,36.8,14.92,19.95,74.04,10.84,33.14,43.98,28.64,13.0,7.69,4.12,19.62,2.3
"Nov 29, 2023 - SAC vs. LAC",L,116.68,43.77,91.2,48.02,14.28,38.51,36.96,14.86,19.88,74.03,10.82,33.22,44.03,28.71,12.97,7.68,4.14,19.54,2.35
"Nov 28, 2023 - SAC vs. GSW",W,116.68,43.71,91.12,48.0,14.26,38.55,36.88,15.0,20.0,74.21,10.85,33.23,44.08,28.61,12.98,7.58,4.09,19.55,2.11
"Nov 24, 2023 - SAC @ MIN",W,116.79,43.67,91.12,47.96,14.27,38.63,36.84,15.18,20.33,74.06,10.87,33.24,44.1,28.55,12.94,7.58,4.13,19.6,2.09
"Nov 22, 2023 - SAC @ NOP",L,116.9,43.75,91.25,47.97,14.31,38.57,37.01,15.09,20.19,74.17,10.91,33.22,44.13,28.5,12.94,7.57,4.13,19.59,2.25
"Nov 20, 2023 - SAC @ NOP",L,116.83,43.61,91.03,47.92,14.32,38.65,36.97,15.29,20.41,74.3,10.81,33.23,44.04,28.41,12.99,7.51,4.09,19.67,2.14
"Nov 19, 2023 - SAC @ DAL",W,116.49,43.46,90.97,47.78,14.27,38.74,36.79,15.3,20.46,74.19,10.79,33.14,43.93,28.39,12.99,7.46,4.1,19.69,1.6
"Nov 17, 2023 - SAC @ SAS",W,116.66,43.52,90.96,47.86,14.31,38.76,36.87,15.31,20.46,74.22,10.83,33.15,43.99,28.46,12.99,7.48,4.08,19.69,1.8
"Nov 15, 2023 - SAC @ LAL",W,116.83,43.56,90.88,47.94,14.36,38.81,36.95,15.36,20.51,74.29,10.74,33.22,43.96,28.5,13.0,7.51,4.06,19.72,1.9
"Nov 13, 2023 - SAC vs. CLE",W,116.95,43.62,90.95,47.97,14.38,38.88,36.95,15.33,20.47,74.32,10.74,33.23,43.97,28.53,13.04,7.68,4.01,19.73,2.08
"Nov 10, 2023 - SAC vs. OKC",W,117.15,43.69,90.84,48.12,14.46,38.92,37.09,15.31,20.49,74.17,10.7,33.18,43.88,28.58,13.0,7.62,4.01,19.72,2.22
"Nov 08, 2023 - SAC vs. POR",W,116.99,43.61,90.84,48.04,14.44,39.03,36.96,15.32,20.49,74.2,10.77,33.21,43.99,28.57,13.07,7.65,4.08,19.75,2.28
"Nov 06, 2023 - SAC @ HOU",L,117.04,43.58,90.82,48.01,14.39,39.0,36.87,15.49,20.72,74.19,10.83,33.24,44.07,28.62,13.17,7.7,4.11,19.8,2.29
"Nov 04, 2023 - SAC @ HOU",L,116.78,43.48,90.69,47.96,14.39,39.01,36.84,15.43,20.71,73.94,10.84,33.09,43.94,28.53,13.19,7.66,4.08,19.83,1.94
"Nov 01, 2023 - SAC @ GSW",L,116.42,43.33,90.6,47.84,14.35,39.04,36.72,15.41,20.69,73.94,10.81,33.12,43.92,28.42,13.17,7.63,4.1,19.82,1.68
"Oct 29, 2023 - SAC vs. LAL",W,116.23,43.24,90.57,47.75,14.3,38.99,36.65,15.44,20.72,74.0,10.85,33.13,43.97,28.37,13.19,7.63,4.1,19.78,1.65
"Oct 27, 2023 - SAC vs. GSW",L,116.42,43.31,90.74,47.74,14.34,39.1,36.63,15.46,20.76,73.96,10.79,33.23,44.01,28.39,13.15,7.61,4.14,19.89,1.69
"Oct 25, 2023 - SAC @ UTA",W,116.4,43.28,90.78,47.69,14.31,39.11,36.55,15.52,20.86,73.9,10.78,33.2,43.98,28.33,13.16,7.64,4.12,19.84,1.57
