MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 23, 2024 - MEM vs. LAC",L,103.44,37.32,88.4,42.2,11.8,34.72,33.69,17.0,21.96,78.34,13.2,31.56,44.76,23.16,16.16,9.08,6.12,17.96,-9.44
"Feb 15, 2024 - MEM vs. MIL",W,103.12,37.35,88.5,42.18,11.65,34.73,33.27,16.77,21.73,77.98,13.23,31.38,44.62,23.27,16.04,9.19,6.0,17.92,-9.31
"Feb 14, 2024 - MEM vs. HOU",W,103.48,37.59,88.3,42.58,11.7,34.41,33.89,16.59,21.63,77.43,13.0,31.44,44.44,23.52,16.04,9.19,5.89,17.85,-8.85
"Feb 12, 2024 - MEM vs. NOP",L,104.11,37.64,87.96,42.82,11.82,34.43,34.21,17.0,22.32,77.1,12.82,31.68,44.5,23.64,15.86,9.14,6.07,17.93,-8.25
"Feb 10, 2024 - MEM @ CHA",L,103.52,37.52,87.72,42.8,11.83,34.76,33.98,16.66,21.83,77.46,12.48,31.72,44.21,23.79,15.93,9.07,6.14,17.9,-8.28
"Feb 08, 2024 - MEM vs. CHI",L,103.6,37.7,87.87,42.93,11.97,35.07,34.06,16.23,21.37,76.55,12.37,31.43,43.8,24.1,15.8,9.17,6.1,17.73,-8.3
"Feb 06, 2024 - MEM @ NYK",L,103.81,37.84,87.97,43.03,12.16,35.42,34.22,15.97,21.1,76.06,12.26,31.23,43.48,24.16,15.61,9.13,6.03,17.94,-8.29
"Feb 04, 2024 - MEM @ BOS",L,104.09,37.94,87.72,43.29,12.44,35.47,34.92,15.78,20.94,75.64,12.12,31.09,43.22,24.44,15.69,8.97,6.0,17.84,-8.34
"Feb 02, 2024 - MEM vs. GSW",L,103.7,37.85,87.85,43.13,12.39,35.55,34.74,15.61,20.67,75.87,12.24,31.06,43.3,24.27,15.82,8.85,5.91,17.76,-9.3
"Feb 01, 2024 - MEM vs. CLE",L,103.62,37.76,87.82,43.04,12.44,35.85,34.61,15.65,20.76,75.72,12.15,30.97,43.12,24.44,15.76,8.79,5.85,17.82,-9.62
"Jan 29, 2024 - MEM vs. SAC",L,103.54,37.74,87.89,42.99,12.43,35.91,34.53,15.63,20.66,76.08,12.0,31.11,43.11,24.46,15.69,8.8,6.03,17.86,-9.54
"Jan 28, 2024 - MEM @ IND",L,103.28,37.53,87.67,42.84,12.44,35.92,34.57,15.78,20.86,76.05,11.92,31.03,42.94,24.39,15.64,8.86,5.89,17.81,-9.53
"Jan 26, 2024 - MEM vs. ORL",W,103.46,37.54,87.51,42.93,12.41,35.76,34.63,15.97,21.14,76.0,11.95,31.05,43.0,24.27,15.57,8.76,5.92,17.86,-9.43
"Jan 24, 2024 - MEM @ MIA",W,103.55,37.66,87.58,43.03,12.47,35.89,34.68,15.76,20.92,75.62,11.87,31.13,43.0,24.42,15.53,8.76,5.95,17.95,-9.16
"Jan 22, 2024 - MEM @ TOR",W,103.59,37.62,87.38,43.08,12.59,35.9,35.0,15.77,20.87,75.84,11.74,31.28,43.03,24.56,15.59,8.74,5.95,17.97,-8.69
"Jan 20, 2024 - MEM @ CHI",L,103.7,37.77,87.58,43.16,12.6,35.85,35.08,15.55,20.65,75.4,11.93,31.2,43.12,24.7,15.6,8.8,6.0,17.9,-8.28
"Jan 18, 2024 - MEM @ MIN",L,103.51,37.63,87.27,43.15,12.61,36.0,34.98,15.63,20.71,75.57,11.71,31.15,42.85,24.78,15.61,8.73,5.95,17.78,-8.78
"Jan 15, 2024 - MEM vs. GSW",W,103.5,37.67,87.21,43.21,12.64,35.95,35.13,15.52,20.62,75.31,11.62,31.02,42.64,24.71,15.6,8.74,5.9,17.9,-8.93
"Jan 13, 2024 - MEM vs. NYK",L,103.79,37.53,87.19,43.07,12.81,36.37,35.17,15.91,21.07,75.42,11.6,31.02,42.63,24.7,15.53,8.84,6.0,17.77,-8.51
"Jan 12, 2024 - MEM vs. LAC",L,103.57,37.5,87.18,43.04,12.73,36.41,34.91,15.84,20.93,75.68,11.55,30.91,42.45,24.75,15.45,8.95,6.0,17.73,-8.59
"Jan 09, 2024 - MEM @ DAL",W,103.91,37.58,87.36,43.04,12.84,36.58,35.05,15.91,21.07,75.56,11.67,30.87,42.53,24.87,15.31,8.87,5.96,17.8,-8.6
"Jan 07, 2024 - MEM @ PHX",W,104.26,37.72,87.43,43.16,12.87,36.59,35.11,15.96,21.07,75.78,11.8,30.98,42.78,24.91,15.35,8.83,5.89,17.8,-8.04
"Jan 05, 2024 - MEM @ LAL",W,104.62,37.83,87.64,43.18,12.96,36.85,35.1,16.0,21.13,75.77,11.87,31.15,43.02,25.0,15.4,8.79,5.94,17.94,-7.74
"Jan 03, 2024 - MEM vs. TOR",L,105.08,37.96,87.52,43.4,13.17,37.02,35.43,16.0,21.1,75.85,11.75,31.29,43.04,25.17,15.48,8.77,5.9,17.98,-7.29
"Jan 02, 2024 - MEM vs. SAS",W,105.2,38.0,87.65,43.38,13.2,37.12,35.44,16.0,21.06,76.02,11.69,31.35,43.04,25.16,15.37,8.73,5.88,18.0,-7.24
"Dec 31, 2023 - MEM vs. SAC",L,105.22,37.98,87.5,43.44,13.18,37.14,35.36,16.08,21.14,76.1,11.62,31.48,43.1,25.14,15.36,8.66,5.92,18.1,-6.94
"Dec 29, 2023 - MEM @ LAC",L,104.96,37.82,87.39,43.31,13.16,37.2,35.25,16.16,21.27,76.01,11.41,31.51,42.92,25.04,15.22,8.57,5.82,18.02,-7.41
"Dec 28, 2023 - MEM @ DEN",L,104.98,37.83,87.38,43.32,13.15,37.25,35.2,16.17,21.25,76.18,11.25,31.48,42.73,25.12,15.15,8.6,5.79,18.1,-7.48
"Dec 26, 2023 - MEM @ NOP",W,104.98,37.81,87.42,43.28,13.15,37.21,35.24,16.21,21.32,76.11,11.25,31.36,42.6,25.08,15.08,8.58,5.77,18.0,-8.04
"Dec 23, 2023 - MEM @ ATL",W,105.19,37.83,87.46,43.28,13.11,37.37,35.03,16.41,21.52,76.26,11.19,31.56,42.74,25.06,15.13,8.61,5.98,18.11,-7.87
"Dec 21, 2023 - MEM vs. IND",W,105.55,38.05,87.64,43.43,13.07,37.29,35.0,16.36,21.53,76.03,11.25,31.64,42.89,25.13,15.07,8.56,6.0,18.07,-7.62
"Dec 19, 2023 - MEM @ NOP",W,105.73,38.14,87.57,43.57,13.12,37.25,35.19,16.32,21.52,75.86,11.2,31.66,42.86,25.16,15.16,8.55,6.02,18.0,-7.25
"Dec 18, 2023 - MEM @ OKC",L,105.89,38.19,87.47,43.68,13.07,37.14,35.14,16.44,21.65,75.92,11.23,31.61,42.84,25.05,15.21,8.49,6.04,18.02,-7.09
"Dec 15, 2023 - MEM vs. HOU",L,105.74,38.05,87.43,43.54,13.17,37.43,35.14,16.47,21.64,76.09,11.16,31.72,42.88,25.05,15.33,8.45,5.98,18.03,-7.29
"Dec 13, 2023 - MEM @ HOU",L,105.58,38.03,87.51,43.48,13.14,37.47,35.01,16.37,21.53,76.04,11.19,31.78,42.97,24.95,15.37,8.37,6.02,18.14,-7.29
"Dec 11, 2023 - MEM vs. DAL",L,105.55,37.98,87.42,43.47,13.08,37.48,34.86,16.5,21.73,75.95,11.08,31.82,42.9,24.95,15.3,8.35,5.98,18.33,-7.38
"Dec 08, 2023 - MEM vs. MIN",L,105.67,38.03,87.44,43.51,13.16,37.59,34.96,16.44,21.64,76.04,11.07,31.75,42.82,24.97,15.34,8.36,5.97,18.34,-7.38
"Dec 06, 2023 - MEM @ DET",W,105.63,38.02,87.42,43.5,13.19,37.55,35.09,16.4,21.6,76.0,11.02,31.56,42.58,24.95,15.26,8.34,5.94,18.42,-7.65
"Dec 02, 2023 - MEM @ PHX",L,105.79,38.16,87.48,43.63,13.16,37.37,35.2,16.32,21.48,76.04,10.98,31.65,42.63,24.97,15.24,8.37,5.97,18.27,-7.3
"Dec 01, 2023 - MEM @ DAL",W,105.84,38.17,87.45,43.66,13.09,37.27,35.11,16.41,21.52,76.29,10.94,31.66,42.59,24.8,15.27,8.38,6.0,18.47,-7.3
"Nov 29, 2023 - MEM vs. UTA",W,105.88,38.26,87.49,43.74,13.06,37.22,35.07,16.29,21.35,76.37,10.97,31.77,42.74,24.83,15.26,8.37,6.09,18.54,-6.97
"Nov 26, 2023 - MEM vs. MIN",L,105.86,38.33,87.48,43.83,13.06,37.24,35.04,16.14,21.15,76.35,10.98,31.88,42.86,24.85,15.29,8.38,6.15,18.48,-6.65
"Nov 24, 2023 - MEM vs. PHX",L,105.73,38.27,87.49,43.75,13.01,37.24,34.92,16.18,21.24,76.26,10.99,31.76,42.75,24.84,15.27,8.31,6.12,18.48,-6.88
"Nov 22, 2023 - MEM @ HOU",L,105.49,38.25,87.38,43.79,12.96,37.18,34.81,16.03,21.07,76.02,10.91,31.72,42.63,24.79,15.26,8.28,6.06,18.53,-7.09
"Nov 19, 2023 - MEM vs. BOS",L,105.28,38.09,87.3,43.63,12.87,37.1,34.62,16.23,21.28,76.17,10.88,31.8,42.68,24.68,15.17,8.2,6.07,18.54,-7.28
"Nov 18, 2023 - MEM @ SAS",W,105.2,38.07,87.41,43.56,12.93,37.2,34.68,16.13,21.11,76.36,10.93,31.74,42.67,24.73,15.11,8.19,6.06,18.57,-7.2
"Nov 14, 2023 - MEM @ LAL",L,105.41,38.1,87.39,43.6,12.9,37.14,34.66,16.31,21.32,76.42,10.94,31.76,42.7,24.7,15.1,8.17,6.01,18.66,-6.93
"Nov 12, 2023 - MEM @ LAC",W,105.43,38.11,87.65,43.51,13.0,37.36,34.7,16.21,21.19,76.4,10.97,31.6,42.57,24.75,15.01,8.17,6.06,18.61,-7.21
"Nov 10, 2023 - MEM vs. UTA",L,105.42,38.1,87.66,43.49,13.0,37.41,34.66,16.23,21.23,76.38,10.97,31.58,42.55,24.75,15.03,8.15,6.05,18.67,-7.05
"Nov 08, 2023 - MEM vs. MIA",L,105.64,38.2,87.84,43.51,13.08,37.55,34.73,16.15,21.12,76.39,11.01,31.46,42.47,24.73,14.97,8.11,6.04,18.73,-7.04
"Nov 05, 2023 - MEM @ POR",W,105.59,38.16,87.87,43.45,13.05,37.55,34.66,16.21,21.21,76.37,11.04,31.37,42.41,24.67,14.96,8.13,6.01,18.84,-7.03
"Nov 03, 2023 - MEM @ POR",L,105.67,38.25,87.88,43.55,13.05,37.47,34.74,16.12,21.11,76.28,11.03,31.47,42.5,24.7,14.99,8.11,6.03,18.83,-6.78
"Nov 01, 2023 - MEM @ UTA",L,105.77,38.36,87.99,43.62,13.01,37.44,34.66,16.03,21.0,76.19,10.97,31.6,42.57,24.75,15.01,8.1,6.08,18.91,-6.71
"Oct 30, 2023 - MEM vs. DAL",L,105.81,38.32,88.09,43.53,13.03,37.65,34.54,16.14,21.14,76.21,11.01,31.55,42.56,24.76,15.03,8.15,6.09,18.95,-6.94
"Oct 28, 2023 - MEM @ WAS",L,105.86,38.37,88.14,43.55,13.04,37.65,34.59,16.09,21.13,76.01,11.0,31.58,42.58,24.72,14.99,8.16,6.06,18.99,-7.04
"Oct 27, 2023 - MEM vs. DEN",L,105.86,38.38,88.17,43.55,13.11,37.76,34.66,16.0,20.98,76.3,10.94,31.68,42.61,24.75,15.03,8.15,6.09,19.01,-7.04
"Oct 25, 2023 - MEM vs. NOP",L,105.84,38.36,88.12,43.55,13.07,37.7,34.6,16.05,21.01,76.39,10.96,31.72,42.68,24.72,15.1,8.21,6.1,19.06,-7.0
