MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Mar 17, 2024 - PHX @ MIL",L,112.86,41.71,85.29,48.93,14.57,35.5,41.36,14.86,17.71,83.66,9.57,33.79,43.36,28.71,15.21,8.14,6.21,16.93,6.43
"Mar 15, 2024 - PHX @ CHA",W,113.93,42.33,85.4,49.57,14.53,35.33,41.43,14.73,17.53,83.86,9.4,33.67,43.07,29.2,15.13,8.07,6.13,16.87,5.27
"Mar 14, 2024 - PHX @ BOS",L,113.5,42.19,85.5,49.35,14.31,35.5,40.64,14.81,17.69,83.62,9.44,34.5,43.94,29.31,14.81,7.75,5.94,17.06,5.62
"Mar 11, 2024 - PHX @ CLE",W,113.41,42.47,86.29,49.24,14.12,35.24,40.34,14.35,17.24,82.82,10.0,34.35,44.35,29.18,14.76,7.53,5.76,16.76,4.41
"Mar 09, 2024 - PHX vs. BOS",L,113.61,42.67,86.17,49.55,14.0,35.06,40.18,14.28,17.33,82.02,10.11,34.11,44.22,28.83,14.72,7.56,5.78,16.83,4.5
"Mar 07, 2024 - PHX vs. TOR",W,113.26,42.74,86.21,49.61,13.74,34.84,39.59,14.05,17.26,80.99,10.11,33.95,44.05,28.42,14.74,7.47,5.53,16.68,3.74
"Mar 05, 2024 - PHX @ DEN",W,113.6,42.8,86.2,49.69,13.8,34.85,39.76,14.2,17.4,81.19,10.1,34.2,44.3,28.45,14.8,7.4,5.55,16.65,3.9
"Mar 03, 2024 - PHX vs. OKC",L,113.76,42.76,86.67,49.4,13.86,34.81,39.97,14.38,17.62,81.22,10.14,34.52,44.67,28.62,14.57,7.48,5.62,16.76,4.19
"Mar 02, 2024 - PHX vs. HOU",L,113.59,42.64,86.86,49.16,13.86,35.0,39.78,14.45,17.64,81.57,10.36,34.55,44.91,28.5,14.91,7.23,5.68,16.68,3.64
"Feb 29, 2024 - PHX vs. HOU",W,113.39,42.48,86.78,49.02,13.65,34.74,39.4,14.78,18.13,81.32,10.3,34.7,45.0,28.26,15.09,7.17,5.7,16.7,3.09
"Feb 25, 2024 - PHX vs. LAL",W,113.25,42.21,86.88,48.66,13.62,34.83,39.22,15.21,18.92,80.75,10.46,34.79,45.25,27.92,15.04,7.12,5.71,16.88,3.17
"Feb 23, 2024 - PHX @ HOU",L,113.64,42.28,87.12,48.6,13.76,35.04,39.35,15.32,18.92,81.31,10.6,34.88,45.48,28.08,15.04,7.08,5.84,16.68,3.44
"Feb 22, 2024 - PHX @ DAL",L,113.5,42.12,87.42,48.27,13.5,34.88,38.71,15.77,19.54,81.15,10.92,35.04,45.96,27.88,14.85,7.19,5.92,16.81,3.15
"Feb 14, 2024 - PHX vs. DET",W,113.48,42.04,87.26,48.27,13.56,34.93,38.82,15.85,19.7,80.92,10.93,34.85,45.78,27.59,14.89,7.19,5.85,16.96,2.67
"Feb 13, 2024 - PHX vs. SAC",W,113.57,41.79,86.89,48.17,13.43,34.79,38.59,16.57,20.57,80.95,10.86,35.21,46.07,27.61,15.21,7.46,6.04,17.07,3.14
"Feb 10, 2024 - PHX @ GSW",L,114.14,41.86,86.83,48.3,13.41,34.66,38.7,17.0,21.1,80.94,10.72,35.1,45.83,27.66,15.1,7.59,6.03,17.03,3.21
"Feb 08, 2024 - PHX vs. UTA",W,114.07,41.9,87.07,48.21,13.33,34.63,38.49,16.93,20.93,81.37,10.67,35.03,45.7,27.67,15.07,7.63,6.1,16.9,3.07
"Feb 06, 2024 - PHX vs. MIL",W,114.55,42.23,87.1,48.56,13.35,34.45,38.81,16.74,20.77,80.96,10.48,34.94,45.42,27.97,14.97,7.71,6.13,17.06,3.42
"Feb 04, 2024 - PHX @ WAS",W,114.53,42.28,87.09,48.62,13.19,34.25,38.49,16.78,20.97,80.52,10.41,35.12,45.53,27.62,14.94,7.72,6.09,17.12,3.56
"Feb 02, 2024 - PHX @ ATL",L,115.3,42.64,87.12,49.01,13.12,33.97,38.65,16.91,21.12,80.52,10.36,35.06,45.42,27.79,15.03,7.88,6.09,16.97,4.3
"Jan 31, 2024 - PHX @ BKN",W,115.44,42.76,87.15,49.14,13.15,34.06,38.63,16.76,20.91,80.68,10.29,34.91,45.21,27.88,15.09,7.82,6.06,16.97,3.91
"Jan 29, 2024 - PHX @ MIA",W,116.03,42.94,86.91,49.51,13.17,33.89,38.95,16.97,21.23,80.51,10.26,34.86,45.11,28.09,15.11,7.74,6.06,16.83,4.26
"Jan 28, 2024 - PHX @ ORL",L,116.08,43.03,87.11,49.49,13.19,34.06,38.84,16.83,21.11,80.24,10.25,34.92,45.17,28.14,14.92,7.75,6.11,16.81,4.5
"Jan 26, 2024 - PHX @ IND",L,115.59,42.97,86.73,49.67,12.95,33.51,38.57,16.7,21.11,79.61,10.14,34.86,45.0,27.89,15.14,7.65,6.08,16.86,3.97
"Jan 24, 2024 - PHX @ DAL",W,116.0,43.18,86.79,49.87,12.95,33.42,38.69,16.68,21.03,79.86,10.05,34.76,44.82,27.79,15.26,7.66,6.05,16.87,3.82
"Jan 22, 2024 - PHX vs. CHI",W,116.41,43.38,86.74,50.13,12.97,33.44,38.76,16.67,21.05,79.67,10.08,34.85,44.92,27.85,15.28,7.72,6.0,16.95,4.31
"Jan 21, 2024 - PHX vs. IND",W,116.38,43.4,86.7,50.18,13.0,33.45,38.82,16.57,20.95,79.59,9.95,34.83,44.77,27.95,15.07,7.65,5.97,16.85,4.25
"Jan 19, 2024 - PHX @ NOP",W,116.39,43.49,86.59,50.35,12.88,33.24,38.65,16.54,20.88,79.69,9.85,34.9,44.76,27.88,15.12,7.63,5.95,17.02,4.32
"Jan 16, 2024 - PHX vs. SAC",W,116.55,43.55,86.74,50.33,12.93,33.43,38.6,16.52,20.88,79.6,9.79,35.05,44.83,27.98,15.0,7.62,5.88,17.02,4.55
"Jan 14, 2024 - PHX @ POR",W,116.6,43.51,86.7,50.31,13.02,33.51,38.77,16.56,20.86,79.84,9.74,35.12,44.86,28.07,15.12,7.6,5.88,16.98,4.49
"Jan 11, 2024 - PHX @ LAL",W,116.84,43.57,86.45,50.54,13.02,33.39,38.95,16.68,21.0,79.88,9.68,35.09,44.77,28.05,15.09,7.59,5.86,17.05,4.64
"Jan 08, 2024 - PHX @ LAC",L,117.07,43.62,86.6,50.52,13.04,33.51,38.88,16.78,21.04,80.14,9.76,35.04,44.8,27.93,15.04,7.69,5.8,17.02,4.93
"Jan 07, 2024 - PHX vs. MEM",L,116.93,43.5,86.39,50.49,12.98,33.43,38.76,16.96,21.22,80.27,9.65,34.72,44.37,27.7,15.02,7.65,5.76,17.09,4.24
"Jan 05, 2024 - PHX vs. MIA",W,116.89,43.55,86.72,50.38,12.87,33.32,38.54,16.91,21.23,80.01,9.79,34.7,44.49,27.72,14.96,7.6,5.77,17.3,4.02
"Jan 03, 2024 - PHX vs. LAC",L,116.81,43.56,86.73,50.38,12.9,33.35,38.57,16.79,21.15,79.69,9.77,34.71,44.48,27.77,14.88,7.71,5.75,17.31,4.27
"Jan 01, 2024 - PHX vs. POR",W,116.92,43.53,86.57,50.44,12.94,33.39,38.66,16.92,21.24,79.87,9.78,34.45,44.22,27.67,14.92,7.73,5.67,17.43,4.0
"Dec 31, 2023 - PHX vs. ORL",W,116.76,43.42,86.44,50.38,12.9,33.3,38.64,17.02,21.48,79.61,9.76,34.52,44.28,27.6,14.94,7.78,5.66,17.48,4.34
"Dec 29, 2023 - PHX vs. CHA",W,116.67,43.43,86.47,50.37,12.8,33.18,38.47,17.0,21.43,79.7,9.69,34.41,44.1,27.47,14.76,7.84,5.63,17.47,4.35
"Dec 27, 2023 - PHX @ HOU",W,116.98,43.48,86.23,50.6,12.9,33.12,38.88,17.12,21.48,80.01,9.62,34.38,44.0,27.6,14.77,7.75,5.73,17.4,4.54
"Dec 25, 2023 - PHX vs. DAL",L,117.21,43.55,86.15,50.73,12.92,33.11,38.95,17.19,21.57,80.02,9.58,34.42,44.0,27.6,14.85,7.68,5.83,17.4,4.75
"Dec 22, 2023 - PHX @ SAC",L,117.15,43.48,86.22,50.61,12.94,33.26,38.86,17.24,21.63,80.02,9.67,34.39,44.06,27.61,14.87,7.63,5.76,17.46,4.41
"Dec 19, 2023 - PHX @ POR",L,116.93,43.4,86.25,50.49,12.8,33.11,38.51,17.33,21.75,80.0,9.76,34.31,44.07,27.45,14.87,7.64,5.73,17.49,4.05
"Dec 17, 2023 - PHX vs. WAS",W,116.7,43.38,86.39,50.39,12.66,32.93,38.21,17.29,21.73,79.84,9.84,34.29,44.12,27.38,14.88,7.68,5.73,17.45,3.89
"Dec 15, 2023 - PHX vs. NYK",L,116.61,43.33,86.46,50.31,12.56,32.89,37.94,17.39,21.88,79.79,9.89,34.4,44.3,27.4,14.91,7.68,5.74,17.42,3.89
"Dec 13, 2023 - PHX vs. BKN",L,116.71,43.4,86.52,50.34,12.53,32.81,37.96,17.38,21.86,79.81,9.9,34.21,44.1,27.45,14.86,7.62,5.69,17.41,3.53
"Dec 12, 2023 - PHX vs. GSW",W,116.63,43.34,86.47,50.29,12.47,32.73,37.86,17.47,21.95,79.9,9.97,34.22,44.19,27.46,14.81,7.58,5.66,17.46,3.41
"Dec 08, 2023 - PHX vs. SAC",L,116.67,43.25,86.43,50.21,12.5,32.83,37.83,17.67,22.15,79.99,9.92,34.22,44.13,27.45,14.82,7.58,5.68,17.53,3.4
"Dec 05, 2023 - PHX @ LAL",L,116.49,43.2,86.38,50.18,12.48,32.82,37.78,17.62,22.16,79.75,9.89,34.18,44.07,27.43,14.75,7.59,5.67,17.56,3.21
"Dec 02, 2023 - PHX vs. MEM",W,116.27,43.1,86.19,50.16,12.47,32.69,37.94,17.61,22.15,79.77,9.85,34.21,44.06,27.39,14.87,7.6,5.66,17.61,3.11
"Dec 01, 2023 - PHX vs. DEN",L,116.27,42.98,86.14,50.05,12.41,32.59,37.89,17.89,22.48,79.79,9.89,34.17,44.06,27.33,14.9,7.63,5.65,17.67,3.17
"Nov 29, 2023 - PHX @ TOR",L,116.19,42.92,86.11,50.0,12.36,32.5,37.82,17.98,22.53,79.99,9.86,34.19,44.05,27.25,14.86,7.58,5.7,17.66,3.0
"Nov 26, 2023 - PHX @ NYK",W,116.02,42.85,86.23,49.85,12.28,32.4,37.65,18.05,22.54,80.23,9.89,34.2,44.09,27.22,14.78,7.51,5.69,17.62,2.85
"Nov 24, 2023 - PHX @ MEM",W,116.02,42.83,86.3,49.79,12.33,32.48,37.72,18.02,22.52,80.17,10.02,34.12,44.14,27.21,14.76,7.45,5.77,17.73,2.85
"Nov 22, 2023 - PHX vs. GSW",W,115.93,42.78,86.15,49.82,12.31,32.46,37.68,18.06,22.6,80.09,9.97,34.12,44.09,27.13,14.73,7.49,5.78,17.64,3.12
"Nov 21, 2023 - PHX vs. POR",W,116.03,42.65,86.0,49.74,12.29,32.4,37.71,18.44,23.03,80.16,9.99,34.09,44.07,27.06,14.74,7.51,5.81,17.71,3.19
"Nov 19, 2023 - PHX @ UTA",W,116.09,42.65,85.86,49.84,12.22,32.17,37.76,18.57,23.1,80.39,10.0,33.99,43.99,27.04,14.74,7.52,5.84,17.71,3.33
"Nov 17, 2023 - PHX @ UTA",W,116.43,42.76,86.09,49.83,12.3,32.36,37.79,18.61,23.14,80.45,10.01,33.97,43.99,27.17,14.79,7.57,5.94,17.86,3.33
"Nov 15, 2023 - PHX vs. MIN",W,116.63,42.79,86.08,49.86,12.38,32.37,38.02,18.68,23.18,80.57,9.94,33.93,43.87,27.28,14.7,7.54,5.92,17.92,3.32
"Nov 12, 2023 - PHX vs. OKC",L,116.86,42.9,86.07,50.0,12.44,32.35,38.26,18.61,23.07,80.74,9.88,33.83,43.71,27.33,14.62,7.44,5.89,17.96,3.53
"Nov 10, 2023 - PHX vs. LAL",L,116.62,42.75,86.03,49.85,12.4,32.3,38.16,18.71,23.18,80.79,9.96,33.85,43.81,27.23,14.66,7.4,5.9,17.97,3.32
"Nov 08, 2023 - PHX @ CHI",W,116.65,42.74,86.14,49.78,12.43,32.36,38.19,18.73,23.23,80.7,10.05,33.86,43.92,27.16,14.64,7.42,5.84,18.05,3.23
"Nov 05, 2023 - PHX @ DET",W,116.64,42.68,86.19,49.68,12.52,32.57,38.21,18.76,23.25,80.74,10.09,33.96,44.05,27.23,14.73,7.41,5.89,18.08,3.2
"Nov 04, 2023 - PHX @ PHI",L,116.68,42.68,86.18,49.68,12.46,32.42,38.21,18.86,23.33,80.86,10.14,33.89,44.04,27.25,14.78,7.42,5.95,18.01,3.34
"Nov 02, 2023 - PHX vs. SAS",L,116.47,42.55,86.22,49.5,12.42,32.45,38.04,18.96,23.45,80.87,10.21,33.81,44.01,27.18,14.73,7.47,6.03,17.92,3.14
"Oct 31, 2023 - PHX vs. SAS",L,116.53,42.55,86.14,49.56,12.46,32.45,38.2,18.96,23.49,80.77,10.14,33.74,43.88,27.17,14.72,7.44,6.0,17.88,2.96
"Oct 28, 2023 - PHX vs. UTA",W,116.49,42.54,86.1,49.57,12.53,32.53,38.3,18.87,23.38,80.76,10.09,33.78,43.87,27.19,14.77,7.44,6.01,17.89,2.91
"Oct 26, 2023 - PHX @ LAL",L,116.61,42.58,86.09,49.61,12.5,32.59,38.16,18.96,23.44,80.91,10.05,33.76,43.81,27.24,14.72,7.47,6.03,17.9,3.15
"Oct 24, 2023 - PHX @ GSW",W,116.35,42.47,86.02,49.52,12.46,32.57,38.04,18.95,23.43,80.88,10.05,33.83,43.88,27.1,14.84,7.47,5.99,17.94,3.05
