MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Nov 29, 2023 - PHI @ NOP",L,113.03,41.31,89.59,46.24,12.14,33.69,35.78,18.27,22.41,81.38,10.75,31.55,42.3,24.61,11.59,8.52,5.92,20.23,1.73
"Nov 27, 2023 - PHI vs. LAL",W,113.05,41.32,89.46,46.33,12.17,33.69,35.86,18.23,22.34,81.49,10.71,31.4,42.11,24.66,11.74,8.51,5.94,20.32,1.55
"Nov 25, 2023 - PHI @ OKC",W,113.42,41.41,89.52,46.39,12.32,33.88,36.04,18.29,22.39,81.54,10.77,31.42,42.2,24.79,11.67,8.55,5.88,20.27,2.2
"Nov 22, 2023 - PHI @ MIN",L,113.63,41.36,89.42,46.39,12.34,33.99,36.01,18.57,22.73,81.55,10.87,31.43,42.3,24.87,11.69,8.45,5.93,20.36,2.22
"Nov 21, 2023 - PHI vs. CLE",L,113.41,41.25,89.38,46.28,12.26,33.96,35.81,18.65,22.84,81.53,10.94,31.44,42.38,24.81,11.74,8.46,6.01,20.4,2.0
"Nov 19, 2023 - PHI @ BKN",W,113.49,41.23,89.48,46.21,12.25,33.97,35.74,18.78,23.0,81.54,10.99,31.42,42.41,24.72,11.77,8.51,6.04,20.46,1.93
"Nov 17, 2023 - PHI @ ATL",W,113.6,41.27,89.54,46.22,12.3,33.99,35.88,18.76,22.93,81.72,10.97,31.46,42.43,24.83,11.67,8.5,6.01,20.43,2.21
"Nov 15, 2023 - PHI vs. BOS",L,113.77,41.3,89.52,46.26,12.31,33.93,35.99,18.87,23.0,81.93,11.0,31.44,42.44,24.93,11.75,8.51,5.99,20.42,2.32
"Nov 14, 2023 - PHI vs. IND",L,113.68,41.26,89.46,46.25,12.29,33.88,36.0,18.86,22.99,81.93,10.99,31.43,42.42,24.83,11.71,8.46,5.92,20.33,2.15
"Nov 12, 2023 - PHI vs. IND",W,113.85,41.29,89.41,46.3,12.21,33.71,35.88,19.07,23.15,82.13,10.9,31.45,42.36,24.79,11.77,8.41,5.88,20.41,2.04
"Nov 10, 2023 - PHI @ DET",W,114.16,41.45,89.62,46.36,12.23,33.7,35.97,19.04,23.11,82.17,11.07,31.45,42.51,24.84,11.77,8.36,5.89,20.34,2.16
"Nov 08, 2023 - PHI vs. BOS",W,114.16,41.36,89.53,46.31,12.19,33.63,35.92,19.25,23.35,82.22,11.07,31.49,42.56,24.81,11.73,8.43,5.88,20.37,2.24
"Nov 06, 2023 - PHI vs. WAS",W,114.05,41.37,89.61,46.28,12.14,33.63,35.79,19.17,23.24,82.27,11.08,31.66,42.74,24.75,11.76,8.41,5.89,20.32,2.25
"Nov 04, 2023 - PHI vs. PHX",W,114.47,41.49,89.62,46.4,12.14,33.6,35.83,19.34,23.4,82.36,11.06,31.7,42.77,24.91,11.82,8.45,5.91,20.25,2.45
"Nov 02, 2023 - PHI vs. TOR",W,114.44,41.51,89.63,46.42,12.13,33.55,35.84,19.28,23.33,82.37,11.12,31.76,42.87,24.9,11.9,8.41,5.91,20.29,2.58
"Oct 29, 2023 - PHI vs. POR",W,114.43,41.52,89.66,46.41,12.09,33.44,35.84,19.3,23.35,82.39,11.16,31.75,42.91,24.85,11.92,8.46,5.87,20.28,2.73
"Oct 28, 2023 - PHI @ TOR",W,114.58,41.5,89.56,46.44,12.07,33.38,35.89,19.5,23.56,82.46,11.16,31.85,43.01,24.89,11.97,8.47,6.01,20.27,3.05
"Oct 26, 2023 - PHI @ MIL",L,114.57,41.52,89.52,46.49,12.05,33.31,35.88,19.48,23.53,82.5,11.14,31.86,43.0,24.89,11.96,8.47,6.02,20.25,3.1
