MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 05, 2024 - ATL vs. LAC",L,113.16,41.78,90.44,46.33,13.59,37.31,36.52,16.0,20.72,76.65,11.53,32.75,44.28,27.31,13.53,7.09,4.69,17.97,-2.0
"Feb 03, 2024 - ATL vs. GSW",W,114.09,42.06,90.58,46.56,13.79,37.36,36.97,16.18,20.91,76.79,11.58,32.55,44.12,27.55,13.45,7.03,4.67,18.09,-2.09
"Feb 02, 2024 - ATL vs. PHX",W,114.88,42.44,91.26,46.61,13.79,37.53,36.84,16.21,20.94,76.81,11.71,32.79,44.5,27.53,13.29,6.97,4.65,18.15,-1.82
"Jan 30, 2024 - ATL vs. LAL",W,115.29,42.63,91.37,46.75,13.89,37.71,36.89,16.14,20.86,76.84,11.71,32.74,44.46,27.57,13.2,6.97,4.63,18.0,-1.51
"Jan 28, 2024 - ATL vs. TOR",W,115.92,42.92,91.64,46.91,13.94,37.72,37.03,16.14,20.78,77.17,11.72,32.78,44.5,27.69,13.17,7.06,4.56,18.0,-1.03
"Jan 26, 2024 - ATL vs. DAL",L,116.19,42.95,91.73,46.89,13.73,37.43,36.63,16.57,21.3,77.25,11.95,32.73,44.68,27.68,13.19,7.05,4.54,18.08,-0.97
"Jan 24, 2024 - ATL @ GSW",L,116.89,43.16,91.87,47.04,13.76,37.34,36.83,16.82,21.53,77.5,11.95,32.5,44.45,27.79,13.03,7.05,4.47,18.24,-1.08
"Jan 22, 2024 - ATL @ SAC",L,116.77,43.05,91.92,46.9,13.77,37.49,36.72,16.9,21.64,77.48,11.97,32.49,44.46,27.85,12.97,7.05,4.41,18.18,-1.62
"Jan 20, 2024 - ATL vs. CLE",L,116.53,42.88,91.95,46.7,13.78,37.55,36.68,17.0,21.77,77.49,12.0,32.6,44.6,27.62,12.95,6.92,4.47,18.2,-1.95
"Jan 19, 2024 - ATL @ MIA",W,116.0,42.73,91.98,46.53,13.71,37.56,36.49,16.83,21.61,77.23,11.98,32.63,44.61,27.56,12.9,6.88,4.46,18.12,-2.41
"Jan 17, 2024 - ATL vs. ORL",W,115.83,42.67,91.86,46.51,13.74,37.5,36.64,16.76,21.5,77.35,11.9,32.55,44.45,27.45,12.95,6.86,4.4,18.17,-2.33
"Jan 15, 2024 - ATL vs. SAS",W,115.6,42.58,91.49,46.63,13.6,37.21,36.53,16.84,21.51,77.67,11.86,32.51,44.37,27.3,13.19,6.88,4.35,18.14,-2.23
"Jan 13, 2024 - ATL vs. WAS",L,115.45,42.52,91.52,46.54,13.59,37.23,36.48,16.82,21.5,77.63,11.89,32.77,44.66,27.23,13.34,6.91,4.39,18.16,-1.95
"Jan 12, 2024 - ATL vs. IND",L,115.09,42.29,91.56,46.27,13.53,37.29,36.28,16.98,21.76,77.52,11.98,32.8,44.78,27.09,13.4,6.96,4.44,18.2,-2.53
"Jan 10, 2024 - ATL vs. PHI",W,114.93,42.24,91.5,46.24,13.48,37.13,36.29,16.98,21.78,77.44,11.98,32.43,44.41,27.04,13.43,7.11,4.39,18.09,-2.87
"Jan 07, 2024 - ATL @ ORL",L,115.45,42.36,91.72,46.26,13.45,37.06,36.27,17.28,22.21,77.37,12.06,32.57,44.64,27.15,13.43,7.09,4.47,18.15,-2.66
"Jan 05, 2024 - ATL @ IND",L,115.33,42.35,91.71,46.26,13.35,36.92,36.14,17.27,22.35,76.98,11.98,32.77,44.75,27.02,13.42,7.12,4.58,18.25,-2.75
"Jan 03, 2024 - ATL vs. OKC",W,115.35,42.31,91.73,46.19,13.29,37.02,35.89,17.45,22.51,77.17,12.02,32.61,44.63,26.9,13.43,7.1,4.55,18.1,-3.39
"Dec 31, 2023 - ATL @ WAS",W,115.86,42.42,91.8,46.28,13.3,37.06,35.89,17.72,22.72,77.51,12.08,32.64,44.72,26.96,13.42,7.12,4.56,18.16,-3.26
"Dec 29, 2023 - ATL vs. SAC",L,116.14,42.51,91.86,46.34,13.27,36.96,35.92,17.84,23.0,77.26,12.08,32.9,44.98,26.96,13.39,7.08,4.53,18.16,-3.12
"Dec 26, 2023 - ATL @ CHI",L,116.02,42.4,91.9,46.21,13.31,37.08,35.9,17.9,23.04,77.39,12.19,32.9,45.1,27.0,13.42,7.12,4.52,18.12,-3.19
"Dec 23, 2023 - ATL vs. MEM",L,115.96,42.38,91.85,46.21,13.3,37.23,35.77,17.91,23.0,77.55,12.19,32.81,45.0,26.94,13.47,7.09,4.49,18.17,-3.23
"Dec 22, 2023 - ATL @ MIA",L,116.02,42.43,91.93,46.22,13.3,37.33,35.66,17.87,22.94,77.59,12.2,32.72,44.93,26.96,13.43,7.11,4.5,18.24,-3.28
"Dec 20, 2023 - ATL @ HOU",W,115.96,42.42,92.0,46.18,13.4,37.64,35.65,17.73,22.78,77.48,12.2,32.69,44.89,27.0,13.44,7.15,4.45,18.33,-3.38
"Dec 18, 2023 - ATL vs. DET",W,116.29,42.5,91.98,46.27,13.46,37.68,35.78,17.82,22.88,77.56,12.2,32.68,44.88,27.07,13.41,7.09,4.43,18.32,-3.2
"Dec 16, 2023 - ATL @ CLE",L,116.53,42.56,91.86,46.41,13.51,37.65,35.93,17.89,22.95,77.63,12.18,32.61,44.79,27.04,13.49,7.07,4.53,18.42,-3.04
"Dec 15, 2023 - ATL @ TOR",W,116.57,42.53,91.74,46.44,13.53,37.62,36.03,17.97,22.98,77.81,12.07,32.53,44.6,26.93,13.45,7.03,4.52,18.47,-3.12
"Dec 13, 2023 - ATL @ TOR",L,116.71,42.69,91.9,46.53,13.58,37.68,36.08,17.75,22.69,77.9,12.14,32.64,44.78,27.05,13.46,6.98,4.51,18.47,-2.71
"Dec 11, 2023 - ATL vs. DEN",L,116.9,42.78,92.03,46.55,13.65,37.73,36.21,17.68,22.63,77.83,12.15,32.58,44.73,27.13,13.35,7.02,4.57,18.47,-2.78
"Dec 08, 2023 - ATL @ PHI",L,116.98,42.8,92.1,46.54,13.7,37.84,36.25,17.67,22.56,78.1,12.16,32.41,44.57,27.1,13.3,7.05,4.52,18.51,-2.85
"Dec 06, 2023 - ATL vs. BKN",L,116.94,42.77,92.29,46.42,13.69,37.85,36.2,17.69,22.53,78.3,12.34,32.4,44.74,26.98,13.31,6.98,4.52,18.58,-2.98
"Dec 02, 2023 - ATL @ MIL",L,116.87,42.76,92.32,46.4,13.67,37.81,36.17,17.68,22.46,78.56,12.32,32.49,44.81,26.95,13.3,6.95,4.51,18.65,-2.95
"Nov 30, 2023 - ATL @ SAS",W,116.94,42.8,92.45,46.37,13.69,37.81,36.22,17.66,22.44,78.52,12.36,32.38,44.73,26.89,13.27,7.02,4.5,18.58,-3.08
"Nov 28, 2023 - ATL @ CLE",L,117.25,42.89,92.51,46.44,13.69,37.74,36.32,17.77,22.54,78.64,12.29,32.32,44.62,26.85,13.22,7.12,4.46,18.68,-3.0
"Nov 26, 2023 - ATL @ BOS",L,117.06,42.77,92.64,46.26,13.68,37.83,36.21,17.83,22.56,78.84,12.32,32.29,44.61,26.76,13.18,7.15,4.44,18.64,-3.3
"Nov 25, 2023 - ATL @ WAS",W,116.85,42.67,92.57,46.18,13.76,38.06,36.21,17.75,22.51,78.61,12.3,32.28,44.58,26.58,13.22,7.12,4.43,18.61,-3.4
"Nov 22, 2023 - ATL vs. BKN",W,117.13,42.81,92.71,46.25,13.82,38.04,36.39,17.69,22.47,78.48,12.37,32.28,44.65,26.62,13.18,7.21,4.4,18.56,-2.94
"Nov 21, 2023 - ATL vs. IND",L,117.57,42.93,93.04,46.22,13.88,38.2,36.39,17.83,22.57,78.69,12.51,32.33,44.84,26.58,13.19,7.25,4.45,18.55,-2.87
"Nov 17, 2023 - ATL vs. PHI",L,118.06,43.13,93.07,46.42,13.9,38.1,36.57,17.9,22.64,78.74,12.5,32.26,44.76,26.6,13.21,7.26,4.44,18.61,-2.9
"Nov 15, 2023 - ATL vs. NYK",L,118.03,43.08,93.01,46.4,13.87,38.03,36.56,17.99,22.75,78.76,12.52,32.15,44.68,26.56,13.21,7.27,4.44,18.63,-3.0
"Nov 14, 2023 - ATL @ DET",W,117.97,43.06,92.76,46.51,13.85,37.93,36.59,18.01,22.79,78.73,12.43,32.04,44.47,26.58,13.24,7.32,4.46,18.65,-2.99
"Nov 11, 2023 - ATL vs. MIA",L,118.08,43.08,92.68,46.58,13.82,37.86,36.59,18.1,22.84,78.92,12.4,32.03,44.42,26.6,13.25,7.34,4.49,18.66,-2.86
"Nov 09, 2023 - ATL @ ORL",W,117.96,43.01,92.61,46.54,13.88,37.97,36.62,18.05,22.77,78.98,12.43,32.04,44.47,26.55,13.36,7.32,4.51,18.66,-2.93
"Nov 06, 2023 - ATL @ OKC",L,117.99,42.99,92.51,46.57,13.89,37.99,36.65,18.12,22.87,78.95,12.37,31.99,44.36,26.49,13.43,7.4,4.55,18.75,-2.88
"Nov 04, 2023 - ATL @ NOP",W,117.97,42.92,92.63,46.44,13.89,38.04,36.61,18.24,22.99,79.02,12.54,32.01,44.55,26.5,13.45,7.41,4.53,18.71,-2.96
"Nov 01, 2023 - ATL vs. WAS",W,118.04,42.95,92.64,46.47,13.9,38.08,36.57,18.25,23.0,79.02,12.62,32.03,44.65,26.52,13.44,7.36,4.55,18.68,-2.69
"Oct 30, 2023 - ATL vs. MIN",W,118.19,42.99,92.63,46.51,13.83,38.0,36.46,18.38,23.12,79.17,12.64,32.17,44.81,26.51,13.54,7.37,4.53,18.64,-2.54
"Oct 29, 2023 - ATL @ MIL",W,118.3,43.05,92.54,46.63,13.84,37.9,36.59,18.37,23.05,79.36,12.53,32.16,44.7,26.53,13.51,7.35,4.56,18.56,-2.33
"Oct 27, 2023 - ATL vs. NYK",L,118.41,43.1,92.55,46.68,13.85,37.89,36.64,18.36,23.04,79.39,12.54,32.17,44.71,26.6,13.55,7.45,4.53,18.54,-2.09
"Oct 25, 2023 - ATL @ CHA",L,118.43,43.09,92.48,46.7,13.83,37.81,36.65,18.43,23.12,79.4,12.49,32.21,44.7,26.62,13.56,7.44,4.54,18.56,-2.14
