MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Mar 08, 2022 - OKC vs. MIL",L,48,115,42,84,50.0,16,39,41.0,15,21,71.4,6,30,36,26,16,6,5,20,-27
"Mar 06, 2022 - OKC vs. UTA",L,48,103,39,92,42.4,8,40,20.0,17,19,89.5,11,36,47,20,8,11,9,19,-13
"Mar 04, 2022 - OKC vs. MIN",L,48,101,37,86,43.0,9,35,25.7,18,21,85.7,8,31,39,19,23,12,4,16,-37
"Mar 02, 2022 - OKC @ DEN",W,48,119,44,87,50.6,16,29,55.2,15,21,71.4,9,41,50,24,15,11,6,15,12
"Feb 28, 2022 - OKC vs. SAC",L,48,110,40,86,46.5,11,35,31.4,19,27,70.4,7,31,38,28,17,12,5,26,-21
"Feb 25, 2022 - OKC @ IND",W,53,129,50,101,49.5,11,31,35.5,18,24,75.0,11,43,54,23,11,8,3,19,4
"Feb 24, 2022 - OKC vs. PHX",L,48,104,44,93,47.3,6,31,19.4,10,11,90.9,7,35,42,22,16,10,4,19,-20
"Feb 16, 2022 - OKC vs. SAS",L,48,106,41,105,39.0,11,32,34.4,13,19,68.4,15,35,50,25,8,6,6,19,-8
"Feb 14, 2022 - OKC @ NYK",W,53,127,48,96,50.0,13,34,38.2,18,27,66.7,8,38,46,28,11,9,1,19,4
"Feb 12, 2022 - OKC @ CHI",L,48,101,34,88,38.6,11,36,30.6,22,30,73.3,7,36,43,22,8,8,10,15,-5
"Feb 11, 2022 - OKC @ PHI",L,48,87,35,90,38.9,6,35,17.1,11,12,91.7,11,41,52,21,16,6,8,21,-13
"Feb 09, 2022 - OKC vs. TOR",L,48,98,36,87,41.4,14,47,29.8,12,14,85.7,14,31,45,28,18,11,4,17,-19
"Feb 07, 2022 - OKC vs. GSW",L,48,98,37,90,41.1,11,36,30.6,13,17,76.5,18,32,50,21,18,8,2,14,-12
"Feb 05, 2022 - OKC @ SAC",L,48,103,42,87,48.3,9,30,30.0,10,16,62.5,7,34,41,23,14,8,1,16,-10
"Feb 04, 2022 - OKC @ POR",W,48,96,33,87,37.9,15,42,35.7,15,21,71.4,13,39,52,24,15,5,6,18,3
"Feb 02, 2022 - OKC @ DAL",W,53,120,41,86,47.7,17,37,45.9,21,25,84.0,14,36,50,25,20,6,8,16,6
"Jan 31, 2022 - OKC vs. POR",W,48,98,35,86,40.7,12,41,29.3,16,17,94.1,11,39,50,22,13,6,3,13,17
"Jan 28, 2022 - OKC vs. IND",L,53,110,43,95,45.3,14,43,32.6,10,17,58.8,10,33,43,22,14,12,6,27,-3
"Jan 24, 2022 - OKC vs. CHI",L,48,110,38,92,41.3,16,45,35.6,18,24,75.0,10,34,44,26,11,9,5,15,-1
"Jan 22, 2022 - OKC @ CLE",L,48,87,33,85,38.8,12,41,29.3,9,16,56.3,11,30,41,16,15,14,3,28,-7
"Jan 21, 2022 - OKC @ CHA",L,48,98,37,98,37.8,12,44,27.3,12,15,80.0,15,37,52,20,12,6,2,21,-23
"Jan 19, 2022 - OKC @ SAS",L,48,96,38,98,38.8,8,31,25.8,12,15,80.0,14,32,46,20,15,5,2,14,-22
"Jan 17, 2022 - OKC @ DAL",L,48,102,36,83,43.4,11,35,31.4,19,24,79.2,5,37,42,20,13,10,2,23,-2
"Jan 15, 2022 - OKC vs. CLE",L,48,102,36,83,43.4,10,27,37.0,20,22,90.9,14,37,51,17,16,4,5,21,-5
"Jan 13, 2022 - OKC @ BKN",W,48,130,47,91,51.6,20,45,44.4,16,18,88.9,9,29,38,32,11,8,7,19,21
"Jan 11, 2022 - OKC @ WAS",L,48,118,47,98,48.0,11,39,28.2,13,15,86.7,9,32,41,23,5,5,1,20,-4
"Jan 09, 2022 - OKC vs. DEN",L,48,95,38,88,43.2,9,38,23.7,10,12,83.3,11,30,41,29,9,9,7,13,-4
"Jan 07, 2022 - OKC vs. MIN",L,48,105,36,89,40.4,15,44,34.1,18,23,78.3,13,32,45,26,20,10,4,23,-30
"Jan 05, 2022 - OKC @ MIN",L,48,90,33,90,36.7,9,35,25.7,15,18,83.3,14,38,52,21,18,11,7,18,-8
"Jan 02, 2022 - OKC vs. DAL",L,48,86,35,85,41.2,10,30,33.3,6,9,66.7,7,34,41,20,11,11,4,16,-9
"Dec 31, 2021 - OKC vs. NYK",W,48,95,36,87,41.4,18,43,41.9,5,7,71.4,7,42,49,21,10,6,3,17,15
"Dec 29, 2021 - OKC @ PHX",L,48,97,38,96,39.6,7,35,20.0,14,16,87.5,14,31,45,19,12,6,1,24,-18
"Dec 28, 2021 - OKC @ SAC",L,48,111,35,90,38.9,11,33,33.3,30,36,83.3,8,37,45,16,9,6,6,21,-6
"Dec 26, 2021 - OKC vs. NOP",W,48,117,41,86,47.7,13,36,36.1,22,31,71.0,7,40,47,24,12,8,5,23,5
"Dec 23, 2021 - OKC @ PHX",L,48,101,37,96,38.5,11,41,26.8,16,21,76.2,11,33,44,17,13,6,5,10,-12
"Dec 22, 2021 - OKC vs. DEN",W,48,108,42,94,44.7,8,34,23.5,16,19,84.2,15,45,60,22,11,7,4,25,14
"Dec 20, 2021 - OKC @ MEM",W,48,102,36,84,42.9,11,38,28.9,19,28,67.9,9,38,47,24,14,7,7,17,3
"Dec 18, 2021 - OKC vs. LAC",W,48,104,43,92,46.7,12,31,38.7,6,10,60.0,17,38,55,23,16,4,4,18,1
"Dec 15, 2021 - OKC vs. NOP",L,48,110,39,93,41.9,13,35,37.1,19,19,100,8,34,42,22,8,8,4,25,-3
"Dec 12, 2021 - OKC vs. DAL",L,48,84,30,80,37.5,13,37,35.1,11,16,68.8,3,36,39,19,11,3,7,25,-19
"Dec 10, 2021 - OKC vs. LAL",L,48,95,38,96,39.6,10,44,22.7,9,14,64.3,19,32,51,21,15,9,3,17,-21
"Dec 08, 2021 - OKC @ TOR",W,48,110,38,84,45.2,17,40,42.5,17,20,85.0,7,33,40,28,14,12,3,18,1
"Dec 06, 2021 - OKC @ DET",W,48,114,41,82,50.0,9,25,36.0,23,30,76.7,6,34,40,22,11,10,11,13,11
"Dec 02, 2021 - OKC @ MEM",L,48,79,25,76,32.9,11,38,28.9,18,22,81.8,8,18,26,14,20,2,5,14,-73
"Dec 01, 2021 - OKC vs. HOU",L,48,110,40,85,47.1,8,32,25.0,22,29,75.9,10,25,35,16,13,9,6,21,-4
"Nov 29, 2021 - OKC @ HOU",L,48,89,31,87,35.6,7,43,16.3,20,26,76.9,4,41,45,16,13,10,10,14,-13
"Nov 26, 2021 - OKC vs. WAS",L,48,99,38,94,40.4,11,33,33.3,12,14,85.7,10,31,41,23,10,7,4,15,-2
"Nov 24, 2021 - OKC vs. UTA",L,48,104,37,82,45.1,15,36,41.7,15,22,68.2,4,39,43,21,13,7,4,18,-6
"Nov 22, 2021 - OKC @ ATL",L,48,101,39,97,40.2,10,38,26.3,13,14,92.9,16,34,50,24,10,5,5,15,-12
"Nov 20, 2021 - OKC @ BOS",L,48,105,39,96,40.6,18,42,42.9,9,16,56.3,15,39,54,23,10,5,0,15,-6
"Nov 19, 2021 - OKC @ MIL",L,48,89,32,91,35.2,12,48,25.0,13,21,61.9,11,42,53,17,12,6,4,22,-7
"Nov 17, 2021 - OKC vs. HOU",W,48,101,41,92,44.6,10,39,25.6,9,16,56.3,9,47,56,18,14,10,6,19,12
"Nov 15, 2021 - OKC vs. MIA",L,48,90,34,83,41.0,15,41,36.6,7,10,70.0,9,33,42,26,20,6,10,15,-13
"Nov 14, 2021 - OKC vs. BKN",L,48,96,36,90,40.0,14,45,31.1,10,11,90.9,10,34,44,20,14,9,2,22,-24
"Nov 12, 2021 - OKC vs. SAC",W,48,105,42,99,42.4,10,30,33.3,11,15,73.3,16,36,52,13,10,8,6,18,2
"Nov 10, 2021 - OKC @ NOP",W,48,108,37,87,42.5,10,34,29.4,24,30,80.0,13,43,56,23,18,6,4,23,8
"Nov 07, 2021 - OKC vs. SAS",W,48,99,35,94,37.2,12,42,28.6,17,20,85.0,15,42,57,21,15,5,7,14,5
"Nov 04, 2021 - OKC @ LAL",W,48,107,37,87,42.5,15,41,36.6,18,26,69.2,12,38,50,23,16,7,2,16,3
"Nov 01, 2021 - OKC @ LAC",L,48,94,35,90,38.9,11,37,29.7,13,16,81.3,10,41,51,17,16,8,6,18,-5
"Oct 30, 2021 - OKC @ GSW",L,48,82,29,83,34.9,8,39,20.5,16,21,76.2,3,42,45,14,16,8,6,8,-21
"Oct 27, 2021 - OKC vs. LAL",W,48,123,43,86,50.0,15,37,40.5,22,29,75.9,10,32,42,21,16,8,3,16,8
"Oct 26, 2021 - OKC vs. GSW",L,48,98,36,86,41.9,12,34,35.3,14,17,82.4,9,33,42,19,14,7,3,18,-8
"Oct 24, 2021 - OKC vs. PHI",L,48,103,40,84,47.6,8,31,25.8,15,19,78.9,6,36,42,24,11,9,4,17,-12
"Oct 22, 2021 - OKC @ HOU",L,48,91,34,91,37.4,14,43,32.6,9,16,56.3,8,31,39,22,19,9,4,21,-33
"Oct 20, 2021 - OKC @ UTA",L,48,86,34,91,37.4,7,35,20.0,11,18,61.1,15,35,50,19,15,4,2,15,-21
