MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 06, 2021 - MIA vs. MEM",L,48,112,44,82,53.7,13,33,39.4,11,18,61.1,7,28,35,34,14,9,4,16,-12
"Apr 03, 2021 - MIA vs. CLE",W,48,115,44,82,53.7,15,38,39.5,12,16,75.0,4,33,37,35,11,6,3,20,14
"Apr 01, 2021 - MIA vs. GSW",W,48,116,39,82,47.6,13,39,33.3,25,30,83.3,5,32,37,30,12,10,6,22,7
"Mar 31, 2021 - MIA @ IND",W,48,92,32,78,41.0,10,32,31.3,18,28,64.3,8,34,42,22,12,5,4,14,5
"Mar 29, 2021 - MIA @ NYK",W,48,98,37,86,43.0,10,34,29.4,14,17,82.4,12,35,47,22,12,7,5,18,10
"Mar 26, 2021 - MIA @ CHA",L,48,105,40,87,46.0,15,43,34.9,10,20,50.0,9,30,39,28,10,9,3,17,-5
"Mar 25, 2021 - MIA vs. POR",L,48,122,47,84,56.0,16,34,47.1,12,13,92.3,5,34,39,34,11,3,7,18,-3
"Mar 23, 2021 - MIA vs. PHX",L,48,100,36,86,41.9,13,36,36.1,15,17,88.2,17,33,50,23,14,3,4,13,-10
"Mar 21, 2021 - MIA vs. IND",L,53,106,39,97,40.2,9,37,24.3,19,23,82.6,13,38,51,27,16,7,7,19,-3
"Mar 19, 2021 - MIA vs. IND",L,48,110,41,92,44.6,9,34,26.5,19,20,95.0,10,26,36,22,11,10,4,17,-27
"Mar 17, 2021 - MIA @ MEM",L,48,85,32,89,36.0,8,34,23.5,13,18,72.2,8,43,51,17,11,4,2,21,-4
"Mar 16, 2021 - MIA vs. CLE",W,48,113,42,85,49.4,10,27,37.0,19,21,90.5,16,32,48,30,15,11,5,18,15
"Mar 14, 2021 - MIA @ ORL",W,48,102,37,89,41.6,14,50,28.0,14,15,93.3,10,33,43,28,11,15,6,17,5
"Mar 12, 2021 - MIA @ CHI",W,48,101,37,80,46.3,12,35,34.3,15,20,75.0,1,40,41,26,10,11,6,13,11
"Mar 11, 2021 - MIA vs. ORL",W,48,111,41,91,45.1,16,49,32.7,13,22,59.1,9,35,44,27,11,8,4,16,8
"Mar 04, 2021 - MIA @ NOP",W,48,103,36,73,49.3,10,30,33.3,21,25,84.0,5,36,41,27,11,6,3,20,10
"Mar 02, 2021 - MIA vs. ATL",L,48,80,28,75,37.3,9,33,27.3,15,22,68.2,5,21,26,15,9,16,4,13,-14
"Feb 28, 2021 - MIA vs. ATL",W,48,109,39,86,45.3,11,37,29.7,20,22,90.9,12,33,45,27,14,8,6,20,10
"Feb 26, 2021 - MIA vs. UTA",W,48,124,44,86,51.2,14,31,45.2,22,25,88.0,11,39,50,24,15,5,1,21,8
"Feb 24, 2021 - MIA vs. TOR",W,48,116,37,80,46.3,17,38,44.7,25,29,86.2,11,31,42,31,11,6,4,21,8
"Feb 22, 2021 - MIA @ OKC",W,48,108,36,81,44.4,15,40,37.5,21,25,84.0,10,35,45,30,13,7,6,20,14
"Feb 20, 2021 - MIA @ LAL",W,48,96,36,85,42.4,8,28,28.6,16,23,69.6,10,39,49,24,14,8,3,20,2
"Feb 18, 2021 - MIA @ SAC",W,48,118,49,95,51.6,12,34,35.3,8,10,80.0,8,37,45,36,16,8,2,15,8
"Feb 17, 2021 - MIA @ GSW",L,53,112,44,97,45.4,13,36,36.1,11,12,91.7,7,42,49,28,18,8,5,22,-8
"Feb 15, 2021 - MIA @ LAC",L,48,118,46,91,50.5,8,36,22.2,18,22,81.8,9,30,39,27,8,7,6,21,-7
"Feb 13, 2021 - MIA @ UTA",L,48,94,35,86,40.7,12,36,33.3,12,17,70.6,8,35,43,24,17,11,3,21,-18
"Feb 11, 2021 - MIA @ HOU",W,48,101,34,79,43.0,15,42,35.7,18,20,90.0,8,41,49,24,21,6,3,21,7
"Feb 09, 2021 - MIA vs. NYK",W,48,98,26,70,37.1,14,33,42.4,32,39,82.1,6,32,38,21,11,5,6,14,2
"Feb 07, 2021 - MIA @ NYK",W,48,109,40,83,48.2,13,35,37.1,16,20,80.0,6,38,44,25,11,6,1,15,6
"Feb 05, 2021 - MIA vs. WAS",W,48,122,43,86,50.0,16,36,44.4,20,23,87.0,9,39,48,27,17,9,7,20,27
"Feb 03, 2021 - MIA vs. WAS",L,48,100,36,83,43.4,12,35,34.3,16,22,72.7,9,35,44,24,16,11,2,21,-3
"Feb 01, 2021 - MIA vs. CHA",L,53,121,43,91,47.3,19,46,41.3,16,25,64.0,10,38,48,28,17,8,7,26,-8
"Jan 30, 2021 - MIA vs. SAC",W,48,105,36,77,46.8,11,32,34.4,22,26,84.6,9,30,39,25,16,5,4,14,1
"Jan 28, 2021 - MIA vs. LAC",L,48,105,40,90,44.4,13,33,39.4,12,15,80.0,8,37,45,24,14,5,1,18,-4
"Jan 27, 2021 - MIA vs. DEN",L,48,82,30,80,37.5,13,45,28.9,9,11,81.8,6,32,38,24,17,6,3,13,-27
"Jan 25, 2021 - MIA @ BKN",L,48,85,31,84,36.9,11,43,25.6,12,17,70.6,8,37,45,20,14,3,7,21,-13
"Jan 23, 2021 - MIA @ BKN",L,48,124,42,89,47.2,13,46,28.3,27,32,84.4,2,29,31,29,8,7,1,23,-4
"Jan 22, 2021 - MIA @ TOR",L,48,81,33,77,42.9,7,31,22.6,8,10,80.0,4,28,32,19,19,13,4,14,-20
"Jan 20, 2021 - MIA @ TOR",W,48,111,39,80,48.8,18,40,45.0,15,17,88.2,8,38,46,29,19,4,5,19,9
"Jan 18, 2021 - MIA vs. DET",W,48,113,43,75,57.3,12,30,40.0,15,19,78.9,5,31,36,23,18,8,6,27,6
"Jan 16, 2021 - MIA vs. DET",L,48,100,32,67,47.8,12,29,41.4,24,27,88.9,5,26,31,25,23,1,5,21,-20
"Jan 14, 2021 - MIA @ PHI",L,48,108,40,81,49.4,12,34,35.3,16,26,61.5,9,32,41,28,20,4,1,19,-17
"Jan 12, 2021 - MIA @ PHI",L,53,134,48,104,46.2,19,56,33.9,19,24,79.2,14,32,46,27,18,6,4,21,-3
"Jan 09, 2021 - MIA @ WAS",W,48,128,46,93,49.5,16,43,37.2,20,26,76.9,10,51,61,32,16,3,5,24,4
"Jan 06, 2021 - MIA vs. BOS",L,48,105,35,81,43.2,13,36,36.1,22,26,84.6,6,36,42,26,9,2,7,15,-2
"Jan 04, 2021 - MIA vs. OKC",W,48,118,46,81,56.8,16,34,47.1,10,18,55.6,4,43,47,34,16,7,0,20,28
"Jan 01, 2021 - MIA @ DAL",L,48,83,29,78,37.2,7,33,21.2,18,25,72.0,5,36,41,20,16,10,2,24,-10
"Dec 30, 2020 - MIA vs. MIL",W,48,119,40,82,48.8,15,39,38.5,24,29,82.8,10,42,52,25,22,5,5,18,11
"Dec 29, 2020 - MIA vs. MIL",L,48,97,37,79,46.8,11,37,29.7,12,18,66.7,3,27,30,23,22,9,6,18,-47
"Dec 25, 2020 - MIA vs. NOP",W,48,111,38,75,50.7,16,37,43.2,19,23,82.6,4,31,35,29,17,11,2,25,13
"Dec 23, 2020 - MIA @ ORL",L,48,107,42,83,50.6,7,20,35.0,16,19,84.2,7,36,43,25,22,11,2,21,-6
