MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Jan 28, 2020 - WAS @ MIL",L,48,131,44,94,46.8,14,32,43.8,29,34,85.3,11,24,35,28,11,6,6,27,-20
"Jan 26, 2020 - WAS @ ATL",L,48,133,42,88,47.7,11,33,33.3,38,42,90.5,8,26,34,20,12,5,7,26,-19
"Jan 23, 2020 - WAS @ CLE",W,48,124,47,85,55.3,16,36,44.4,14,18,77.8,7,34,41,28,10,3,3,18,12
"Jan 22, 2020 - WAS @ MIA",L,53,129,50,99,50.5,13,42,31.0,16,20,80.0,7,34,41,30,11,10,5,29,-5
"Jan 20, 2020 - WAS vs. DET",W,48,106,42,82,51.2,9,24,37.5,13,16,81.3,6,38,44,22,20,9,6,23,6
"Jan 17, 2020 - WAS @ TOR",L,48,111,40,89,44.9,15,35,42.9,16,23,69.6,13,30,43,19,28,9,3,16,-29
"Jan 15, 2020 - WAS @ CHI",L,48,106,37,79,46.8,11,27,40.7,21,26,80.8,7,31,38,25,17,8,6,17,-9
"Jan 12, 2020 - WAS vs. UTA",L,48,116,47,93,50.5,7,22,31.8,15,17,88.2,9,28,37,28,10,5,4,18,-11
"Jan 10, 2020 - WAS vs. ATL",W,48,111,42,112,37.5,10,29,34.5,17,28,60.7,19,38,57,26,9,11,1,22,10
"Jan 08, 2020 - WAS @ ORL",L,48,89,36,84,42.9,6,23,26.1,11,19,57.9,10,30,40,24,23,8,5,22,-34
"Jan 06, 2020 - WAS vs. BOS",W,48,99,39,84,46.4,7,21,33.3,14,23,60.9,7,40,47,18,14,8,9,22,5
"Jan 04, 2020 - WAS vs. DEN",W,48,128,50,91,54.9,6,16,37.5,22,27,81.5,14,35,49,20,11,5,6,28,14
"Jan 03, 2020 - WAS vs. POR",L,48,103,38,90,42.2,11,33,33.3,16,25,64.0,14,27,41,19,13,5,4,28,-19
"Jan 01, 2020 - WAS vs. ORL",L,48,101,33,87,37.9,9,31,29.0,26,31,83.9,9,37,46,18,13,5,4,23,-21
"Dec 30, 2019 - WAS vs. MIA",W,48,123,43,84,51.2,17,37,45.9,20,30,66.7,9,31,40,26,10,13,6,27,18
"Dec 28, 2019 - WAS vs. NYK",L,48,100,33,96,34.4,10,25,40.0,24,31,77.4,14,35,49,16,12,15,3,22,-7
"Dec 26, 2019 - WAS @ DET",L,48,102,38,92,41.3,7,24,29.2,19,27,70.4,18,26,44,18,12,7,5,25,-30
"Dec 23, 2019 - WAS @ NYK",W,48,121,47,100,47.0,10,30,33.3,17,30,56.7,16,32,48,27,9,12,7,12,6
"Dec 21, 2019 - WAS @ PHI",L,48,108,36,88,40.9,7,31,22.6,29,34,85.3,7,31,38,18,11,7,3,21,-17
"Dec 20, 2019 - WAS @ TOR",L,48,118,40,87,46.0,14,39,35.9,24,32,75.0,8,31,39,24,15,6,1,28,-4
"Dec 18, 2019 - WAS vs. CHI",L,53,109,34,95,35.8,14,45,31.1,27,32,84.4,14,41,55,21,16,8,7,20,-1
"Dec 16, 2019 - WAS @ DET",W,48,133,49,88,55.7,18,34,52.9,17,21,81.0,7,28,35,31,16,6,5,27,14
"Dec 14, 2019 - WAS @ MEM",L,48,111,36,85,42.4,14,38,36.8,25,32,78.1,11,23,34,22,18,12,4,22,-17
"Dec 10, 2019 - WAS @ CHA",L,48,107,38,90,42.2,11,35,31.4,20,25,80.0,13,32,45,27,10,7,7,24,-7
"Dec 08, 2019 - WAS vs. LAC",L,48,119,40,88,45.5,14,33,42.4,25,30,83.3,8,30,38,28,14,5,3,22,-16
"Dec 06, 2019 - WAS @ MIA",L,48,103,39,91,42.9,12,39,30.8,13,14,92.9,9,30,39,29,11,6,4,20,-9
"Dec 05, 2019 - WAS vs. PHI",W,48,119,41,90,45.6,11,27,40.7,26,32,81.3,13,28,41,25,12,9,1,20,6
"Dec 03, 2019 - WAS vs. ORL",L,48,120,45,89,50.6,12,35,34.3,18,23,78.3,5,33,38,22,10,9,3,23,-7
"Dec 01, 2019 - WAS @ LAC",L,48,125,47,102,46.1,11,30,36.7,20,27,74.1,12,31,43,32,14,10,1,29,-25
"Nov 29, 2019 - WAS @ LAL",L,48,103,38,96,39.6,10,37,27.0,17,19,89.5,13,32,45,25,19,10,2,23,-22
"Nov 27, 2019 - WAS @ PHX",W,48,140,51,89,57.3,19,35,54.3,19,20,95.0,4,30,34,32,16,9,5,20,8
"Nov 26, 2019 - WAS @ DEN",L,48,104,40,95,42.1,10,40,25.0,14,21,66.7,5,31,36,26,12,9,3,22,-13
"Nov 24, 2019 - WAS vs. SAC",L,48,106,42,92,45.7,13,34,38.2,9,12,75.0,12,33,45,29,17,5,2,23,-7
"Nov 22, 2019 - WAS vs. CHA",W,48,125,48,91,52.7,14,34,41.2,15,20,75.0,6,35,41,34,11,10,3,13,7
"Nov 20, 2019 - WAS vs. SAS",W,48,138,54,92,58.7,18,30,60.0,12,15,80.0,6,32,38,37,17,4,3,20,6
"Nov 17, 2019 - WAS @ ORL",L,48,121,46,97,47.4,19,41,46.3,10,12,83.3,9,29,38,31,9,7,2,21,-4
"Nov 15, 2019 - WAS @ MIN",W,48,137,54,100,54.0,10,28,35.7,19,25,76.0,13,38,51,38,14,10,5,22,21
"Nov 13, 2019 - WAS @ BOS",L,48,133,50,96,52.1,11,29,37.9,22,27,81.5,9,27,36,28,9,5,4,23,-7
"Nov 08, 2019 - WAS vs. CLE",L,48,100,45,96,46.9,7,31,22.6,3,6,50.0,17,30,47,26,19,5,5,24,-13
"Nov 06, 2019 - WAS @ IND",L,48,106,37,95,38.9,13,40,32.5,19,19,100,16,32,48,24,17,3,3,26,-15
"Nov 04, 2019 - WAS vs. DET",W,48,115,43,93,46.2,8,29,27.6,21,25,84.0,13,28,41,27,12,9,7,23,16
"Nov 02, 2019 - WAS vs. MIN",L,48,109,37,95,38.9,12,35,34.3,23,27,85.2,8,31,39,21,17,11,4,18,-22
"Oct 30, 2019 - WAS vs. HOU",L,48,158,57,91,62.6,20,36,55.6,24,29,82.8,11,29,40,31,19,6,4,27,-1
"Oct 26, 2019 - WAS @ SAS",L,48,122,47,95,49.5,16,34,47.1,12,17,70.6,8,33,41,30,13,3,8,15,-2
"Oct 25, 2019 - WAS @ OKC",W,48,97,39,97,40.2,11,41,26.8,8,10,80.0,8,39,47,21,15,9,6,21,12
"Oct 23, 2019 - WAS @ DAL",L,48,100,37,93,39.8,11,41,26.8,15,18,83.3,11,36,47,26,17,6,3,32,-8
