Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 02, 2021",BKN,LAC,H,48,120,45,99,45.5,15,36,41.7,15,17,88.2,11,28,39,21,8,12,5,18,-4
"Jan 31, 2021",NYK,LAC,A,48,129,44,81,54.3,17,38,44.7,24,28,85.7,7,31,38,26,7,2,4,14,14
"Jan 29, 2021",ORL,LAC,A,48,116,46,94,48.9,13,37,35.1,11,11,100,9,40,49,25,11,8,5,15,26
"Jan 28, 2021",MIA,LAC,A,48,109,36,87,41.4,17,42,40.5,20,22,90.9,13,42,55,22,12,11,4,20,4
"Jan 26, 2021",ATL,LAC,H,48,99,36,89,40.4,8,26,30.8,19,22,86.4,13,33,46,23,12,11,4,19,-9
"Jan 24, 2021",LAC,OKC,H,48,108,41,92,44.6,14,46,30.4,12,16,75.0,8,38,46,26,10,4,2,10,8
"Jan 22, 2021",LAC,OKC,H,48,120,43,84,51.2,10,33,30.3,24,25,96.0,9,39,48,21,13,8,7,19,14
"Jan 20, 2021",LAC,SAC,H,48,115,41,86,47.7,16,35,45.7,17,18,94.4,6,42,48,24,17,14,6,15,19
"Jan 17, 2021",LAC,IND,H,48,129,48,87,55.2,19,39,48.7,14,20,70.0,9,43,52,27,18,4,3,19,33
"Jan 15, 2021",SAC,LAC,A,48,138,52,89,58.4,18,35,51.4,16,20,80.0,12,35,47,29,11,10,3,19,38
"Jan 13, 2021",LAC,NOP,H,48,111,35,74,47.3,18,37,48.6,23,27,85.2,3,33,36,26,10,4,6,16,5
"Jan 10, 2021",LAC,CHI,H,48,130,45,92,48.9,20,38,52.6,20,25,80.0,12,23,35,28,10,13,5,19,3
"Jan 08, 2021",GSW,LAC,H,48,105,40,83,48.2,14,31,45.2,11,13,84.6,10,27,37,23,19,6,5,16,-10
"Jan 06, 2021",GSW,LAC,A,48,108,36,81,44.4,11,34,32.4,25,25,100,12,36,48,19,20,6,3,26,7
"Jan 05, 2021",LAC,SAS,A,48,113,43,86,50.0,15,35,42.9,12,13,92.3,7,38,45,29,13,6,7,16,-3
"Jan 03, 2021",PHX,LAC,A,48,112,40,83,48.2,17,29,58.6,15,19,78.9,8,29,37,24,10,5,2,22,5
"Jan 01, 2021",UTA,LAC,H,48,100,33,85,38.8,13,33,39.4,21,24,87.5,12,31,43,19,10,6,8,16,-6
"Dec 30, 2020",LAC,POR,H,48,128,47,95,49.5,18,38,47.4,16,22,72.7,11,36,47,30,11,13,6,25,23
"Dec 29, 2020",LAC,MIN,H,48,124,47,88,53.4,16,31,51.6,14,16,87.5,7,39,46,32,15,6,10,21,23
"Dec 27, 2020",LAC,DAL,A,48,73,26,76,34.2,4,33,12.1,17,20,85.0,5,31,36,13,14,2,2,19,-51
"Dec 25, 2020",DEN,LAC,A,48,121,41,74,55.4,19,38,50.0,20,24,83.3,9,29,38,32,21,9,4,32,13
"Dec 22, 2020",LAL,LAC,A,48,116,44,93,47.3,14,40,35.0,14,19,73.7,11,29,40,22,16,10,3,29,7
