MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 16, 2021 - PHI vs. LAC",W,48,106,35,83,42.2,14,44,31.8,22,30,73.3,11,35,46,21,13,13,7,19,3
"Apr 14, 2021 - PHI vs. BKN",W,48,123,45,87,51.7,13,28,46.4,20,25,80.0,4,28,32,23,10,8,9,21,6
"Apr 12, 2021 - PHI @ DAL",W,48,113,39,80,48.8,12,31,38.7,23,33,69.7,6,34,40,24,9,9,4,20,18
"Apr 10, 2021 - PHI @ OKC",W,48,117,44,94,46.8,12,38,31.6,17,25,68.0,13,34,47,24,10,11,10,17,24
"Apr 09, 2021 - PHI @ NOP",L,48,94,33,79,41.8,11,31,35.5,17,24,70.8,4,43,47,20,19,8,5,23,-7
"Apr 06, 2021 - PHI @ BOS",W,48,106,34,73,46.6,9,24,37.5,29,39,74.4,9,29,38,16,13,11,4,20,10
"Apr 04, 2021 - PHI vs. MEM",L,48,100,37,89,41.6,8,34,23.5,18,28,64.3,16,34,50,23,11,4,6,19,-16
"Apr 03, 2021 - PHI vs. MIN",W,48,122,41,81,50.6,12,28,42.9,28,37,75.7,8,34,42,26,12,7,7,24,9
"Apr 01, 2021 - PHI @ CLE",W,48,114,40,93,43.0,15,37,40.5,19,25,76.0,12,43,55,27,10,11,8,19,20
"Mar 30, 2021 - PHI @ DEN",L,48,95,35,82,42.7,11,35,31.4,14,15,93.3,5,29,34,18,12,14,6,18,-9
"Mar 27, 2021 - PHI @ LAC",L,48,112,39,77,50.6,10,26,38.5,24,33,72.7,8,30,38,17,16,5,2,27,-10
"Mar 25, 2021 - PHI @ LAL",W,48,109,39,80,48.8,17,45,37.8,14,21,66.7,7,32,39,24,21,13,9,26,8
"Mar 23, 2021 - PHI @ GSW",W,48,108,39,86,45.3,7,24,29.2,23,35,65.7,13,38,51,15,14,5,4,24,10
"Mar 21, 2021 - PHI @ NYK",W,53,101,38,82,46.3,11,25,44.0,14,23,60.9,8,36,44,19,20,12,9,18,1
"Mar 20, 2021 - PHI vs. SAC",W,48,129,48,86,55.8,11,23,47.8,22,29,75.9,9,43,52,24,11,7,3,22,24
"Mar 17, 2021 - PHI vs. MIL",L,53,105,43,109,39.4,14,41,34.1,5,8,62.5,13,46,59,28,20,14,7,23,-4
"Mar 16, 2021 - PHI vs. NYK",W,48,99,37,90,41.1,11,32,34.4,14,19,73.7,12,38,50,19,12,8,10,22,3
"Mar 14, 2021 - PHI vs. SAS",W,48,134,56,98,57.1,15,29,51.7,7,11,63.6,13,41,54,35,11,7,7,27,35
"Mar 12, 2021 - PHI @ WAS",W,48,127,49,90,54.4,11,21,52.4,18,18,100,10,39,49,26,17,13,6,19,26
"Mar 11, 2021 - PHI @ CHI",W,48,127,53,103,51.5,10,33,30.3,11,15,73.3,13,32,45,25,11,11,7,16,22
"Mar 03, 2021 - PHI vs. UTA",W,53,131,48,93,51.6,8,25,32.0,27,35,77.1,8,42,50,22,11,9,6,17,8
"Mar 01, 2021 - PHI vs. IND",W,48,130,50,88,56.8,15,35,42.9,15,16,93.8,6,33,39,27,19,10,6,19,16
"Feb 27, 2021 - PHI vs. CLE",L,53,109,38,83,45.8,10,28,35.7,23,35,65.7,8,38,46,25,19,9,10,26,-3
"Feb 25, 2021 - PHI vs. DAL",W,48,111,39,90,43.3,12,29,41.4,21,25,84.0,8,31,39,26,8,11,6,19,14
"Feb 23, 2021 - PHI @ TOR",W,48,109,33,80,41.3,17,38,44.7,26,30,86.7,12,42,54,24,19,5,8,15,7
"Feb 21, 2021 - PHI @ TOR",L,48,103,33,85,38.8,11,37,29.7,26,35,74.3,11,34,45,26,10,8,7,21,-7
"Feb 19, 2021 - PHI vs. CHI",W,48,112,41,87,47.1,7,21,33.3,23,29,79.3,16,37,53,23,15,5,7,18,7
"Feb 17, 2021 - PHI vs. HOU",W,48,118,39,81,48.1,12,26,46.2,28,32,87.5,7,40,47,23,23,12,6,21,5
"Feb 15, 2021 - PHI @ UTA",L,48,123,47,94,50.0,8,23,34.8,21,24,87.5,12,30,42,19,12,6,4,21,-11
"Feb 13, 2021 - PHI @ PHX",L,48,111,38,73,52.1,7,17,41.2,28,33,84.8,8,27,35,19,13,7,1,15,-9
"Feb 11, 2021 - PHI @ POR",L,48,114,42,86,48.8,6,27,22.2,24,29,82.8,11,35,46,20,9,6,5,20,-4
"Feb 09, 2021 - PHI @ SAC",W,48,119,41,85,48.2,9,20,45.0,28,35,80.0,12,47,59,24,17,4,5,22,8
"Feb 06, 2021 - PHI vs. BKN",W,48,124,48,94,51.1,10,27,37.0,18,22,81.8,13,38,51,27,16,12,4,15,16
"Feb 04, 2021 - PHI vs. POR",L,48,105,39,81,48.1,7,27,25.9,20,24,83.3,8,29,37,19,18,6,3,15,-16
"Feb 03, 2021 - PHI @ CHA",W,48,118,41,79,51.9,10,24,41.7,26,32,81.3,10,30,40,23,19,9,6,21,7
"Jan 31, 2021 - PHI @ IND",W,48,119,45,92,48.9,8,26,30.8,21,31,67.7,14,30,44,20,12,9,8,21,9
"Jan 29, 2021 - PHI @ MIN",W,48,118,39,87,44.8,8,16,50.0,32,38,84.2,12,39,51,20,10,11,6,17,24
"Jan 27, 2021 - PHI vs. LAL",W,48,107,41,85,48.2,9,25,36.0,16,26,61.5,7,31,38,24,14,10,7,24,1
"Jan 25, 2021 - PHI @ DET",L,48,104,40,94,42.6,9,28,32.1,15,20,75.0,13,23,36,15,9,12,3,26,-15
"Jan 23, 2021 - PHI @ DET",W,48,114,38,83,45.8,8,23,34.8,30,38,78.9,12,37,49,14,15,10,7,24,4
"Jan 22, 2021 - PHI vs. BOS",W,48,122,45,81,55.6,12,28,42.9,20,24,83.3,10,35,45,23,20,9,7,23,12
"Jan 20, 2021 - PHI vs. BOS",W,48,117,36,78,46.2,9,27,33.3,36,45,80.0,11,30,41,20,9,12,3,20,8
"Jan 16, 2021 - PHI @ MEM",L,48,104,37,84,44.0,7,25,28.0,23,32,71.9,15,38,53,23,23,5,11,17,-2
"Jan 14, 2021 - PHI vs. MIA",W,48,125,44,82,53.7,17,37,45.9,20,24,83.3,5,30,35,27,18,15,3,22,17
"Jan 12, 2021 - PHI vs. MIA",W,53,137,50,102,49.0,19,55,34.5,18,25,72.0,16,36,52,32,19,10,6,21,3
"Jan 11, 2021 - PHI @ ATL",L,48,94,37,92,40.2,8,36,22.2,12,13,92.3,9,41,50,20,9,2,12,17,-18
"Jan 09, 2021 - PHI vs. DEN",L,48,103,43,103,41.7,11,35,31.4,6,10,60.0,20,28,48,23,17,8,4,19,-12
"Jan 07, 2021 - PHI @ BKN",L,48,109,41,87,47.1,9,26,34.6,18,20,90.0,4,43,47,23,20,6,6,25,-13
"Jan 06, 2021 - PHI vs. WAS",W,48,141,50,81,61.7,18,29,62.1,23,33,69.7,1,34,35,33,18,9,6,21,5
"Jan 04, 2021 - PHI vs. CHA",W,48,118,46,95,48.4,11,32,34.4,15,23,65.2,14,41,55,34,10,7,5,21,17
"Jan 02, 2021 - PHI vs. CHA",W,48,127,47,79,59.5,16,35,45.7,17,24,70.8,7,38,45,35,22,10,7,17,15
"Dec 31, 2020 - PHI @ ORL",W,48,116,44,91,48.4,15,33,45.5,13,15,86.7,7,47,54,23,15,7,10,23,24
"Dec 29, 2020 - PHI vs. TOR",W,48,100,32,84,38.1,8,31,25.8,28,33,84.8,9,45,54,21,20,10,10,15,7
"Dec 27, 2020 - PHI @ CLE",L,48,94,33,79,41.8,12,37,32.4,16,22,72.7,8,31,39,24,22,9,5,19,-24
"Dec 26, 2020 - PHI @ NYK",W,48,109,41,88,46.6,11,31,35.5,16,22,72.7,12,35,47,20,12,9,6,19,20
"Dec 23, 2020 - PHI vs. WAS",W,48,113,41,87,47.1,8,28,28.6,23,30,76.7,10,37,47,22,18,11,8,25,6
