Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Jan 13, 2021",NYK,BKN,A,48,116,44,91,48.4,16,40,40.0,12,17,70.6,12,34,46,29,6,3,5,12,7
"Jan 12, 2021",BKN,DEN,H,48,122,48,79,60.8,16,32,50.0,10,15,66.7,8,33,41,31,19,6,6,18,6
"Jan 10, 2021",BKN,OKC,A,48,116,43,85,50.6,10,34,29.4,20,24,83.3,6,37,43,23,17,3,2,18,-13
"Jan 08, 2021",MEM,BKN,H,48,110,38,81,46.9,14,31,45.2,20,21,95.2,4,38,42,26,21,6,4,13,-5
"Jan 07, 2021",BKN,PHI,H,48,122,44,97,45.4,15,37,40.5,19,29,65.5,11,37,48,30,13,11,7,17,13
"Jan 05, 2021",BKN,UTA,H,48,130,52,93,55.9,14,36,38.9,12,16,75.0,8,43,51,31,13,11,5,22,34
"Jan 03, 2021",BKN,WAS,A,48,122,40,81,49.4,14,32,43.8,28,31,90.3,7,44,51,25,20,5,9,24,-1
"Jan 01, 2021",BKN,ATL,A,48,96,35,86,40.7,7,37,18.9,19,23,82.6,10,35,45,19,15,6,6,16,-18
"Dec 30, 2020",BKN,ATL,H,48,145,54,100,54.0,19,41,46.3,18,23,78.3,9,31,40,30,9,6,3,24,4
"Dec 28, 2020",BKN,MEM,A,53,111,41,100,41.0,14,42,33.3,15,17,88.2,13,37,50,28,17,13,6,20,-5
"Dec 27, 2020",CHA,BKN,H,48,104,35,82,42.7,17,47,36.2,17,25,68.0,6,40,46,23,19,4,5,17,-2
"Dec 25, 2020",BOS,BKN,A,48,123,41,76,53.9,15,29,51.7,26,31,83.9,9,34,43,21,16,5,10,22,28
"Dec 22, 2020",BKN,GSW,H,48,125,42,92,45.7,15,35,42.9,26,32,81.3,13,44,57,24,20,11,7,22,26
