MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 16, 2021 - MIL vs. TOR",L,119.91,44.57,91.95,48.51,13.93,36.39,38.16,16.84,21.68,77.49,10.2,38.27,48.48,24.84,13.86,7.95,4.55,16.68,4.91
"Feb 14, 2021 - MIL @ OKC",L,119.76,44.47,91.76,48.5,13.93,36.4,38.16,16.89,21.76,77.45,10.09,38.22,48.31,24.84,13.93,8.0,4.56,16.69,4.56
"Feb 12, 2021 - MIL @ UTA",L,119.52,44.48,91.87,48.45,13.91,36.43,38.07,16.65,21.48,77.22,10.13,38.15,48.28,24.83,13.96,8.02,4.57,16.67,4.35
"Feb 10, 2021 - MIL @ PHX",L,119.43,44.43,91.87,48.4,13.87,36.36,38.03,16.7,21.6,77.07,10.04,37.91,47.96,24.7,13.87,8.02,4.6,16.91,3.96
"Feb 08, 2021 - MIL @ DEN",W,119.52,44.4,91.73,48.44,13.92,36.38,38.14,16.81,21.77,77.0,10.04,37.73,47.77,24.67,13.79,7.98,4.5,17.0,3.85
"Feb 06, 2021 - MIL @ CLE",W,119.63,44.41,91.67,48.49,13.96,36.45,38.18,16.86,21.78,77.19,10.06,37.76,47.82,24.65,13.73,7.96,4.55,17.04,4.04
"Feb 05, 2021 - MIL @ CLE",W,119.72,44.46,91.56,48.61,14.0,36.4,38.36,16.8,21.8,76.86,9.98,37.74,47.72,24.66,13.64,8.0,4.5,17.1,4.46
"Feb 03, 2021 - MIL vs. IND",W,119.78,44.57,91.67,48.67,13.86,36.12,38.23,16.78,21.8,76.78,10.04,37.8,47.84,24.73,13.63,7.96,4.55,17.12,4.73
"Feb 01, 2021 - MIL vs. POR",W,119.98,44.63,91.87,48.64,14.0,36.35,38.34,16.71,21.65,77.09,10.06,37.88,47.94,24.88,13.62,8.06,4.6,17.0,5.02
"Jan 30, 2021 - MIL @ CHA",L,120.25,44.79,91.94,48.76,14.13,36.45,38.56,16.53,21.47,76.74,10.04,38.0,48.04,25.13,13.6,8.09,4.64,16.92,5.45
"Jan 29, 2021 - MIL @ NOP",L,120.13,44.7,91.76,48.76,14.2,36.61,38.58,16.52,21.52,76.55,10.0,38.0,48.0,25.07,13.65,8.06,4.67,16.93,5.13
"Jan 27, 2021 - MIL @ TOR",W,120.24,44.76,91.84,48.78,14.18,36.58,38.56,16.53,21.53,76.56,10.04,37.98,48.02,25.15,13.62,8.0,4.67,16.96,4.95
"Jan 24, 2021 - MIL vs. ATL",W,120.14,44.68,91.86,48.68,14.21,36.71,38.52,16.57,21.61,76.5,10.11,38.11,48.21,25.23,13.64,8.02,4.64,16.91,4.98
"Jan 21, 2021 - MIL vs. LAL",L,120.3,44.77,91.84,48.79,14.14,36.61,38.41,16.61,21.7,76.39,10.21,38.07,48.28,25.35,13.7,7.95,4.6,16.89,5.14
"Jan 18, 2021 - MIL @ BKN",L,120.05,44.76,91.76,48.82,14.05,36.47,38.3,16.48,21.53,76.37,10.12,38.12,48.24,25.38,13.72,7.9,4.6,16.91,4.93
"Jan 15, 2021 - MIL vs. DAL",W,120.1,44.78,91.98,48.74,14.0,36.49,38.14,16.54,21.58,76.49,10.14,37.98,48.12,25.31,13.59,7.92,4.56,16.88,4.81
"Jan 13, 2021 - MIL @ DET",W,119.97,44.75,92.05,48.67,14.0,36.5,38.14,16.47,21.63,76.01,10.23,38.03,48.27,25.25,13.55,7.87,4.53,16.83,4.78
"Jan 11, 2021 - MIL @ ORL",W,119.8,44.69,91.93,48.66,14.08,36.61,38.23,16.34,21.51,75.82,10.23,38.03,48.26,25.34,13.56,7.9,4.61,16.89,4.85
"Jan 09, 2021 - MIL vs. CLE",W,119.82,44.71,91.92,48.69,14.06,36.58,38.22,16.34,21.48,75.89,10.24,37.94,48.18,25.34,13.58,8.02,4.65,16.89,5.13
"Jan 08, 2021 - MIL vs. UTA",L,119.51,44.59,91.79,48.62,14.03,36.57,38.14,16.3,21.43,75.92,10.25,37.87,48.13,25.33,13.62,8.06,4.63,16.84,5.21
"Jan 06, 2021 - MIL vs. DET",W,119.48,44.58,91.89,48.56,14.02,36.66,38.03,16.31,21.42,76.0,10.23,37.84,48.08,25.22,13.59,8.02,4.64,16.88,4.92
"Jan 04, 2021 - MIL vs. DET",W,119.65,44.65,91.86,48.65,14.09,36.75,38.12,16.26,21.42,75.78,10.22,37.85,48.06,25.37,13.6,7.97,4.63,16.95,5.08
"Jan 01, 2021 - MIL vs. CHI",W,119.73,44.71,91.76,48.78,14.09,36.71,38.17,16.21,21.33,75.87,10.17,37.91,48.08,25.47,13.68,7.94,4.62,16.97,5.15
"Dec 30, 2020 - MIL @ MIA",L,119.82,44.67,91.66,48.79,14.21,36.84,38.33,16.27,21.46,75.73,10.09,37.93,48.01,25.49,13.73,8.06,4.64,17.0,5.52
"Dec 29, 2020 - MIL @ MIA",W,119.65,44.6,91.81,48.65,14.24,36.9,38.34,16.21,21.34,75.97,10.18,37.82,48.0,25.5,13.72,8.15,4.66,17.12,5.28
"Dec 27, 2020 - MIL @ NYK",L,120.0,44.7,91.81,48.75,14.45,37.1,38.61,16.16,21.25,76.13,10.17,37.78,47.96,25.59,13.77,8.23,4.62,17.19,5.88
"Dec 25, 2020 - MIL vs. GSW",W,119.86,44.64,91.86,48.67,14.34,37.11,38.32,16.23,21.36,76.07,10.27,37.63,47.9,25.57,13.73,8.21,4.63,17.24,5.51
"Dec 23, 2020 - MIL @ BOS",L,120.11,44.72,91.83,48.77,14.42,37.1,38.56,16.25,21.42,75.98,10.28,37.79,48.07,25.56,13.79,8.18,4.62,17.24,5.99
