MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 03, 2021 - DAL @ ATL",W,113.84,41.58,87.32,47.62,14.7,39.06,37.52,15.98,20.34,78.31,9.42,34.2,43.62,23.16,11.96,5.84,4.12,18.78,3.98
"Feb 01, 2021 - DAL vs. PHX",L,114.0,41.61,87.43,47.59,14.67,39.08,37.42,16.12,20.43,78.58,9.49,34.16,43.65,23.24,11.92,5.88,4.18,18.78,4.02
"Jan 30, 2021 - DAL vs. PHX",L,113.88,41.52,87.4,47.5,14.58,38.94,37.3,16.27,20.52,78.91,9.44,34.17,43.62,23.1,11.96,5.94,4.23,18.75,3.92
"Jan 29, 2021 - DAL @ UTA",L,113.72,41.57,87.32,47.6,14.47,38.75,37.18,16.11,20.4,78.5,9.36,34.13,43.49,23.08,12.04,5.92,4.23,18.89,3.74
"Jan 27, 2021 - DAL @ UTA",L,113.48,41.48,87.3,47.52,14.37,38.65,37.0,16.15,20.52,78.28,9.33,34.09,43.43,23.02,12.02,5.93,4.22,19.04,3.31
"Jan 25, 2021 - DAL vs. DEN",L,113.31,41.49,87.36,47.49,14.33,38.58,36.95,16.0,20.31,78.47,9.24,34.05,43.29,23.0,11.95,5.89,4.27,18.91,3.04
"Jan 23, 2021 - DAL vs. HOU",L,113.3,41.48,87.3,47.52,14.27,38.46,36.9,16.07,20.38,78.56,9.21,33.91,43.12,23.05,11.93,5.98,4.27,18.96,2.91
"Jan 22, 2021 - DAL @ SAS",W,113.21,41.4,87.23,47.47,14.11,38.23,36.61,16.3,20.72,78.45,9.23,33.77,43.0,22.91,11.89,6.0,4.26,19.04,2.42
"Jan 20, 2021 - DAL @ IND",W,113.36,41.47,87.33,47.48,14.1,38.24,36.59,16.33,20.71,78.65,9.19,33.79,42.98,22.91,11.79,5.95,4.22,19.07,2.47
"Jan 18, 2021 - DAL @ TOR",L,113.54,41.63,87.49,47.57,14.0,38.05,36.48,16.29,20.64,78.72,9.19,33.9,43.08,23.07,11.73,5.93,4.25,19.03,2.63
"Jan 17, 2021 - DAL vs. CHI",L,113.2,41.45,87.4,47.41,13.92,38.02,36.28,16.38,20.75,78.76,9.17,33.83,43.0,23.03,11.82,5.93,4.25,18.98,2.2
"Jan 15, 2021 - DAL @ MIL",L,113.0,41.44,87.49,47.35,13.82,37.9,36.11,16.3,20.72,78.42,9.21,33.85,43.07,22.95,11.9,5.93,4.21,19.05,1.9
"Jan 13, 2021 - DAL @ CHA",W,112.94,41.5,87.65,47.34,13.81,37.87,36.11,16.13,20.6,77.9,9.24,33.95,43.19,22.94,11.85,5.92,4.24,19.11,1.82
"Jan 09, 2021 - DAL vs. ORL",W,112.79,41.48,87.78,47.25,13.83,38.0,36.06,16.02,20.52,77.56,9.3,34.06,43.37,22.92,11.83,5.95,4.37,19.05,1.97
"Jan 07, 2021 - DAL @ DEN",W,112.78,41.44,87.64,47.28,13.92,38.03,36.27,15.98,20.48,77.56,9.25,34.12,43.38,22.95,11.92,5.94,4.42,19.02,2.16
"Jan 04, 2021 - DAL @ HOU",W,112.95,41.45,87.63,47.3,13.95,38.06,36.33,16.11,20.65,77.56,9.22,34.17,43.38,23.02,11.94,6.03,4.46,19.05,2.23
"Jan 03, 2021 - DAL @ CHI",L,112.95,41.41,87.55,47.3,13.98,38.08,36.4,16.15,20.64,77.82,9.23,34.27,43.5,23.03,12.03,6.0,4.44,19.23,2.39
"Jan 01, 2021 - DAL vs. MIA",W,112.88,41.37,87.57,47.25,13.94,38.13,36.25,16.19,20.73,77.71,9.25,34.21,43.46,23.03,12.07,6.0,4.43,19.34,2.21
"Dec 30, 2020 - DAL vs. CHA",L,112.59,41.24,87.43,47.16,13.91,38.12,36.19,16.21,20.76,77.66,9.18,34.37,43.54,22.96,12.15,6.04,4.41,19.43,2.32
"Dec 27, 2020 - DAL @ LAC",W,112.39,41.13,87.42,47.04,13.88,38.17,36.08,16.25,20.94,77.37,9.23,34.25,43.48,22.97,12.17,6.1,4.43,19.38,2.01
"Dec 25, 2020 - DAL @ LAL",L,112.56,41.16,87.41,47.07,13.89,38.21,36.06,16.36,21.03,77.53,9.26,34.37,43.63,23.0,12.11,6.16,4.4,19.3,2.71
"Dec 23, 2020 - DAL @ PHX",L,112.59,41.15,87.35,47.11,13.87,38.13,36.12,16.41,21.1,77.52,9.17,34.23,43.39,22.96,12.07,6.25,4.38,19.34,2.35
