MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 06, 2021 - LAC vs. POR",W,112.4,41.4,85.95,48.45,14.1,35.15,40.4,15.5,18.5,83.92,8.85,34.45,43.3,25.3,13.95,6.7,3.55,18.95,5.15
"Apr 04, 2021 - LAC vs. LAL",W,113.38,41.62,86.1,48.6,14.19,35.43,40.33,15.95,19.05,83.9,8.81,34.71,43.52,25.24,13.67,6.62,3.62,19.19,5.71
"Apr 01, 2021 - LAC vs. DEN",L,112.95,41.59,86.09,48.56,14.18,35.09,40.77,15.59,18.59,84.12,9.0,34.82,43.82,25.14,13.95,6.77,3.64,19.45,6.27
"Mar 30, 2021 - LAC vs. ORL",L,112.13,41.3,86.04,48.24,14.0,35.04,40.28,15.52,18.48,84.27,9.17,34.7,43.87,24.78,13.87,6.74,3.7,19.43,5.7
"Mar 29, 2021 - LAC vs. MIL",W,111.46,41.12,86.17,47.96,13.92,35.12,39.95,15.29,18.12,84.92,9.29,34.75,44.04,24.79,14.0,6.58,3.71,19.5,5.17
"Mar 27, 2021 - LAC vs. PHI",W,112.16,41.52,86.52,48.19,14.12,35.08,40.59,15.0,17.8,84.73,9.44,34.68,44.12,24.8,14.0,6.52,3.64,19.32,5.92
"Mar 25, 2021 - LAC @ SAS",W,112.54,41.65,86.46,48.37,14.0,34.73,40.65,15.23,18.15,84.46,9.42,34.46,43.88,24.85,13.92,6.62,3.62,19.54,6.08
"Mar 24, 2021 - LAC @ SAS",W,112.0,41.37,86.56,48.0,13.96,34.7,40.56,15.3,18.15,84.83,9.59,34.78,44.37,24.52,13.78,6.59,3.67,19.3,6.33
"Mar 22, 2021 - LAC vs. ATL",W,112.79,41.64,86.61,48.27,14.07,34.64,40.95,15.43,18.57,84.06,9.43,34.93,44.36,24.46,13.57,6.71,3.64,19.32,7.29
"Mar 20, 2021 - LAC vs. CHA",W,113.0,41.66,86.55,48.31,14.17,34.76,41.08,15.52,18.62,84.27,9.38,34.97,44.34,24.52,13.38,6.62,3.76,19.21,7.34
"Mar 17, 2021 - LAC @ DAL",L,113.4,41.77,86.53,48.44,14.1,34.73,40.89,15.77,18.77,84.79,9.37,34.9,44.27,24.57,13.27,6.7,3.67,19.4,8.0
"Mar 15, 2021 - LAC @ DAL",W,112.61,41.61,86.58,48.24,13.94,34.65,40.48,15.45,18.52,83.81,9.32,34.71,44.03,24.48,13.26,6.87,3.65,19.26,7.23
"Mar 14, 2021 - LAC @ NOP",L,112.5,41.66,86.56,48.29,13.94,34.56,40.58,15.25,18.28,83.75,9.31,34.78,44.09,24.44,13.12,6.97,3.53,19.03,7.31
"Mar 11, 2021 - LAC vs. GSW",W,112.58,41.67,86.73,48.21,13.97,34.82,40.41,15.27,18.3,83.76,9.3,34.42,43.73,24.39,13.09,7.12,3.48,18.97,6.48
"Mar 04, 2021 - LAC @ WAS",L,113.09,41.74,87.0,48.14,14.09,35.0,40.51,15.53,18.62,83.74,9.35,34.74,44.09,24.35,13.03,7.21,3.56,19.06,7.06
"Mar 02, 2021 - LAC @ BOS",L,113.2,41.63,86.86,48.09,14.14,35.0,40.66,15.8,18.86,83.99,9.37,34.74,44.11,24.34,13.2,7.11,3.57,19.4,6.8
"Feb 28, 2021 - LAC @ MIL",L,113.17,41.67,86.86,48.13,14.25,35.08,40.85,15.58,18.58,84.13,9.39,34.47,43.86,24.44,13.08,7.0,3.61,19.39,6.47
"Feb 26, 2021 - LAC @ MEM",W,112.81,41.62,87.14,47.94,14.24,35.32,40.6,15.32,18.27,84.17,9.49,34.51,44.0,24.32,13.0,7.0,3.59,19.38,6.16
"Feb 25, 2021 - LAC @ MEM",L,112.97,41.68,86.95,48.12,14.24,35.32,40.59,15.37,18.26,84.44,9.34,34.74,44.08,24.58,13.11,6.97,3.71,19.37,6.53
"Feb 23, 2021 - LAC vs. WAS",W,112.49,41.49,86.87,47.93,14.18,35.28,40.45,15.33,18.21,84.52,9.31,34.69,44.0,24.44,13.13,6.9,3.72,19.26,5.64
"Feb 21, 2021 - LAC vs. BKN",L,113.05,41.8,87.05,48.17,14.3,35.35,40.69,15.15,18.07,83.94,9.25,34.8,44.05,24.48,13.07,6.9,3.75,19.32,5.97
"Feb 19, 2021 - LAC vs. UTA",W,112.93,41.76,87.05,48.11,14.32,35.34,40.74,15.1,18.07,83.65,9.41,34.83,44.24,24.46,13.17,6.8,3.76,19.27,5.73
"Feb 17, 2021 - LAC vs. UTA",L,113.0,41.79,87.1,48.12,14.21,35.21,40.57,15.21,18.17,83.83,9.45,34.81,44.26,24.4,13.12,6.76,3.76,19.29,5.69
"Feb 15, 2021 - LAC vs. MIA",W,112.6,41.7,87.07,48.03,14.09,35.0,40.43,15.12,18.14,83.38,9.44,34.88,44.33,24.26,13.21,6.72,3.72,19.28,5.14
"Feb 14, 2021 - LAC vs. CLE",W,112.89,41.82,87.02,48.19,14.11,34.93,40.58,15.14,18.18,83.3,9.39,34.82,44.2,24.41,13.18,6.68,3.64,19.34,5.18
"Feb 12, 2021 - LAC @ CHI",W,113.22,41.82,87.04,48.18,14.09,34.82,40.64,15.49,18.58,83.37,9.44,34.82,44.27,24.56,13.2,6.71,3.67,19.38,5.44
"Feb 10, 2021 - LAC @ MIN",W,113.48,42.0,87.02,48.4,14.07,34.72,40.69,15.41,18.5,83.29,9.33,34.78,44.11,24.46,13.11,6.8,3.74,19.24,5.74
"Feb 07, 2021 - LAC vs. SAC",L,113.6,41.98,86.91,48.43,14.02,34.47,40.94,15.62,18.72,83.36,9.36,34.83,44.19,24.43,13.17,6.85,3.74,19.26,5.77
"Feb 05, 2021 - LAC vs. BOS",L,113.52,41.96,87.17,48.28,13.9,34.33,40.68,15.71,18.81,83.43,9.5,34.88,44.38,24.31,13.1,6.88,3.77,19.19,5.58
"Feb 03, 2021 - LAC @ CLE",W,113.55,41.96,87.04,48.36,13.9,34.29,40.74,15.73,18.86,83.38,9.51,34.92,44.43,24.35,13.16,6.84,3.78,19.14,5.39
"Feb 02, 2021 - LAC @ BKN",L,113.7,42.0,86.88,48.5,14.02,34.28,41.11,15.68,18.82,83.24,9.48,34.98,44.46,24.3,13.22,6.78,3.82,19.16,5.72
"Jan 31, 2021 - LAC @ NYK",W,113.82,42.06,87.12,48.45,14.04,34.31,41.12,15.67,18.78,83.34,9.51,34.84,44.35,24.24,13.12,6.88,3.84,19.14,5.53
"Jan 29, 2021 - LAC @ ORL",W,114.12,42.1,87.0,48.56,14.1,34.38,41.19,15.83,18.96,83.39,9.46,34.77,44.23,24.27,13.0,6.79,3.85,19.04,5.69
"Jan 28, 2021 - LAC @ MIA",W,114.15,42.17,87.13,48.56,14.08,34.43,41.07,15.74,18.81,83.7,9.45,34.87,44.32,24.28,12.96,6.81,3.87,18.96,6.08
"Jan 26, 2021 - LAC @ ATL",L,114.06,42.06,87.13,48.43,14.13,34.57,41.06,15.81,18.87,83.83,9.52,35.0,44.52,24.24,12.94,6.89,3.87,18.98,6.04
"Jan 24, 2021 - LAC vs. OKC",W,113.78,41.95,87.16,48.29,14.02,34.42,40.87,15.87,18.93,83.88,9.58,34.96,44.55,24.22,12.93,6.96,3.87,18.98,5.76
"Jan 22, 2021 - LAC vs. OKC",W,113.68,41.93,87.25,48.22,14.02,34.62,40.69,15.8,18.88,83.72,9.55,35.02,44.57,24.25,12.88,6.91,3.84,18.82,5.8
"Jan 20, 2021 - LAC vs. SAC",W,113.79,41.95,87.19,48.27,13.95,34.6,40.51,15.95,18.98,83.94,9.54,35.09,44.63,24.19,12.88,6.93,3.89,18.82,5.95
"Jan 17, 2021 - LAC vs. IND",W,113.81,41.93,87.17,48.26,13.98,34.6,40.59,15.97,18.97,84.12,9.48,35.21,44.69,24.19,12.95,7.05,3.93,18.76,6.17
"Jan 15, 2021 - LAC @ SAC",W,114.07,42.03,87.17,48.38,14.07,34.68,40.73,15.93,18.98,83.88,9.47,35.34,44.81,24.24,13.03,7.0,3.92,18.76,6.63
"Jan 13, 2021 - LAC vs. NOP",W,114.47,42.2,87.2,48.55,14.13,34.68,40.91,15.93,19.0,83.81,9.52,35.33,44.85,24.32,13.0,7.05,3.9,18.77,7.15
"Jan 10, 2021 - LAC vs. CHI",W,114.41,42.08,86.98,48.53,14.2,34.72,41.04,16.05,19.13,83.84,9.41,35.3,44.7,24.34,12.95,7.0,3.93,18.72,7.11
"Jan 08, 2021 - LAC @ GSW",L,114.66,42.13,87.06,48.53,14.29,34.77,41.22,16.11,19.23,83.77,9.45,35.1,44.55,24.4,12.9,7.1,3.95,18.73,7.05
"Jan 06, 2021 - LAC @ GSW",W,114.51,42.1,87.0,48.53,14.29,34.71,41.29,16.03,19.13,83.79,9.46,34.97,44.43,24.38,13.0,7.08,3.97,18.68,6.78
"Jan 05, 2021 - LAC vs. SAS",L,114.41,42.0,86.91,48.46,14.23,34.7,41.15,16.17,19.22,84.04,9.5,34.98,44.48,24.3,13.11,7.06,3.95,18.8,6.78
"Jan 03, 2021 - LAC @ PHX",W,114.38,42.02,86.89,48.49,14.25,34.71,41.17,16.11,19.12,84.17,9.46,35.03,44.49,24.37,13.11,7.05,4.0,18.75,6.63
"Jan 01, 2021 - LAC @ UTA",L,114.35,41.98,86.83,48.48,14.29,34.62,41.44,16.09,19.12,84.09,9.44,34.94,44.38,24.36,13.06,7.02,3.97,18.8,6.61
"Dec 30, 2020 - LAC vs. POR",W,114.13,41.85,86.81,48.34,14.27,34.6,41.41,16.16,19.19,84.14,9.48,34.88,44.36,24.28,13.01,7.0,4.03,18.76,6.42
"Dec 29, 2020 - LAC vs. MIN",W,114.34,41.93,86.93,48.35,14.32,34.65,41.5,16.16,19.24,83.97,9.5,34.9,44.4,24.37,12.99,7.09,4.06,18.85,6.66
"Dec 27, 2020 - LAC vs. DAL",L,114.48,42.0,86.94,48.43,14.35,34.59,41.64,16.13,19.19,84.02,9.46,34.96,44.42,24.48,13.01,7.07,4.14,18.88,6.9
"Dec 25, 2020 - LAC @ DEN",W,113.89,41.77,86.79,48.22,14.2,34.57,41.22,16.14,19.2,84.04,9.4,34.9,44.3,24.31,13.03,7.0,4.11,18.89,6.07
"Dec 22, 2020 - LAC @ LAL",W,113.99,41.76,86.61,48.33,14.27,34.62,41.34,16.2,19.27,84.03,9.39,34.82,44.21,24.42,13.14,7.03,4.11,19.07,6.17
