MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 27, 2021 - CHA vs. MIL",L,107.55,39.27,90.27,43.64,12.18,37.0,33.12,16.82,23.09,71.8,12.0,33.09,45.09,26.55,13.0,7.73,4.91,18.18,-5.27
"Apr 25, 2021 - CHA vs. BOS",W,107.25,39.17,89.58,43.86,12.17,36.83,33.22,16.75,23.08,71.62,11.58,32.92,44.5,26.5,13.42,7.58,5.08,18.08,-5.67
"Apr 23, 2021 - CHA vs. CLE",W,108.62,39.77,89.85,44.37,12.85,37.31,34.42,16.23,22.15,73.1,11.46,33.15,44.62,27.46,13.23,7.54,5.31,18.31,-3.62
"Apr 22, 2021 - CHA @ CHI",L,108.57,39.79,90.14,44.24,12.93,37.5,34.46,16.07,21.86,73.44,11.71,32.43,44.14,27.36,12.64,7.5,5.0,18.14,-2.93
"Apr 20, 2021 - CHA @ NYK",L,107.4,39.47,89.6,44.14,12.6,37.07,33.88,15.87,21.53,73.64,11.4,32.33,43.73,27.53,12.73,7.33,4.87,18.13,-3.87
"Apr 18, 2021 - CHA vs. POR",W,106.75,39.44,89.38,44.21,12.81,37.19,34.33,15.06,20.69,71.38,11.38,32.06,43.44,27.44,12.75,7.25,4.75,17.62,-4.38
"Apr 16, 2021 - CHA @ BKN",L,106.88,39.41,89.0,44.38,13.12,37.53,34.77,14.94,20.47,71.68,11.12,32.47,43.59,27.35,12.82,7.18,4.94,18.06,-3.65
"Apr 14, 2021 - CHA vs. CLE",L,107.33,39.67,88.67,44.86,13.06,37.33,34.8,14.94,20.44,71.87,10.94,32.28,43.22,27.28,13.17,7.44,4.83,18.06,-4.28
"Apr 13, 2021 - CHA vs. LAL",L,106.42,39.37,88.42,44.63,13.21,37.68,34.88,14.47,20.0,70.72,10.89,32.05,42.95,27.05,13.16,7.47,4.84,18.05,-4.74
"Apr 11, 2021 - CHA vs. ATL",L,105.75,39.2,88.15,44.56,13.0,37.55,34.42,14.35,19.9,70.52,10.95,32.1,43.05,26.8,13.4,7.35,4.75,18.05,-4.9
"Apr 09, 2021 - CHA @ MIL",W,105.52,39.1,87.76,44.65,13.1,37.81,34.45,14.24,19.62,71.24,10.71,32.1,42.81,26.86,13.33,7.24,4.76,17.86,-4.86
"Apr 07, 2021 - CHA @ OKC",W,106.5,39.32,87.91,44.82,13.36,38.36,34.61,14.5,19.73,72.13,10.82,32.27,43.09,27.23,13.64,7.09,5.0,17.91,-4.27
"Apr 04, 2021 - CHA @ BOS",L,106.78,39.48,88.3,44.8,13.43,38.61,34.59,14.39,19.43,73.01,10.83,32.22,43.04,27.22,13.57,7.3,5.0,17.83,-3.61
"Apr 02, 2021 - CHA @ IND",W,105.92,39.17,87.96,44.6,13.29,38.29,34.49,14.29,19.46,72.47,10.75,32.25,43.0,27.04,13.71,7.12,5.0,17.71,-4.71
"Apr 01, 2021 - CHA @ BKN",L,106.24,39.32,88.24,44.62,13.08,38.0,34.14,14.52,19.84,72.33,10.76,32.28,43.04,27.04,13.56,7.48,4.92,17.64,-3.84
"Mar 30, 2021 - CHA @ WAS",W,105.58,38.96,88.15,44.25,13.08,38.0,34.15,14.58,19.81,72.78,10.77,32.27,43.04,26.85,13.5,7.62,4.92,17.31,-4.54
"Mar 28, 2021 - CHA vs. PHX",L,105.89,39.07,88.22,44.34,13.11,37.85,34.41,14.63,19.78,73.21,10.7,32.59,43.3,26.74,13.52,7.56,4.96,17.3,-4.0
"Mar 26, 2021 - CHA vs. MIA",W,105.57,38.89,88.11,44.19,13.11,38.04,34.26,14.68,19.89,73.08,10.89,32.71,43.61,26.36,13.79,7.57,4.89,17.5,-4.0
"Mar 24, 2021 - CHA @ HOU",W,105.72,38.9,87.79,44.37,13.28,38.21,34.52,14.66,19.86,73.1,10.72,32.83,43.55,26.48,13.86,7.52,4.97,17.45,-3.69
"Mar 22, 2021 - CHA @ SAS",W,106.27,38.97,87.53,44.6,13.43,38.2,34.95,14.9,20.17,73.19,10.7,33.07,43.77,26.5,13.87,7.4,4.9,17.53,-2.73
"Mar 20, 2021 - CHA @ LAC",L,106.06,38.81,87.32,44.51,13.39,38.0,35.03,15.06,20.26,73.64,10.58,33.06,43.65,26.52,13.9,7.32,4.97,17.42,-2.55
"Mar 18, 2021 - CHA @ LAL",L,105.81,38.56,87.09,44.33,13.44,38.09,35.08,15.25,20.5,73.68,10.66,32.84,43.5,26.47,13.91,7.25,4.94,17.5,-3.31
"Mar 17, 2021 - CHA @ DEN",L,105.79,38.64,86.97,44.49,13.36,37.82,35.17,15.15,20.48,73.27,10.58,32.94,43.52,26.45,14.06,7.24,5.03,17.55,-3.55
"Mar 15, 2021 - CHA vs. SAC",W,105.74,38.56,86.76,44.5,13.32,37.82,35.06,15.29,20.71,73.21,10.47,32.74,43.21,26.41,14.15,7.35,4.91,17.5,-4.18
"Mar 13, 2021 - CHA vs. TOR",W,106.2,38.74,86.97,44.6,13.29,37.6,35.2,15.43,20.83,73.41,10.46,32.83,43.29,26.51,14.0,7.34,4.86,17.43,-3.89
"Mar 11, 2021 - CHA vs. DET",W,106.42,38.75,86.81,44.7,13.5,37.92,35.42,15.42,20.78,73.56,10.39,33.11,43.5,26.61,14.36,7.42,4.89,17.56,-3.5
"Mar 03, 2021 - CHA @ MIN",W,106.38,38.68,86.89,44.57,13.41,37.7,35.36,15.62,20.86,74.16,10.43,33.11,43.54,26.59,14.22,7.46,4.84,17.46,-3.32
"Mar 01, 2021 - CHA @ POR",L,107.13,39.0,87.18,44.77,13.5,37.74,35.58,15.63,20.87,74.21,10.5,33.32,43.82,26.76,14.29,7.63,4.89,17.47,-2.37
"Feb 28, 2021 - CHA @ SAC",W,107.23,39.1,87.21,44.87,13.54,37.64,35.79,15.49,20.77,73.82,10.51,33.13,43.64,26.72,14.33,7.74,4.9,17.44,-2.62
"Feb 26, 2021 - CHA @ GSW",L,107.72,39.25,87.1,45.11,13.47,37.45,35.82,15.75,20.93,74.38,10.43,33.05,43.48,26.8,14.38,7.62,4.92,17.5,-2.52
"Feb 24, 2021 - CHA @ PHX",W,108.05,39.29,87.15,45.13,13.56,37.54,35.96,15.9,21.2,74.24,10.49,32.85,43.34,26.8,14.54,7.71,4.83,17.63,-2.68
"Feb 22, 2021 - CHA @ UTA",L,108.43,39.38,87.17,45.22,13.55,37.5,35.96,16.12,21.33,74.68,10.45,32.95,43.4,26.74,14.52,7.71,4.83,17.71,-2.55
"Feb 20, 2021 - CHA vs. GSW",W,108.47,39.42,87.21,45.24,13.49,37.47,35.83,16.14,21.33,74.83,10.4,32.81,43.21,26.53,14.56,7.84,4.77,17.7,-3.0
"Feb 14, 2021 - CHA vs. SAS",L,108.32,39.36,86.93,45.33,13.64,37.52,36.16,15.95,21.05,75.15,10.25,32.98,43.23,26.45,14.8,7.82,4.7,17.8,-2.89
"Feb 12, 2021 - CHA vs. MIN",W,108.36,39.49,87.11,45.38,13.6,37.44,36.14,15.78,20.82,75.09,10.29,33.07,43.36,26.38,14.84,7.78,4.73,17.84,-3.09
"Feb 10, 2021 - CHA @ MEM",L,108.61,39.59,87.17,45.45,13.59,37.41,36.14,15.85,20.78,75.63,10.33,33.28,43.61,26.24,14.96,7.7,4.7,17.83,-2.89
"Feb 08, 2021 - CHA vs. HOU",W,108.72,39.7,87.06,45.66,13.6,37.23,36.4,15.72,20.6,75.8,10.28,33.15,43.43,26.17,15.04,7.77,4.68,17.74,-3.17
"Feb 07, 2021 - CHA vs. WAS",W,108.94,39.79,87.12,45.72,13.71,37.31,36.6,15.65,20.44,76.14,10.29,33.29,43.58,26.21,15.04,7.71,4.71,17.69,-2.58
"Feb 05, 2021 - CHA vs. UTA",L,109.14,39.84,87.37,45.66,13.73,37.29,36.71,15.73,20.55,76.16,10.45,33.45,43.9,26.1,14.96,7.67,4.73,17.84,-2.08
"Feb 03, 2021 - CHA vs. PHI",L,109.38,40.0,87.7,45.67,13.68,37.24,36.6,15.7,20.48,76.28,10.52,33.3,43.82,26.1,14.8,7.7,4.68,17.82,-2.38
"Feb 01, 2021 - CHA @ MIA",W,109.41,39.98,87.69,45.65,13.69,37.24,36.62,15.76,20.53,76.41,10.51,33.18,43.69,26.14,14.88,7.65,4.67,17.9,-2.47
"Jan 30, 2021 - CHA vs. MIL",W,109.79,40.04,87.83,45.64,13.83,37.31,36.9,15.88,20.63,76.56,10.56,33.13,43.69,26.23,14.83,7.62,4.65,17.98,-2.27
"Jan 29, 2021 - CHA vs. IND",W,110.09,40.11,87.91,45.68,13.96,37.43,37.11,15.91,20.62,76.72,10.49,33.15,43.64,26.34,14.72,7.62,4.66,18.02,-2.0
"Jan 27, 2021 - CHA vs. IND",L,110.06,40.17,87.85,45.77,14.0,37.43,37.22,15.72,20.41,76.54,10.46,33.15,43.61,26.5,14.76,7.61,4.67,17.93,-1.91
"Jan 25, 2021 - CHA @ ORL",L,109.98,40.11,87.89,45.69,13.98,37.44,37.17,15.78,20.42,76.79,10.47,33.05,43.53,26.53,14.69,7.53,4.64,17.85,-2.05
"Jan 24, 2021 - CHA @ ORL",W,109.95,40.09,87.91,45.66,13.93,37.45,37.02,15.84,20.54,76.68,10.48,33.0,43.48,26.45,14.68,7.48,4.66,17.89,-2.18
"Jan 22, 2021 - CHA vs. CHI",L,109.89,40.12,87.91,45.69,13.93,37.42,37.05,15.72,20.46,76.32,10.46,33.02,43.47,26.47,14.63,7.53,4.67,17.88,-2.09
"Jan 16, 2021 - CHA @ TOR",L,109.9,40.16,87.86,45.76,13.81,37.33,36.79,15.78,20.53,76.31,10.48,33.03,43.52,26.4,14.74,7.53,4.6,17.78,-2.28
"Jan 14, 2021 - CHA @ TOR",L,109.95,40.12,87.85,45.72,13.83,37.31,36.87,15.88,20.68,76.31,10.51,33.08,43.59,26.39,14.75,7.51,4.61,17.81,-2.29
"Jan 13, 2021 - CHA vs. DAL",L,109.92,40.15,87.83,45.76,13.85,37.27,36.97,15.77,20.53,76.29,10.57,33.03,43.6,26.48,14.83,7.57,4.62,17.77,-2.3
"Jan 11, 2021 - CHA vs. NYK",W,109.64,40.11,88.03,45.64,13.79,37.28,36.8,15.62,20.43,75.85,10.64,33.11,43.75,26.48,14.82,7.57,4.66,17.75,-2.44
"Jan 09, 2021 - CHA vs. ATL",W,109.63,40.08,87.87,45.69,13.77,37.19,36.86,15.69,20.47,76.03,10.55,33.1,43.65,26.5,14.74,7.58,4.71,17.68,-2.06
"Jan 08, 2021 - CHA @ NOP",W,109.68,40.08,87.7,45.78,13.79,37.13,37.0,15.73,20.52,76.02,10.48,33.13,43.6,26.51,14.75,7.63,4.75,17.7,-1.9
"Jan 06, 2021 - CHA @ ATL",W,109.81,40.09,87.69,45.8,13.83,37.2,37.01,15.8,20.59,76.08,10.56,33.06,43.62,26.61,14.75,7.67,4.73,17.73,-1.75
"Jan 04, 2021 - CHA @ PHI",L,109.69,39.97,87.65,45.68,13.78,37.18,36.92,15.97,20.78,76.17,10.52,33.18,43.71,26.54,14.68,7.72,4.77,17.68,-1.6
"Jan 02, 2021 - CHA @ PHI",L,109.56,39.91,87.62,45.62,13.77,37.21,36.86,15.97,20.8,76.12,10.48,33.27,43.76,26.59,14.71,7.67,4.76,17.77,-1.83
"Jan 01, 2021 - CHA vs. MEM",L,109.6,39.88,87.69,45.56,13.76,37.18,36.86,16.07,20.88,76.3,10.54,33.16,43.7,26.7,14.67,7.78,4.76,17.78,-2.03
"Dec 30, 2020 - CHA @ DAL",W,109.35,39.81,87.66,45.49,13.69,37.09,36.75,16.04,20.88,76.16,10.53,33.15,43.68,26.65,14.74,7.79,4.75,17.74,-2.22
"Dec 27, 2020 - CHA vs. BKN",W,109.48,39.86,87.61,45.57,13.71,37.04,36.86,16.06,20.88,76.23,10.55,33.22,43.77,26.7,14.87,7.77,4.77,17.88,-1.91
"Dec 26, 2020 - CHA vs. OKC",L,109.43,39.9,87.73,45.56,13.66,37.0,36.75,15.97,20.83,75.98,10.59,33.3,43.89,26.81,14.87,7.77,4.74,17.99,-1.86
"Dec 23, 2020 - CHA @ CLE",L,109.39,39.86,87.8,45.48,13.65,36.93,36.8,16.03,20.99,75.79,10.62,33.31,43.93,26.82,14.85,7.82,4.79,18.04,-1.86
