MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 12, 2021 - NYK vs. LAL",W,112.18,41.29,87.06,47.47,14.18,32.12,44.25,15.41,18.59,84.03,7.76,35.82,43.59,22.65,11.18,6.35,5.35,19.53,5.82
"Apr 11, 2021 - NYK vs. TOR",W,112.11,41.33,87.17,47.46,13.67,31.83,42.82,15.78,19.06,83.89,8.17,35.61,43.78,22.39,11.39,6.78,5.56,19.56,6.33
"Apr 09, 2021 - NYK vs. MEM",W,111.58,41.0,87.21,47.05,13.42,32.0,41.92,16.16,19.47,83.96,8.32,35.58,43.89,22.21,11.47,6.89,5.47,19.53,6.32
"Apr 07, 2021 - NYK @ BOS",L,112.65,41.2,87.65,47.05,13.45,32.0,42.01,16.8,20.15,84.16,8.45,35.65,44.1,22.3,11.6,6.9,5.55,19.8,6.2
"Apr 05, 2021 - NYK @ BKN",L,112.0,40.9,87.48,46.79,13.57,32.05,42.32,16.62,19.95,84.02,8.29,35.57,43.86,22.29,11.71,6.9,5.48,19.86,5.81
"Apr 03, 2021 - NYK @ DET",W,112.0,40.86,87.41,46.78,13.59,31.91,42.6,16.68,20.05,83.92,8.14,35.59,43.73,22.36,11.73,6.91,5.41,20.09,5.45
"Apr 02, 2021 - NYK vs. DAL",L,112.57,40.96,87.04,47.11,13.83,32.22,42.86,16.83,20.35,83.49,8.09,35.65,43.74,22.74,11.52,7.13,5.65,20.0,7.13
"Mar 31, 2021 - NYK @ MIN",L,111.46,40.58,87.12,46.65,13.75,32.46,42.39,16.54,19.92,84.18,8.12,35.58,43.71,22.54,11.54,7.12,5.54,19.88,6.29
"Mar 29, 2021 - NYK vs. MIA",L,111.04,40.52,86.92,46.68,13.64,32.08,42.61,16.36,19.8,83.64,8.08,35.52,43.6,22.44,11.76,7.12,5.56,19.8,6.0
"Mar 27, 2021 - NYK @ MIL",W,110.15,40.23,86.65,46.48,13.5,32.23,42.04,16.19,19.81,82.73,8.0,35.5,43.5,22.15,11.85,7.0,5.58,19.77,5.38
"Mar 25, 2021 - NYK vs. WAS",W,109.85,40.22,86.89,46.35,13.59,32.67,41.83,15.81,19.37,82.44,8.15,35.37,43.52,22.37,12.0,7.07,5.78,19.74,5.41
"Mar 23, 2021 - NYK vs. WAS",W,109.71,40.0,87.11,46.0,13.36,32.5,41.23,16.36,20.18,82.13,8.5,35.43,43.93,22.07,12.11,7.25,5.71,20.04,5.36
"Mar 21, 2021 - NYK vs. PHI",L,110.45,40.24,87.28,46.18,13.45,32.41,41.64,16.52,20.31,82.32,8.62,35.24,43.86,22.1,12.03,7.21,5.79,20.31,5.79
"Mar 18, 2021 - NYK vs. ORL",W,110.1,40.17,87.3,46.08,13.37,32.13,41.78,16.4,20.4,81.46,8.77,35.1,43.87,21.9,12.2,7.4,5.67,20.27,5.57
"Mar 16, 2021 - NYK @ PHI",L,109.58,40.06,87.26,45.98,13.39,32.19,41.76,16.06,20.1,80.59,8.65,35.19,43.84,21.97,12.03,7.35,5.61,20.06,5.42
"Mar 15, 2021 - NYK @ BKN",L,109.16,39.97,87.16,45.92,13.22,31.94,41.5,16.0,20.16,80.06,8.66,35.28,43.94,21.88,12.06,7.34,5.59,20.16,5.16
"Mar 13, 2021 - NYK @ OKC",W,109.24,39.88,87.3,45.74,13.27,32.24,41.32,16.21,20.36,80.21,8.79,35.03,43.82,21.7,11.97,7.39,5.48,20.21,4.85
"Mar 11, 2021 - NYK @ MIL",L,109.53,40.0,87.38,45.84,13.29,32.32,41.29,16.24,20.41,80.13,8.85,34.97,43.82,21.74,11.94,7.53,5.38,20.21,5.35
"Mar 04, 2021 - NYK vs. DET",W,109.29,39.91,87.4,45.73,13.29,32.46,41.11,16.17,20.43,79.74,8.89,34.77,43.66,21.66,12.03,7.4,5.37,20.17,4.26
"Mar 02, 2021 - NYK @ SAS",L,109.42,40.06,87.28,45.96,13.17,32.31,40.89,16.14,20.39,79.72,8.97,34.78,43.75,21.75,12.06,7.47,5.33,19.97,4.42
"Feb 28, 2021 - NYK @ DET",W,108.97,39.86,87.11,45.82,13.22,32.41,40.91,16.03,20.24,79.73,8.97,34.7,43.68,21.65,12.16,7.32,5.32,19.86,3.59
"Feb 27, 2021 - NYK vs. IND",W,108.97,39.97,87.08,45.96,13.21,32.24,41.15,15.82,19.97,79.73,8.89,34.71,43.61,21.68,12.16,7.37,5.37,19.95,4.0
"Feb 25, 2021 - NYK vs. SAC",W,109.0,39.97,86.92,46.05,13.18,32.03,41.38,15.87,20.03,79.79,8.77,34.69,43.46,21.79,12.38,7.49,5.28,20.0,3.97
"Feb 23, 2021 - NYK vs. GSW",L,109.78,40.25,86.92,46.36,13.32,32.12,41.66,15.95,20.05,80.06,8.78,34.67,43.45,21.85,12.47,7.5,5.2,20.07,4.35
"Feb 21, 2021 - NYK vs. MIN",W,109.68,40.2,87.17,46.19,13.27,32.05,41.57,16.02,20.1,80.21,9.0,34.76,43.76,21.85,12.54,7.41,5.2,20.15,4.05
"Feb 17, 2021 - NYK @ ORL",L,109.52,40.02,86.95,46.1,13.1,31.71,41.38,16.38,20.52,80.24,9.05,34.81,43.86,21.74,12.55,7.33,5.17,20.26,4.05
"Feb 15, 2021 - NYK vs. ATL",W,109.05,39.86,86.95,45.9,12.95,31.6,41.02,16.37,20.49,80.33,9.07,34.84,43.91,21.6,12.63,7.33,5.16,20.12,3.53
"Feb 13, 2021 - NYK vs. HOU",W,109.36,39.91,86.86,46.01,13.05,31.66,41.22,16.5,20.64,80.36,9.09,34.77,43.86,21.61,12.55,7.27,5.18,20.16,3.7
"Feb 12, 2021 - NYK @ WAS",W,109.62,40.02,86.84,46.15,13.02,31.58,41.26,16.56,20.69,80.41,8.98,34.89,43.87,21.6,12.44,7.2,5.16,20.18,4.11
"Feb 09, 2021 - NYK @ MIA",L,109.61,40.11,87.09,46.12,12.87,31.41,40.9,16.52,20.72,80.15,9.11,35.22,44.33,21.61,12.43,7.28,5.13,20.22,4.41
"Feb 07, 2021 - NYK vs. MIA",L,109.32,40.04,87.09,46.05,12.81,31.34,40.79,16.43,20.62,80.04,9.15,35.21,44.36,21.62,12.47,7.3,5.13,20.32,4.28
"Feb 06, 2021 - NYK vs. POR",W,109.19,40.0,87.04,46.02,12.88,31.56,40.74,16.31,20.5,79.9,9.17,35.19,44.35,21.65,12.48,7.31,5.06,20.31,4.06
"Feb 03, 2021 - NYK @ CHI",W,109.2,40.08,87.06,46.1,12.88,31.53,40.79,16.16,20.35,79.68,9.14,35.35,44.49,21.61,12.51,7.27,5.06,20.29,4.2
"Feb 01, 2021 - NYK @ CHI",L,109.16,40.14,87.1,46.14,12.84,31.34,40.97,16.04,20.24,79.42,9.18,35.36,44.54,21.56,12.6,7.22,5.04,20.24,4.2
"Jan 31, 2021 - NYK vs. LAC",L,109.02,40.08,87.1,46.07,12.71,31.29,40.58,16.16,20.35,79.52,9.22,35.33,44.55,21.55,12.59,7.2,5.06,20.22,3.96
"Jan 29, 2021 - NYK vs. CLE",W,109.13,40.1,87.06,46.11,12.65,31.21,40.51,16.29,20.5,79.57,9.23,35.15,44.38,21.54,12.5,7.15,5.06,20.21,3.62
"Jan 26, 2021 - NYK @ UTA",L,109.0,40.08,86.92,46.16,12.6,31.13,40.44,16.25,20.42,79.72,9.21,35.11,44.32,21.51,12.53,7.17,5.08,20.28,3.94
"Jan 24, 2021 - NYK @ POR",L,108.72,40.0,86.85,46.11,12.56,31.06,40.38,16.17,20.35,79.55,9.2,35.11,44.31,21.39,12.52,7.15,5.06,20.3,3.61
"Jan 22, 2021 - NYK @ SAC",L,108.8,39.98,86.84,46.1,12.55,31.02,40.4,16.29,20.44,79.78,9.27,35.09,44.36,21.36,12.51,7.18,4.96,20.29,3.49
"Jan 21, 2021 - NYK @ GSW",W,108.54,39.91,86.96,45.96,12.41,30.86,40.08,16.3,20.52,79.57,9.39,35.2,44.59,21.32,12.5,7.09,4.98,20.3,3.27
"Jan 18, 2021 - NYK vs. ORL",W,108.72,39.88,86.88,45.96,12.39,30.74,40.18,16.58,20.88,79.54,9.42,35.35,44.77,21.37,12.47,7.05,5.05,20.46,3.47
"Jan 17, 2021 - NYK @ BOS",W,108.41,39.72,86.88,45.79,12.26,30.67,39.81,16.71,21.1,79.38,9.48,35.43,44.91,21.26,12.4,7.03,5.03,20.38,3.53
"Jan 15, 2021 - NYK @ CLE",L,108.36,39.69,86.76,45.82,12.25,30.68,39.79,16.71,21.1,79.41,9.49,35.56,45.05,21.27,12.47,7.1,5.07,20.51,3.98
"Jan 13, 2021 - NYK vs. BKN",L,108.27,39.7,86.68,45.87,12.2,30.58,39.72,16.67,21.02,79.55,9.45,35.5,44.95,21.25,12.48,7.13,5.15,20.52,3.87
"Jan 11, 2021 - NYK @ CHA",L,108.28,39.77,86.77,45.9,12.18,30.54,39.72,16.56,20.87,79.61,9.49,35.43,44.92,21.26,12.43,7.08,5.11,20.44,3.69
"Jan 10, 2021 - NYK vs. DEN",L,107.95,39.68,86.77,45.79,12.13,30.65,39.47,16.47,20.81,79.37,9.61,35.37,44.98,21.24,12.5,7.06,5.13,20.48,3.29
"Jan 08, 2021 - NYK vs. OKC",L,107.65,39.56,86.57,45.75,12.03,30.49,39.3,16.51,20.87,79.31,9.59,35.25,44.84,21.21,12.56,7.02,5.06,20.4,2.84
"Jan 06, 2021 - NYK vs. UTA",W,107.36,39.47,86.72,45.58,11.98,30.44,39.2,16.44,20.86,79.01,9.61,35.3,44.91,21.17,12.44,7.03,5.09,20.38,2.61
"Jan 04, 2021 - NYK @ ATL",W,107.43,39.55,86.72,45.68,11.92,30.31,39.16,16.4,20.83,78.93,9.63,35.32,44.95,21.18,12.45,7.08,5.09,20.32,2.75
"Jan 02, 2021 - NYK @ IND",W,107.52,39.61,86.7,45.75,11.85,30.17,39.07,16.45,20.89,78.95,9.65,35.3,44.95,21.26,12.5,7.11,5.11,20.33,2.79
"Dec 31, 2020 - NYK @ TOR",L,107.49,39.64,86.64,45.83,11.85,30.12,39.15,16.36,20.78,78.92,9.66,35.39,45.04,21.28,12.55,7.06,5.07,20.27,2.81
"Dec 29, 2020 - NYK @ CLE",W,107.13,39.53,86.66,45.69,11.72,30.21,38.7,16.35,20.76,78.93,9.65,35.44,45.09,21.28,12.6,7.04,5.04,20.28,2.51
"Dec 27, 2020 - NYK vs. MIL",W,106.96,39.45,86.55,45.65,11.75,30.13,38.95,16.3,20.77,78.69,9.71,35.52,45.23,21.3,12.81,7.07,5.06,20.29,2.61
"Dec 26, 2020 - NYK vs. PHI",L,107.29,39.54,86.53,45.77,11.81,30.09,39.24,16.39,20.86,78.73,9.69,35.56,45.24,21.39,12.86,7.04,5.04,20.33,2.86
"Dec 23, 2020 - NYK @ IND",L,107.03,39.44,86.48,45.67,11.76,30.07,39.07,16.39,20.89,78.66,9.73,35.48,45.21,21.35,12.9,7.03,5.03,20.37,2.54
