MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Mar 08, 2023 - MIA vs. CLE",L,114.6,41.07,83.4,49.3,13.53,35.87,38.35,18.93,22.4,83.27,8.6,30.13,38.73,25.73,13.2,7.07,2.53,16.93,1.53
"Mar 06, 2023 - MIA vs. ATL",W,113.69,40.69,82.56,49.34,13.19,35.44,37.68,19.12,22.81,82.81,8.69,29.94,38.62,25.5,13.88,7.06,2.62,17.06,1.19
"Mar 04, 2023 - MIA vs. ATL",W,114.65,40.71,82.24,49.57,13.35,35.06,38.71,19.88,23.65,83.03,8.65,29.59,38.24,25.59,13.71,7.0,2.71,17.06,1.24
"Mar 03, 2023 - MIA vs. NYK",L,114.78,40.78,82.28,49.63,13.33,35.06,38.62,19.89,23.61,83.25,8.83,29.67,38.5,25.89,14.06,6.89,2.72,17.17,1.61
"Mar 01, 2023 - MIA vs. PHI",L,115.05,40.68,82.21,49.55,13.26,34.53,39.11,20.42,24.05,83.81,8.95,29.58,38.53,25.74,13.95,6.89,2.68,17.16,1.42
"Feb 27, 2023 - MIA @ PHI",W,114.1,40.35,82.0,49.25,12.95,34.25,38.36,20.45,24.0,84.18,8.75,29.5,38.25,25.35,13.9,6.7,2.65,17.15,0.2
"Feb 25, 2023 - MIA @ CHA",L,113.48,40.1,81.95,48.96,13.05,34.38,38.46,20.24,23.9,83.63,8.9,29.29,38.19,25.14,13.86,6.86,2.67,17.29,0.29
"Feb 24, 2023 - MIA @ MIL",L,113.0,39.73,81.86,48.55,12.95,34.45,38.1,20.59,24.36,83.58,8.82,29.55,38.36,25.09,14.05,6.86,2.68,17.64,0.05
"Feb 15, 2023 - MIA @ BKN",L,112.39,39.57,82.3,48.14,12.78,34.7,37.43,20.48,24.39,83.07,8.83,29.83,38.65,24.91,13.87,6.78,2.78,17.61,-1.22
"Feb 13, 2023 - MIA vs. DEN",L,112.08,39.5,82.33,48.05,12.58,34.42,37.06,20.5,24.58,82.63,8.96,29.79,38.75,24.67,13.62,6.67,2.79,17.62,-1.62
"Feb 11, 2023 - MIA @ ORL",W,111.92,39.48,82.6,47.88,12.56,34.44,36.95,20.4,24.4,82.92,8.96,29.6,38.56,24.68,13.44,6.76,2.84,17.48,-1.72
"Feb 10, 2023 - MIA vs. HOU",W,111.73,39.38,82.69,47.71,12.54,34.62,36.71,20.42,24.35,83.25,9.04,29.81,38.85,24.65,13.69,6.77,2.96,17.65,-1.5
"Feb 08, 2023 - MIA vs. IND",W,111.19,39.11,82.48,47.48,12.52,34.74,36.52,20.44,24.26,83.7,8.93,29.96,38.89,24.52,13.81,6.93,3.07,17.85,-1.37
"Feb 04, 2023 - MIA @ MIL",L,111.36,39.04,82.36,47.46,12.29,34.18,36.35,21.0,24.79,84.01,9.14,30.07,39.21,24.39,13.79,6.93,3.07,18.0,-1.14
"Feb 02, 2023 - MIA @ NYK",L,111.48,39.24,83.0,47.36,12.14,34.07,35.98,20.86,24.66,83.9,9.28,30.1,39.38,24.34,13.55,7.0,3.03,18.17,-1.38
