MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 10, 2023 - SAC vs. DAL",L,123.37,44.48,90.11,49.43,14.63,39.33,37.08,19.78,25.56,76.46,10.74,33.3,44.04,27.96,12.22,7.33,3.3,19.48,3.0
"Feb 08, 2023 - SAC @ HOU",W,123.04,44.29,89.46,49.6,14.43,38.89,36.94,20.04,25.79,76.75,10.54,33.29,43.82,27.71,12.29,7.14,3.32,19.46,2.61
"Feb 06, 2023 - SAC @ HOU",W,123.28,44.34,89.55,49.61,14.28,38.59,36.82,20.31,25.93,77.32,10.52,32.86,43.38,27.76,12.17,7.24,3.34,19.31,2.59
"Feb 05, 2023 - SAC @ NOP",L,123.83,44.6,89.53,49.9,14.5,38.67,37.3,20.13,25.67,77.52,10.4,32.7,43.1,28.1,12.1,7.3,3.4,19.4,3.17
"Feb 03, 2023 - SAC @ IND",L,123.19,44.29,89.29,49.67,14.39,38.77,36.94,20.23,25.71,77.76,10.42,32.52,42.94,27.94,12.19,7.23,3.45,19.48,2.03
"Feb 01, 2023 - SAC @ SAS",W,122.59,44.06,89.19,49.46,14.34,38.75,36.85,20.12,25.53,77.99,10.44,32.69,43.12,27.81,12.44,7.19,3.5,19.34,1.88
"Jan 30, 2023 - SAC @ MIN",W,122.48,44.18,89.21,49.58,14.15,38.39,36.63,19.97,25.33,78.02,10.3,32.55,42.85,27.73,12.36,7.27,3.48,19.15,2.12
"Jan 28, 2023 - SAC @ MIN",L,122.35,44.26,89.5,49.52,14.0,38.15,36.44,19.82,25.24,77.73,10.29,32.76,43.06,27.5,12.35,7.5,3.47,19.21,2.26
"Jan 25, 2023 - SAC vs. TOR",L,122.0,44.06,89.29,49.39,13.86,38.0,36.18,20.03,25.54,77.65,10.29,32.57,42.86,27.37,12.26,7.43,3.37,19.26,2.0
"Jan 23, 2023 - SAC vs. MEM",W,121.25,43.81,88.83,49.35,13.83,37.83,36.3,19.81,25.19,78.06,10.11,32.5,42.61,27.42,12.44,7.39,3.33,19.06,1.44
"Jan 21, 2023 - SAC vs. PHI",L,121.57,43.95,88.81,49.52,14.05,37.89,36.81,19.62,24.89,78.46,10.11,32.78,42.89,27.68,12.78,7.46,3.38,18.84,2.3
"Jan 20, 2023 - SAC vs. OKC",W,121.71,44.0,88.68,49.66,14.03,37.76,36.87,19.68,25.0,78.39,9.95,32.58,42.53,27.68,12.68,7.42,3.42,18.87,2.18
"Jan 18, 2023 - SAC @ LAL",W,121.62,43.92,88.64,49.59,13.97,37.77,36.74,19.79,25.08,78.58,10.03,32.77,42.79,27.62,12.74,7.26,3.38,18.82,2.26
"Jan 15, 2023 - SAC @ SAS",W,121.47,43.9,88.6,49.59,13.85,37.58,36.57,19.82,25.12,78.56,10.12,32.77,42.9,27.5,12.7,7.15,3.42,18.7,2.33
"Jan 13, 2023 - SAC vs. HOU",W,121.73,44.02,88.61,49.72,13.85,37.39,36.82,19.83,25.12,78.6,10.05,32.73,42.78,27.41,12.54,7.1,3.39,18.71,2.59
"Jan 11, 2023 - SAC vs. HOU",W,122.14,44.1,88.55,49.84,14.0,37.45,37.13,19.95,25.21,78.78,10.14,32.71,42.86,27.57,12.57,7.17,3.5,18.71,3.12
"Jan 09, 2023 - SAC vs. ORL",W,122.44,44.12,88.67,49.8,14.12,37.7,37.19,20.09,25.35,78.9,10.12,32.79,42.91,27.58,12.49,7.09,3.51,18.72,3.51
"Jan 07, 2023 - SAC vs. LAL",L,122.75,44.3,88.86,49.88,14.32,37.89,37.48,19.84,25.05,78.81,10.14,32.89,43.02,27.84,12.45,7.02,3.45,18.66,4.0
"Jan 04, 2023 - SAC vs. ATL",L,123.0,44.31,88.8,49.94,14.31,37.76,37.62,20.07,25.31,78.86,10.2,32.62,42.82,27.78,12.49,6.98,3.47,18.82,3.87
"Jan 03, 2023 - SAC @ UTA",W,122.87,44.24,88.78,49.87,14.22,37.48,37.67,20.17,25.35,79.16,10.2,32.61,42.8,27.74,12.46,7.02,3.46,18.83,3.72
"Jan 01, 2023 - SAC @ MEM",L,122.74,44.28,88.72,49.94,14.11,37.36,37.47,20.09,25.19,79.36,10.13,32.62,42.74,27.64,12.57,7.02,3.47,18.98,3.68
"Dec 30, 2022 - SAC vs. UTA",W,122.44,44.17,88.88,49.75,14.12,37.48,37.41,19.98,24.98,79.79,10.21,32.62,42.83,27.56,12.65,7.02,3.48,18.96,3.4
"Dec 28, 2022 - SAC vs. DEN",W,122.51,44.29,88.9,49.87,14.08,37.33,37.47,19.86,24.86,79.67,10.2,32.53,42.73,27.65,12.69,6.98,3.47,19.0,3.35
"Dec 27, 2022 - SAC vs. DEN",L,122.6,44.34,88.9,49.93,14.08,37.2,37.62,19.84,24.86,79.6,10.22,32.34,42.56,27.74,12.68,7.04,3.52,18.96,3.3
"Dec 23, 2022 - SAC vs. WAS",L,122.27,44.25,88.76,49.9,14.0,37.16,37.45,19.76,24.75,79.69,10.18,32.31,42.49,27.59,12.75,7.06,3.49,18.94,3.1
"Dec 21, 2022 - SAC vs. LAL",W,122.06,44.12,88.67,49.79,13.92,37.06,37.33,19.9,24.94,79.64,10.23,32.35,42.58,27.42,12.75,7.02,3.46,18.96,2.77
"Dec 19, 2022 - SAC vs. CHA",L,122.28,44.19,88.79,49.8,13.98,37.25,37.31,19.92,25.0,79.55,10.23,32.42,42.64,27.45,12.74,7.0,3.43,19.04,2.98
"Dec 16, 2022 - SAC @ DET",W,122.22,44.2,88.91,49.76,13.94,37.17,37.29,19.87,25.11,79.09,10.22,32.41,42.63,27.37,12.65,7.02,3.41,19.11,2.81
"Dec 14, 2022 - SAC @ TOR",W,122.22,44.18,88.78,49.81,13.91,37.05,37.31,19.95,25.18,79.16,10.11,32.35,42.45,27.42,12.67,7.04,3.36,19.22,2.93
"Dec 13, 2022 - SAC @ PHI",L,122.25,44.2,88.86,49.78,13.96,37.21,37.31,19.89,25.09,79.26,10.16,32.43,42.59,27.45,12.71,6.96,3.36,19.16,2.89
"Dec 11, 2022 - SAC @ NYK",L,121.91,44.09,88.91,49.63,13.89,37.3,37.07,19.84,25.0,79.36,10.21,32.47,42.68,27.33,12.79,6.93,3.37,19.21,2.49
"Dec 09, 2022 - SAC @ CLE",W,121.52,43.9,88.81,49.46,13.83,37.33,36.87,19.9,25.17,79.13,10.22,32.43,42.66,27.21,12.86,6.93,3.31,19.24,2.22
"Dec 07, 2022 - SAC @ MIL",L,121.25,43.75,88.42,49.52,13.86,37.25,37.07,19.9,25.29,78.85,10.14,32.44,42.58,27.1,12.97,7.0,3.34,19.29,2.37
"Dec 04, 2022 - SAC vs. CHI",W,121.12,43.73,88.47,49.49,13.83,37.27,36.98,19.82,25.13,79.1,10.1,32.43,42.53,26.97,12.88,6.92,3.35,19.25,2.12
"Dec 03, 2022 - SAC @ LAC",W,120.93,43.67,88.43,49.44,13.82,37.36,36.87,19.77,25.03,79.27,10.02,32.57,42.59,27.02,12.98,6.97,3.33,19.21,2.23
"Nov 30, 2022 - SAC vs. IND",W,120.97,43.71,88.44,49.47,13.77,37.27,36.83,19.77,25.11,79.06,9.98,32.66,42.65,27.08,12.92,6.97,3.37,19.26,2.63
"Nov 28, 2022 - SAC vs. PHX",L,121.22,43.78,88.54,49.49,13.81,37.37,36.83,19.86,25.17,79.18,10.0,32.89,42.89,27.1,13.0,6.98,3.4,19.35,2.95
"Nov 25, 2022 - SAC @ BOS",L,121.16,43.81,88.53,49.53,13.73,37.17,36.82,19.8,25.06,79.33,9.97,32.83,42.8,27.17,13.05,7.02,3.45,19.28,2.83
"Nov 23, 2022 - SAC @ ATL",L,120.89,43.69,88.51,49.41,13.66,37.15,36.64,19.85,25.08,79.47,9.98,32.85,42.83,27.06,13.12,6.95,3.46,19.32,2.51
"Nov 22, 2022 - SAC @ MEM",W,120.67,43.65,88.52,49.36,13.59,37.06,36.52,19.77,25.02,79.35,9.98,32.92,42.91,27.06,13.21,6.94,3.44,19.38,2.33
"Nov 20, 2022 - SAC vs. DET",W,120.55,43.58,88.54,49.27,13.61,37.18,36.48,19.78,25.04,79.27,9.97,32.97,42.94,27.06,13.31,7.0,3.42,19.46,2.36
"Nov 17, 2022 - SAC vs. SAS",W,120.79,43.63,88.49,49.36,13.59,37.15,36.44,19.94,25.19,79.41,9.94,32.97,42.91,27.09,13.28,6.96,3.37,19.44,2.44
"Nov 15, 2022 - SAC vs. BKN",W,120.93,43.7,88.41,49.48,13.57,37.04,36.5,19.97,25.17,79.58,9.88,32.94,42.83,27.1,13.26,6.96,3.33,19.38,2.67
"Nov 13, 2022 - SAC vs. GSW",W,121.39,43.87,88.49,49.62,13.66,37.1,36.67,19.99,25.17,79.65,9.87,32.96,42.83,27.27,13.31,6.99,3.34,19.44,3.09
"Nov 11, 2022 - SAC @ LAL",W,121.39,43.92,88.52,49.65,13.69,37.1,36.76,19.87,25.08,79.42,9.86,33.0,42.86,27.32,13.35,7.0,3.32,19.41,3.14
"Nov 09, 2022 - SAC vs. CLE",W,121.38,43.93,88.5,49.68,13.67,37.08,36.72,19.85,25.03,79.5,9.86,32.96,42.82,27.32,13.38,7.04,3.33,19.38,3.18
"Nov 07, 2022 - SAC @ GSW",L,121.45,43.88,88.33,49.72,13.71,37.11,36.81,19.99,25.16,79.59,9.75,32.81,42.56,27.36,13.32,7.11,3.34,19.38,3.23
"Nov 05, 2022 - SAC @ ORL",W,121.34,43.78,88.36,49.6,13.72,37.15,36.79,20.05,25.22,79.68,9.74,32.82,42.57,27.31,13.28,7.14,3.3,19.39,3.15
"Nov 02, 2022 - SAC @ MIA",L,121.4,43.83,88.43,49.61,13.73,37.19,36.79,20.01,25.23,79.49,9.69,32.79,42.48,27.27,13.29,7.11,3.31,19.4,3.15
"Oct 31, 2022 - SAC @ CHA",W,121.21,43.79,88.39,49.59,13.72,37.17,36.79,19.91,25.08,79.57,9.62,32.82,42.43,27.29,13.28,7.07,3.3,19.38,3.07
"Oct 29, 2022 - SAC vs. MIA",W,121.13,43.7,88.35,49.51,13.77,37.26,36.81,19.96,25.12,79.65,9.62,32.81,42.43,27.27,13.35,7.08,3.31,19.38,3.12
"Oct 27, 2022 - SAC vs. MEM",L,121.1,43.68,88.19,49.58,13.77,37.18,36.92,19.97,25.17,79.56,9.58,32.86,42.44,27.27,13.45,7.0,3.35,19.5,3.15
"Oct 23, 2022 - SAC @ GSW",L,120.96,43.63,88.13,49.56,13.75,37.19,36.85,19.95,25.13,79.58,9.57,32.84,42.41,27.28,13.44,6.97,3.33,19.51,2.92
"Oct 22, 2022 - SAC vs. LAC",L,121.01,43.67,88.28,49.53,13.71,37.26,36.71,19.95,25.12,79.59,9.61,32.9,42.51,27.32,13.47,7.01,3.31,19.62,2.83
"Oct 19, 2022 - SAC vs. POR",L,120.86,43.63,88.23,49.5,13.72,37.23,36.75,19.89,25.14,79.32,9.6,32.86,42.47,27.28,13.46,6.99,3.33,19.64,2.77
