MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Nov 25, 2022 - POR @ NYK",W,114.32,40.92,86.03,47.67,13.17,36.4,35.92,19.3,24.02,80.3,9.1,30.78,39.87,24.35,14.03,6.7,4.75,20.21,-5.25
"Nov 23, 2022 - POR @ CLE",L,114.59,40.94,86.02,47.7,13.12,36.33,35.85,19.59,24.44,80.21,9.16,30.84,40.0,24.34,14.02,6.64,4.72,20.27,-5.12
"Nov 21, 2022 - POR @ MIL",L,114.31,40.85,85.89,47.66,13.12,36.25,35.94,19.49,24.26,80.51,9.18,30.69,39.88,24.4,14.06,6.68,4.71,20.32,-5.32
"Nov 19, 2022 - POR vs. UTA",L,114.26,40.89,86.0,47.65,13.05,36.14,35.81,19.42,24.18,80.49,9.23,30.65,39.88,24.32,14.09,6.65,4.68,20.27,-5.36
"Nov 17, 2022 - POR vs. BKN",L,114.24,40.87,85.96,47.64,13.04,36.22,35.74,19.46,24.22,80.5,9.24,30.69,39.93,24.36,14.15,6.72,4.73,20.3,-5.36
"Nov 15, 2022 - POR vs. SAS",W,114.13,40.79,86.06,47.51,13.04,36.22,35.75,19.5,24.26,80.52,9.22,30.69,39.91,24.32,14.09,6.75,4.74,20.32,-5.31
"Nov 12, 2022 - POR @ DAL",L,114.17,40.8,85.96,47.57,13.07,36.16,35.91,19.51,24.29,80.46,9.22,30.68,39.9,24.29,14.13,6.74,4.71,20.28,-5.13
"Nov 10, 2022 - POR @ NOP",W,114.14,40.73,85.87,47.54,13.07,36.09,35.99,19.61,24.44,80.42,9.26,30.7,39.96,24.23,14.1,6.73,4.67,20.29,-5.13
"Nov 09, 2022 - POR @ CHA",W,114.03,40.68,85.86,47.48,13.06,36.06,35.98,19.62,24.46,80.37,9.28,30.76,40.04,24.24,14.03,6.75,4.63,20.2,-4.9
"Nov 07, 2022 - POR @ MIA",W,113.9,40.67,85.71,47.56,13.03,36.03,35.93,19.54,24.47,80.03,9.26,30.85,40.11,24.29,14.08,6.72,4.62,20.18,-4.69
"Nov 05, 2022 - POR @ PHX",L,113.85,40.63,85.52,47.63,13.07,36.04,36.03,19.52,24.42,80.11,9.19,30.88,40.07,24.33,14.15,6.73,4.59,20.12,-4.59
"Nov 04, 2022 - POR @ PHX",W,113.42,40.49,85.43,47.5,12.99,35.76,36.18,19.46,24.42,79.87,9.18,30.89,40.07,24.3,14.2,6.7,4.62,20.2,-4.8
"Nov 02, 2022 - POR vs. MEM",L,113.35,40.52,85.43,47.54,12.95,35.59,36.27,19.36,24.29,79.87,9.2,30.89,40.09,24.37,14.25,6.69,4.6,20.25,-4.71
"Oct 28, 2022 - POR vs. HOU",W,113.25,40.46,85.47,47.45,12.95,35.55,36.32,19.38,24.32,79.88,9.29,30.88,40.17,24.41,14.33,6.67,4.58,20.21,-4.71
"Oct 26, 2022 - POR vs. MIA",L,113.4,40.56,85.53,47.53,12.95,35.55,36.33,19.34,24.26,79.88,9.31,30.92,40.23,24.48,14.35,6.7,4.6,20.19,-4.47
"Oct 24, 2022 - POR vs. DEN",W,113.21,40.47,85.44,47.48,12.94,35.56,36.28,19.32,24.28,79.75,9.33,30.87,40.21,24.42,14.41,6.73,4.59,20.15,-4.68
"Oct 23, 2022 - POR @ LAL",W,113.48,40.57,85.41,47.61,12.97,35.56,36.39,19.37,24.37,79.68,9.33,30.94,40.27,24.41,14.35,6.68,4.61,20.09,-4.3
"Oct 21, 2022 - POR vs. PHX",W,113.39,40.52,85.39,47.56,12.94,35.45,36.4,19.4,24.4,79.7,9.38,31.04,40.41,24.34,14.41,6.67,4.61,20.09,-4.22
"Oct 19, 2022 - POR @ SAC",W,113.38,40.47,85.35,47.52,12.9,35.37,36.38,19.54,24.54,79.78,9.42,31.09,40.51,24.21,14.49,6.69,4.62,20.07,-4.15
