MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Mar 09, 2023 - CHA @ DET",W,106.71,39.57,85.14,46.59,11.0,32.21,34.51,16.57,21.86,76.05,8.36,34.07,42.43,26.07,16.0,6.57,5.93,18.71,-9.07
"Mar 07, 2023 - CHA @ NYK",W,107.13,39.8,85.2,46.82,10.8,31.67,34.43,16.73,22.53,74.94,8.67,33.87,42.53,25.93,15.8,6.87,6.13,18.67,-7.8
"Mar 05, 2023 - CHA @ BKN",L,107.44,39.94,85.19,46.98,10.88,31.69,34.62,16.69,22.44,75.02,8.75,33.75,42.5,26.0,15.56,6.56,6.06,18.75,-6.88
"Mar 03, 2023 - CHA vs. ORL",L,106.18,39.53,85.35,46.42,10.71,31.59,34.16,16.41,22.0,75.31,8.53,34.35,42.88,25.47,15.24,6.29,5.88,18.76,-7.41
"Mar 01, 2023 - CHA vs. PHX",L,106.17,39.44,84.94,46.55,10.61,31.17,34.34,16.67,22.17,75.79,8.5,33.89,42.39,25.44,15.56,6.56,5.78,18.83,-7.61
"Feb 27, 2023 - CHA vs. DET",W,105.37,39.05,85.11,46.02,10.53,31.26,33.97,16.74,22.47,75.19,8.68,34.0,42.68,25.16,15.47,6.37,5.84,18.74,-7.95
"Feb 25, 2023 - CHA vs. MIA",W,105.95,39.25,85.0,46.3,10.65,31.0,34.77,16.8,22.45,75.52,8.6,34.25,42.85,25.1,15.55,6.45,5.7,18.9,-7.0
"Feb 24, 2023 - CHA @ MIN",W,106.05,39.19,85.14,46.16,10.62,31.0,34.66,17.05,22.67,75.8,8.71,34.38,43.1,24.86,15.52,6.62,5.52,19.05,-6.43
"Feb 15, 2023 - CHA vs. SAS",W,106.73,39.36,85.45,46.18,10.59,30.86,34.7,17.41,22.91,76.42,8.82,34.68,43.5,24.86,15.32,6.77,5.45,18.95,-5.77
"Feb 13, 2023 - CHA vs. ATL",W,107.3,39.52,85.91,46.12,10.74,31.04,34.93,17.52,23.17,76.1,9.09,35.04,44.13,24.91,15.35,6.83,5.74,18.87,-5.09
"Feb 11, 2023 - CHA vs. DEN",L,108.83,40.08,85.83,46.83,11.12,31.29,35.73,17.54,23.17,76.19,8.83,34.92,43.75,25.38,15.42,6.75,5.71,18.88,-4.62
"Feb 10, 2023 - CHA @ BOS",L,108.68,40.08,85.8,46.84,11.0,31.32,35.3,17.52,23.4,75.48,8.68,34.8,43.48,25.36,15.36,6.92,5.8,18.84,-5.0
"Feb 08, 2023 - CHA @ WAS",L,108.96,40.27,86.08,46.9,10.88,31.0,35.28,17.54,23.5,75.24,8.77,34.85,43.62,25.38,15.27,7.0,5.81,18.81,-5.23
"Feb 05, 2023 - CHA vs. ORL",L,108.78,40.22,86.33,46.71,10.81,31.0,35.05,17.52,23.41,75.46,8.89,34.59,43.48,25.3,14.96,7.15,5.78,18.74,-5.56
"Feb 03, 2023 - CHA @ DET",L,108.93,40.39,86.21,46.98,10.86,31.07,35.1,17.29,23.39,74.47,8.86,34.46,43.32,25.39,14.96,7.18,5.79,18.89,-5.57
"Feb 02, 2023 - CHA @ CHI",L,109.03,40.38,86.34,46.89,10.79,31.17,34.8,17.48,23.62,74.54,8.83,34.28,43.1,25.28,14.93,7.48,5.66,18.93,-5.59
"Jan 31, 2023 - CHA @ MIL",L,108.67,40.33,86.57,46.73,10.67,31.3,34.31,17.33,23.3,75.16,9.07,34.1,43.17,25.07,14.93,7.43,5.6,18.8,-5.93
"Jan 29, 2023 - CHA vs. MIA",W,108.87,40.39,87.35,46.44,10.68,31.55,34.11,17.42,23.39,75.21,9.35,34.42,43.77,25.13,14.81,7.39,5.61,18.97,-6.03
"Jan 26, 2023 - CHA vs. CHI",W,109.28,40.53,87.22,46.68,10.81,31.81,34.22,17.41,23.34,75.28,9.41,34.47,43.88,25.12,14.94,7.34,5.53,18.94,-5.69
"Jan 24, 2023 - CHA @ PHX",L,109.33,40.48,87.12,46.67,10.7,31.82,33.85,17.67,23.58,75.54,9.3,34.82,44.12,25.09,14.97,7.36,5.52,18.94,-5.06
"Jan 23, 2023 - CHA @ UTA",L,108.97,40.44,87.38,46.49,10.56,31.62,33.56,17.53,23.41,75.44,9.32,34.68,44.0,24.91,14.94,7.44,5.5,19.0,-5.82
"Jan 21, 2023 - CHA @ ATL",W,108.77,40.37,87.31,46.44,10.31,31.17,32.95,17.71,23.71,75.3,9.37,34.57,43.94,24.83,14.94,7.46,5.54,19.11,-6.17
"Jan 18, 2023 - CHA @ HOU",W,109.14,40.5,87.36,46.56,10.39,31.25,33.1,17.75,23.67,75.61,9.28,34.44,43.72,24.92,14.86,7.56,5.44,19.08,-5.89
"Jan 16, 2023 - CHA vs. BOS",L,109.49,40.7,87.59,46.65,10.35,31.38,32.88,17.73,23.7,75.41,9.32,34.22,43.54,24.97,14.73,7.73,5.57,19.11,-5.59
"Jan 14, 2023 - CHA vs. BOS",L,109.71,40.71,87.66,46.62,10.42,31.37,33.12,17.87,23.87,75.44,9.42,33.97,43.39,25.0,14.47,7.71,5.47,19.08,-5.76
"Jan 12, 2023 - CHA @ TOR",L,109.62,40.72,87.67,46.62,10.36,31.26,33.03,17.82,23.74,75.66,9.44,34.03,43.46,24.9,14.38,7.59,5.38,18.87,-6.03
"Jan 10, 2023 - CHA @ TOR",L,109.72,40.73,87.4,46.79,10.43,31.3,33.19,17.85,23.82,75.53,9.43,34.0,43.42,24.95,14.57,7.55,5.38,19.15,-6.12
"Jan 08, 2023 - CHA @ IND",L,109.98,40.88,87.37,46.98,10.54,31.39,33.42,17.68,23.61,75.48,9.34,33.85,43.2,25.15,14.46,7.51,5.34,19.15,-6.27
"Jan 06, 2023 - CHA @ MIL",W,110.0,40.81,87.38,46.89,10.55,31.43,33.42,17.83,23.69,75.8,9.43,33.9,43.33,25.14,14.55,7.52,5.31,19.31,-6.24
"Jan 04, 2023 - CHA vs. MEM",L,110.65,41.09,87.72,47.01,10.77,31.81,33.61,17.7,23.58,75.5,9.51,33.95,43.47,25.3,14.33,7.6,5.26,19.26,-5.42
"Jan 02, 2023 - CHA vs. LAL",L,110.57,41.02,87.86,46.86,10.77,31.95,33.51,17.75,23.59,75.68,9.52,33.95,43.48,25.3,14.27,7.68,5.32,19.34,-5.84
"Dec 31, 2022 - CHA vs. BKN",L,110.67,41.04,87.98,46.82,10.78,31.96,33.53,17.8,23.71,75.53,9.49,34.07,43.56,25.27,14.27,7.69,5.36,19.4,-5.84
"Dec 29, 2022 - CHA vs. OKC",W,110.57,40.98,88.15,46.67,10.78,32.15,33.38,17.83,23.65,75.86,9.59,34.0,43.59,25.33,14.22,7.67,5.28,19.35,-6.09
"Dec 27, 2022 - CHA @ GSW",L,110.79,41.09,88.06,46.84,10.77,32.15,33.34,17.85,23.77,75.64,9.64,34.13,43.77,25.49,14.3,7.68,5.4,19.3,-5.79
"Dec 26, 2022 - CHA @ POR",L,110.67,41.02,88.15,46.72,10.75,32.27,33.19,17.88,23.79,75.65,9.62,34.21,43.83,25.42,14.29,7.65,5.44,19.31,-5.77
"Dec 23, 2022 - CHA @ LAL",W,110.71,41.02,88.45,46.58,10.78,32.35,33.19,17.9,23.82,75.65,9.8,34.06,43.86,25.41,14.27,7.65,5.39,19.35,-5.88
"Dec 21, 2022 - CHA @ LAC",L,111.18,41.24,88.56,46.76,10.88,32.52,33.31,17.82,23.7,75.7,9.82,33.98,43.8,25.5,14.3,7.72,5.38,19.38,-5.68
"Dec 19, 2022 - CHA @ SAC",W,111.06,41.16,88.63,46.63,10.84,32.49,33.22,17.9,23.8,75.7,9.84,33.88,43.73,25.49,14.31,7.86,5.31,19.35,-5.98
"Dec 18, 2022 - CHA @ DEN",L,111.33,41.31,88.75,46.72,10.83,32.46,33.21,17.88,23.79,75.67,9.87,34.1,43.96,25.5,14.31,7.79,5.35,19.46,-5.75
"Dec 16, 2022 - CHA vs. ATL",L,111.4,41.3,88.89,46.65,10.85,32.57,33.18,17.94,23.77,75.96,9.91,34.13,44.04,25.51,14.25,7.77,5.38,19.58,-5.72
"Dec 14, 2022 - CHA vs. DET",L,111.3,41.26,89.06,46.52,10.93,32.76,33.21,17.85,23.69,75.82,10.0,34.02,44.02,25.52,14.22,7.78,5.37,19.69,-5.96
"Dec 11, 2022 - CHA @ PHI",L,111.71,41.36,89.51,46.42,11.04,33.09,33.21,17.95,23.78,75.88,10.13,34.04,44.16,25.44,14.05,7.76,5.38,19.85,-5.98
"Dec 09, 2022 - CHA vs. NYK",L,111.73,41.3,89.57,46.33,11.04,33.04,33.27,18.09,23.89,76.08,10.21,33.96,44.18,25.36,14.09,7.84,5.34,19.93,-6.2
"Dec 07, 2022 - CHA @ BKN",L,111.56,41.23,89.47,46.28,10.95,32.91,33.09,18.16,23.96,76.12,10.25,33.95,44.19,25.19,14.07,7.84,5.35,20.04,-6.42
"Dec 05, 2022 - CHA vs. LAC",L,111.64,41.33,89.45,46.41,10.93,32.76,33.24,18.05,23.95,75.71,10.24,33.88,44.12,25.19,14.02,7.78,5.31,20.0,-6.41
"Dec 03, 2022 - CHA vs. MIL",L,111.73,41.42,89.59,46.43,10.95,32.78,33.28,17.93,23.83,75.52,10.31,33.9,44.2,25.25,13.95,7.78,5.29,19.93,-6.34
"Dec 02, 2022 - CHA vs. WAS",W,111.47,41.3,89.55,46.31,10.85,32.63,33.07,18.02,23.87,75.74,10.28,33.92,44.2,25.08,13.95,7.8,5.27,19.92,-6.38
"Nov 28, 2022 - CHA @ BOS",L,111.56,41.28,89.64,46.24,10.87,32.57,33.2,18.13,23.98,75.82,10.43,33.79,44.21,25.08,13.79,7.77,5.23,19.98,-6.26
"Nov 25, 2022 - CHA vs. MIN",W,111.45,41.29,89.58,46.28,10.87,32.52,33.28,18.0,23.84,75.67,10.47,33.63,44.1,25.13,13.89,7.76,5.18,19.89,-6.73
"Nov 23, 2022 - CHA vs. PHI",W,111.43,41.27,89.57,46.26,10.83,32.4,33.26,18.06,23.97,75.56,10.54,33.73,44.27,25.11,13.95,7.73,5.16,19.86,-6.59
"Nov 20, 2022 - CHA @ WAS",L,111.36,41.31,89.61,46.29,10.75,32.25,33.15,17.98,23.92,75.35,10.55,33.72,44.27,25.11,13.98,7.73,5.09,19.78,-6.39
"Nov 18, 2022 - CHA @ CLE",L,111.22,41.28,89.77,46.17,10.71,32.25,33.02,17.95,23.91,75.26,10.62,33.75,44.37,25.02,13.97,7.69,5.09,19.75,-6.35
"Nov 16, 2022 - CHA vs. IND",L,111.38,41.32,90.08,46.08,10.76,32.42,33.0,17.98,23.91,75.38,10.71,33.79,44.5,25.0,14.0,7.74,5.11,19.95,-6.41
"Nov 14, 2022 - CHA @ ORL",W,111.4,41.34,90.13,46.07,10.78,32.43,33.06,17.94,23.82,75.5,10.76,33.73,44.49,25.06,14.06,7.75,5.09,20.0,-6.49
"Nov 12, 2022 - CHA @ MIA",L,111.41,41.35,90.1,46.1,10.72,32.47,32.86,17.99,23.82,75.68,10.81,33.57,44.38,25.01,14.04,7.85,5.12,20.04,-6.29
"Nov 10, 2022 - CHA @ MIA",L,111.46,41.42,90.1,46.17,10.7,32.45,32.81,17.93,23.71,75.85,10.71,33.57,44.28,25.01,14.01,7.8,5.09,20.06,-6.45
"Nov 09, 2022 - CHA vs. POR",L,111.47,41.44,90.07,46.21,10.74,32.54,32.85,17.84,23.66,75.62,10.67,33.69,44.36,24.99,14.11,7.74,5.04,20.2,-6.43
"Nov 07, 2022 - CHA vs. WAS",L,111.24,41.34,90.08,46.09,10.73,32.65,32.74,17.83,23.66,75.55,10.8,33.52,44.32,24.93,14.07,7.77,5.01,20.23,-6.48
"Nov 05, 2022 - CHA vs. BKN",L,111.08,41.35,90.24,46.02,10.65,32.64,32.5,17.74,23.56,75.46,10.89,33.44,44.33,24.96,14.03,7.78,5.04,20.26,-6.5
"Nov 04, 2022 - CHA @ MEM",L,110.85,41.22,90.18,45.9,10.7,32.77,32.51,17.71,23.55,75.38,10.92,33.49,44.41,24.92,14.04,7.71,5.05,20.27,-6.47
"Nov 02, 2022 - CHA @ CHI",L,110.69,41.11,90.12,45.8,10.66,32.69,32.47,17.81,23.65,75.45,10.93,33.43,44.36,24.88,14.09,7.76,5.08,20.23,-6.8
"Oct 31, 2022 - CHA vs. SAC",L,110.39,41.04,90.15,45.71,10.61,32.68,32.33,17.69,23.55,75.19,10.96,33.44,44.4,24.84,14.13,7.81,5.17,20.15,-6.95
"Oct 29, 2022 - CHA vs. GSW",W,110.36,41.07,90.07,45.78,10.66,32.63,32.54,17.57,23.42,74.96,10.89,33.42,44.32,24.92,14.22,7.86,5.18,20.22,-6.95
"Oct 28, 2022 - CHA @ ORL",L,110.48,41.09,90.22,45.74,10.65,32.61,32.54,17.65,23.52,74.99,10.95,33.51,44.45,25.01,14.17,7.78,5.14,20.14,-6.77
"Oct 26, 2022 - CHA @ NYK",L,110.26,40.99,90.17,45.64,10.65,32.68,32.49,17.63,23.53,74.88,10.94,33.55,44.49,24.96,14.18,7.72,5.13,20.12,-6.94
"Oct 23, 2022 - CHA @ ATL",W,110.52,41.09,90.28,45.69,10.68,32.66,32.61,17.66,23.61,74.78,10.91,33.54,44.46,25.04,14.19,7.73,5.13,20.16,-6.89
"Oct 21, 2022 - CHA vs. NOP",L,110.71,41.16,90.28,45.77,10.69,32.58,32.73,17.7,23.69,74.72,10.95,33.6,44.55,25.07,14.19,7.72,5.14,20.21,-6.59
"Oct 19, 2022 - CHA @ SAS",W,110.73,41.2,90.36,45.77,10.72,32.59,32.8,17.62,23.57,74.77,10.95,33.51,44.46,25.14,14.19,7.74,5.12,20.26,-6.65
