MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Nov 21, 2019 - MIL vs. POR",W,118.12,43.22,90.71,47.74,13.71,38.29,35.9,17.97,24.05,74.16,9.33,42.26,51.59,26.22,15.0,7.1,5.79,19.03,10.29
"Nov 20, 2019 - MIL @ ATL",W,118.44,43.34,90.97,47.73,13.75,38.37,35.92,18.02,24.08,74.27,9.47,42.22,51.69,26.32,14.95,7.1,5.75,19.05,10.25
"Nov 18, 2019 - MIL @ CHI",W,118.72,43.38,90.9,47.82,13.8,38.45,35.98,18.15,24.25,74.31,9.45,42.15,51.6,26.3,15.02,7.08,5.78,19.15,10.22
"Nov 16, 2019 - MIL @ IND",W,118.66,43.3,90.75,47.79,13.82,38.49,35.99,18.25,24.43,74.22,9.43,42.11,51.54,26.26,15.02,7.16,5.84,19.1,10.28
"Nov 14, 2019 - MIL vs. CHI",W,118.39,43.29,90.84,47.75,13.77,38.5,35.86,18.03,24.15,74.17,9.4,42.19,51.6,26.21,15.02,7.15,5.87,19.0,10.42
"Nov 10, 2019 - MIL @ OKC",W,118.48,43.27,90.79,47.74,13.65,38.41,35.58,18.29,24.51,74.14,9.52,42.17,51.7,26.17,15.13,7.17,5.84,19.05,10.4
"Nov 08, 2019 - MIL @ UTA",L,118.52,43.33,90.67,47.88,13.61,38.25,35.64,18.25,24.41,74.37,9.45,42.19,51.64,26.19,15.23,7.2,5.81,19.08,10.27
"Nov 06, 2019 - MIL @ LAC",W,118.23,43.18,90.74,47.7,13.55,38.22,35.52,18.31,24.49,74.36,9.55,42.12,51.68,26.0,15.2,7.22,5.78,19.18,10.06
"Nov 04, 2019 - MIL @ MIN",W,118.39,43.17,90.85,47.62,13.62,38.38,35.54,18.44,24.64,74.43,9.62,42.09,51.71,25.88,15.2,7.21,5.86,19.32,9.98
"Nov 02, 2019 - MIL vs. TOR",W,118.63,43.27,90.88,47.72,13.63,38.39,35.54,18.46,24.72,74.32,9.64,42.15,51.79,25.85,15.22,7.22,5.87,19.33,10.25
"Nov 01, 2019 - MIL @ ORL",W,118.57,43.24,90.85,47.69,13.62,38.38,35.52,18.49,24.72,74.4,9.65,42.13,51.78,25.91,15.18,7.18,5.88,19.37,10.25
"Oct 30, 2019 - MIL @ BOS",L,118.64,43.29,90.88,47.73,13.67,38.51,35.53,18.39,24.62,74.29,9.67,42.2,51.87,25.88,15.16,7.23,5.86,19.36,10.57
"Oct 28, 2019 - MIL vs. CLE",W,118.44,43.21,90.76,47.71,13.67,38.6,35.47,18.34,24.61,74.12,9.6,42.17,51.77,25.81,15.16,7.17,5.83,19.39,10.26
"Oct 26, 2019 - MIL vs. MIA",L,118.59,43.28,90.77,47.78,13.72,38.59,35.6,18.31,24.61,74.02,9.58,42.17,51.75,25.86,15.11,7.2,5.85,19.32,10.35
"Oct 24, 2019 - MIL @ HOU",W,118.69,43.25,90.82,47.72,13.76,38.81,35.54,18.43,24.75,74.06,9.51,42.17,51.68,25.81,15.15,7.21,5.82,19.5,10.14
