MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 05, 2020 - TOR vs. IND",W,112.76,39.19,86.19,45.57,14.48,38.86,37.68,19.9,25.05,79.44,8.52,36.67,45.19,24.1,15.76,8.95,5.05,22.57,5.33
"Feb 02, 2020 - TOR vs. CHI",W,113.05,39.36,86.18,45.77,14.36,38.55,37.67,19.95,25.0,79.8,8.45,36.36,44.82,24.23,15.5,9.09,4.82,22.32,5.14
"Jan 31, 2020 - TOR @ DET",W,113.74,39.7,86.09,46.21,14.43,38.35,38.08,19.91,24.91,79.93,8.61,36.26,44.87,24.39,15.48,8.96,4.83,22.13,6.09
"Jan 30, 2020 - TOR @ CLE",W,113.38,39.88,86.04,46.45,14.21,37.88,37.88,19.42,24.33,79.63,8.54,36.21,44.75,24.46,15.5,8.83,4.92,22.33,6.38
"Jan 28, 2020 - TOR vs. ATL",W,113.44,39.92,85.96,46.54,14.12,37.64,37.87,19.48,24.48,79.44,8.56,35.88,44.44,24.4,15.44,9.0,4.84,22.24,6.36
"Jan 26, 2020 - TOR @ SAS",W,114.08,40.23,86.38,46.65,14.08,37.85,37.57,19.54,24.58,79.38,8.62,36.12,44.73,24.46,15.35,9.04,4.88,22.38,6.73
"Jan 24, 2020 - TOR @ NYK",W,113.93,40.26,86.85,46.46,14.15,38.3,37.37,19.26,24.22,79.4,8.81,36.11,44.93,24.7,15.11,9.11,4.78,22.37,6.63
"Jan 22, 2020 - TOR vs. PHI",W,114.07,40.29,86.64,46.61,14.25,38.18,37.77,19.25,24.18,79.51,8.68,35.75,44.43,24.71,14.82,9.14,4.82,22.29,6.61
"Jan 20, 2020 - TOR @ ATL",W,113.83,40.28,86.62,46.6,14.21,38.0,37.82,19.07,24.07,79.07,8.66,36.07,44.72,24.79,14.72,9.03,4.72,22.17,6.79
"Jan 18, 2020 - TOR @ MIN",W,114.1,40.2,86.8,46.43,14.17,38.13,37.6,19.53,24.7,78.99,8.77,35.97,44.73,24.8,14.7,9.17,4.67,22.27,6.73
"Jan 17, 2020 - TOR vs. WAS",W,114.35,40.42,86.94,46.59,14.13,38.03,37.58,19.39,24.45,79.29,8.71,35.94,44.65,24.81,14.68,9.29,4.81,22.29,6.84
"Jan 15, 2020 - TOR @ OKC",W,115.16,40.78,87.06,46.92,14.38,38.19,38.01,19.22,24.19,79.55,8.66,35.88,44.53,25.12,14.81,9.5,4.72,22.34,7.53
"Jan 12, 2020 - TOR vs. SAS",L,115.61,41.12,87.0,47.35,14.39,37.85,38.54,18.97,23.91,79.36,8.55,35.73,44.27,25.36,14.94,9.61,4.61,22.36,7.58
"Jan 08, 2020 - TOR @ CHA",W,115.26,41.06,87.26,47.16,14.47,38.15,38.45,18.68,23.53,79.43,8.53,35.76,44.29,25.5,14.85,9.53,4.56,22.38,7.32
"Jan 07, 2020 - TOR vs. POR",L,115.17,41.09,87.46,47.09,14.46,38.09,38.46,18.54,23.43,79.16,8.69,35.66,44.34,25.74,14.8,9.46,4.57,22.4,7.17
"Jan 04, 2020 - TOR @ BKN",W,114.72,40.92,87.69,46.79,14.47,38.19,38.38,18.42,23.31,79.01,8.92,35.78,44.69,25.61,14.75,9.33,4.64,22.36,6.92
"Jan 02, 2020 - TOR @ MIA",L,114.89,41.0,87.95,46.75,14.43,38.03,38.44,18.46,23.43,78.8,9.08,35.57,44.65,25.49,14.57,9.35,4.62,22.43,7.24
"Dec 31, 2019 - TOR vs. CLE",W,113.87,40.66,87.97,46.35,14.21,38.13,37.81,18.34,23.26,78.9,9.18,35.55,44.74,25.34,14.47,9.21,4.66,22.16,6.84
"Dec 29, 2019 - TOR vs. OKC",L,113.95,40.64,87.87,46.38,14.28,38.15,37.96,18.38,23.31,78.93,9.21,35.54,44.74,25.44,14.41,9.1,4.72,21.97,7.18
"Dec 28, 2019 - TOR @ BOS",W,113.53,40.5,87.75,46.28,14.3,38.2,37.95,18.23,23.02,79.45,9.18,35.5,44.67,25.32,14.47,9.05,4.65,21.93,6.97
"Dec 25, 2019 - TOR vs. BOS",L,113.51,40.59,87.66,46.43,14.29,38.1,38.02,18.05,22.88,79.09,9.32,35.56,44.88,25.37,14.66,9.02,4.61,22.17,7.2
"Dec 23, 2019 - TOR @ IND",L,113.24,40.52,87.48,46.45,14.14,37.74,37.95,18.05,22.86,79.16,9.26,35.36,44.62,25.17,14.71,9.12,4.67,21.95,6.64
"Dec 22, 2019 - TOR vs. DAL",W,113.28,40.58,87.63,46.44,14.07,37.79,37.7,18.05,22.88,79.06,9.33,35.42,44.74,25.28,14.74,9.05,4.74,21.95,6.37
"Dec 20, 2019 - TOR vs. WAS",W,113.2,40.5,87.77,46.28,13.98,37.7,37.52,18.23,23.07,79.17,9.43,35.45,44.89,25.18,14.68,9.11,4.75,21.93,6.3
"Dec 18, 2019 - TOR @ DET",W,113.4,40.44,87.56,46.33,13.93,37.53,37.57,18.58,23.53,79.13,9.36,35.47,44.82,25.2,14.73,9.04,4.71,22.0,6.24
"Dec 16, 2019 - TOR vs. CLE",W,113.37,40.41,87.63,46.26,13.91,37.48,37.56,18.63,23.54,79.31,9.41,35.46,44.87,25.24,14.67,9.04,4.74,21.96,6.39
"Dec 14, 2019 - TOR vs. BKN",W,113.79,40.66,87.66,46.51,13.96,37.36,37.83,18.51,23.4,79.25,9.34,35.45,44.79,25.36,14.51,9.0,4.68,21.89,6.68
"Dec 11, 2019 - TOR vs. LAC",L,113.71,40.6,87.88,46.35,13.96,37.42,37.77,18.54,23.44,79.27,9.35,35.56,44.92,25.27,14.44,9.02,4.79,21.92,6.71
"Dec 09, 2019 - TOR @ CHI",W,113.27,40.41,87.88,46.13,13.84,37.39,37.45,18.61,23.47,79.44,9.47,35.49,44.96,25.18,14.51,9.04,4.86,21.96,6.16
"Dec 08, 2019 - TOR @ PHI",L,112.86,40.28,87.92,45.96,13.7,37.22,37.18,18.6,23.52,79.24,9.56,35.58,45.14,25.06,14.56,9.02,4.94,21.76,6.06
"Dec 05, 2019 - TOR vs. HOU",L,112.69,40.24,87.92,45.91,13.65,37.14,37.11,18.57,23.45,79.35,9.63,35.45,45.08,24.98,14.63,9.1,4.92,21.76,5.82
"Dec 03, 2019 - TOR vs. MIA",L,112.62,40.19,87.92,45.85,13.62,37.17,36.98,18.62,23.46,79.51,9.67,35.4,45.08,25.02,14.69,9.19,4.92,21.75,5.52
"Dec 01, 2019 - TOR vs. UTA",W,112.57,40.09,87.98,45.72,13.57,37.28,36.77,18.81,23.7,79.53,9.66,35.47,45.13,25.02,14.64,9.11,4.91,21.72,5.21
"Nov 29, 2019 - TOR @ ORL",W,112.89,40.22,88.02,45.84,13.67,37.26,37.07,18.78,23.65,79.56,9.61,35.48,45.09,25.22,14.63,9.2,4.96,21.76,5.48
"Nov 27, 2019 - TOR vs. NYK",W,112.47,40.05,87.95,45.67,13.62,37.27,36.92,18.75,23.73,79.21,9.64,35.47,45.11,25.15,14.62,9.33,4.95,21.73,5.51
"Nov 25, 2019 - TOR vs. PHI",W,112.71,40.16,88.05,45.73,13.75,37.34,37.17,18.64,23.61,79.17,9.77,35.46,45.23,25.16,14.57,9.27,4.93,21.66,5.91
"Nov 23, 2019 - TOR @ ATL",W,112.51,40.12,87.98,45.72,13.7,37.28,37.09,18.56,23.58,78.89,9.74,35.4,45.14,25.19,14.49,9.19,4.93,21.6,5.89
"Nov 20, 2019 - TOR vs. ORL",W,112.62,40.12,87.98,45.72,13.69,37.28,37.06,18.69,23.69,79.03,9.78,35.31,45.09,25.14,14.53,9.12,4.93,21.5,5.84
"Nov 18, 2019 - TOR vs. CHA",W,112.63,40.2,87.97,45.82,13.61,37.1,36.99,18.61,23.61,78.94,9.78,35.34,45.12,25.15,14.51,9.05,4.93,21.49,6.02
"Nov 16, 2019 - TOR @ DAL",L,112.95,40.37,88.12,45.91,13.72,37.2,37.15,18.5,23.47,78.95,9.88,35.37,45.25,25.4,14.45,9.12,4.88,21.55,6.52
"Nov 13, 2019 - TOR @ POR",W,112.77,40.31,88.13,45.84,13.77,37.26,37.22,18.38,23.33,78.86,9.84,35.36,45.2,25.33,14.46,9.08,4.84,21.52,6.28
"Nov 11, 2019 - TOR @ LAC",L,112.79,40.34,88.19,45.84,13.77,37.18,37.33,18.34,23.23,79.11,9.9,35.37,45.27,25.24,14.45,9.0,4.9,21.5,6.31
"Nov 10, 2019 - TOR @ LAL",W,112.4,40.24,88.14,45.75,13.73,37.06,37.32,18.19,23.1,78.8,9.83,35.33,45.16,25.24,14.46,9.0,4.95,21.54,6.05
"Nov 08, 2019 - TOR @ NOP",W,112.41,40.28,88.16,45.79,13.7,37.05,37.25,18.14,23.08,78.64,9.78,35.34,45.12,25.25,14.47,8.95,5.0,21.47,6.09
"Nov 06, 2019 - TOR vs. SAC",W,112.55,40.29,88.23,45.76,13.78,37.14,37.36,18.18,23.09,78.78,9.78,35.46,45.25,25.28,14.51,8.95,4.97,21.51,6.28
"Nov 02, 2019 - TOR @ MIL",L,112.73,40.33,88.08,45.9,13.79,37.02,37.53,18.27,23.18,78.84,9.67,35.45,45.12,25.32,14.5,8.97,4.95,21.48,6.24
"Oct 30, 2019 - TOR vs. DET",W,112.61,40.24,88.01,45.82,13.81,37.0,37.59,18.33,23.21,78.97,9.63,35.45,45.07,25.3,14.49,8.91,4.97,21.49,6.0
"Oct 28, 2019 - TOR vs. ORL",W,112.79,40.4,87.99,46.02,13.79,36.85,37.74,18.21,23.04,79.04,9.53,35.38,44.91,25.37,14.5,8.96,4.93,21.5,6.09
"Oct 26, 2019 - TOR @ CHI",W,112.67,40.29,87.94,45.92,13.74,36.88,37.57,18.35,23.14,79.24,9.48,35.54,45.01,25.28,14.54,8.96,4.88,21.48,6.13
"Oct 25, 2019 - TOR @ BOS",L,112.6,40.26,87.86,45.92,13.76,36.96,37.54,18.33,23.07,79.46,9.49,35.73,45.21,25.3,14.67,8.96,4.99,21.53,6.39
"Oct 22, 2019 - TOR vs. NOP",W,112.51,40.21,87.72,45.94,13.82,36.94,37.72,18.27,22.99,79.5,9.42,35.8,45.23,25.25,14.79,8.86,5.0,21.62,6.21
