MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Jan 14, 2020 - CLE @ LAC",L,110.38,41.79,88.83,47.31,11.83,32.29,36.55,14.96,19.88,75.24,11.58,32.75,44.33,25.75,16.79,6.79,3.17,18.62,-5.75
"Jan 13, 2020 - CLE @ LAL",L,110.08,41.64,88.92,47.09,11.92,32.48,36.6,14.88,19.68,75.7,11.44,32.72,44.16,25.72,16.64,6.72,3.28,18.72,-6.52
"Jan 11, 2020 - CLE @ DEN",W,109.65,41.5,88.77,47.0,11.73,32.19,36.27,14.92,19.85,75.35,11.38,32.62,44.0,25.54,16.77,6.62,3.19,18.85,-7.38
"Jan 09, 2020 - CLE @ DET",W,109.7,41.59,88.78,47.09,11.74,32.37,36.13,14.78,19.59,75.69,11.41,33.0,44.41,25.41,16.7,6.56,3.11,18.85,-6.81
"Jan 07, 2020 - CLE vs. DET",L,109.89,41.82,88.86,47.29,11.5,31.93,35.73,14.75,19.61,75.49,11.36,32.86,44.21,25.36,16.64,6.64,3.18,18.82,-6.46
"Jan 05, 2020 - CLE vs. MIN",L,110.0,41.83,88.72,47.36,11.59,31.9,36.06,14.76,19.48,76.12,11.34,32.93,44.28,25.48,16.66,6.66,3.21,18.83,-6.31
"Jan 04, 2020 - CLE vs. OKC",L,109.77,41.77,88.57,47.37,11.47,31.67,35.92,14.77,19.47,76.21,11.37,32.9,44.27,25.13,16.77,6.63,3.17,18.63,-6.6
"Jan 02, 2020 - CLE vs. CHA",L,109.65,41.68,88.45,47.32,11.55,31.61,36.27,14.74,19.39,76.41,11.29,32.9,44.19,24.94,16.71,6.55,3.06,18.87,-6.87
"Dec 31, 2019 - CLE @ TOR",L,109.53,41.66,88.22,47.42,11.59,31.72,36.29,14.62,19.22,76.48,11.16,32.97,44.12,24.97,16.66,6.53,3.06,18.97,-6.75
"Dec 28, 2019 - CLE @ MIN",W,109.15,41.52,88.18,47.28,11.55,31.91,35.99,14.58,19.12,76.63,11.06,32.97,44.03,24.85,16.61,6.48,3.09,18.97,-7.15
"Dec 27, 2019 - CLE @ BOS",L,108.71,41.24,87.85,47.11,11.32,31.56,35.52,14.91,19.62,76.5,11.15,33.35,44.5,24.5,16.97,6.56,3.12,19.03,-6.76
"Dec 23, 2019 - CLE vs. ATL",W,108.94,41.31,87.77,47.24,11.26,31.31,35.62,15.06,19.89,76.28,11.0,33.31,44.31,24.43,16.8,6.57,3.11,18.97,-6.91
"Dec 20, 2019 - CLE vs. MEM",W,109.28,41.56,88.0,47.38,11.25,31.25,35.69,14.92,19.67,76.48,10.89,33.39,44.28,24.28,16.97,6.61,3.19,18.89,-6.64
"Dec 18, 2019 - CLE vs. CHA",W,109.41,41.51,88.11,47.27,11.41,31.41,35.96,14.97,19.76,76.41,11.03,33.68,44.7,24.32,16.95,6.54,3.38,18.7,-6.27
"Dec 16, 2019 - CLE @ TOR",L,109.16,41.47,87.74,47.45,11.29,31.26,35.72,14.92,19.68,76.41,11.0,33.79,44.79,24.34,17.16,6.55,3.37,18.76,-6.05
"Dec 14, 2019 - CLE @ MIL",L,109.26,41.54,87.79,47.49,11.31,31.36,35.69,14.87,19.62,76.41,10.95,33.69,44.64,24.49,17.0,6.54,3.31,18.67,-6.41
"Dec 12, 2019 - CLE @ SAS",W,109.22,41.52,87.85,47.44,11.4,31.45,35.87,14.78,19.5,76.34,10.97,33.67,44.65,24.55,17.02,6.62,3.3,18.68,-6.67
"Dec 11, 2019 - CLE vs. HOU",L,109.41,41.59,88.05,47.4,11.49,31.78,35.8,14.76,19.51,76.18,10.98,33.8,44.78,24.49,17.07,6.61,3.29,18.76,-6.32
"Dec 09, 2019 - CLE @ BOS",L,109.43,41.69,88.07,47.5,11.52,31.79,35.92,14.52,19.24,75.85,10.93,33.64,44.57,24.6,17.07,6.64,3.31,18.67,-6.31
"Dec 07, 2019 - CLE @ PHI",L,108.93,41.56,88.14,47.32,11.42,31.77,35.61,14.4,19.23,75.19,11.09,33.49,44.58,24.44,17.09,6.67,3.28,18.49,-6.67
"Dec 06, 2019 - CLE vs. ORL",L,108.59,41.43,88.32,47.1,11.36,31.84,35.38,14.36,19.18,75.22,11.09,33.27,44.36,24.34,17.11,6.61,3.2,18.45,-7.59
"Dec 03, 2019 - CLE vs. DET",L,108.11,41.29,88.2,46.99,11.33,31.89,35.25,14.2,18.98,75.11,11.07,33.31,44.38,24.29,17.13,6.67,3.29,18.47,-7.56
"Nov 29, 2019 - CLE vs. MIL",L,107.8,41.22,88.24,46.88,11.26,31.78,35.13,14.11,18.87,75.03,11.09,33.2,44.28,24.11,17.07,6.65,3.35,18.3,-8.11
"Nov 27, 2019 - CLE vs. ORL",L,107.85,41.28,88.23,46.95,11.38,31.83,35.44,13.91,18.68,74.49,11.02,33.19,44.21,24.28,17.02,6.66,3.3,18.38,-8.13
"Nov 25, 2019 - CLE vs. BKN",L,107.77,41.19,88.08,46.92,11.38,31.88,35.38,14.02,18.75,74.74,11.04,33.27,44.31,24.19,17.19,6.62,3.23,18.31,-8.21
"Nov 23, 2019 - CLE vs. POR",W,107.73,41.16,88.2,46.84,11.41,31.88,35.49,14.0,18.78,74.54,11.06,33.27,44.33,24.18,17.08,6.59,3.24,18.22,-8.08
"Nov 22, 2019 - CLE @ DAL",L,107.78,41.08,88.18,46.75,11.38,31.86,35.42,14.24,19.04,74.68,11.02,33.46,44.48,24.08,17.0,6.64,3.22,18.14,-7.8
"Nov 20, 2019 - CLE @ MIA",L,107.65,41.0,88.14,46.68,11.39,31.8,35.54,14.25,19.0,74.94,10.96,33.31,44.27,24.06,16.86,6.57,3.22,18.08,-8.47
"Nov 18, 2019 - CLE @ NYK",L,107.5,40.92,88.12,46.6,11.4,31.92,35.47,14.25,18.94,75.18,10.94,33.13,44.08,23.96,16.9,6.69,3.19,18.17,-8.77
"Nov 17, 2019 - CLE vs. PHI",L,107.45,40.83,87.89,46.61,11.51,32.0,35.69,14.28,19.15,74.77,10.92,33.09,44.02,23.85,16.96,6.6,3.15,18.32,-8.94
"Nov 14, 2019 - CLE vs. MIA",L,107.22,40.7,87.93,46.45,11.41,31.87,35.47,14.41,19.24,75.01,10.93,33.06,43.98,23.67,16.93,6.65,3.19,18.37,-9.13
"Nov 12, 2019 - CLE @ PHI",L,107.04,40.62,87.87,46.37,11.35,31.87,35.28,14.45,19.27,75.12,10.93,33.0,43.93,23.56,16.95,6.78,3.16,18.33,-9.16
"Nov 10, 2019 - CLE @ NYK",W,106.86,40.57,87.84,46.34,11.23,31.68,35.07,14.48,19.29,75.2,10.89,33.05,43.95,23.38,16.89,6.84,3.11,18.23,-9.02
"Nov 08, 2019 - CLE @ WAS",W,106.88,40.49,87.74,46.29,11.18,31.61,34.96,14.72,19.49,75.47,10.86,33.11,43.96,23.32,16.84,6.91,3.09,18.25,-8.49
"Nov 05, 2019 - CLE vs. BOS",L,106.98,40.5,87.78,46.28,11.09,31.53,34.74,14.9,19.66,75.65,10.97,33.07,44.03,23.22,16.78,6.97,3.12,18.22,-8.12
"Nov 03, 2019 - CLE vs. DAL",L,107.08,40.49,87.9,46.21,11.12,31.56,34.82,14.98,19.69,75.91,10.97,33.05,44.02,23.2,16.64,6.9,3.17,18.22,-8.08
"Nov 01, 2019 - CLE @ IND",L,107.15,40.47,88.03,46.12,11.23,31.83,34.86,14.98,19.73,75.78,10.98,32.98,43.97,23.22,16.52,6.93,3.18,18.15,-8.28
"Oct 30, 2019 - CLE vs. CHI",W,106.95,40.33,88.02,45.96,11.23,31.84,34.86,15.07,19.82,75.85,10.85,33.13,43.98,23.16,16.51,6.97,3.15,18.2,-8.26
"Oct 28, 2019 - CLE @ MIL",L,107.11,40.34,87.85,46.07,11.21,31.71,34.97,15.23,20.0,75.93,10.84,33.19,44.03,23.19,16.55,6.9,3.21,18.24,-8.03
"Oct 26, 2019 - CLE vs. IND",W,107.19,40.41,88.05,46.05,11.22,31.83,34.9,15.14,19.87,76.05,10.83,33.27,44.1,23.13,16.48,6.83,3.21,18.3,-8.17
"Oct 23, 2019 - CLE @ ORL",L,107.23,40.41,87.92,46.12,11.22,31.81,34.91,15.2,20.02,75.88,10.84,33.25,44.09,23.12,16.52,6.86,3.27,18.33,-7.88
