MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Jan 10, 2024 - GSW vs. NOP",L,48,105,39,89,43.8,12,39,30.8,15,18,83.3,14,29,43,24,17,4,4,19,-36
"Jan 07, 2024 - GSW vs. TOR",L,48,118,45,100,45.0,14,46,30.4,14,15,93.3,15,28,43,30,11,5,4,11,-15
"Jan 05, 2024 - GSW vs. DET",W,48,113,38,82,46.3,16,38,42.1,21,25,84.0,7,38,45,24,19,3,5,18,4
"Jan 04, 2024 - GSW vs. DEN",L,48,127,49,90,54.4,15,36,41.7,14,16,87.5,9,24,33,35,10,4,3,20,-3
"Jan 02, 2024 - GSW vs. ORL",W,48,121,42,78,53.8,13,35,37.1,24,37,64.9,9,27,36,23,12,9,6,19,6
"Dec 30, 2023 - GSW vs. DAL",L,48,122,47,103,45.6,19,48,39.6,9,13,69.2,16,31,47,32,11,8,3,21,-10
"Dec 28, 2023 - GSW vs. MIA",L,48,102,37,88,42.0,8,33,24.2,20,25,80.0,12,31,43,27,13,4,7,19,-12
"Dec 25, 2023 - GSW @ DEN",L,48,114,40,87,46.0,14,40,35.0,20,23,87.0,9,30,39,23,13,7,3,23,-6
"Dec 23, 2023 - GSW vs. POR",W,48,126,48,83,57.8,10,33,30.3,20,24,83.3,13,36,49,38,18,8,2,14,20
"Dec 22, 2023 - GSW vs. WAS",W,48,129,47,97,48.5,18,45,40.0,17,20,85.0,14,43,57,33,12,5,2,17,11
"Dec 19, 2023 - GSW vs. BOS",W,53,132,50,109,45.9,20,50,40.0,12,14,85.7,18,41,59,29,10,4,5,15,6
"Dec 17, 2023 - GSW @ POR",W,48,118,46,87,52.9,13,38,34.2,13,19,68.4,11,32,43,31,14,10,4,20,4
"Dec 16, 2023 - GSW vs. BKN",W,48,124,44,91,48.4,17,32,53.1,19,20,95.0,13,29,42,29,14,7,5,15,4
"Dec 14, 2023 - GSW @ LAC",L,48,113,40,92,43.5,16,45,35.6,17,19,89.5,16,27,43,22,13,8,2,24,-8
"Dec 12, 2023 - GSW @ PHX",L,48,116,41,92,44.6,16,46,34.8,18,27,66.7,13,38,51,26,15,9,1,28,-3
"Dec 08, 2023 - GSW @ OKC",L,53,136,49,104,47.1,19,48,39.6,19,23,82.6,24,36,60,29,29,3,2,28,-2
"Dec 06, 2023 - GSW vs. POR",W,48,110,36,86,41.9,10,34,29.4,28,33,84.8,15,35,50,20,17,4,3,19,4
"Dec 02, 2023 - GSW @ LAC",L,48,112,38,86,44.2,17,43,39.5,19,24,79.2,6,36,42,31,15,5,4,15,-1
"Nov 30, 2023 - GSW vs. LAC",W,48,120,41,82,50.0,15,39,38.5,23,31,74.2,10,37,47,30,9,3,4,18,6
"Nov 28, 2023 - GSW @ SAC",L,48,123,40,83,48.2,17,41,41.5,26,30,86.7,9,43,52,25,20,6,6,31,-1
"Nov 24, 2023 - GSW vs. SAS",W,48,118,40,81,49.4,19,42,45.2,19,24,79.2,7,34,41,35,24,7,2,21,6
"Nov 22, 2023 - GSW @ PHX",L,48,115,43,90,47.8,10,32,31.3,19,29,65.5,11,32,43,29,16,10,3,34,-8
"Nov 20, 2023 - GSW vs. HOU",W,48,121,36,77,46.8,21,43,48.8,28,33,84.8,8,35,43,26,8,3,1,21,5
"Nov 18, 2023 - GSW vs. OKC",L,53,123,44,97,45.4,18,46,39.1,17,21,81.0,14,35,49,33,16,6,4,18,-7
"Nov 16, 2023 - GSW vs. OKC",L,48,109,40,98,40.8,14,41,34.1,15,19,78.9,20,29,49,27,16,5,4,19,-19
"Nov 14, 2023 - GSW vs. MIN",L,48,101,37,88,42.0,13,39,33.3,14,16,87.5,13,33,46,28,20,11,2,22,-3
"Nov 12, 2023 - GSW vs. MIN",L,48,110,37,96,38.5,12,43,27.9,24,28,85.7,19,32,51,24,14,9,0,28,-6
"Nov 11, 2023 - GSW vs. CLE",L,48,110,37,90,41.1,13,38,34.2,23,30,76.7,15,40,55,26,20,5,3,29,-8
"Nov 08, 2023 - GSW @ DEN",L,48,105,37,86,43.0,11,35,31.4,20,26,76.9,11,38,49,21,9,5,0,20,-3
"Nov 06, 2023 - GSW @ DET",W,48,120,46,97,47.4,12,41,29.3,16,21,76.2,17,27,44,26,11,8,4,14,11
"Nov 05, 2023 - GSW @ CLE",L,48,104,34,94,36.2,16,41,39.0,20,30,66.7,17,27,44,26,13,10,4,18,-11
"Nov 03, 2023 - GSW @ OKC",W,48,141,49,92,53.3,18,40,45.0,25,30,83.3,13,25,38,36,15,9,2,25,2
"Nov 01, 2023 - GSW vs. SAC",W,48,102,39,81,48.1,11,31,35.5,13,15,86.7,7,29,36,32,18,5,6,17,1
"Oct 30, 2023 - GSW @ NOP",W,48,130,51,98,52.0,15,41,36.6,13,20,65.0,21,43,64,28,15,6,7,21,28
"Oct 29, 2023 - GSW @ HOU",W,48,106,35,81,43.2,18,45,40.0,18,23,78.3,8,41,49,27,14,6,6,18,11
"Oct 27, 2023 - GSW @ SAC",W,48,122,48,87,55.2,14,32,43.8,12,14,85.7,7,32,39,32,19,14,3,24,8
"Oct 24, 2023 - GSW vs. PHX",L,48,104,36,101,35.6,10,43,23.3,22,28,78.6,18,31,49,19,11,11,6,23,-4
