MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Mar 05, 2024 - DAL vs. IND",L,48,120,45,93,48.4,13,39,33.3,17,21,81.0,9,32,41,23,9,5,6,23,-17
"Mar 03, 2024 - DAL vs. PHI",L,48,116,40,86,46.5,16,41,39.0,20,23,87.0,12,33,45,20,17,6,2,18,-4
"Mar 01, 2024 - DAL @ BOS",L,48,110,44,94,46.8,9,34,26.5,13,18,72.2,10,32,42,20,8,4,4,12,-28
"Feb 28, 2024 - DAL @ TOR",W,48,136,52,96,54.2,15,43,34.9,17,21,81.0,11,39,50,32,16,7,10,20,11
"Feb 27, 2024 - DAL @ CLE",L,48,119,48,91,52.7,14,33,42.4,9,15,60.0,5,31,36,23,5,11,6,12,-2
"Feb 25, 2024 - DAL @ IND",L,48,111,41,87,47.1,14,31,45.2,15,21,71.4,8,30,38,15,16,9,4,13,-22
"Feb 22, 2024 - DAL vs. PHX",W,48,123,43,90,47.8,19,44,43.2,18,21,85.7,10,29,39,24,10,10,5,21,10
"Feb 14, 2024 - DAL vs. SAS",W,48,116,49,92,53.3,11,30,36.7,7,10,70.0,8,47,55,28,16,6,10,14,23
"Feb 12, 2024 - DAL vs. WAS",W,48,112,43,96,44.8,9,36,25.0,17,26,65.4,12,44,56,27,16,7,12,18,8
"Feb 10, 2024 - DAL vs. OKC",W,48,146,53,91,58.2,15,38,39.5,25,33,75.8,11,43,54,30,12,8,3,23,35
"Feb 08, 2024 - DAL @ NYK",W,48,122,43,82,52.4,18,42,42.9,18,23,78.3,6,34,40,30,9,7,6,13,14
"Feb 06, 2024 - DAL @ BKN",W,48,119,46,91,50.5,19,43,44.2,8,13,61.5,6,39,45,25,11,7,3,12,12
"Feb 05, 2024 - DAL @ PHI",W,48,118,42,87,48.3,17,43,39.5,17,23,73.9,8,36,44,28,10,6,4,16,16
"Feb 03, 2024 - DAL vs. MIL",L,48,117,40,81,49.4,16,39,41.0,21,23,91.3,8,34,42,22,21,9,1,19,-12
"Jan 31, 2024 - DAL @ MIN",L,48,87,31,76,40.8,6,29,20.7,19,26,73.1,9,22,31,18,17,4,4,24,-34
"Jan 29, 2024 - DAL vs. ORL",W,48,131,43,69,62.3,13,27,48.1,32,43,74.4,3,32,35,27,15,6,2,24,2
"Jan 27, 2024 - DAL vs. SAC",L,48,115,43,98,43.9,16,46,34.8,13,18,72.2,13,30,43,35,10,7,2,24,-5
"Jan 26, 2024 - DAL @ ATL",W,48,148,51,85,60.0,19,35,54.3,27,32,84.4,6,31,37,28,13,3,5,25,5
"Jan 24, 2024 - DAL vs. PHX",L,48,109,41,89,46.1,17,43,39.5,10,18,55.6,10,23,33,25,14,4,3,16,-23
"Jan 22, 2024 - DAL vs. BOS",L,48,110,43,97,44.3,14,40,35.0,10,14,71.4,10,38,48,24,10,4,4,20,-9
"Jan 17, 2024 - DAL @ LAL",L,48,110,42,91,46.2,11,40,27.5,15,18,83.3,11,32,43,26,15,4,5,19,-17
"Jan 15, 2024 - DAL vs. NOP",W,48,125,39,85,45.9,18,43,41.9,29,35,82.9,13,29,42,24,12,4,6,29,5
"Jan 13, 2024 - DAL vs. NOP",L,48,108,37,82,45.1,15,41,36.6,19,20,95.0,9,25,34,23,12,6,1,25,-10
"Jan 11, 2024 - DAL vs. NYK",W,48,128,44,88,50.0,17,41,41.5,23,30,76.7,11,27,38,27,10,6,2,19,4
"Jan 09, 2024 - DAL vs. MEM",L,48,103,36,82,43.9,9,27,33.3,22,27,81.5,8,25,33,20,13,9,4,17,-17
"Jan 07, 2024 - DAL vs. MIN",W,48,115,43,95,45.3,15,40,37.5,14,20,70.0,15,29,44,20,11,7,8,19,7
"Jan 05, 2024 - DAL vs. POR",W,48,139,56,96,58.3,17,38,44.7,10,15,66.7,10,42,52,35,17,11,8,21,36
"Jan 03, 2024 - DAL vs. POR",W,48,126,42,84,50.0,13,30,43.3,29,41,70.7,7,36,43,25,12,12,7,18,29
"Jan 01, 2024 - DAL @ UTA",L,48,90,37,93,39.8,11,40,27.5,5,10,50.0,8,33,41,28,16,6,5,15,-37
"Dec 30, 2023 - DAL @ GSW",W,48,132,49,88,55.7,16,40,40.0,18,22,81.8,6,37,43,25,9,5,2,14,10
"Dec 28, 2023 - DAL @ MIN",L,48,110,40,90,44.4,14,33,42.4,16,19,84.2,13,26,39,29,18,9,3,27,-8
"Dec 27, 2023 - DAL vs. CLE",L,48,110,39,88,44.3,10,37,27.0,22,26,84.6,7,30,37,21,10,12,7,21,-3
"Dec 25, 2023 - DAL @ PHX",W,48,128,45,84,53.6,16,44,36.4,22,30,73.3,8,30,38,28,11,7,6,20,14
"Dec 23, 2023 - DAL vs. SAS",W,48,144,52,100,52.0,23,45,51.1,17,21,81.0,11,41,52,26,13,7,6,18,25
"Dec 22, 2023 - DAL @ HOU",L,48,96,35,101,34.7,7,40,17.5,19,26,73.1,14,33,47,18,12,10,1,17,-26
"Dec 20, 2023 - DAL vs. LAC",L,48,111,39,91,42.9,14,43,32.6,19,27,70.4,13,23,36,23,8,8,3,19,-9
"Dec 18, 2023 - DAL @ DEN",L,48,104,41,92,44.6,13,38,34.2,9,19,47.4,15,28,43,19,11,2,0,20,-26
"Dec 16, 2023 - DAL @ POR",W,48,131,48,97,49.5,16,47,34.0,19,21,90.5,11,36,47,27,13,7,2,17,11
"Dec 14, 2023 - DAL vs. MIN",L,48,101,39,83,47.0,7,32,21.9,16,18,88.9,4,30,34,21,16,6,2,19,-18
"Dec 12, 2023 - DAL vs. LAL",W,48,127,44,89,49.4,21,43,48.8,18,21,85.7,12,24,36,28,10,7,5,17,2
"Dec 11, 2023 - DAL @ MEM",W,48,120,43,86,50.0,17,40,42.5,17,19,89.5,10,33,43,27,17,8,9,17,7
"Dec 08, 2023 - DAL @ POR",W,48,125,47,91,51.6,12,39,30.8,19,22,86.4,9,33,42,26,15,8,5,23,13
"Dec 06, 2023 - DAL vs. UTA",W,48,147,56,101,55.4,22,49,44.9,13,19,68.4,11,36,47,37,8,11,5,14,50
"Dec 02, 2023 - DAL vs. OKC",L,48,120,39,87,44.8,19,52,36.5,23,35,65.7,15,32,47,26,16,5,12,21,-6
"Dec 01, 2023 - DAL vs. MEM",L,48,94,34,92,37.0,12,39,30.8,14,21,66.7,13,29,42,27,12,9,5,13,-14
"Nov 28, 2023 - DAL vs. HOU",W,48,121,42,89,47.2,12,34,35.3,25,29,86.2,9,29,38,25,7,5,4,25,6
"Nov 25, 2023 - DAL @ LAC",L,48,88,34,91,37.4,9,38,23.7,11,14,78.6,10,27,37,17,9,6,5,24,-19
"Nov 22, 2023 - DAL @ LAL",W,48,104,38,96,39.6,16,50,32.0,12,16,75.0,11,37,48,21,4,5,4,18,3
"Nov 19, 2023 - DAL vs. SAC",L,48,113,41,88,46.6,12,34,35.3,19,26,73.1,11,29,40,23,10,8,2,15,-16
"Nov 18, 2023 - DAL @ MIL",L,48,125,51,103,49.5,16,47,34.0,7,10,70.0,11,38,49,27,12,1,2,16,-7
"Nov 15, 2023 - DAL @ WAS",W,48,130,48,92,52.2,17,42,40.5,17,29,58.6,9,37,46,32,10,6,4,16,13
"Nov 14, 2023 - DAL @ NOP",L,48,110,38,90,42.2,14,42,33.3,20,26,76.9,16,29,45,25,20,4,3,16,-21
"Nov 12, 2023 - DAL @ NOP",W,48,136,50,102,49.0,20,53,37.7,16,21,76.2,8,34,42,29,6,7,6,19,12
"Nov 10, 2023 - DAL vs. LAC",W,48,144,51,98,52.0,19,42,45.2,23,26,88.5,15,26,41,30,9,7,1,23,18
"Nov 08, 2023 - DAL vs. TOR",L,48,116,40,84,47.6,17,41,41.5,19,31,61.3,6,32,38,25,16,4,6,21,-11
"Nov 06, 2023 - DAL @ ORL",W,48,117,41,82,50.0,15,40,37.5,20,28,71.4,5,26,31,21,15,9,6,20,15
"Nov 05, 2023 - DAL vs. CHA",W,48,124,43,91,47.3,14,42,33.3,24,32,75.0,9,38,47,31,11,3,6,19,6
"Nov 03, 2023 - DAL @ DEN",L,48,114,41,86,47.7,17,42,40.5,15,17,88.2,10,24,34,27,15,12,6,19,-11
"Nov 01, 2023 - DAL vs. CHI",W,48,114,37,81,45.7,20,48,41.7,20,28,71.4,13,32,45,23,15,7,2,11,9
"Oct 30, 2023 - DAL @ MEM",W,48,125,42,84,50.0,23,47,48.9,18,24,75.0,6,42,48,24,15,4,7,17,15
"Oct 27, 2023 - DAL vs. BKN",W,48,125,44,91,48.4,15,36,41.7,22,28,78.6,8,32,40,20,9,5,2,15,5
"Oct 25, 2023 - DAL @ SAS",W,48,126,47,99,47.5,15,47,31.9,17,23,73.9,13,35,48,24,12,6,3,20,7
