Date,Home,Away,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 13, 2024",PHX,SAC,W,48,130,44,85,51.8,13,31,41.9,29,36,80.6,7,32,39,29,12,11,6,16,5
"Feb 10, 2024",GSW,PHX,L,48,112,43,94,45.7,11,34,32.4,15,16,93.8,9,33,42,28,14,9,8,13,-1
"Feb 08, 2024",PHX,UTA,W,48,129,52,88,59.1,14,29,48.3,11,16,68.8,5,32,37,37,12,10,7,22,14
"Feb 06, 2024",PHX,MIL,W,48,114,44,87,50.6,8,28,28.6,18,27,66.7,8,41,49,17,14,8,5,19,8
"Feb 04, 2024",WAS,PHX,W,48,140,54,88,61.4,11,25,44.0,21,26,80.8,9,33,42,33,18,13,6,12,28
"Feb 02, 2024",ATL,PHX,L,48,120,47,88,53.4,14,37,37.8,12,14,85.7,8,30,38,31,17,6,5,17,-9
"Jan 31, 2024",BKN,PHX,W,48,136,49,79,62.0,14,28,50.0,24,32,75.0,9,33,42,35,16,5,6,12,16
"Jan 29, 2024",MIA,PHX,W,48,118,46,94,48.9,14,40,35.0,12,17,70.6,10,37,47,30,8,8,8,16,13
"Jan 28, 2024",ORL,PHX,L,48,98,41,73,56.2,4,14,28.6,12,21,57.1,6,33,39,19,23,4,5,19,-15
"Jan 26, 2024",IND,PHX,L,48,131,51,89,57.3,13,30,43.3,16,18,88.9,7,31,38,24,20,8,5,17,-2
"Jan 24, 2024",DAL,PHX,W,48,132,51,85,60.0,14,34,41.2,16,22,72.7,11,38,49,30,16,10,4,20,23
"Jan 22, 2024",PHX,CHI,W,48,115,44,85,51.8,14,34,41.2,13,17,76.5,5,34,39,32,7,5,5,13,2
"Jan 21, 2024",PHX,IND,W,48,117,47,82,57.3,8,25,32.0,15,18,83.3,6,38,44,25,17,7,5,24,7
"Jan 19, 2024",NOP,PHX,W,48,123,46,93,49.5,15,41,36.6,16,21,76.2,7,41,48,32,10,7,3,17,14
"Jan 16, 2024",PHX,SAC,W,48,119,42,85,49.4,17,37,45.9,18,20,90.0,8,38,46,32,20,7,6,15,2
"Jan 14, 2024",POR,PHX,W,48,127,46,76,60.5,13,28,46.4,22,27,81.5,7,34,41,27,14,7,5,20,11
"Jan 11, 2024",LAL,PHX,W,48,127,46,93,49.5,14,39,35.9,21,23,91.3,13,33,46,23,13,12,3,16,18
"Jan 08, 2024",LAC,PHX,L,48,111,38,77,49.4,10,30,33.3,25,29,86.2,5,20,25,17,14,6,4,20,-27
"Jan 07, 2024",PHX,MEM,L,48,115,46,102,45.1,8,28,28.6,15,22,68.2,16,34,50,29,12,5,6,27,-6
"Jan 05, 2024",PHX,MIA,W,48,113,44,87,50.6,14,35,40.0,11,17,64.7,9,35,44,30,11,13,5,18,16
"Jan 03, 2024",PHX,LAC,L,48,122,42,79,53.2,15,35,42.9,23,26,88.5,10,22,32,23,17,9,2,23,-9
"Jan 01, 2024",PHX,POR,W,48,109,38,80,47.5,11,29,37.9,22,33,66.7,9,38,47,24,16,10,5,20,21
"Dec 31, 2023",PHX,ORL,W,48,112,44,88,50.0,8,27,29.6,16,19,84.2,6,29,35,21,6,11,4,17,5
"Dec 29, 2023",PHX,CHA,W,48,133,46,74,62.2,18,30,60.0,23,24,95.8,6,33,39,34,15,3,11,14,14
"Dec 27, 2023",HOU,PHX,W,48,129,47,82,57.3,14,33,42.4,21,26,80.8,8,36,44,28,19,4,11,17,16
