Date,Home,Away,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 13, 2024",LAL,DET,L,48,111,45,108,41.7,8,28,28.6,13,17,76.5,17,33,50,30,10,8,2,24,-14
"Feb 10, 2024",LAC,DET,L,48,106,45,102,44.1,9,30,30.0,7,7,100,14,43,57,27,14,7,2,19,-6
"Feb 08, 2024",POR,DET,W,53,128,45,93,48.4,16,27,59.3,22,31,71.0,16,29,45,26,17,3,7,23,6
"Feb 07, 2024",SAC,DET,W,48,133,47,84,56.0,17,31,54.8,22,22,100,6,42,48,32,13,2,2,21,13
"Feb 04, 2024",DET,ORL,L,48,99,36,80,45.0,8,31,25.8,19,22,86.4,9,27,36,22,15,6,5,18,-12
"Feb 02, 2024",DET,LAC,L,48,125,45,89,50.6,17,40,42.5,18,24,75.0,13,25,38,28,17,5,3,18,-11
"Jan 31, 2024",CLE,DET,L,48,121,45,81,55.6,16,31,51.6,15,19,78.9,7,28,35,27,19,8,3,17,-7
"Jan 28, 2024",DET,OKC,W,48,120,47,95,49.5,11,26,42.3,15,19,78.9,15,38,53,27,9,6,2,11,16
"Jan 27, 2024",DET,WAS,L,48,104,37,85,43.5,9,32,28.1,21,27,77.8,11,34,45,22,17,2,8,20,-14
"Jan 24, 2024",DET,CHA,W,48,113,43,86,50.0,15,38,39.5,12,20,60.0,5,39,44,26,11,4,0,17,7
"Jan 22, 2024",DET,MIL,L,48,113,40,89,44.9,10,30,33.3,23,29,79.3,6,36,42,25,10,4,9,25,-9
"Jan 20, 2024",DET,MIL,L,48,135,44,94,46.8,21,37,56.8,26,32,81.3,9,31,40,30,9,6,2,30,-6
"Jan 17, 2024",DET,MIN,L,48,117,46,89,51.7,12,31,38.7,13,19,68.4,8,32,40,30,12,4,7,18,-7
"Jan 15, 2024",WAS,DET,W,48,129,50,90,55.6,12,31,38.7,17,23,73.9,12,40,52,30,16,4,10,13,12
"Jan 12, 2024",DET,HOU,L,48,110,44,88,50.0,12,35,34.3,10,16,62.5,11,35,46,32,15,6,9,21,-2
"Jan 10, 2024",DET,SAS,L,48,108,44,96,45.8,10,32,31.3,10,13,76.9,9,34,43,33,10,4,3,19,-22
"Jan 09, 2024",DET,SAC,L,48,110,40,85,47.1,14,37,37.8,16,21,76.2,13,27,40,27,21,12,2,19,-21
"Jan 07, 2024",DEN,DET,L,48,114,42,89,47.2,9,24,37.5,21,30,70.0,13,24,37,28,12,6,0,20,-17
"Jan 05, 2024",GSW,DET,L,48,109,44,98,44.9,13,44,29.5,8,10,80.0,10,30,40,25,11,8,9,23,-4
"Jan 03, 2024",UTA,DET,L,53,148,56,105,53.3,19,41,46.3,17,22,77.3,16,32,48,33,17,5,3,27,-6
"Jan 01, 2024",HOU,DET,L,48,113,40,83,48.2,13,29,44.8,20,27,74.1,10,27,37,27,18,3,4,21,-23
"Dec 30, 2023",DET,TOR,W,48,129,41,82,50.0,12,28,42.9,35,40,87.5,6,35,41,29,12,4,4,22,2
"Dec 28, 2023",BOS,DET,L,53,122,48,101,47.5,14,43,32.6,12,19,63.2,19,38,57,27,19,7,4,21,-6
"Dec 26, 2023",DET,BKN,L,48,112,40,90,44.4,9,25,36.0,23,32,71.9,16,36,52,20,14,6,4,27,-6
"Dec 23, 2023",BKN,DET,L,48,115,39,79,49.4,15,35,42.9,22,29,75.9,6,30,36,26,14,5,3,25,-11
"Dec 21, 2023",DET,UTA,L,48,111,43,86,50.0,9,31,29.0,16,19,84.2,12,29,41,24,21,6,9,19,-8
"Dec 18, 2023",ATL,DET,L,48,124,48,94,51.1,9,22,40.9,19,27,70.4,12,24,36,23,13,7,3,26,-6
"Dec 16, 2023",MIL,DET,L,48,114,43,96,44.8,6,28,21.4,22,26,84.6,10,26,36,25,8,10,4,23,-32
"Dec 15, 2023",PHI,DET,L,48,92,35,81,43.2,4,21,19.0,18,23,78.3,7,35,42,19,21,3,7,25,-32
"Dec 13, 2023",DET,PHI,L,48,111,39,88,44.3,10,33,30.3,23,30,76.7,6,29,35,24,10,6,3,22,-18
"Dec 11, 2023",DET,IND,L,48,123,45,81,55.6,10,29,34.5,23,30,76.7,6,24,30,26,15,11,4,18,-8
"Dec 08, 2023",ORL,DET,L,48,91,34,81,42.0,6,30,20.0,17,24,70.8,8,30,38,17,16,3,2,17,-32
"Dec 06, 2023",DET,MEM,L,48,102,41,91,45.1,11,35,31.4,9,9,100,8,34,42,30,17,9,6,17,-14
"Dec 02, 2023",DET,CLE,L,48,101,39,83,47.0,8,30,26.7,15,23,65.2,10,39,49,24,16,9,3,20,-9
"Nov 30, 2023",NYK,DET,L,48,112,43,81,53.1,15,35,42.9,11,17,64.7,8,34,42,22,20,4,3,25,-6
"Nov 29, 2023",DET,LAL,L,48,107,40,97,41.2,15,36,41.7,12,14,85.7,10,29,39,28,14,8,3,31,-26
"Nov 27, 2023",DET,WAS,L,48,107,43,102,42.2,8,38,21.1,13,19,68.4,18,31,49,29,17,7,11,22,-19
"Nov 24, 2023",IND,DET,L,48,113,43,90,47.8,7,18,38.9,20,24,83.3,14,29,43,22,14,6,11,18,-23
"Nov 20, 2023",DET,DEN,L,48,103,36,81,44.4,7,21,33.3,24,26,92.3,11,32,43,21,18,7,5,24,-4
"Nov 19, 2023",TOR,DET,L,48,113,39,83,47.0,9,26,34.6,26,35,74.3,7,34,41,25,17,3,3,23,-29
"Nov 17, 2023",CLE,DET,L,48,100,39,91,42.9,9,35,25.7,13,15,86.7,18,33,51,20,17,8,6,19,-8
"Nov 14, 2023",DET,ATL,L,48,120,47,90,52.2,10,29,34.5,16,23,69.6,14,28,42,36,17,9,6,20,-6
"Nov 12, 2023",CHI,DET,L,48,108,38,88,43.2,11,32,34.4,21,26,80.8,16,33,49,26,16,4,6,19,-11
"Nov 10, 2023",DET,PHI,L,48,106,40,86,46.5,8,28,28.6,18,22,81.8,11,37,48,28,17,3,5,26,-8
"Nov 08, 2023",MIL,DET,L,48,118,48,98,49.0,7,29,24.1,15,16,93.8,11,42,53,28,19,2,5,24,-2
"Nov 06, 2023",DET,GSW,L,48,109,38,80,47.5,13,30,43.3,20,21,95.2,7,32,39,23,16,8,2,20,-11
"Nov 05, 2023",DET,PHX,L,48,106,43,87,49.4,8,23,34.8,12,14,85.7,10,23,33,25,16,7,6,23,-14
"Nov 02, 2023",NOP,DET,L,48,116,41,94,43.6,13,38,34.2,21,26,80.8,19,29,48,30,16,4,5,31,-9
"Nov 01, 2023",DET,POR,L,48,101,40,90,44.4,11,29,37.9,10,11,90.9,6,32,38,24,18,12,4,31,-9
"Oct 30, 2023",OKC,DET,L,48,112,39,91,42.9,15,28,53.6,19,24,79.2,13,28,41,31,17,6,5,25,-12
"Oct 28, 2023",DET,CHI,W,48,118,45,86,52.3,12,28,42.9,16,20,80.0,15,38,53,29,17,4,4,18,16
"Oct 27, 2023",CHA,DET,W,48,111,40,88,45.5,10,30,33.3,21,25,84.0,12,41,53,28,24,7,6,29,12
"Oct 25, 2023",MIA,DET,L,48,102,41,92,44.6,11,32,34.4,9,15,60.0,17,39,56,28,17,3,13,23,-1
