Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 13, 2024",BKN,BOS,A,48,110,39,79,49.4,15,33,45.5,17,26,65.4,7,30,37,28,12,6,3,21,-8
"Feb 10, 2024",BKN,SAS,H,48,123,49,87,56.3,17,34,50.0,8,11,72.7,9,32,41,31,12,8,7,23,20
"Feb 08, 2024",BKN,CLE,A,48,95,37,93,39.8,10,25,40.0,11,14,78.6,12,22,34,22,12,9,3,17,-23
"Feb 06, 2024",BKN,DAL,A,48,107,41,91,45.1,12,33,36.4,13,15,86.7,8,35,43,33,10,6,5,13,-12
"Feb 05, 2024",BKN,GSW,A,48,98,34,89,38.2,13,42,31.0,17,22,77.3,11,27,38,23,10,7,12,23,-11
"Feb 03, 2024",PHI,BKN,A,48,136,49,95,51.6,20,51,39.2,18,23,78.3,13,40,53,35,12,3,5,20,15
"Jan 31, 2024",BKN,PHX,A,48,120,47,94,50.0,16,39,41.0,10,13,76.9,8,19,27,28,11,11,1,24,-16
"Jan 29, 2024",BKN,UTA,H,48,147,54,105,51.4,21,45,46.7,18,19,94.7,16,34,50,41,9,12,9,24,33
"Jan 27, 2024",BKN,HOU,H,48,106,36,74,48.6,12,34,35.3,22,37,59.5,2,38,40,24,19,11,6,22,2
"Jan 25, 2024",BKN,MIN,A,48,94,35,77,45.5,10,33,30.3,14,16,87.5,5,27,32,22,15,7,3,15,-2
"Jan 23, 2024",BKN,NYK,A,48,103,42,95,44.2,15,42,35.7,4,5,80.0,13,27,40,29,13,7,5,19,-5
"Jan 21, 2024",LAC,BKN,H,48,114,44,90,48.9,14,39,35.9,12,16,75.0,6,30,36,29,13,6,5,21,-11
