Date,Home,Away,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 02, 2024",MIN,ORL,L,48,106,38,82,46.3,12,38,31.6,18,20,90.0,6,32,38,24,17,8,5,20,-2
"Jan 31, 2024",MIN,DAL,W,48,121,45,80,56.3,13,30,43.3,18,30,60.0,9,36,45,31,10,6,4,24,34
"Jan 29, 2024",OKC,MIN,W,48,107,40,83,48.2,14,29,48.3,13,15,86.7,9,36,45,21,13,7,2,19,6
"Jan 27, 2024",SAS,MIN,L,48,112,45,79,57.0,14,26,53.8,8,15,53.3,7,25,32,30,13,9,6,13,-1
"Jan 25, 2024",BKN,MIN,W,48,96,37,75,49.3,10,21,47.6,12,16,75.0,5,33,38,24,17,6,4,17,2
"Jan 24, 2024",WAS,MIN,W,48,118,42,100,42.0,9,32,28.1,25,29,86.2,15,33,48,26,7,8,7,22,11
"Jan 22, 2024",MIN,CHA,L,48,125,44,84,52.4,18,41,43.9,19,25,76.0,6,30,36,34,13,4,1,15,-3
"Jan 20, 2024",MIN,OKC,L,48,97,31,75,41.3,14,37,37.8,21,29,72.4,9,41,50,22,21,4,7,26,-5
"Jan 18, 2024",MIN,MEM,W,48,118,45,82,54.9,12,28,42.9,16,21,76.2,6,33,39,30,15,8,9,13,15
"Jan 17, 2024",DET,MIN,W,48,124,47,93,50.5,15,30,50.0,15,21,71.4,9,33,42,32,11,7,5,14,7
"Jan 14, 2024",MIN,LAC,W,48,109,38,67,56.7,13,26,50.0,20,31,64.5,6,35,41,25,19,8,5,23,4
"Jan 12, 2024",MIN,POR,W,48,116,44,80,55.0,11,31,35.5,17,24,70.8,8,37,45,35,16,14,5,23,23
"Jan 10, 2024",BOS,MIN,L,53,120,44,95,46.3,14,34,41.2,18,20,90.0,8,39,47,22,9,4,6,27,-7
"Jan 09, 2024",ORL,MIN,W,48,113,43,80,53.8,12,30,40.0,15,19,78.9,5,43,48,34,18,8,4,18,21
"Jan 07, 2024",DAL,MIN,L,48,108,41,94,43.6,13,41,31.7,13,21,61.9,18,33,51,22,13,6,4,22,-7
"Jan 05, 2024",HOU,MIN,W,48,122,46,88,52.3,14,33,42.4,16,20,80.0,9,43,52,31,14,12,7,18,27
"Jan 03, 2024",MIN,NOP,L,48,106,37,82,45.1,10,31,32.3,22,27,81.5,8,20,28,26,13,7,6,13,-11
"Jan 01, 2024",NYK,MIN,L,48,106,36,76,47.4,11,28,39.3,23,29,79.3,4,30,34,19,14,6,4,22,-6
"Dec 30, 2023",MIN,LAL,W,48,108,38,76,50.0,12,34,35.3,20,24,83.3,7,38,45,24,19,8,8,26,2
"Dec 28, 2023",MIN,DAL,W,48,118,38,74,51.4,17,33,51.5,25,34,73.5,6,32,38,23,22,9,10,21,8
"Dec 26, 2023",OKC,MIN,L,48,106,34,73,46.6,12,27,44.4,26,32,81.3,8,26,34,22,24,8,1,16,-23
"Dec 23, 2023",SAC,MIN,W,48,110,44,87,50.6,10,33,30.3,12,14,85.7,7,36,43,31,12,9,5,18,12
"Dec 21, 2023",MIN,LAL,W,48,118,42,87,48.3,14,36,38.9,20,25,80.0,9,31,40,32,14,13,7,19,7
"Dec 20, 2023",PHI,MIN,L,48,113,42,82,51.2,9,25,36.0,20,24,83.3,9,30,39,22,19,4,2,22,-14
"Dec 18, 2023",MIA,MIN,W,48,112,42,85,49.4,11,29,37.9,17,19,89.5,12,33,45,27,14,10,9,19,4
"Dec 16, 2023",MIN,IND,W,48,127,48,86,55.8,18,30,60.0,13,16,81.3,8,28,36,33,15,10,4,16,18
"Dec 14, 2023",DAL,MIN,W,48,119,44,88,50.0,14,31,45.2,17,25,68.0,12,33,45,30,17,9,4,19,18
"Dec 11, 2023",NOP,MIN,L,48,107,40,91,44.0,13,36,36.1,14,19,73.7,11,36,47,26,14,5,3,28,-14
"Dec 08, 2023",MEM,MIN,W,48,127,44,88,50.0,15,38,39.5,24,26,92.3,15,39,54,30,13,4,8,17,24
"Dec 06, 2023",MIN,SAS,W,48,102,36,87,41.4,12,40,30.0,18,21,85.7,11,44,55,20,14,4,10,16,8
"Dec 02, 2023",CHA,MIN,W,48,123,43,84,51.2,11,31,35.5,26,30,86.7,10,31,41,26,11,5,3,16,6
"Nov 30, 2023",MIN,UTA,W,48,101,39,89,43.8,13,35,37.1,10,13,76.9,10,32,42,29,12,13,7,16,11
"Nov 28, 2023",MIN,OKC,W,48,106,33,78,42.3,14,33,42.4,26,32,81.3,10,41,51,18,20,3,9,17,3
"Nov 26, 2023",MEM,MIN,W,48,119,43,81,53.1,15,34,44.1,18,23,78.3,6,36,42,30,16,5,5,26,22
"Nov 24, 2023",MIN,SAC,L,48,111,36,82,43.9,12,33,36.4,27,29,93.1,10,34,44,25,18,6,9,18,-13
"Nov 22, 2023",MIN,PHI,W,48,112,43,89,48.3,10,26,38.5,16,24,66.7,10,38,48,28,13,10,8,21,13
"Nov 20, 2023",MIN,NYK,W,48,117,41,80,51.3,11,34,32.4,24,32,75.0,7,37,44,30,14,7,7,26,17
"Nov 18, 2023",NOP,MIN,W,48,121,43,80,53.8,13,31,41.9,22,27,81.5,5,28,33,29,14,6,7,21,1
"Nov 15, 2023",PHX,MIN,L,48,115,42,92,45.7,5,27,18.5,26,28,92.9,16,24,40,18,6,8,5,14,-18
"Nov 14, 2023",GSW,MIN,W,48,104,36,81,44.4,14,34,41.2,18,21,85.7,9,33,42,24,20,9,5,19,3
"Nov 12, 2023",GSW,MIN,W,48,116,43,82,52.4,9,27,33.3,21,30,70.0,9,38,47,27,14,8,6,19,6
"Nov 10, 2023",SAS,MIN,W,48,117,43,87,49.4,10,27,37.0,21,27,77.8,13,38,51,23,18,6,4,19,7
"Nov 08, 2023",MIN,NOP,W,48,122,45,82,54.9,15,37,40.5,17,24,70.8,8,40,48,30,18,9,7,23,21
"Nov 06, 2023",MIN,BOS,W,53,114,44,85,51.8,13,37,35.1,13,25,52.0,6,39,45,26,24,7,5,26,5
"Nov 04, 2023",MIN,UTA,W,48,123,45,81,55.6,9,24,37.5,24,31,77.4,9,34,43,25,11,10,11,23,28
"Nov 01, 2023",MIN,DEN,W,48,110,38,83,45.8,8,21,38.1,26,27,96.3,8,39,47,20,14,9,5,15,21
"Oct 30, 2023",ATL,MIN,L,48,113,44,90,48.9,16,33,48.5,9,15,60.0,10,28,38,24,14,5,5,17,-14
"Oct 28, 2023",MIN,MIA,W,48,106,44,86,51.2,12,34,35.3,6,8,75.0,7,40,47,30,16,9,3,17,16
"Oct 25, 2023",TOR,MIN,L,48,94,34,100,34.0,8,31,25.8,18,22,81.8,16,46,62,20,14,8,9,14,-3
