MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 06, 2024 - UTA vs. OKC",W,48,124,46,89,51.7,14,35,40.0,18,20,90.0,15,33,48,29,17,9,8,17,7
"Feb 04, 2024 - UTA vs. MIL",W,48,123,43,89,48.3,17,44,38.6,20,24,83.3,12,40,52,31,16,3,3,24,15
"Feb 01, 2024 - UTA vs. PHI",L,48,124,45,87,51.7,12,36,33.3,22,25,88.0,10,33,43,36,11,3,9,15,-3
"Jan 30, 2024 - UTA @ NYK",L,48,103,39,86,45.3,12,36,33.3,13,17,76.5,15,28,43,23,15,3,5,16,-15
"Jan 29, 2024 - UTA @ BKN",L,48,114,39,86,45.3,9,27,33.3,27,34,79.4,12,32,44,23,17,3,7,14,-33
"Jan 27, 2024 - UTA @ CHA",W,48,134,52,93,55.9,17,41,41.5,13,17,76.5,15,34,49,38,14,6,6,18,12
"Jan 25, 2024 - UTA @ WAS",W,48,123,50,97,51.5,13,31,41.9,10,12,83.3,13,39,52,34,16,6,2,19,15
"Jan 23, 2024 - UTA @ NOP",L,48,124,43,92,46.7,12,36,33.3,26,32,81.3,6,32,38,27,8,4,8,15,-29
"Jan 20, 2024 - UTA @ HOU",L,53,126,48,105,45.7,13,43,30.2,17,22,77.3,16,43,59,28,17,4,8,24,-1
"Jan 18, 2024 - UTA vs. OKC",L,48,129,43,89,48.3,13,32,40.6,30,36,83.3,11,27,38,33,15,7,4,21,-5
"Jan 15, 2024 - UTA vs. IND",W,48,132,45,81,55.6,11,25,44.0,31,35,88.6,10,36,46,29,15,5,8,17,27
"Jan 13, 2024 - UTA vs. LAL",W,48,132,42,93,45.2,12,37,32.4,36,39,92.3,13,39,52,28,10,7,5,20,7
"Jan 12, 2024 - UTA vs. TOR",W,48,145,52,93,55.9,21,43,48.8,20,26,76.9,14,42,56,34,14,7,8,23,32
"Jan 10, 2024 - UTA vs. DEN",W,48,124,46,83,55.4,13,33,39.4,19,23,82.6,7,33,40,34,17,12,8,19,13
"Jan 08, 2024 - UTA @ MIL",W,48,132,47,90,52.2,20,44,45.5,18,22,81.8,10,37,47,33,11,6,8,15,16
"Jan 06, 2024 - UTA @ PHI",W,48,120,46,80,57.5,8,30,26.7,20,24,83.3,9,39,48,30,24,4,4,18,11
"Jan 05, 2024 - UTA @ BOS",L,48,97,34,94,36.2,6,34,17.6,23,34,67.6,16,41,57,23,18,11,2,24,-29
"Jan 03, 2024 - UTA vs. DET",W,53,154,53,103,51.5,16,32,50.0,32,35,91.4,15,28,43,28,12,11,8,22,6
"Jan 01, 2024 - UTA vs. DAL",W,48,127,49,96,51.0,12,44,27.3,17,18,94.4,7,46,53,37,13,9,6,15,37
"Dec 30, 2023 - UTA vs. MIA",W,48,117,43,93,46.2,11,41,26.8,20,28,71.4,9,34,43,29,10,8,6,25,8
"Dec 28, 2023 - UTA @ NOP",L,48,105,36,85,42.4,12,39,30.8,21,25,84.0,17,25,42,27,19,5,3,15,-7
"Dec 26, 2023 - UTA @ SAS",W,48,130,47,95,49.5,16,43,37.2,20,22,90.9,13,40,53,34,14,4,7,21,12
"Dec 23, 2023 - UTA @ TOR",W,48,126,48,91,52.7,17,38,44.7,13,14,92.9,8,33,41,35,12,7,5,17,7
"Dec 21, 2023 - UTA @ DET",W,48,119,43,94,45.7,11,30,36.7,22,24,91.7,15,29,44,26,13,15,7,18,8
"Dec 20, 2023 - UTA @ CLE",L,48,116,40,78,51.3,13,30,43.3,23,28,82.1,6,32,38,24,16,5,6,22,-8
"Dec 18, 2023 - UTA vs. BKN",W,48,125,45,91,49.5,14,34,41.2,21,24,87.5,12,39,51,30,14,6,8,20,17
"Dec 16, 2023 - UTA @ SAC",L,48,104,38,86,44.2,12,37,32.4,16,21,76.2,9,28,37,28,13,8,3,12,-21
"Dec 14, 2023 - UTA @ POR",W,48,122,49,92,53.3,11,33,33.3,13,14,92.9,13,32,45,27,11,9,9,14,8
"Dec 13, 2023 - UTA vs. NYK",W,48,117,43,98,43.9,16,42,38.1,15,21,71.4,15,38,53,31,16,5,4,27,4
"Dec 11, 2023 - UTA @ OKC",L,48,120,44,92,47.8,12,38,31.6,20,21,95.2,9,32,41,32,17,9,9,21,-14
"Dec 08, 2023 - UTA vs. LAC",L,48,103,38,84,45.2,9,31,29.0,18,24,75.0,8,32,40,23,16,10,10,17,-14
"Dec 06, 2023 - UTA @ DAL",L,48,97,35,87,40.2,12,33,36.4,15,18,83.3,11,32,43,22,19,6,3,20,-50
"Dec 02, 2023 - UTA vs. POR",W,53,118,46,94,48.9,7,34,20.6,19,24,79.2,16,40,56,27,18,5,11,21,5
"Nov 30, 2023 - UTA @ MIN",L,48,90,33,87,37.9,11,34,32.4,13,14,92.9,13,38,51,22,21,6,4,19,-11
"Nov 29, 2023 - UTA @ MEM",L,48,91,34,90,37.8,16,39,41.0,7,12,58.3,12,27,39,26,18,8,8,14,-14
"Nov 27, 2023 - UTA vs. NOP",W,48,114,37,88,42.0,17,48,35.4,23,28,82.1,9,34,43,31,10,6,4,23,2
"Nov 25, 2023 - UTA vs. NOP",W,48,105,38,87,43.7,15,43,34.9,14,17,82.4,14,38,52,23,24,8,6,13,5
"Nov 22, 2023 - UTA @ POR",L,48,105,37,79,46.8,10,31,32.3,21,26,80.8,14,30,44,25,24,7,3,13,-16
"Nov 21, 2023 - UTA @ LAL",L,48,99,38,98,38.8,11,44,25.0,12,16,75.0,13,29,42,25,14,6,3,22,-32
"Nov 19, 2023 - UTA vs. PHX",L,58,137,48,115,41.7,15,46,32.6,26,32,81.3,27,32,59,27,19,11,5,27,-3
"Nov 17, 2023 - UTA vs. PHX",L,48,128,43,85,50.6,16,36,44.4,26,31,83.9,10,29,39,27,8,3,10,23,-3
"Nov 14, 2023 - UTA vs. POR",W,48,115,44,95,46.3,13,43,30.2,14,15,93.3,16,36,52,26,13,11,6,18,16
"Nov 10, 2023 - UTA @ MEM",W,48,127,41,76,53.9,18,37,48.6,27,29,93.1,8,30,38,28,21,10,12,17,6
"Nov 08, 2023 - UTA @ IND",L,48,118,45,96,46.9,11,27,40.7,17,18,94.4,16,31,47,26,22,3,5,17,-16
"Nov 06, 2023 - UTA @ CHI",L,48,113,41,86,47.7,16,43,37.2,15,17,88.2,17,35,52,32,23,1,7,20,-17
"Nov 04, 2023 - UTA @ MIN",L,48,95,35,91,38.5,12,43,27.9,13,17,76.5,17,22,39,20,18,3,7,20,-28
"Nov 02, 2023 - UTA vs. ORL",L,48,113,41,89,46.1,12,33,36.4,19,26,73.1,13,35,48,27,20,9,7,27,-2
"Nov 01, 2023 - UTA vs. MEM",W,48,133,47,87,54.0,22,43,51.2,17,24,70.8,10,40,50,35,21,7,3,22,24
"Oct 30, 2023 - UTA @ DEN",L,48,102,42,98,42.9,11,37,29.7,7,15,46.7,17,34,51,30,13,6,2,21,-8
"Oct 28, 2023 - UTA @ PHX",L,48,104,40,91,44.0,12,37,32.4,12,14,85.7,15,30,45,26,19,6,5,20,-22
"Oct 27, 2023 - UTA vs. LAC",W,48,120,42,96,43.8,16,41,39.0,20,22,90.9,17,28,45,27,14,7,4,24,2
"Oct 25, 2023 - UTA vs. SAC",L,48,114,41,91,45.1,9,28,32.1,23,31,74.2,16,38,54,22,14,6,2,20,-16
