Date,Home,Away,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Mar 10, 2024 ", ATL,NOP,L,48,103,38,91,41.8,17,46,37.0,10,13,76.9,12,29,41,28,11,6,4,15,-13
"Mar 08, 2024 ",MEM, ATL,W,48,99,37,87,42.5,15,35,42.9,10,15,66.7,15,32,47,21,16,9,5,20,7
"Mar 06, 2024 ", ATL,CLE,W,48,112,43,84,51.2,11,30,36.7,15,20,75.0,8,34,42,27,11,7,3,17,11
"Mar 05, 2024 ",NYK, ATL,W,48,116,44,87,50.6,10,31,32.3,18,23,78.3,13,38,51,26,16,6,5,13,16
"Mar 02, 2024 ",BKN, ATL,L,48,102,37,87,42.5,11,34,32.4,17,23,73.9,12,30,42,23,12,4,4,19,-12
"Feb 29, 2024 ",BKN, ATL,L,48,97,37,86,43.0,8,28,28.6,15,21,71.4,8,31,39,18,14,3,8,14,-27
"Feb 27, 2024 ", ATL,UTA,W,48,124,46,93,49.5,12,32,37.5,20,23,87.0,15,40,55,27,18,8,8,15,27
"Feb 25, 2024 ", ATL,ORL,W,48,109,41,90,45.6,12,29,41.4,15,17,88.2,9,35,44,31,10,10,3,17,17
"Feb 23, 2024 ", ATL,TOR,L,48,121,46,106,43.4,12,39,30.8,17,24,70.8,20,34,54,27,9,5,4,11,-2
"Feb 14, 2024 ",CHA, ATL,L,48,99,36,89,40.4,9,38,23.7,18,20,90.0,15,30,45,23,16,5,6,20,-23
"Feb 12, 2024 ", ATL,CHI,L,48,126,44,94,46.8,14,43,32.6,24,29,82.8,15,34,49,33,12,4,3,20,-10
"Feb 10, 2024 ", ATL,HOU,W,48,122,40,88,45.5,14,41,34.1,28,37,75.7,9,32,41,25,11,7,8,18,9
"Feb 09, 2024 ",PHI, ATL,W,48,127,42,81,51.9,16,36,44.4,27,33,81.8,9,31,40,31,13,4,9,19,6
"Feb 07, 2024 ",BOS, ATL,L,48,117,43,102,42.2,13,41,31.7,18,20,90.0,13,36,49,24,9,8,2,13,-8
"Feb 05, 2024 ", ATL,LAC,L,48,144,51,95,53.7,20,39,51.3,22,27,81.5,13,26,39,35,11,5,4,22,-5
"Feb 03, 2024 ", ATL,GSW,W,53,141,55,114,48.2,14,43,32.6,17,22,77.3,16,41,57,27,8,5,4,20,7
"Feb 02, 2024 ", ATL,PHX,W,48,129,49,95,51.6,17,44,38.6,14,18,77.8,12,31,43,29,10,7,4,13,9
"Jan 30, 2024 ", ATL,LAL,W,48,138,53,101,52.5,16,38,42.1,16,18,88.9,12,34,46,32,12,10,2,18,16
"Jan 28, 2024 ", ATL,TOR,W,48,126,44,95,46.3,6,27,22.2,32,40,80.0,20,31,51,27,14,7,4,21,1
"Jan 26, 2024 ", ATL,DAL,L,48,143,51,97,52.6,15,34,44.1,26,30,86.7,12,24,36,32,7,7,2,24,-5
"Jan 24, 2024 ",GSW, ATL,L,48,112,39,94,41.5,14,43,32.6,20,26,76.9,13,32,45,30,11,7,2,16,-22
"Jan 22, 2024 ",SAC, ATL,L,48,107,36,93,38.7,14,40,35.0,21,27,77.8,13,37,50,19,12,2,7,19,-15
"Jan 20, 2024 ", ATL,CLE,L,48,95,37,93,39.8,11,38,28.9,10,15,66.7,11,34,45,25,11,5,4,15,-21
"Jan 19, 2024 ",MIA, ATL,W,48,109,40,87,46.0,15,35,42.9,14,17,82.4,9,29,38,23,15,6,2,20,1
"Jan 17, 2024 ", ATL,ORL,W,48,106,39,76,51.3,8,25,32.0,20,22,90.9,10,31,41,21,23,8,2,17,2
"Jan 15, 2024 ", ATL,SAS,W,48,109,40,93,43.0,13,38,34.2,16,21,76.2,13,44,57,24,20,8,6,19,10
"Jan 13, 2024 ", ATL,WAS,L,48,99,32,93,34.4,11,40,27.5,24,33,72.7,16,34,50,21,16,9,7,20,-28
"Jan 12, 2024 ", ATL,IND,L,48,108,40,89,44.9,11,30,36.7,17,23,73.9,12,16,28,25,15,14,2,13,-18
"Jan 10, 2024 ", ATL,PHI,W,53,139,48,102,47.1,12,34,35.3,31,42,73.8,16,39,55,32,13,6,8,21,7
"Jan 07, 2024 ",ORL, ATL,L,53,110,42,91,46.2,9,30,30.0,17,29,58.6,8,42,50,21,13,9,10,23,-7
"Jan 05, 2024 ",IND, ATL,L,48,116,40,93,43.0,10,42,23.8,26,30,86.7,14,25,39,21,14,6,3,11,-34
"Jan 03, 2024 ", ATL,OKC,W,48,141,48,95,50.5,14,39,35.9,31,33,93.9,15,34,49,30,13,8,5,21,3
